paradero;servicio;distancia
P-7-7;Z_R;803
P-7-6;Z_R;986
P-7-5;Z_R;1067
P-93-3;Z_R;1400
PV-46-20;Z_R;1769
PV-97-15;Z_R;2000
PV-97-13;Z_R;2320
PV-97-11;Z_R;2508
P-97-10;Z_R;2725
PV-97-8;Z_R;3029
P-97-6;Z_R;3293
PV-97-3;Z_R;3544
PV-97-1;Z_R;3854
PV-66-2;Z_R;4080
PV-8-2;Z_R;4512
PV-87-1;Z_R;4797
PV-41-2;Z_R;5086
PV-50-2;Z_R;5388
PV-50-4;Z_R;5758
PV-30-2;Z_R;6049
PV-45-5;Z_R;6447
PV-50-7;Z_R;6753
PV-50-9;Z_R;7056
PV-31-1;Z_R;7518
PV-31-2;Z_R;7754
PV-66-14;Z_R;7924
PV-66-15;Z_R;8134
PR-25-3;Z_R;8404
PV-25-5;Z_R;8554
P-15-16;Z_R;8868
PR-15-14;Z_R;9132
P-15-12;Z_R;9284
PR-15-11;Z_R;9332
P-15-9;Z_R;9360
P-15-8;Z_R;9499
PV-13-5;Z_R;9981
PV-13-3;Z_R;10281
PV-13-1;Z_R;10707
PR-46-7;Z_R;10941
PV-54-5;Z_R;11286
PV-33-1;Z_R;11546
PV-5-4;Z_R;11847
PV-60-1;Z_R;11957
PV-61-2;Z_R;12368
PV-52-1;Z_R;12829
