modo;servicio;sentido;variante;tipodia;shape_id;horario;color_id;direccion;paradas;resources_id
3;M;I;-;D;M_I;09:00:00-19:00:00;#e50695;Caspana;PV-88-15|PV-88-13|PV-88-11|PV-88-9|PV-88-7|PV-88-5|PV-88-3|PV-88-1|P-52-20|P-52-19|P-52-16|P-52-14|P-52-13|P-52-11|P-52-10|PV-52-6|PV-52-4|PR-52-3|PV-61-1|PV-61-3|P-5-5|P-5-6|P-46-5|PR-46-7|PV-18-1|PV-12-8|PV-12-12|P-15-10|PR-15-13|PR-15-15|P-15-17|P-25-6|P-25-4|PR-25-2|PV-25-1|PV-93-4|P-16-1|P-10-3|P-46-23|P-46-24|PR-46-25|P-46-26|PR-46-27|PR-81-2|P-81-1|PV-47-16|PV-47-18|PV-47-20;1
3;M;I;-;L;M_I;08:00:00-20:00:00;#e50695;Caspana;PV-88-15|PV-88-13|PV-88-11|PV-88-9|PV-88-7|PV-88-5|PV-88-3|PV-88-1|P-52-20|P-52-19|P-52-16|P-52-14|P-52-13|P-52-11|P-52-10|PV-52-6|PV-52-4|PR-52-3|PV-61-1|PV-61-3|P-5-5|P-5-6|P-46-5|PR-46-7|PV-18-1|PV-12-8|PV-12-12|P-15-10|PR-15-13|PR-15-15|P-15-17|P-25-6|P-25-4|PR-25-2|PV-25-1|PV-93-4|P-16-1|P-10-3|P-46-23|P-46-24|PR-46-25|P-46-26|PR-46-27|PR-81-2|P-81-1|PV-47-16|PV-47-18|PV-47-20;1
3;M;I;-;S;M_I;08:00:00-19:00:00;#e50695;Caspana;PV-88-15|PV-88-13|PV-88-11|PV-88-9|PV-88-7|PV-88-5|PV-88-3|PV-88-1|P-52-20|P-52-19|P-52-16|P-52-14|P-52-13|P-52-11|P-52-10|PV-52-6|PV-52-4|PR-52-3|PV-61-1|PV-61-3|P-5-5|P-5-6|P-46-5|PR-46-7|PV-18-1|PV-12-8|PV-12-12|P-15-10|PR-15-13|PR-15-15|P-15-17|P-25-6|P-25-4|PR-25-2|PV-25-1|PV-93-4|P-16-1|P-10-3|P-46-23|P-46-24|PR-46-25|P-46-26|PR-46-27|PR-81-2|P-81-1|PV-47-16|PV-47-18|PV-47-20;1
3;M;R;-;D;M_R;10:00:00-19:00:00;#e50695;Barrio Industrial;PV-73-1|PV-24-1|PV-47-19|PV-47-17|PV-96-1|PV-36-1|PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|PV-7-2|PR-25-3|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-12-11|PV-12-9|PR-12-7|PR-46-10|PR-46-8|PV-46-6|PV-5-7|PV-92-1|PV-61-2|PV-52-2|P-82-1|PV-82-2|P-82-3|P-52-9|PR-52-12|P-52-15|P-52-17|P-52-18|P-52-21|PV-88-2|PV-88-4|PV-88-6|PV-88-8|PV-88-10|PV-88-12|PV-88-14|PV-88-16;1
3;M;R;-;L;M_R;08:00:00-20:00:00;#e50695;Barrio Industrial;PV-73-1|PV-24-1|PV-47-19|PV-47-17|PV-96-1|PV-36-1|PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|PV-7-2|PR-25-3|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-12-11|PV-12-9|PR-12-7|PR-46-10|PR-46-8|PV-46-6|PV-5-7|PV-92-1|PV-61-2|PV-52-2|P-82-1|PV-82-2|P-82-3|P-52-9|PR-52-12|P-52-15|P-52-17|P-52-18|P-52-21|PV-88-2|PV-88-4|PV-88-6|PV-88-8|PV-88-10|PV-88-12|PV-88-14|PV-88-16;1
3;M;R;-;S;M_R;09:00:00-19:00:00;#e50695;Barrio Industrial;PV-73-1|PV-24-1|PV-47-19|PV-47-17|PV-96-1|PV-36-1|PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|PV-7-2|PR-25-3|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-12-11|PV-12-9|PR-12-7|PR-46-10|PR-46-8|PV-46-6|PV-5-7|PV-92-1|PV-61-2|PV-52-2|P-82-1|PV-82-2|P-82-3|P-52-9|PR-52-12|P-52-15|P-52-17|P-52-18|P-52-21|PV-88-2|PV-88-4|PV-88-6|PV-88-8|PV-88-10|PV-88-12|PV-88-14|PV-88-16;1
3;T;I;-;D;T_I;09:00:00-19:00:00;#0047ba;Almirante Grau;PV-69-1|PV-28-2|PV-61-3|PV-92-2|P-5-5|PV-33-2|PV-33-4|PV-12-6|P-46-12|P-32-5|PV-32-4|PV-32-2|P-44-2|PV-44-4|P-44-6|PV-97-8|P-97-6|PV-97-4|PV-29-2|P-76-1|P-76-3|P-76-6|P-76-7|P-76-9|PV-76-11|PV-74-3|PV-47-15|PV-27-3|PV-27-5|PV-77-1|PR-7-9|P-7-8|PR-85-4|P-15-19|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-6-2|PV-6-4|PV-6-6|PV-6-7|PV-58-1|PV-37-1|P-52-21;1
3;T;I;-;L;T_I;08:00:00-20:00:00;#0047ba;Almirante Grau;PV-69-1|PV-28-2|PV-61-3|PV-92-2|P-5-5|PV-33-2|PV-33-4|PV-12-6|P-46-12|P-32-5|PV-32-4|PV-32-2|P-44-2|PV-44-4|P-44-6|PV-97-8|P-97-6|PV-97-4|PV-29-2|P-76-1|P-76-3|P-76-6|P-76-7|P-76-9|PV-76-11|PV-74-3|PV-47-15|PV-27-3|PV-27-5|PV-77-1|PR-7-9|P-7-8|PR-85-4|P-15-19|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-6-2|PV-6-4|PV-6-6|PV-6-7|PV-58-1|PV-37-1|P-52-21;1
3;T;I;-;S;T_I;08:00:00-19:00:00;#0047ba;Almirante Grau;PV-69-1|PV-28-2|PV-61-3|PV-92-2|P-5-5|PV-33-2|PV-33-4|PV-12-6|P-46-12|P-32-5|PV-32-4|PV-32-2|P-44-2|PV-44-4|P-44-6|PV-97-8|P-97-6|PV-97-4|PV-29-2|P-76-1|P-76-3|P-76-6|P-76-7|P-76-9|PV-76-11|PV-74-3|PV-47-15|PV-27-3|PV-27-5|PV-77-1|PR-7-9|P-7-8|PR-85-4|P-15-19|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-6-2|PV-6-4|PV-6-6|PV-6-7|PV-58-1|PV-37-1|P-52-21;1
3;T;R;-;D;T_R;10:00:00-19:00:00;#0047ba;Huayquitina;PV-6-9|PV-6-8|PR-6-5|PV-6-3|PV-6-1|P-15-10|PR-15-13|PR-15-15|P-15-17|PR-15-18|P-10-4|P-10-3|PV-10-2|P-46-23|P-46-24|PR-46-25|PV-27-4|PV-27-2|PV-74-4|PV-74-2|PV-74-1|P-76-10|PV-76-8|PV-76-5|P-76-4|P-76-2|PV-53-2|PV-53-1|PV-97-5|PV-97-7|PV-97-9|P-44-5|P-44-3|P-44-1|PV-32-1|PV-32-3|PV-11-6|PV-11-5|PV-12-4|PV-33-2|PV-33-1|PV-5-4|PV-60-1|PV-61-2|PV-28-1|PV-52-1;1
3;T;R;-;L;T_R;08:00:00-20:00:00;#0047ba;Huayquitina;PV-6-9|PV-6-8|PR-6-5|PV-6-3|PV-6-1|P-15-10|PR-15-13|PR-15-15|P-15-17|PR-15-18|P-10-4|P-10-3|PV-10-2|P-46-23|P-46-24|PR-46-25|PV-27-4|PV-27-2|PV-74-4|PV-74-2|PV-74-1|P-76-10|PV-76-8|PV-76-5|P-76-4|P-76-2|PV-53-2|PV-53-1|PV-97-5|PV-97-7|PV-97-9|P-44-5|P-44-3|P-44-1|PV-32-1|PV-32-3|PV-11-6|PV-11-5|PV-12-4|PV-33-2|PV-33-1|PV-5-4|PV-60-1|PV-61-2|PV-28-1|PV-52-1;1
3;T;R;-;S;T_R;09:00:00-19:00:00;#0047ba;Huayquitina;PV-6-9|PV-6-8|PR-6-5|PV-6-3|PV-6-1|P-15-10|PR-15-13|PR-15-15|P-15-17|PR-15-18|P-10-4|P-10-3|PV-10-2|P-46-23|P-46-24|PR-46-25|PV-27-4|PV-27-2|PV-74-4|PV-74-2|PV-74-1|P-76-10|PV-76-8|PV-76-5|P-76-4|P-76-2|PV-53-2|PV-53-1|PV-97-5|PV-97-7|PV-97-9|P-44-5|P-44-3|P-44-1|PV-32-1|PV-32-3|PV-11-6|PV-11-5|PV-12-4|PV-33-2|PV-33-1|PV-5-4|PV-60-1|PV-61-2|PV-28-1|PV-52-1;1
3;X;I;-;D;X_I;09:00:00-19:00:00;#001689;El Peuco;PV-88-15|PV-88-13|PV-88-11|PV-88-9|PV-88-7|PV-88-5|PV-88-3|PV-88-1|P-52-20|P-52-19|P-52-16|P-52-14|P-52-13|P-52-11|P-52-10|PV-52-6|PV-22-1|PR-20-6|PV-13-3|PV-15-6|PV-15-7|P-15-10|PR-15-13|PR-15-15|P-15-17|PR-15-18|P-10-4|P-16-2|P-16-3|P-16-4|PR-16-5|PV-16-6|PV-7-11|PV-7-12|PV-1-1|P-78-2|P-78-1|PR-63-10|PR-64-2|PR-79-1|PR-79-4|P-79-6|PR-79-7|PR-79-10|PR-79-12|PV-57-3|PV-57-4|PV-57-6;1
3;X;I;-;L;X_I;08:00:00-20:00:00;#001689;El Peuco;PV-88-15|PV-88-13|PV-88-11|PV-88-9|PV-88-7|PV-88-5|PV-88-3|PV-88-1|P-52-20|P-52-19|P-52-16|P-52-14|P-52-13|P-52-11|P-52-10|PV-52-6|PV-22-1|PR-20-6|PV-13-3|PV-15-6|PV-15-7|P-15-10|PR-15-13|PR-15-15|P-15-17|PR-15-18|P-10-4|P-16-2|P-16-3|P-16-4|PR-16-5|PV-16-6|PV-7-11|PV-7-12|PV-1-1|P-78-2|P-78-1|PR-63-10|PR-64-2|PR-79-1|PR-79-4|P-79-6|PR-79-7|PR-79-10|PR-79-12|PV-57-3|PV-57-4|PV-57-6;1
3;X;I;-;S;X_I;08:00:00-19:00:00;#001689;El Peuco;PV-88-15|PV-88-13|PV-88-11|PV-88-9|PV-88-7|PV-88-5|PV-88-3|PV-88-1|P-52-20|P-52-19|P-52-16|P-52-14|P-52-13|P-52-11|P-52-10|PV-52-6|PV-22-1|PR-20-6|PV-13-3|PV-15-6|PV-15-7|P-15-10|PR-15-13|PR-15-15|P-15-17|PR-15-18|P-10-4|P-16-2|P-16-3|P-16-4|PR-16-5|PV-16-6|PV-7-11|PV-7-12|PV-1-1|P-78-2|P-78-1|PR-63-10|PR-64-2|PR-79-1|PR-79-4|P-79-6|PR-79-7|PR-79-10|PR-79-12|PV-57-3|PV-57-4|PV-57-6;1
3;X;R;-;D;X_R;10:00:00-19:00:00;#001689;Barrio Industrial;P-3-1|P-40-1|P-79-11|P-79-9|P-79-8|P-79-5|P-79-3|P-79-2|P-64-1|PR-2-1|P-63-11|P-63-9|PV-78-3|PV-1-2|PV-7-13|PR-63-5|PV-63-1|PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|PV-7-2|PR-25-3|PV-25-5|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-13-5|PV-20-7|PV-20-5|PV-21-1|P-52-8|P-52-9|PR-52-12|P-52-15|P-52-17|P-52-18|P-52-21|PV-88-2|PV-88-4|PV-88-6|PV-88-8|PV-88-10|PV-88-12|PV-88-14|PV-88-16;1
3;X;R;-;L;X_R;08:00:00-20:00:00;#001689;Barrio Industrial;P-3-1|P-40-1|P-79-11|P-79-9|P-79-8|P-79-5|P-79-3|P-79-2|P-64-1|PR-2-1|P-63-11|P-63-9|PV-78-3|PV-1-2|PV-7-13|PR-63-5|PV-63-1|PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|PV-7-2|PR-25-3|PV-25-5|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-13-5|PV-20-7|PV-20-5|PV-21-1|P-52-8|P-52-9|PR-52-12|P-52-15|P-52-17|P-52-18|P-52-21|PV-88-2|PV-88-4|PV-88-6|PV-88-8|PV-88-10|PV-88-12|PV-88-14|PV-88-16;1
3;X;R;-;S;X_R;09:00:00-19:00:00;#001689;Barrio Industrial;P-3-1|P-40-1|P-79-11|P-79-9|P-79-8|P-79-5|P-79-3|P-79-2|P-64-1|PR-2-1|P-63-11|P-63-9|PV-78-3|PV-1-2|PV-7-13|PR-63-5|PV-63-1|PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|PV-7-2|PR-25-3|PV-25-5|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-13-5|PV-20-7|PV-20-5|PV-21-1|P-52-8|P-52-9|PR-52-12|P-52-15|P-52-17|P-52-18|P-52-21|PV-88-2|PV-88-4|PV-88-6|PV-88-8|PV-88-10|PV-88-12|PV-88-14|PV-88-16;1
3;Z;I;-;D;Z_I;09:00:00-19:00:00;#231f20;El Manzano;PV-61-1|PV-61-3|PV-92-2|P-5-5|PV-33-2|PV-54-6|PR-46-8|PV-13-2|PV-13-3|PV-15-6|PV-15-7|P-15-10|PR-15-13|PR-15-15|P-15-17|P-25-6|P-25-4|PR-25-2|PV-25-1|P-8-3|PV-11-7|PV-50-10|PV-50-8|PV-50-6|PV-45-4|PV-30-2|PV-50-3|PV-50-1|PV-41-1|PV-87-2|PV-8-1|PV-66-1|PV-97-2|PV-97-5|PV-97-7|PV-97-9|P-97-12|PV-97-14|P-46-21|PV-46-22|PV-42-1|P-16-1|P-16-2|P-16-3|P-16-4|PR-16-5|PV-67-1;1
3;Z;I;-;L;Z_I;08:00:00-20:00:00;#231f20;El Manzano;PV-61-1|PV-61-3|PV-92-2|P-5-5|PV-33-2|PV-54-6|PR-46-8|PV-13-2|PV-13-3|PV-15-6|PV-15-7|P-15-10|PR-15-13|PR-15-15|P-15-17|P-25-6|P-25-4|PR-25-2|PV-25-1|P-8-3|PV-11-7|PV-50-10|PV-50-8|PV-50-6|PV-45-4|PV-30-2|PV-50-3|PV-50-1|PV-41-1|PV-87-2|PV-8-1|PV-66-1|PV-97-2|PV-97-5|PV-97-7|PV-97-9|P-97-12|PV-97-14|P-46-21|PV-46-22|PV-42-1|P-16-1|P-16-2|P-16-3|P-16-4|PR-16-5|PV-67-1;1
3;Z;I;-;S;Z_I;08:00:00-19:00:00;#231f20;El Manzano;PV-61-1|PV-61-3|PV-92-2|P-5-5|PV-33-2|PV-54-6|PR-46-8|PV-13-2|PV-13-3|PV-15-6|PV-15-7|P-15-10|PR-15-13|PR-15-15|P-15-17|P-25-6|P-25-4|PR-25-2|PV-25-1|P-8-3|PV-11-7|PV-50-10|PV-50-8|PV-50-6|PV-45-4|PV-30-2|PV-50-3|PV-50-1|PV-41-1|PV-87-2|PV-8-1|PV-66-1|PV-97-2|PV-97-5|PV-97-7|PV-97-9|P-97-12|PV-97-14|P-46-21|PV-46-22|PV-42-1|P-16-1|P-16-2|P-16-3|P-16-4|PR-16-5|PV-67-1;1
3;Z;R;-;D;Z_R;10:00:00-19:00:00;#231f20;Huayquitina;PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|P-93-3|PV-46-20|PV-97-15|PV-97-13|PV-97-11|P-97-10|PV-97-8|P-97-6|PV-97-3|PV-97-1|PV-66-2|PV-8-2|PV-87-1|PV-41-2|PV-50-2|PV-50-4|PV-30-2|PV-45-5|PV-50-7|PV-50-9|PV-31-1|PV-31-2|PV-66-14|PV-66-15|PR-25-3|PV-25-5|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-13-5|PV-13-3|PV-13-1|PR-46-7|PV-54-5|PV-33-1|PV-5-4|PV-60-1|PV-61-2|PV-52-1;1
3;Z;R;-;L;Z_R;08:00:00-20:00:00;#231f20;Huayquitina;PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|P-93-3|PV-46-20|PV-97-15|PV-97-13|PV-97-11|P-97-10|PV-97-8|P-97-6|PV-97-3|PV-97-1|PV-66-2|PV-8-2|PV-87-1|PV-41-2|PV-50-2|PV-50-4|PV-30-2|PV-45-5|PV-50-7|PV-50-9|PV-31-1|PV-31-2|PV-66-14|PV-66-15|PR-25-3|PV-25-5|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-13-5|PV-13-3|PV-13-1|PR-46-7|PV-54-5|PV-33-1|PV-5-4|PV-60-1|PV-61-2|PV-52-1;1
3;Z;R;-;S;Z_R;09:00:00-19:00:00;#231f20;Huayquitina;PR-7-10|PR-7-9|P-7-8|P-7-7|P-7-6|P-7-5|P-93-3|PV-46-20|PV-97-15|PV-97-13|PV-97-11|P-97-10|PV-97-8|P-97-6|PV-97-3|PV-97-1|PV-66-2|PV-8-2|PV-87-1|PV-41-2|PV-50-2|PV-50-4|PV-30-2|PV-45-5|PV-50-7|PV-50-9|PV-31-1|PV-31-2|PV-66-14|PV-66-15|PR-25-3|PV-25-5|P-15-16|PR-15-14|P-15-12|PR-15-11|P-15-9|P-15-8|PV-13-5|PV-13-3|PV-13-1|PR-46-7|PV-54-5|PV-33-1|PV-5-4|PV-60-1|PV-61-2|PV-52-1;1
