route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
89331,9983,244710S9983P13,Quepe,,0,,244710
89331,9983,244710S9983P14,Quepe,,0,,244710
89331,9983,244710S9983P15,Quepe,,0,,244710
89331,9983,244710S9983P16,Quepe,,0,,244710
89331,9983,244710S9983P17,Quepe,,0,,244710
89331,9983,244710S9983P18,Quepe,,0,,244710
89331,9983,244710S9983P19,Quepe,,0,,244710
89331,9983,244710S9983P20,Quepe,,0,,244710
89331,9983,244710S9983P21,Quepe,,0,,244710
89331,9983,244710S9983P22,Quepe,,0,,244710
89331,9983,244710S9983P23,Quepe,,0,,244710
89331,9983,244710S9983P24,Quepe,,0,,244710
89331,9983,244710S9983P25,Quepe,,0,,244710
89331,9983,244710S9983P26,Quepe,,0,,244710
89331,9983,244710S9983P27,Quepe,,0,,244710
89331,9983,244710S9983P28,Quepe,,0,,244710
89331,9983,244710S9983P29,Quepe,,0,,244710
89331,9983,244710S9983P30,Quepe,,0,,244710
89331,9983,244710S9983P31,Quepe,,0,,244710
89331,9983,244710S9983P32,Quepe,,0,,244710
89331,9983,244710S9983P33,Quepe,,0,,244710
89331,9983,244710S9983P34,Quepe,,0,,244710
89331,9983,244710S9983P35,Quepe,,0,,244710
89331,9983,244710S9983P36,Quepe,,0,,244710
89331,9983,244710S9983P37,Quepe,,0,,244710
89331,9983,244710S9983P38,Quepe,,0,,244710
89331,9983,244710S9983P39,Quepe,,0,,244710
89331,9806,244711S9806P1,Pte Niagara,,1,,244711
89331,9806,244711S9806P2,Pte Niagara,,1,,244711
89331,9806,244711S9806P3,Pte Niagara,,1,,244711
89331,9806,244711S9806P4,Pte Niagara,,1,,244711
89331,9806,244711S9806P5,Pte Niagara,,1,,244711
89331,9806,244711S9806P6,Pte Niagara,,1,,244711
89331,9806,244711S9806P7,Pte Niagara,,1,,244711
89331,9806,244711S9806P8,Pte Niagara,,1,,244711
89331,9806,244711S9806P9,Pte Niagara,,1,,244711
89331,9806,244711S9806P10,Pte Niagara,,1,,244711
89331,9806,244711S9806P11,Pte Niagara,,1,,244711
89331,9806,244711S9806P12,Pte Niagara,,1,,244711
89331,9806,244711S9806P13,Pte Niagara,,1,,244711
89331,9806,244711S9806P14,Pte Niagara,,1,,244711
89331,9806,244711S9806P15,Pte Niagara,,1,,244711
89331,9806,244711S9806P16,Pte Niagara,,1,,244711
89331,9806,244711S9806P17,Pte Niagara,,1,,244711
89331,9806,244711S9806P18,Pte Niagara,,1,,244711
89331,9806,244711S9806P19,Pte Niagara,,1,,244711
89331,9806,244711S9806P20,Pte Niagara,,1,,244711
89331,9806,244711S9806P21,Pte Niagara,,1,,244711
89331,9806,244711S9806P22,Pte Niagara,,1,,244711
89331,9806,244711S9806P23,Pte Niagara,,1,,244711
89331,9806,244711S9806P24,Pte Niagara,,1,,244711
89331,9806,244711S9806P25,Pte Niagara,,1,,244711
89331,9806,244711S9806P26,Pte Niagara,,1,,244711
89331,9806,244711S9806P27,Pte Niagara,,1,,244711
89331,9806,244711S9806P28,Pte Niagara,,1,,244711
89331,9806,244711S9806P29,Pte Niagara,,1,,244711
89331,9806,244711S9806P30,Pte Niagara,,1,,244711
89331,9806,244711S9806P31,Pte Niagara,,1,,244711
89331,9806,244711S9806P32,Pte Niagara,,1,,244711
89331,9806,244711S9806P33,Pte Niagara,,1,,244711
89331,9806,244711S9806P34,Pte Niagara,,1,,244711
89331,9806,244711S9806P35,Pte Niagara,,1,,244711
89331,9806,244711S9806P36,Pte Niagara,,1,,244711
89331,9806,244711S9806P37,Pte Niagara,,1,,244711
89331,9806,244711S9806P38,Pte Niagara,,1,,244711
89331,9806,244711S9806P39,Pte Niagara,,1,,244711
89331,9806,244711S9806P40,Pte Niagara,,1,,244711
89331,9806,244711S9806P41,Pte Niagara,,1,,244711
89331,9806,244711S9806P42,Pte Niagara,,1,,244711
89331,9806,244711S9806P43,Pte Niagara,,1,,244711
89331,9806,244711S9806P44,Pte Niagara,,1,,244711
89331,9806,244711S9806P45,Pte Niagara,,1,,244711
89331,9806,244711S9806P46,Pte Niagara,,1,,244711
89331,9806,244711S9806P47,Pte Niagara,,1,,244711
89331,9983,244711S9983P1,Pte Niagara,,1,,244711
89331,9983,244711S9983P2,Pte Niagara,,1,,244711
89331,9983,244711S9983P3,Pte Niagara,,1,,244711
89331,9983,244711S9983P4,Pte Niagara,,1,,244711
89331,9983,244711S9983P5,Pte Niagara,,1,,244711
89331,9983,244711S9983P6,Pte Niagara,,1,,244711
89331,9983,244711S9983P7,Pte Niagara,,1,,244711
89331,9983,244711S9983P8,Pte Niagara,,1,,244711
89331,9983,244711S9983P9,Pte Niagara,,1,,244711
89331,9983,244711S9983P10,Pte Niagara,,1,,244711
89331,9983,244711S9983P11,Pte Niagara,,1,,244711
89331,9983,244711S9983P12,Pte Niagara,,1,,244711
89331,9983,244711S9983P13,Pte Niagara,,1,,244711
89331,9983,244711S9983P14,Pte Niagara,,1,,244711
89331,9983,244711S9983P15,Pte Niagara,,1,,244711
89331,9983,244711S9983P16,Pte Niagara,,1,,244711
89331,9983,244711S9983P17,Pte Niagara,,1,,244711
89331,9983,244711S9983P18,Pte Niagara,,1,,244711
89331,9983,244711S9983P19,Pte Niagara,,1,,244711
89331,9983,244711S9983P20,Pte Niagara,,1,,244711
89331,9983,244711S9983P21,Pte Niagara,,1,,244711
89331,9983,244711S9983P22,Pte Niagara,,1,,244711
89331,9983,244711S9983P23,Pte Niagara,,1,,244711
89331,9983,244711S9983P24,Pte Niagara,,1,,244711
89331,9983,244711S9983P25,Pte Niagara,,1,,244711
89331,9983,244711S9983P26,Pte Niagara,,1,,244711
89331,9983,244711S9983P27,Pte Niagara,,1,,244711
89331,9983,244711S9983P28,Pte Niagara,,1,,244711
89331,9983,244711S9983P29,Pte Niagara,,1,,244711
89331,9983,244711S9983P30,Pte Niagara,,1,,244711
89331,9983,244711S9983P31,Pte Niagara,,1,,244711
89331,9983,244711S9983P32,Pte Niagara,,1,,244711
89331,9983,244711S9983P33,Pte Niagara,,1,,244711
89331,9983,244711S9983P34,Pte Niagara,,1,,244711
89331,9983,244711S9983P35,Pte Niagara,,1,,244711
89331,9983,244711S9983P36,Pte Niagara,,1,,244711
89331,9983,244711S9983P37,Pte Niagara,,1,,244711
89331,9983,244711S9983P38,Pte Niagara,,1,,244711
89331,9983,244711S9983P39,Pte Niagara,,1,,244711
89327,9806,244700S9806P1,UC Campus Norte,,0,,244700
89327,9806,244700S9806P2,UC Campus Norte,,0,,244700
89327,9806,244700S9806P3,UC Campus Norte,,0,,244700
89327,9806,244700S9806P4,UC Campus Norte,,0,,244700
89327,9806,244700S9806P5,UC Campus Norte,,0,,244700
89327,9806,244700S9806P6,UC Campus Norte,,0,,244700
89327,9806,244700S9806P7,UC Campus Norte,,0,,244700
89327,9806,244700S9806P8,UC Campus Norte,,0,,244700
89327,9806,244700S9806P9,UC Campus Norte,,0,,244700
89327,9806,244700S9806P10,UC Campus Norte,,0,,244700
89327,9806,244700S9806P11,UC Campus Norte,,0,,244700
89327,9806,244700S9806P12,UC Campus Norte,,0,,244700
89327,9806,244700S9806P13,UC Campus Norte,,0,,244700
89327,9806,244700S9806P14,UC Campus Norte,,0,,244700
89327,9806,244700S9806P15,UC Campus Norte,,0,,244700
89327,9806,244700S9806P16,UC Campus Norte,,0,,244700
89327,9806,244700S9806P17,UC Campus Norte,,0,,244700
89327,9806,244700S9806P18,UC Campus Norte,,0,,244700
89327,9806,244700S9806P19,UC Campus Norte,,0,,244700
89327,9806,244700S9806P20,UC Campus Norte,,0,,244700
89327,9806,244700S9806P21,UC Campus Norte,,0,,244700
89327,9806,244700S9806P22,UC Campus Norte,,0,,244700
89327,9806,244700S9806P23,UC Campus Norte,,0,,244700
89327,9806,244700S9806P24,UC Campus Norte,,0,,244700
89327,9806,244700S9806P25,UC Campus Norte,,0,,244700
89327,9806,244700S9806P26,UC Campus Norte,,0,,244700
89327,9806,244700S9806P27,UC Campus Norte,,0,,244700
89327,9806,244700S9806P28,UC Campus Norte,,0,,244700
89327,9806,244700S9806P29,UC Campus Norte,,0,,244700
89327,9806,244700S9806P30,UC Campus Norte,,0,,244700
89327,9806,244700S9806P31,UC Campus Norte,,0,,244700
89327,9806,244700S9806P32,UC Campus Norte,,0,,244700
89327,9806,244700S9806P33,UC Campus Norte,,0,,244700
89327,9806,244700S9806P34,UC Campus Norte,,0,,244700
89327,9806,244700S9806P35,UC Campus Norte,,0,,244700
89327,9806,244700S9806P36,UC Campus Norte,,0,,244700
89327,9806,244700S9806P37,UC Campus Norte,,0,,244700
89327,9806,244700S9806P38,UC Campus Norte,,0,,244700
89327,9806,244700S9806P39,UC Campus Norte,,0,,244700
89327,9806,244700S9806P40,UC Campus Norte,,0,,244700
89327,9806,244700S9806P41,UC Campus Norte,,0,,244700
89327,9806,244700S9806P42,UC Campus Norte,,0,,244700
89327,9806,244700S9806P43,UC Campus Norte,,0,,244700
89327,9806,244700S9806P44,UC Campus Norte,,0,,244700
89327,9806,244700S9806P45,UC Campus Norte,,0,,244700
89327,9806,244700S9806P46,UC Campus Norte,,0,,244700
89327,9806,244700S9806P47,UC Campus Norte,,0,,244700
89327,9806,244700S9806P48,UC Campus Norte,,0,,244700
89327,9806,244700S9806P49,UC Campus Norte,,0,,244700
89327,9806,244700S9806P50,UC Campus Norte,,0,,244700
89327,9806,244700S9806P51,UC Campus Norte,,0,,244700
89327,9806,244700S9806P52,UC Campus Norte,,0,,244700
89327,9806,244700S9806P53,UC Campus Norte,,0,,244700
89327,9806,244700S9806P54,UC Campus Norte,,0,,244700
89327,9806,244700S9806P55,UC Campus Norte,,0,,244700
89327,9806,244700S9806P56,UC Campus Norte,,0,,244700
89327,9806,244700S9806P57,UC Campus Norte,,0,,244700
89327,9806,244700S9806P58,UC Campus Norte,,0,,244700
89327,9806,244700S9806P59,UC Campus Norte,,0,,244700
89327,9806,244700S9806P60,UC Campus Norte,,0,,244700
89327,9806,244700S9806P61,UC Campus Norte,,0,,244700
89327,9806,244700S9806P62,UC Campus Norte,,0,,244700
89327,9806,244700S9806P63,UC Campus Norte,,0,,244700
89327,9806,244700S9806P64,UC Campus Norte,,0,,244700
89327,9806,244700S9806P65,UC Campus Norte,,0,,244700
89327,9806,244700S9806P66,UC Campus Norte,,0,,244700
89327,9806,244700S9806P67,UC Campus Norte,,0,,244700
89327,9806,244700S9806P68,UC Campus Norte,,0,,244700
89327,9806,244700S9806P69,UC Campus Norte,,0,,244700
89327,9806,244700S9806P70,UC Campus Norte,,0,,244700
89327,9806,244700S9806P71,UC Campus Norte,,0,,244700
89327,9806,244700S9806P72,UC Campus Norte,,0,,244700
89327,9806,244700S9806P73,UC Campus Norte,,0,,244700
89327,9806,244700S9806P74,UC Campus Norte,,0,,244700
89327,9806,244700S9806P75,UC Campus Norte,,0,,244700
89327,9806,244700S9806P76,UC Campus Norte,,0,,244700
89327,9806,244700S9806P77,UC Campus Norte,,0,,244700
89327,9806,244700S9806P78,UC Campus Norte,,0,,244700
89327,9806,244700S9806P79,UC Campus Norte,,0,,244700
89327,9806,244700S9806P80,UC Campus Norte,,0,,244700
89327,9806,244700S9806P81,UC Campus Norte,,0,,244700
89327,9806,244700S9806P82,UC Campus Norte,,0,,244700
89327,9806,244700S9806P83,UC Campus Norte,,0,,244700
89327,9806,244700S9806P84,UC Campus Norte,,0,,244700
89327,9806,244700S9806P85,UC Campus Norte,,0,,244700
89327,9806,244700S9806P86,UC Campus Norte,,0,,244700
89327,9806,244700S9806P87,UC Campus Norte,,0,,244700
89327,9806,244700S9806P88,UC Campus Norte,,0,,244700
89327,9806,244700S9806P89,UC Campus Norte,,0,,244700
89327,9806,244700S9806P90,UC Campus Norte,,0,,244700
89327,9806,244700S9806P91,UC Campus Norte,,0,,244700
89327,9806,244700S9806P92,UC Campus Norte,,0,,244700
89327,9806,244700S9806P93,UC Campus Norte,,0,,244700
89327,9806,244700S9806P94,UC Campus Norte,,0,,244700
89327,9806,244700S9806P95,UC Campus Norte,,0,,244700
89327,9806,244700S9806P96,UC Campus Norte,,0,,244700
89327,9806,244700S9806P97,UC Campus Norte,,0,,244700
89327,9806,244700S9806P98,UC Campus Norte,,0,,244700
89327,9806,244700S9806P99,UC Campus Norte,,0,,244700
89327,9806,244700S9806P100,UC Campus Norte,,0,,244700
89327,9806,244700S9806P101,UC Campus Norte,,0,,244700
89327,9806,244700S9806P102,UC Campus Norte,,0,,244700
89327,9806,244700S9806P103,UC Campus Norte,,0,,244700
89327,9806,244700S9806P104,UC Campus Norte,,0,,244700
89327,9806,244700S9806P105,UC Campus Norte,,0,,244700
89327,9806,244700S9806P106,UC Campus Norte,,0,,244700
89327,9806,244700S9806P107,UC Campus Norte,,0,,244700
89327,9806,244700S9806P108,UC Campus Norte,,0,,244700
89327,9806,244700S9806P109,UC Campus Norte,,0,,244700
89327,9806,244700S9806P110,UC Campus Norte,,0,,244700
89327,9806,244700S9806P111,UC Campus Norte,,0,,244700
89327,9806,244700S9806P112,UC Campus Norte,,0,,244700
89327,9806,244700S9806P113,UC Campus Norte,,0,,244700
89327,9806,244700S9806P114,UC Campus Norte,,0,,244700
89327,9806,244700S9806P115,UC Campus Norte,,0,,244700
89327,9806,244700S9806P116,UC Campus Norte,,0,,244700
89327,9806,244700S9806P117,UC Campus Norte,,0,,244700
89327,9806,244700S9806P118,UC Campus Norte,,0,,244700
89327,9806,244700S9806P119,UC Campus Norte,,0,,244700
89327,9806,244700S9806P120,UC Campus Norte,,0,,244700
89327,9806,244700S9806P121,UC Campus Norte,,0,,244700
89327,9806,244700S9806P122,UC Campus Norte,,0,,244700
89327,9806,244700S9806P123,UC Campus Norte,,0,,244700
89327,9806,244700S9806P124,UC Campus Norte,,0,,244700
89327,9806,244700S9806P125,UC Campus Norte,,0,,244700
89327,9806,244700S9806P126,UC Campus Norte,,0,,244700
89327,9806,244700S9806P127,UC Campus Norte,,0,,244700
89327,9806,244700S9806P128,UC Campus Norte,,0,,244700
89327,9806,244700S9806P129,UC Campus Norte,,0,,244700
89327,9806,244700S9806P130,UC Campus Norte,,0,,244700
89327,9806,244700S9806P131,UC Campus Norte,,0,,244700
89327,9806,244700S9806P132,UC Campus Norte,,0,,244700
89327,9806,244700S9806P133,UC Campus Norte,,0,,244700
89327,9806,244700S9806P134,UC Campus Norte,,0,,244700
89327,9806,244700S9806P135,UC Campus Norte,,0,,244700
89327,9806,244700S9806P136,UC Campus Norte,,0,,244700
89327,9806,244700S9806P137,UC Campus Norte,,0,,244700
89327,9806,244700S9806P138,UC Campus Norte,,0,,244700
89327,9806,244700S9806P139,UC Campus Norte,,0,,244700
89327,9806,244700S9806P140,UC Campus Norte,,0,,244700
89327,9806,244700S9806P141,UC Campus Norte,,0,,244700
89327,9806,244700S9806P142,UC Campus Norte,,0,,244700
89327,9806,244700S9806P143,UC Campus Norte,,0,,244700
89327,9806,244700S9806P144,UC Campus Norte,,0,,244700
89327,9806,244700S9806P145,UC Campus Norte,,0,,244700
89327,9806,244700S9806P146,UC Campus Norte,,0,,244700
89327,9806,244700S9806P147,UC Campus Norte,,0,,244700
89327,9806,244700S9806P148,UC Campus Norte,,0,,244700
89327,9806,244700S9806P149,UC Campus Norte,,0,,244700
89327,9806,244700S9806P150,UC Campus Norte,,0,,244700
89327,9806,244700S9806P151,UC Campus Norte,,0,,244700
89327,9806,244700S9806P152,UC Campus Norte,,0,,244700
89327,9806,244700S9806P153,UC Campus Norte,,0,,244700
89327,9806,244700S9806P154,UC Campus Norte,,0,,244700
89327,9806,244700S9806P155,UC Campus Norte,,0,,244700
89327,9806,244700S9806P156,UC Campus Norte,,0,,244700
89327,9806,244700S9806P157,UC Campus Norte,,0,,244700
89327,9806,244700S9806P158,UC Campus Norte,,0,,244700
89327,9806,244700S9806P159,UC Campus Norte,,0,,244700
89327,9806,244700S9806P160,UC Campus Norte,,0,,244700
89327,9806,244700S9806P161,UC Campus Norte,,0,,244700
89327,9806,244700S9806P162,UC Campus Norte,,0,,244700
89327,9806,244700S9806P163,UC Campus Norte,,0,,244700
89327,9806,244700S9806P164,UC Campus Norte,,0,,244700
89327,9806,244700S9806P165,UC Campus Norte,,0,,244700
89327,9806,244700S9806P166,UC Campus Norte,,0,,244700
89327,9806,244700S9806P167,UC Campus Norte,,0,,244700
89327,9806,244700S9806P168,UC Campus Norte,,0,,244700
89327,9806,244700S9806P169,UC Campus Norte,,0,,244700
89327,9806,244700S9806P170,UC Campus Norte,,0,,244700
89327,9806,244700S9806P171,UC Campus Norte,,0,,244700
89327,9806,244700S9806P172,UC Campus Norte,,0,,244700
89327,9806,244700S9806P173,UC Campus Norte,,0,,244700
89327,9806,244700S9806P174,UC Campus Norte,,0,,244700
89327,9806,244700S9806P175,UC Campus Norte,,0,,244700
89327,9806,244700S9806P176,UC Campus Norte,,0,,244700
89327,9806,244700S9806P177,UC Campus Norte,,0,,244700
89327,9806,244700S9806P178,UC Campus Norte,,0,,244700
89327,9806,244700S9806P179,UC Campus Norte,,0,,244700
89327,9806,244700S9806P180,UC Campus Norte,,0,,244700
89327,9806,244700S9806P181,UC Campus Norte,,0,,244700
89327,9806,244700S9806P182,UC Campus Norte,,0,,244700
89327,9806,244700S9806P183,UC Campus Norte,,0,,244700
89327,9806,244700S9806P184,UC Campus Norte,,0,,244700
89327,9806,244700S9806P185,UC Campus Norte,,0,,244700
89327,9806,244700S9806P186,UC Campus Norte,,0,,244700
89327,9806,244700S9806P187,UC Campus Norte,,0,,244700
89327,9806,244700S9806P188,UC Campus Norte,,0,,244700
89327,9806,244700S9806P189,UC Campus Norte,,0,,244700
89327,9806,244700S9806P190,UC Campus Norte,,0,,244700
89327,9806,244700S9806P191,UC Campus Norte,,0,,244700
89327,9806,244700S9806P192,UC Campus Norte,,0,,244700
89327,9806,244700S9806P193,UC Campus Norte,,0,,244700
89327,9806,244700S9806P194,UC Campus Norte,,0,,244700
89327,9806,244700S9806P195,UC Campus Norte,,0,,244700
89327,9806,244700S9806P196,UC Campus Norte,,0,,244700
89327,9806,244700S9806P197,UC Campus Norte,,0,,244700
89327,9806,244700S9806P198,UC Campus Norte,,0,,244700
89327,9806,244700S9806P199,UC Campus Norte,,0,,244700
89327,9806,244700S9806P200,UC Campus Norte,,0,,244700
89327,9806,244700S9806P201,UC Campus Norte,,0,,244700
89327,9806,244700S9806P202,UC Campus Norte,,0,,244700
89327,9806,244700S9806P203,UC Campus Norte,,0,,244700
89327,9806,244700S9806P204,UC Campus Norte,,0,,244700
89327,9806,244700S9806P205,UC Campus Norte,,0,,244700
89327,9806,244700S9806P206,UC Campus Norte,,0,,244700
89327,9806,244700S9806P207,UC Campus Norte,,0,,244700
89327,9806,244700S9806P208,UC Campus Norte,,0,,244700
89327,9806,244700S9806P209,UC Campus Norte,,0,,244700
89327,9806,244700S9806P210,UC Campus Norte,,0,,244700
89327,9806,244700S9806P211,UC Campus Norte,,0,,244700
89327,9806,244700S9806P212,UC Campus Norte,,0,,244700
89327,9806,244700S9806P213,UC Campus Norte,,0,,244700
89327,9806,244700S9806P214,UC Campus Norte,,0,,244700
89327,9806,244700S9806P215,UC Campus Norte,,0,,244700
89327,9806,244700S9806P216,UC Campus Norte,,0,,244700
89327,9806,244700S9806P217,UC Campus Norte,,0,,244700
89327,9806,244700S9806P218,UC Campus Norte,,0,,244700
89327,9806,244700S9806P219,UC Campus Norte,,0,,244700
89327,9806,244700S9806P220,UC Campus Norte,,0,,244700
89327,9806,244700S9806P221,UC Campus Norte,,0,,244700
89327,9806,244700S9806P222,UC Campus Norte,,0,,244700
89327,9806,244700S9806P223,UC Campus Norte,,0,,244700
89327,9806,244700S9806P224,UC Campus Norte,,0,,244700
89327,9806,244700S9806P225,UC Campus Norte,,0,,244700
89327,9806,244700S9806P226,UC Campus Norte,,0,,244700
89327,9806,244700S9806P227,UC Campus Norte,,0,,244700
89327,9806,244700S9806P228,UC Campus Norte,,0,,244700
89327,9806,244700S9806P229,UC Campus Norte,,0,,244700
89327,9806,244700S9806P230,UC Campus Norte,,0,,244700
89327,9806,244700S9806P231,UC Campus Norte,,0,,244700
89327,9806,244700S9806P232,UC Campus Norte,,0,,244700
89327,9806,244700S9806P233,UC Campus Norte,,0,,244700
89327,9806,244700S9806P234,UC Campus Norte,,0,,244700
89327,9806,244700S9806P235,UC Campus Norte,,0,,244700
89327,9806,244700S9806P236,UC Campus Norte,,0,,244700
89327,9806,244700S9806P237,UC Campus Norte,,0,,244700
89327,9806,244700S9806P238,UC Campus Norte,,0,,244700
89327,9806,244700S9806P239,UC Campus Norte,,0,,244700
89327,9806,244700S9806P240,UC Campus Norte,,0,,244700
89327,9806,244700S9806P241,UC Campus Norte,,0,,244700
89327,9806,244700S9806P242,UC Campus Norte,,0,,244700
89327,9806,244700S9806P243,UC Campus Norte,,0,,244700
89327,9806,244700S9806P244,UC Campus Norte,,0,,244700
89327,9806,244700S9806P245,UC Campus Norte,,0,,244700
89327,9806,244700S9806P246,UC Campus Norte,,0,,244700
89327,9806,244700S9806P247,UC Campus Norte,,0,,244700
89327,9806,244700S9806P248,UC Campus Norte,,0,,244700
89327,9806,244700S9806P249,UC Campus Norte,,0,,244700
89327,9983,244700S9983P1,UC Campus Norte,,0,,244700
89327,9983,244700S9983P2,UC Campus Norte,,0,,244700
89327,9983,244700S9983P3,UC Campus Norte,,0,,244700
89327,9983,244700S9983P4,UC Campus Norte,,0,,244700
89327,9983,244700S9983P5,UC Campus Norte,,0,,244700
89327,9983,244700S9983P6,UC Campus Norte,,0,,244700
89327,9983,244700S9983P7,UC Campus Norte,,0,,244700
89327,9983,244700S9983P8,UC Campus Norte,,0,,244700
89327,9983,244700S9983P9,UC Campus Norte,,0,,244700
89327,9983,244700S9983P10,UC Campus Norte,,0,,244700
89327,9983,244700S9983P11,UC Campus Norte,,0,,244700
89327,9983,244700S9983P12,UC Campus Norte,,0,,244700
89327,9983,244700S9983P13,UC Campus Norte,,0,,244700
89327,9983,244700S9983P14,UC Campus Norte,,0,,244700
89327,9983,244700S9983P15,UC Campus Norte,,0,,244700
89327,9983,244700S9983P16,UC Campus Norte,,0,,244700
89327,9983,244700S9983P17,UC Campus Norte,,0,,244700
89327,9983,244700S9983P18,UC Campus Norte,,0,,244700
89327,9983,244700S9983P19,UC Campus Norte,,0,,244700
89327,9983,244700S9983P20,UC Campus Norte,,0,,244700
89327,9983,244700S9983P21,UC Campus Norte,,0,,244700
89327,9983,244700S9983P22,UC Campus Norte,,0,,244700
89327,9983,244700S9983P23,UC Campus Norte,,0,,244700
89327,9983,244700S9983P24,UC Campus Norte,,0,,244700
89327,9983,244700S9983P25,UC Campus Norte,,0,,244700
89327,9983,244700S9983P26,UC Campus Norte,,0,,244700
89327,9983,244700S9983P27,UC Campus Norte,,0,,244700
89327,9983,244700S9983P28,UC Campus Norte,,0,,244700
89327,9983,244700S9983P29,UC Campus Norte,,0,,244700
89327,9983,244700S9983P30,UC Campus Norte,,0,,244700
89327,9983,244700S9983P31,UC Campus Norte,,0,,244700
89327,9983,244700S9983P32,UC Campus Norte,,0,,244700
89327,9983,244700S9983P33,UC Campus Norte,,0,,244700
89327,9983,244700S9983P34,UC Campus Norte,,0,,244700
89327,9983,244700S9983P35,UC Campus Norte,,0,,244700
89327,9983,244700S9983P36,UC Campus Norte,,0,,244700
89327,9983,244700S9983P37,UC Campus Norte,,0,,244700
89327,9983,244700S9983P38,UC Campus Norte,,0,,244700
89327,9983,244700S9983P39,UC Campus Norte,,0,,244700
89327,9983,244700S9983P40,UC Campus Norte,,0,,244700
89327,9983,244700S9983P41,UC Campus Norte,,0,,244700
89327,9983,244700S9983P42,UC Campus Norte,,0,,244700
89327,9983,244700S9983P43,UC Campus Norte,,0,,244700
89327,9983,244700S9983P44,UC Campus Norte,,0,,244700
89327,9983,244700S9983P45,UC Campus Norte,,0,,244700
89327,9983,244700S9983P46,UC Campus Norte,,0,,244700
89327,9983,244700S9983P47,UC Campus Norte,,0,,244700
89327,9983,244700S9983P48,UC Campus Norte,,0,,244700
89327,9983,244700S9983P49,UC Campus Norte,,0,,244700
89327,9983,244700S9983P50,UC Campus Norte,,0,,244700
89327,9983,244700S9983P51,UC Campus Norte,,0,,244700
89327,9983,244700S9983P52,UC Campus Norte,,0,,244700
89327,9983,244700S9983P53,UC Campus Norte,,0,,244700
89327,9983,244700S9983P54,UC Campus Norte,,0,,244700
89327,9983,244700S9983P55,UC Campus Norte,,0,,244700
89327,9983,244700S9983P56,UC Campus Norte,,0,,244700
89327,9983,244700S9983P57,UC Campus Norte,,0,,244700
89327,9983,244700S9983P58,UC Campus Norte,,0,,244700
89327,9983,244700S9983P59,UC Campus Norte,,0,,244700
89327,9983,244700S9983P60,UC Campus Norte,,0,,244700
89327,9983,244700S9983P61,UC Campus Norte,,0,,244700
89327,9983,244700S9983P62,UC Campus Norte,,0,,244700
89327,9983,244700S9983P63,UC Campus Norte,,0,,244700
89327,9983,244700S9983P64,UC Campus Norte,,0,,244700
89327,9983,244700S9983P65,UC Campus Norte,,0,,244700
89327,9983,244700S9983P66,UC Campus Norte,,0,,244700
89327,9983,244700S9983P67,UC Campus Norte,,0,,244700
89327,9983,244700S9983P68,UC Campus Norte,,0,,244700
89327,9983,244700S9983P69,UC Campus Norte,,0,,244700
89327,9983,244700S9983P70,UC Campus Norte,,0,,244700
89327,9983,244700S9983P71,UC Campus Norte,,0,,244700
89327,9983,244700S9983P72,UC Campus Norte,,0,,244700
89327,9983,244700S9983P73,UC Campus Norte,,0,,244700
89327,9983,244700S9983P74,UC Campus Norte,,0,,244700
89327,9983,244700S9983P75,UC Campus Norte,,0,,244700
89327,9983,244700S9983P76,UC Campus Norte,,0,,244700
89327,9983,244700S9983P77,UC Campus Norte,,0,,244700
89327,9983,244700S9983P78,UC Campus Norte,,0,,244700
89327,9983,244700S9983P79,UC Campus Norte,,0,,244700
89327,9983,244700S9983P80,UC Campus Norte,,0,,244700
89327,9983,244700S9983P81,UC Campus Norte,,0,,244700
89327,9983,244700S9983P82,UC Campus Norte,,0,,244700
89327,9983,244700S9983P83,UC Campus Norte,,0,,244700
89327,9983,244700S9983P84,UC Campus Norte,,0,,244700
89327,9983,244700S9983P85,UC Campus Norte,,0,,244700
89327,9983,244700S9983P86,UC Campus Norte,,0,,244700
89327,9983,244700S9983P87,UC Campus Norte,,0,,244700
89327,9983,244700S9983P88,UC Campus Norte,,0,,244700
89327,9983,244700S9983P89,UC Campus Norte,,0,,244700
89327,9983,244700S9983P90,UC Campus Norte,,0,,244700
89327,9983,244700S9983P91,UC Campus Norte,,0,,244700
89327,9983,244700S9983P92,UC Campus Norte,,0,,244700
89327,9983,244700S9983P93,UC Campus Norte,,0,,244700
89327,9983,244700S9983P94,UC Campus Norte,,0,,244700
89327,9983,244700S9983P95,UC Campus Norte,,0,,244700
89327,9983,244700S9983P96,UC Campus Norte,,0,,244700
89327,9983,244700S9983P97,UC Campus Norte,,0,,244700
89327,9983,244700S9983P98,UC Campus Norte,,0,,244700
89327,9983,244700S9983P99,UC Campus Norte,,0,,244700
89327,9983,244700S9983P100,UC Campus Norte,,0,,244700
89327,9983,244700S9983P101,UC Campus Norte,,0,,244700
89327,9983,244700S9983P102,UC Campus Norte,,0,,244700
89327,9983,244700S9983P103,UC Campus Norte,,0,,244700
89327,9983,244700S9983P104,UC Campus Norte,,0,,244700
89327,9983,244700S9983P105,UC Campus Norte,,0,,244700
89327,9983,244700S9983P106,UC Campus Norte,,0,,244700
89327,9983,244700S9983P107,UC Campus Norte,,0,,244700
89327,9983,244700S9983P108,UC Campus Norte,,0,,244700
89327,9983,244700S9983P109,UC Campus Norte,,0,,244700
