C01c;La Ermita;Lunes a Viernes;17:30;21:23
C01c;La Ermita;Lunes a Viernes;06:30;09:25
C01c;(M) Escuela Militar;Lunes a Viernes;17:00;21:23
C01c;(M) Escuela Militar;Lunes a Viernes;06:30;09:25
C02;(M) Escuela Militar;Lunes a Viernes;00:00;23:59
C02;(M) Escuela Militar;Domingo y Festivos;00:00;23:59
C02;(M) Escuela Militar;Sábado;00:00;23:59
C02;San Carlos De Apoquindo;Lunes a Viernes;00:00;23:59
C02;San Carlos De Apoquindo;Domingo y Festivos;00:00;23:59
C02;San Carlos De Apoquindo;Sábado;00:00;23:59
C02c;(M) Los Dominicos;Domingo y Festivos;06:30;22:48
C02c;(M) Los Dominicos;Sábado;06:30;22:50
C02c;(M) Los Dominicos;Lunes a Viernes;06:30;21:23
C02c;San Carlos De Apoquindo;Lunes a Viernes;06:30;21:23
C02c;San Carlos De Apoquindo;Sábado;06:30;22:50
C02c;San Carlos De Apoquindo;Domingo y Festivos;06:30;22:48
C03;Vital Apoquindo;Lunes a Viernes;05:30;23:40
C03;Vital Apoquindo;Sábado;06:30;23:40
C03;Vital Apoquindo;Domingo y Festivos;06:30;23:00
C03;Rotonda Perez Zukjovic;Domingo y Festivos;06:30;23:30
C03;Rotonda Perez Zukjovic;Lunes a Viernes;05:30;23:30
C03;Rotonda Perez Zukjovic;Sábado;06:30;23:45
C03c;Vital Apoquindo;Lunes a Viernes;06:30;09:18
C03c;Vital Apoquindo;Lunes a Viernes;17:30;20:18
C03c;Lo Gallo;Lunes a Viernes;17:30;20:18
C03c;Lo Gallo;Lunes a Viernes;06:30;09:29
C04;(M) Manuel Montt;Lunes a Viernes;05:30;22:45
C04;(M) Manuel Montt;Domingo y Festivos;06:30;22:43
C04;(M) Manuel Montt;Sábado;06:30;22:43
C04;Vital Apoquindo;Sábado;06:30;22:43
C04;Vital Apoquindo;Domingo y Festivos;06:30;22:43
C04;Vital Apoquindo;Lunes a Viernes;05:30;22:42
C05;(M) Francisco Bilbao;Domingo y Festivos;06:30;00:30
C05;(M) Francisco Bilbao;Sábado;05:30;00:30
C05;(M) Francisco Bilbao;Lunes a Viernes;05:30;00:30
C05;La Ermita;Sábado;05:30;00:30
C05;La Ermita;Domingo y Festivos;06:30;00:30
C05;La Ermita;Lunes a Viernes;05:30;00:30
C06;(M) Tobalaba;Lunes a Viernes;05:30;00:30
C06;(M) Tobalaba;Domingo y Festivos;05:30;00:30
C06;(M) Tobalaba;Sábado;05:30;00:30
C06;Vital Apoquindo;Domingo y Festivos;05:30;00:30
C06;Vital Apoquindo;Sábado;05:30;00:30
C06;Vital Apoquindo;Lunes a Viernes;05:30;00:30
C07;(M) Francisco Bilbao;Domingo y Festivos;06:30;22:45
C07;(M) Francisco Bilbao;Lunes a Viernes;05:30;22:53
C07;(M) Francisco Bilbao;Sábado;05:30;22:48
C07;La Piramide;Domingo y Festivos;06:30;23:00
C07;La Piramide;Lunes a Viernes;05:30;23:40
C07;La Piramide;Sábado;05:30;23:15
C08;Cantagallo;Sábado;05:30;22:46
C08;Cantagallo;Lunes a Viernes;05:30;22:47
C08;Cantagallo;Domingo y Festivos;05:30;22:47
C08;Camino Real;Lunes a Viernes;05:30;22:42
C08;Camino Real;Sábado;05:30;22:43
C08;Camino Real;Domingo y Festivos;05:30;22:43
C09;Nueva Bilbao;Lunes a Viernes;05:30;23:00
C09;Nueva Bilbao;Sábado;05:30;23:30
C09;Nueva Bilbao;Domingo y Festivos;05:30;23:30
C09;La Dehesa;Domingo y Festivos;05:30;23:30
C09;La Dehesa;Sábado;05:30;23:30
C09;La Dehesa;Lunes a Viernes;05:30;23:00
C10e;Camino Juan Pablo Ii;Lunes a Viernes;17:00;19:23
C10e;Camino Juan Pablo Ii;Lunes a Viernes;05:30;09:54
C10e;(M) Tobalaba;Lunes a Viernes;16:30;20:24
C10e;(M) Tobalaba;Lunes a Viernes;05:30;08:54
C11;Tabancura;Lunes a Viernes;05:30;23:40
C11;Tabancura;Sábado;05:30;00:30
C11;Tabancura;Domingo y Festivos;06:30;00:30
C11;(M) Escuela Militar;Lunes a Viernes;05:30;23:50
C11;(M) Escuela Militar;Domingo y Festivos;06:30;00:45
C11;(M) Escuela Militar;Sábado;05:30;00:45
C12;Cantagallo;Lunes a Viernes;05:30;22:42
C12;Cantagallo;Domingo y Festivos;06:30;23:00
C12;Cantagallo;Sábado;06:30;22:46
C12;Camino Juan Pablo Ii;Lunes a Viernes;05:30;22:30
C12;Camino Juan Pablo Ii;Domingo y Festivos;06:30;22:48
C12;Camino Juan Pablo Ii;Sábado;06:30;22:43
C13;La Laguna;Sábado;06:30;22:30
C13;La Laguna;Domingo y Festivos;06:30;22:30
C13;La Laguna;Lunes a Viernes;06:30;21:00
C13;Cantagallo;Sábado;06:30;22:35
C13;Cantagallo;Domingo y Festivos;06:30;22:36
C13;Cantagallo;Lunes a Viernes;06:30;21:10
C14;Los Trapenses;Lunes a Viernes;05:30;23:00
C14;Los Trapenses;Domingo y Festivos;05:30;23:00
C14;Los Trapenses;Sábado;05:30;23:00
C14;(M) Escuela Militar;Sábado;05:30;23:40
C14;(M) Escuela Militar;Lunes a Viernes;05:30;23:30
C14;(M) Escuela Militar;Domingo y Festivos;05:30;23:24
C15;Estoril;Lunes a Viernes;05:30;22:42
C15;Estoril;Sábado;05:30;22:48
C15;Estoril;Domingo y Festivos;06:30;22:47
C15;(M) Escuela Militar;Lunes a Viernes;05:30;22:47
C15;(M) Escuela Militar;Sábado;05:30;23:00
C15;(M) Escuela Militar;Domingo y Festivos;06:30;23:00
C16;El Huinganal;Sábado;06:30;23:40
C16;El Huinganal;Domingo y Festivos;06:30;23:40
C16;El Huinganal;Lunes a Viernes;05:30;23:30
C16;Vital Apoquindo;Domingo y Festivos;06:30;23:40
C16;Vital Apoquindo;Lunes a Viernes;05:30;23:30
C16;Vital Apoquindo;Sábado;06:30;23:40
C17;Los Trapenses;Domingo y Festivos;07:30;22:30
C17;Los Trapenses;Sábado;06:30;22:30
C17;Los Trapenses;Lunes a Viernes;06:30;21:00
C17;Cerro 18;Domingo y Festivos;07:30;22:30
C17;Cerro 18;Sábado;06:30;22:30
C17;Cerro 18;Lunes a Viernes;06:30;21:00
C18;Ciudad Empresarial;Lunes a Viernes;05:30;23:00
C18;Ciudad Empresarial;Sábado;05:30;23:00
C18;Ciudad Empresarial;Domingo y Festivos;06:30;23:00
C18;(M) Escuela Militar;Lunes a Viernes;05:30;22:50
C18;(M) Escuela Militar;Sábado;05:30;22:45
C18;(M) Escuela Militar;Domingo y Festivos;06:30;22:45
C19;Cantagallo;Sábado;06:30;22:35
C19;Cantagallo;Lunes a Viernes;06:30;21:00
C19;Cantagallo;Domingo y Festivos;06:30;22:36
C19;Bernardo Larrain Cotapos;Sábado;06:30;22:30
C19;Bernardo Larrain Cotapos;Lunes a Viernes;06:30;21:00
C19;Bernardo Larrain Cotapos;Domingo y Festivos;06:30;22:30
C20;Parque Arauco;Lunes a Viernes;06:30;22:54
C20;Parque Arauco;Domingo y Festivos;06:30;23:00
C20;Parque Arauco;Sábado;06:30;23:00
C20;(M) Escuela Militar;Sábado;06:30;23:40
C20;(M) Escuela Militar;Domingo y Festivos;06:30;23:40
C20;(M) Escuela Militar;Lunes a Viernes;06:30;23:00
C21n;Cantagallo;Domingo y Festivos;23:00;05:00
C21n;Cantagallo;Sábado;23:00;05:00
C21n;Cantagallo;Lunes a Viernes;23:00;05:00
C21n;El Gabino;Sábado;23:00;05:00
C21n;El Gabino;Domingo y Festivos;23:00;05:00
C21n;El Gabino;Lunes a Viernes;23:00;05:00
C22;Rotonda Lo Curro;Domingo y Festivos;06:30;22:47
C22;Rotonda Lo Curro;Lunes a Viernes;05:30;22:49
C22;Rotonda Lo Curro;Sábado;05:30;23:00
C22;(M) Escuela Militar;Domingo y Festivos;06:30;22:43
C22;(M) Escuela Militar;Sábado;05:30;22:48
C22;(M) Escuela Militar;Lunes a Viernes;05:30;22:42
C23;Lo Barnechea;Lunes a Viernes;06:20;21:00
C23;La Ermita De San Antonio;Lunes a Viernes;06:40;21:20
D01;Consistorial;Lunes a Viernes;06:02;22:45
D01;Plaza Egaña (M);Lunes a Viernes;06:00;22:45
D02;Diagonal Las Torres;Lunes a Viernes;05:30;00:30
D02;Diagonal Las Torres;Domingo y Festivos;05:30;00:30
D02;Diagonal Las Torres;Sábado;05:30;00:30
D02;(M) Irarrazaval;Lunes a Viernes;05:30;00:30
D02;(M) Irarrazaval;Sábado;05:30;00:30
D02;(M) Irarrazaval;Domingo y Festivos;05:30;00:30
D03;Las Parcelas;Sábado;05:30;00:30
D03;Las Parcelas;Domingo y Festivos;05:30;00:30
D03;Las Parcelas;Lunes a Viernes;05:30;00:30
D03;(M) Toesca;Lunes a Viernes;05:30;00:30
D03;(M) Toesca;Sábado;05:30;00:30
D03;(M) Toesca;Domingo y Festivos;05:30;00:30
D05;Las Perdices;Lunes a Viernes;05:30;00:30
D05;Las Perdices;Sábado;05:30;00:30
D05;Las Perdices;Domingo y Festivos;05:30;00:30
D05;(M) Franklin;Sábado;05:30;00:30
D05;(M) Franklin;Lunes a Viernes;05:30;00:30
D05;(M) Franklin;Domingo y Festivos;05:30;00:30
D06;(M) Bellavista De La Florida;Domingo y Festivos;06:30;23:30
D06;(M) Bellavista De La Florida;Sábado;06:00;23:30
D06;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:30
D06;(M) Irarrazaval;Sábado;06:05;23:30
D06;(M) Irarrazaval;Lunes a Viernes;05:35;23:30
D06;(M) Irarrazaval;Domingo y Festivos;06:35;23:30
D07;(M) Franklin;Lunes a Viernes;05:30;00:30
D07;(M) Franklin;Sábado;05:30;00:30
D07;(M) Franklin;Domingo y Festivos;05:30;00:30
D07;Diagonal Las Torres;Domingo y Festivos;05:30;00:30
D07;Diagonal Las Torres;Sábado;05:30;00:30
D07;Diagonal Las Torres;Lunes a Viernes;05:30;00:30
D07c;(M) Los Presidentes;Lunes a Viernes;06:30;09:15
D07c;Diagonal Las Torres;Lunes a Viernes;06:30;09:15
D08;(M) Francisco Bilbao;Domingo y Festivos;00:00;23:59
D08;(M) Francisco Bilbao;Sábado;00:00;23:59
D08;(M) Francisco Bilbao;Lunes a Viernes;00:00;23:59
D08;Av. Grecia;Lunes a Viernes;00:00;23:59
D08;Av. Grecia;Sábado;00:00;23:59
D08;Av. Grecia;Domingo y Festivos;00:00;23:59
D08c;(M) Francisco Bilbao;Lunes a Viernes;06:30;09:15
D08c;Plaza La Reina;Lunes a Viernes;06:30;09:15
D09;(M) Manuel Montt;Sábado;00:00;23:59
D09;(M) Manuel Montt;Domingo y Festivos;00:00;23:59
D09;(M) Manuel Montt;Lunes a Viernes;00:00;23:59
D09;Diagonal Las Torres;Domingo y Festivos;00:00;23:59
D09;Diagonal Las Torres;Sábado;00:00;23:59
D09;Diagonal Las Torres;Lunes a Viernes;00:00;23:59
D10;Alvaro Casanova;Sábado;05:30;00:30
D10;Alvaro Casanova;Domingo y Festivos;05:30;00:30
D10;Alvaro Casanova;Lunes a Viernes;05:30;00:30
D10;(M) Carlos Valdovinos;Domingo y Festivos;05:30;00:30
D10;(M) Carlos Valdovinos;Lunes a Viernes;05:30;00:30
D10;(M) Carlos Valdovinos;Sábado;05:30;00:30
D11;Mall Alto Las Condes;Domingo y Festivos;00:00;23:59
D11;Mall Alto Las Condes;Lunes a Viernes;00:00;23:59
D11;Mall Alto Las Condes;Sábado;00:00;23:59
D11;Diagonal Las Torres;Domingo y Festivos;00:00;23:59
D11;Diagonal Las Torres;Lunes a Viernes;00:00;23:59
D11;Diagonal Las Torres;Sábado;00:00;23:59
D12;(M) Francisco Bilbao;Lunes a Viernes;05:30;00:30
D12;(M) Francisco Bilbao;Sábado;05:30;00:30
D12;(M) Francisco Bilbao;Domingo y Festivos;05:30;00:30
D12;Las Perdices;Domingo y Festivos;06:00;00:30
D12;Las Perdices;Sábado;06:00;00:30
D12;Las Perdices;Lunes a Viernes;06:06;00:30
D13;(M) Irarrazaval;Domingo y Festivos;06:36;23:30
D13;(M) Irarrazaval;Lunes a Viernes;05:35;23:45
D13;(M) Irarrazaval;Sábado;06:05;23:45
D13;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:45
D13;(M) Bellavista De La Florida;Domingo y Festivos;06:30;23:30
D13;(M) Bellavista De La Florida;Sábado;06:00;23:45
D14;(M) Quilin;Domingo y Festivos;06:30;23:30
D14;(M) Quilin;Sábado;05:30;23:45
D14;(M) Quilin;Lunes a Viernes;05:30;23:45
D14;(M) Pedrero;Domingo y Festivos;06:30;23:30
D14;(M) Pedrero;Sábado;05:30;23:45
D14;(M) Pedrero;Lunes a Viernes;05:30;23:45
D15;(M) Francisco Bilbao;Sábado;05:30;00:30
D15;(M) Francisco Bilbao;Lunes a Viernes;05:30;00:30
D15;(M) Francisco Bilbao;Domingo y Festivos;06:30;00:30
D15;Diagonal Las Torres;Lunes a Viernes;05:30;00:30
D15;Diagonal Las Torres;Domingo y Festivos;06:30;00:30
D15;Diagonal Las Torres;Sábado;05:30;00:30
D16;(M) Francisco Bilbao;Lunes a Viernes;05:30;00:30
D16;(M) Francisco Bilbao;Sábado;05:30;00:30
D16;(M) Francisco Bilbao;Domingo y Festivos;05:30;00:30
D16;(M) Quilin;Domingo y Festivos;05:30;00:30
D16;(M) Quilin;Lunes a Viernes;05:30;00:30
D16;(M) Quilin;Sábado;05:30;00:30
D17;(M) Quilin;Domingo y Festivos;06:30;23:30
D17;(M) Quilin;Sábado;06:00;23:30
D17;(M) Quilin;Lunes a Viernes;05:45;23:30
D17;Alto Macul;Lunes a Viernes;05:45;23:30
D17;Alto Macul;Domingo y Festivos;06:30;23:30
D17;Alto Macul;Sábado;06:00;23:30
D18;(M) Santa Isabel;Domingo y Festivos;05:30;00:30
D18;(M) Santa Isabel;Sábado;05:30;00:30
D18;(M) Santa Isabel;Lunes a Viernes;05:30;00:30
D18;Diagonal Las Torres;Domingo y Festivos;05:30;00:30
D18;Diagonal Las Torres;Sábado;05:30;00:30
D18;Diagonal Las Torres;Lunes a Viernes;05:30;00:30
E01;(M) Santa Rosa;Domingo y Festivos;06:00;00:30
E01;(M) Santa Rosa;Sábado;05:30;00:30
E01;(M) Santa Rosa;Lunes a Viernes;05:30;00:30
E01;San Jose De La Estrella;Sábado;05:30;00:30
E01;San Jose De La Estrella;Domingo y Festivos;06:00;00:30
E01;San Jose De La Estrella;Lunes a Viernes;05:30;00:30
E02;Diego Portales;Domingo y Festivos;06:02;23:40
E02;Diego Portales;Lunes a Viernes;05:42;23:54
E02;Diego Portales;Sábado;05:42;23:54
E02;(M) Lo Ovalle;Domingo y Festivos;05:30;23:40
E02;(M) Lo Ovalle;Lunes a Viernes;05:30;23:54
E02;(M) Lo Ovalle;Sábado;05:30;23:54
E03;Jardin Alto;Domingo y Festivos;00:00;23:59
E03;Jardin Alto;Sábado;00:00;23:59
E03;Jardin Alto;Lunes a Viernes;00:00;23:59
E03;(M) Lo Ovalle;Domingo y Festivos;00:00;23:59
E03;(M) Lo Ovalle;Sábado;00:00;23:59
E03;(M) Lo Ovalle;Lunes a Viernes;00:00;23:59
E04;(M) Franklin;Sábado;05:30;00:30
E04;(M) Franklin;Lunes a Viernes;05:30;00:30
E04;(M) Franklin;Domingo y Festivos;05:45;00:30
E04;Av. La Florida;Sábado;05:30;00:30
E04;Av. La Florida;Domingo y Festivos;05:45;00:30
E04;Av. La Florida;Lunes a Viernes;05:30;00:30
E05;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:50
E05;(M) Bellavista De La Florida;Sábado;05:45;23:55
E05;(M) Bellavista De La Florida;Domingo y Festivos;06:30;23:50
E05;(M) La Cisterna;Domingo y Festivos;06:45;23:50
E05;(M) La Cisterna;Sábado;06:00;23:55
E05;(M) La Cisterna;Lunes a Viernes;05:42;23:55
E06;Maria Angelica;Lunes a Viernes;05:54;23:55
E06;Maria Angelica;Domingo y Festivos;07:00;23:55
E06;Maria Angelica;Sábado;06:00;23:55
E06;(M) Bellavista De La Florida;Sábado;05:45;23:55
E06;(M) Bellavista De La Florida;Domingo y Festivos;06:45;23:50
E06;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:50
E07;Rojas Magallanes;Sábado;06:00;23:55
E07;Rojas Magallanes;Domingo y Festivos;07:00;23:55
E07;Rojas Magallanes;Lunes a Viernes;05:45;23:55
E07;(M) Bellavista De La Florida;Domingo y Festivos;06:45;23:45
E07;(M) Bellavista De La Florida;Sábado;05:45;23:45
E07;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:46
E08;(M) Bellavista De La Florida;Sábado;05:45;23:55
E08;(M) Bellavista De La Florida;Domingo y Festivos;06:00;23:50
E08;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:50
E08;Diego Portales;Lunes a Viernes;05:54;23:55
E08;Diego Portales;Sábado;06:00;23:55
E08;Diego Portales;Domingo y Festivos;06:30;23:55
E09;(M) Santa Rosa;Lunes a Viernes;05:30;00:30
E09;(M) Santa Rosa;Domingo y Festivos;06:00;00:30
E09;(M) Santa Rosa;Sábado;05:30;00:30
E09;(M) Elisa Correa;Lunes a Viernes;05:30;00:30
E09;(M) Elisa Correa;Domingo y Festivos;06:00;00:30
E09;(M) Elisa Correa;Sábado;05:30;00:30
E10;Santa Rosa P21;Domingo y Festivos;05:45;23:40
E10;Santa Rosa P21;Lunes a Viernes;05:30;23:40
E10;Santa Rosa P21;Sábado;05:30;23:40
E10;El Hualle;Domingo y Festivos;05:45;23:40
E10;El Hualle;Sábado;05:30;23:40
E10;El Hualle;Lunes a Viernes;05:30;23:40
E11;(M) Santa Rosa;Lunes a Viernes;05:00;00:30
E11;(M) Santa Rosa;Sábado;05:00;00:30
E11;(M) Santa Rosa;Domingo y Festivos;05:00;00:30
E11;Diego Portales;Domingo y Festivos;05:00;00:30
E11;Diego Portales;Lunes a Viernes;05:00;00:30
E11;Diego Portales;Sábado;05:00;00:30
E12;SANTA ROSA P18;Lunes a Viernes;05:00;00:30
E12;SANTA ROSA P18;Domingo y Festivos;05:00;00:30
E12;SANTA ROSA P18;Sábado;05:00;00:30
E12;MARIA ELENA;Sábado;05:50;01:20
E12;MARIA ELENA;Lunes a Viernes;05:50;01:20
E12;MARIA ELENA;Domingo y Festivos;05:50;01:20
E13;(M) Bellavista De La Florida;Sábado;05:30;23:50
E13;(M) Bellavista De La Florida;Domingo y Festivos;06:30;23:50
E13;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:52
E13;Gabriela;Sábado;05:42;23:55
E13;Gabriela;Lunes a Viernes;05:42;23:55
E13;Gabriela;Domingo y Festivos;06:34;23:55
E14;(M) Bellavista De La Florida;Sábado;05:45;23:50
E14;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:50
E14;(M) Bellavista De La Florida;Domingo y Festivos;06:30;23:50
E14;San Jose De La Estrella;Sábado;06:00;23:50
E14;San Jose De La Estrella;Domingo y Festivos;06:45;23:50
E14;San Jose De La Estrella;Lunes a Viernes;05:45;23:50
E15;Froilan Lagos;Sábado;05:30;00:30
E15;Froilan Lagos;Lunes a Viernes;05:30;00:30
E15;Froilan Lagos;Domingo y Festivos;05:30;00:30
E15;Gabriela;Sábado;05:45;00:30
E15;Gabriela;Domingo y Festivos;05:57;00:30
E15;Gabriela;Lunes a Viernes;05:45;00:30
E15c;(M) Bellavista De La Florida;Lunes a Viernes;05:36;22:38
E15c;(M) Bellavista De La Florida;Sábado;06:38;22:41
E15c;(M) Bellavista De La Florida;Domingo y Festivos;09:30;22:49
E15c;Gabriela;Domingo y Festivos;09:30;22:49
E15c;Gabriela;Lunes a Viernes;05:52;22:40
E15c;Gabriela;Sábado;06:39;22:50
E16;(M) Santa Rosa;Lunes a Viernes;05:30;23:30
E16;(M) Santa Rosa;Sábado;05:30;23:30
E16;(M) Santa Rosa;Domingo y Festivos;06:00;23:30
E16;Gabriela;Domingo y Festivos;06:00;23:30
E16;Gabriela;Sábado;05:30;23:30
E16;Gabriela;Lunes a Viernes;05:30;23:30
E17;Las Perdices;Lunes a Viernes;05:42;23:55
E17;Las Perdices;Domingo y Festivos;06:45;23:54
E17;Las Perdices;Sábado;05:45;23:54
E17;(M) Bellavista De La Florida;Domingo y Festivos;06:30;23:45
E17;(M) Bellavista De La Florida;Sábado;05:30;23:45
E17;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:54
E18;(M) Bellavista De La Florida;Lunes a Viernes;05:30;23:30
E18;(M) Bellavista De La Florida;Domingo y Festivos;06:45;23:30
E18;(M) Bellavista De La Florida;Sábado;05:45;23:30
E18;Hospital Padre Hurtado;Sábado;06:00;23:40
E18;Hospital Padre Hurtado;Lunes a Viernes;05:45;23:40
E18;Hospital Padre Hurtado;Domingo y Festivos;07:00;23:30
F01;Casas Viejas;Lunes a Viernes;05:00;00:30
F01;Casas Viejas;Sábado;05:30;00:30
F01;Casas Viejas;Domingo y Festivos;05:30;00:30
F01;Villa Padre Hurtado;Sábado;05:30;00:30
F01;Villa Padre Hurtado;Domingo y Festivos;05:30;00:30
F01;Villa Padre Hurtado;Lunes a Viernes;05:00;00:30
F01c;Casas Viejas;Lunes a Viernes;05:30;09:26
F01c;Casas Viejas;Lunes a Viernes;17:30;22:52
F01c;(M) Plaza Puente Alto;Lunes a Viernes;17:30;22:51
F01c;(M) Plaza Puente Alto;Lunes a Viernes;05:00;09:27
F02;San Gerónimo;Sábado;05:30;00:30
F02;San Gerónimo;Domingo y Festivos;06:30;00:30
F02;San Gerónimo;Lunes a Viernes;05:30;00:36
F02;Pie Andino;Sábado;05:30;00:30
F02;Pie Andino;Domingo y Festivos;06:30;00:32
F02;Pie Andino;Lunes a Viernes;05:30;00:56
F03;Plaza San Bernardo;Sábado;05:30;00:30
F03;Plaza San Bernardo;Domingo y Festivos;05:30;00:30
F03;Plaza San Bernardo;Lunes a Viernes;05:18;00:36
F03;(M) Plaza Puente Alto;Sábado;05:30;00:30
F03;(M) Plaza Puente Alto;Domingo y Festivos;05:30;00:30
F03;(M) Plaza Puente Alto;Lunes a Viernes;05:20;00:54
F03c;Villa Las Mamiñas;Lunes a Viernes;05:32;21:24
F03c;Pie Andino;Lunes a Viernes;05:30;21:23
F05;Pie Andino;Sábado;05:30;00:30
F05;Pie Andino;Lunes a Viernes;05:36;00:32
F05;Pie Andino;Domingo y Festivos;05:30;00:30
F05;(M) La Cisterna;Sábado;05:30;00:30
F05;(M) La Cisterna;Lunes a Viernes;05:26;00:30
F05;(M) La Cisterna;Domingo y Festivos;05:30;00:30
F06;Pie Andino;Lunes a Viernes;00:00;23:59
F06;Pie Andino;Domingo y Festivos;00:00;23:59
F06;Pie Andino;Sábado;00:00;23:59
F06;(M) La Cisterna;Domingo y Festivos;00:00;23:59
F06;(M) La Cisterna;Sábado;00:00;23:59
F06;(M) La Cisterna;Lunes a Viernes;00:00;23:59
F07;Villa Padre Hurtado;Lunes a Viernes;05:00;00:30
F07;Villa Padre Hurtado;Sábado;05:30;01:00
F07;Villa Padre Hurtado;Domingo y Festivos;05:30;01:00
F07;Mall Plaza Tobalaba;Sábado;05:30;01:00
F07;Mall Plaza Tobalaba;Lunes a Viernes;05:00;00:30
F07;Mall Plaza Tobalaba;Domingo y Festivos;05:30;01:00
F08;Diego Portales;Domingo y Festivos;05:30;01:00
F08;Diego Portales;Lunes a Viernes;05:00;00:30
F08;Diego Portales;Sábado;05:30;01:00
F08;Villa Padre Hurtado;Domingo y Festivos;05:30;01:00
F08;Villa Padre Hurtado;Sábado;05:30;01:00
F08;Villa Padre Hurtado;Lunes a Viernes;05:00;00:30
F09;(M) Elisa Correa;Sábado;00:00;23:59
F09;(M) Elisa Correa;Domingo y Festivos;00:00;23:59
F09;(M) Elisa Correa;Lunes a Viernes;00:00;23:59
F09;Pie Andino;Domingo y Festivos;00:00;23:59
F09;Pie Andino;Sábado;00:00;23:59
F09;Pie Andino;Lunes a Viernes;00:00;23:59
F10;Mall Plaza Tobalaba;Lunes a Viernes;05:20;00:52
F10;Mall Plaza Tobalaba;Sábado;05:30;00:30
F10;Mall Plaza Tobalaba;Domingo y Festivos;05:30;00:30
F10;San Guillermo;Lunes a Viernes;05:36;00:56
F10;San Guillermo;Domingo y Festivos;05:30;00:30
F10;San Guillermo;Sábado;05:30;00:30
F11;Pie Andino;Domingo y Festivos;05:30;23:33
F11;Pie Andino;Lunes a Viernes;05:38;23:50
F11;Pie Andino;Sábado;05:30;23:30
F11;Las Vizcachas;Lunes a Viernes;05:36;23:43
F11;Las Vizcachas;Sábado;05:30;23:31
F11;Las Vizcachas;Domingo y Festivos;05:30;23:33
F12;(M) Plaza Puente Alto;Sábado;05:30;01:00
F12;(M) Plaza Puente Alto;Lunes a Viernes;05:00;00:00
F12;(M) Plaza Puente Alto;Domingo y Festivos;05:30;01:00
F12;Bajos De Mena;Sábado;05:30;00:31
F12;Bajos De Mena;Domingo y Festivos;05:30;00:31
F12;Bajos De Mena;Lunes a Viernes;05:30;00:30
F12c;(M) Plaza Puente Alto;Lunes a Viernes;05:30;09:24
F12c;(M) Plaza Puente Alto;Lunes a Viernes;17:30;21:09
F12c;Av. Juanita;Lunes a Viernes;06:34;09:00
F12c;Av. Juanita;Lunes a Viernes;17:36;21:28
F13;Mall Plaza Tobalaba;Sábado;05:30;00:31
F13;Mall Plaza Tobalaba;Lunes a Viernes;05:30;00:52
F13;Mall Plaza Tobalaba;Domingo y Festivos;05:30;00:40
F13;Bajos De Mena;Lunes a Viernes;05:30;00:55
F13;Bajos De Mena;Domingo y Festivos;05:30;00:40
F13;Bajos De Mena;Sábado;05:30;00:31
F13c;(M) Plaza Puente Alto;Lunes a Viernes;17:42;20:24
F13c;(M) Plaza Puente Alto;Lunes a Viernes;05:30;09:28
F13c;Bajos De Mena;Lunes a Viernes;07:00;09:28
F13c;Bajos De Mena;Lunes a Viernes;17:32;20:28
F14;(M) Plaza Puente Alto;Domingo y Festivos;05:30;00:30
F14;(M) Plaza Puente Alto;Sábado;05:30;00:30
F14;(M) Plaza Puente Alto;Lunes a Viernes;05:30;00:30
F14;Villa Padre Hurtado;Lunes a Viernes;05:30;00:30
F14;Villa Padre Hurtado;Domingo y Festivos;05:30;00:30
F14;Villa Padre Hurtado;Sábado;05:30;00:30
F15;(M) Elisa Correa;Sábado;05:30;00:30
F15;(M) Elisa Correa;Domingo y Festivos;05:30;00:30
F15;(M) Elisa Correa;Lunes a Viernes;05:02;00:28
F15;Bajos De Mena;Lunes a Viernes;05:40;00:50
F15;Bajos De Mena;Sábado;05:30;00:30
F15;Bajos De Mena;Domingo y Festivos;05:30;00:30
F16;Rivera Rio Maipo;Sábado;05:30;00:30
F16;Rivera Rio Maipo;Lunes a Viernes;05:30;00:30
F16;Rivera Rio Maipo;Domingo y Festivos;05:30;00:30
F16;Villa Padre Hurtado;Domingo y Festivos;05:30;00:30
F16;Villa Padre Hurtado;Sábado;05:30;00:30
F16;Villa Padre Hurtado;Lunes a Viernes;05:30;00:30
F17;Casas Viejas;Lunes a Viernes;05:30;23:15
F17;Casas Viejas;Sábado;05:30;23:16
F17;Casas Viejas;Domingo y Festivos;05:30;23:31
F17;(M) Plaza Puente Alto;Lunes a Viernes;05:30;23:15
F17;(M) Plaza Puente Alto;Domingo y Festivos;05:30;23:31
F17;(M) Plaza Puente Alto;Sábado;05:30;23:16
F18;(M) Plaza Puente Alto;Domingo y Festivos;05:30;00:30
F18;(M) Plaza Puente Alto;Lunes a Viernes;04:50;00:32
F18;(M) Plaza Puente Alto;Sábado;05:30;00:30
F18;Villa Chiloé;Lunes a Viernes;05:30;00:56
F18;Villa Chiloé;Sábado;05:30;00:30
