servicio;distancia;latitud;longitud
C_I;14080;-22.4869274;-68.91921481
C_I;14100;-22.48704826;-68.91935935
C_I;14120;-22.48716911;-68.91950388
C_I;14140;-22.48728997;-68.91964841
C_I;14160;-22.48741082;-68.91979294
C_I;14180;-22.48753168;-68.91993748
C_I;14200;-22.48759564;-68.92011569
C_I;14220;-22.48767321;-68.92026439
C_I;14240;-22.48785358;-68.92027574
C_I;14260;-22.48803395;-68.92028709
C_I;14280;-22.48821433;-68.92029845
C_I;14300;-22.4883947;-68.9203098
C_I;14320;-22.48857507;-68.92032115
C_I;14340;-22.48875544;-68.9203325
C_I;14360;-22.48893581;-68.92034386
C_I;14380;-22.48911619;-68.92035521
C_I;14400;-22.48929656;-68.92036656
C_I;14420;-22.48947693;-68.92037792
C_I;14440;-22.4896573;-68.92038927
C_I;14460;-22.48983767;-68.92040062
C_I;14480;-22.49001805;-68.92041198
C_I;14500;-22.49019842;-68.92042333
C_I;14520;-22.49037879;-68.92043468
C_I;14540;-22.4905337;-68.92048596
C_I;14560;-22.4906084;-68.920663
C_I;14580;-22.49067637;-68.92084194
C_I;14600;-22.49069192;-68.92103565
C_I;14620;-22.49070748;-68.92122936
C_I;14640;-22.49070847;-68.92142215
C_I;14660;-22.49067174;-68.92161252
C_I;14680;-22.49063502;-68.9218029
C_I;14700;-22.49058821;-68.92199006
C_I;14720;-22.49052257;-68.92217121
C_I;14740;-22.4904797;-68.9222895
C_R;0;-22.4905279;-68.9222642
C_R;20;-22.49034982;-68.92223133
C_R;40;-22.49017174;-68.92219846
C_R;60;-22.48999366;-68.92216559
C_R;80;-22.48981558;-68.92213272
C_R;100;-22.4896375;-68.92209986
C_R;120;-22.48945942;-68.92206699
C_R;140;-22.48928134;-68.92203412
C_R;160;-22.48910326;-68.92200125
C_R;180;-22.48892518;-68.92196838
C_R;200;-22.4887471;-68.92193551
C_R;220;-22.48856902;-68.92190265
C_R;240;-22.48839094;-68.92186978
C_R;260;-22.48821286;-68.92183691
C_R;280;-22.48803478;-68.92180404
C_R;300;-22.4878567;-68.92177117
C_R;320;-22.48767862;-68.92173831
C_R;340;-22.48750054;-68.92170544
C_R;360;-22.48745118;-68.92157022
C_R;380;-22.48748107;-68.92137858
C_R;400;-22.48751959;-68.92118865
C_R;420;-22.48756142;-68.92099951
C_R;440;-22.4875781;-68.92080607
C_R;460;-22.48759264;-68.92061227
C_R;480;-22.48760718;-68.92041847
C_R;500;-22.48758995;-68.92022873
C_R;520;-22.48753359;-68.920044
C_R;540;-22.48743792;-68.91988183
C_R;560;-22.48732679;-68.91972852
C_R;580;-22.48720605;-68.91958438
C_R;600;-22.4870822;-68.91944289
C_R;620;-22.4869602;-68.91929947
C_R;640;-22.4868382;-68.91915605
C_R;660;-22.48671621;-68.91901263
C_R;680;-22.48659421;-68.91886922
C_R;700;-22.48647222;-68.9187258
C_R;720;-22.48635022;-68.91858238
C_R;740;-22.48622822;-68.91843897
C_R;760;-22.48610757;-68.91829425
C_R;780;-22.48598787;-68.91814861
C_R;800;-22.48586817;-68.91800297
C_R;820;-22.48574848;-68.91785732
C_R;840;-22.48562878;-68.91771168
C_R;860;-22.48550908;-68.91756604
C_R;880;-22.4854027;-68.917414
C_R;900;-22.48538188;-68.91722087
C_R;920;-22.48536106;-68.91702774
C_R;940;-22.48534024;-68.9168346
C_R;960;-22.48531943;-68.91664147
C_R;980;-22.48523501;-68.91648033
C_R;1000;-22.48511067;-68.91633926
C_R;1020;-22.48498633;-68.91619819
C_R;1040;-22.484862;-68.91605712
C_R;1060;-22.48473766;-68.91591605
C_R;1080;-22.48461332;-68.91577499
C_R;1100;-22.48448898;-68.91563392
C_R;1120;-22.48436465;-68.91549285
C_R;1140;-22.48424031;-68.91535179
C_R;1160;-22.48411597;-68.91521072
C_R;1180;-22.48399163;-68.91506965
C_R;1200;-22.48386729;-68.91492859
C_R;1220;-22.48374295;-68.91478752
C_R;1240;-22.48361862;-68.91464645
C_R;1260;-22.48349428;-68.91450539
C_R;1280;-22.48336994;-68.91436432
C_R;1300;-22.4832456;-68.91422326
C_R;1320;-22.48312126;-68.91408219
C_R;1340;-22.4829975;-68.91394056
C_R;1360;-22.4828789;-68.91379389
C_R;1380;-22.48276108;-68.9136465
C_R;1400;-22.48264778;-68.91349508
C_R;1420;-22.48253578;-68.91334251
C_R;1440;-22.4824063;-68.913411
C_R;1460;-22.4822767;-68.91354635
C_R;1480;-22.48215018;-68.91368514
C_R;1500;-22.48202366;-68.91382394
C_R;1520;-22.48187484;-68.91386696
C_R;1540;-22.48172853;-68.91375288
C_R;1560;-22.48158722;-68.9136319
C_R;1580;-22.48143758;-68.91352468
C_R;1600;-22.4812787;-68.91343209
C_R;1620;-22.48111515;-68.91334991
C_R;1640;-22.48094904;-68.9132734
C_R;1660;-22.48078294;-68.91319689
C_R;1680;-22.48061598;-68.91312259
C_R;1700;-22.48046188;-68.91302307
C_R;1720;-22.48032138;-68.91290089
C_R;1740;-22.48018018;-68.91277961
C_R;1760;-22.48006443;-68.91263358
C_R;1780;-22.47996063;-68.91247452
C_R;1800;-22.47985527;-68.91231681
C_R;1820;-22.47974854;-68.91215995
C_R;1840;-22.47964229;-68.9120027
C_R;1860;-22.47954025;-68.91184227
C_R;1880;-22.47943844;-68.91168165
C_R;1900;-22.47933593;-68.91152156
C_R;1920;-22.47923341;-68.91136146
C_R;1940;-22.47913089;-68.91120137
C_R;1960;-22.47902838;-68.91104128
C_R;1980;-22.47892586;-68.91088118
C_R;2000;-22.47882334;-68.91072109
C_R;2020;-22.47872082;-68.910561
C_R;2040;-22.47861886;-68.9104005
C_R;2060;-22.4785174;-68.91023962
C_R;2080;-22.47841595;-68.91007875
C_R;2100;-22.47831449;-68.90991788
C_R;2120;-22.47821303;-68.90975701
C_R;2140;-22.47811158;-68.90959613
C_R;2160;-22.47801012;-68.90943526
C_R;2180;-22.47790866;-68.90927439
C_R;2200;-22.4778072;-68.90911352
C_R;2220;-22.47770574;-68.90895265
C_R;2240;-22.47760429;-68.90879177
C_R;2260;-22.47750283;-68.9086309
C_R;2280;-22.47740137;-68.90847003
C_R;2300;-22.47729991;-68.90830916
C_R;2320;-22.47719845;-68.90814829
C_R;2340;-22.47709699;-68.90798742
C_R;2360;-22.47699857;-68.90782467
C_R;2380;-22.47692862;-68.90764608
C_R;2400;-22.47690189;-68.90745895
C_R;2420;-22.47693248;-68.90727017
C_R;2440;-22.47700707;-68.90709477
C_R;2460;-22.47715098;-68.90697722
C_R;2480;-22.47729489;-68.90685967
C_R;2500;-22.4774385;-68.90674169
C_R;2520;-22.47758211;-68.90662371
C_R;2540;-22.47772572;-68.90650573
C_R;2560;-22.47786881;-68.90638702
C_R;2580;-22.4780116;-68.90626789
C_R;2600;-22.47811704;-68.90612494
C_R;2620;-22.47811471;-68.90593338
C_R;2640;-22.4780121;-68.90578079
C_R;2660;-22.47787857;-68.90564981
C_R;2680;-22.47771143;-68.90559625
C_R;2700;-22.47753156;-68.90561064
C_R;2720;-22.47736275;-68.90555581
C_R;2740;-22.47723553;-68.90541993
C_R;2760;-22.47711632;-68.90527388
C_R;2780;-22.4770022;-68.90512315
C_R;2800;-22.47688589;-68.90497438
C_R;2820;-22.4767695;-68.90482567
C_R;2840;-22.47665311;-68.90467697
C_R;2860;-22.47653672;-68.90452826
C_R;2880;-22.47642033;-68.90437956
C_R;2900;-22.47630394;-68.90423086
C_R;2920;-22.47618755;-68.90408215
C_R;2940;-22.47606883;-68.9039356
C_R;2960;-22.47595004;-68.90378911
C_R;2980;-22.47583125;-68.90364262
C_R;3000;-22.47571246;-68.90349613
C_R;3020;-22.47559367;-68.90334964
C_R;3040;-22.47547552;-68.90320255
C_R;3060;-22.47535756;-68.90305529
C_R;3080;-22.47523959;-68.90290803
C_R;3100;-22.47512163;-68.90276077
C_R;3120;-22.4749808;-68.90264011
C_R;3140;-22.4748352;-68.90252498
C_R;3160;-22.4746896;-68.90240987
C_R;3180;-22.47453307;-68.90231295
C_R;3200;-22.47436328;-68.90224648
C_R;3220;-22.47419349;-68.90218
C_R;3240;-22.4740237;-68.90211352
C_R;3260;-22.47385177;-68.90205398
C_R;3280;-22.47367884;-68.90199763
C_R;3300;-22.47350591;-68.90194129
C_R;3320;-22.47333299;-68.90188494
C_R;3340;-22.47316006;-68.9018286
C_R;3360;-22.47298714;-68.90177225
C_R;3380;-22.4728141;-68.90171631
C_R;3400;-22.47264082;-68.90166123
C_R;3420;-22.47246754;-68.90160616
C_R;3440;-22.47229426;-68.90155108
C_R;3460;-22.47212098;-68.90149601
C_R;3480;-22.47194771;-68.90144093
C_R;3500;-22.47177443;-68.90138586
C_R;3520;-22.47160115;-68.90133078
C_R;3540;-22.47142787;-68.90127571
C_R;3560;-22.47125459;-68.90122063
C_R;3580;-22.47108131;-68.90116556
C_R;3600;-22.47090803;-68.90111048
C_R;3620;-22.47073475;-68.90105541
C_R;3640;-22.47056157;-68.901
C_R;3660;-22.4703884;-68.90094452
C_R;3680;-22.47021523;-68.90088904
C_R;3700;-22.47004207;-68.90083356
C_R;3720;-22.4698689;-68.90077808
C_R;3740;-22.46969573;-68.90072261
C_R;3760;-22.46952191;-68.90067011
C_R;3780;-22.46934396;-68.90063646
C_R;3800;-22.46916526;-68.90060883
C_R;3820;-22.4689853;-68.90059152
C_R;3840;-22.46880534;-68.90057422
C_R;3860;-22.46862537;-68.90055691
C_R;3880;-22.46844541;-68.9005396
C_R;3900;-22.46826545;-68.90052229
C_R;3920;-22.46808509;-68.9005207
C_R;3940;-22.46798682;-68.90068337
C_R;3960;-22.46788779;-68.90084597
C_R;3980;-22.46778894;-68.90100869
C_R;4000;-22.46769367;-68.90117388
C_R;4020;-22.46759841;-68.90133906
C_R;4040;-22.46750314;-68.90150425
C_R;4060;-22.46740787;-68.90166943
C_R;4080;-22.46731261;-68.90183462
C_R;4100;-22.46721734;-68.9019998
C_R;4120;-22.46712208;-68.90216498
C_R;4140;-22.46702681;-68.90233017
C_R;4160;-22.46693154;-68.90249535
C_R;4180;-22.46681805;-68.90264622
C_R;4200;-22.46670297;-68.90279607
C_R;4220;-22.46658962;-68.90294746
C_R;4240;-22.46647627;-68.90309884
C_R;4260;-22.46636072;-68.90324829
C_R;4280;-22.46624475;-68.90339736
C_R;4300;-22.46612877;-68.90354643
C_R;4320;-22.46600834;-68.90369107
C_R;4340;-22.46587974;-68.90382763
C_R;4360;-22.46575114;-68.90396418
C_R;4380;-22.46562255;-68.90410074
C_R;4400;-22.46549395;-68.90423729
C_R;4420;-22.46536535;-68.90437385
C_R;4440;-22.46523965;-68.90451344
C_R;4460;-22.46513089;-68.90466668
C_R;4480;-22.46504293;-68.90483635
C_R;4500;-22.4649517;-68.90500387
C_R;4520;-22.4648692;-68.90517682
C_R;4540;-22.4647895;-68.90535127
C_R;4560;-22.46471453;-68.90552806
C_R;4580;-22.46464802;-68.90570878
C_R;4600;-22.46457631;-68.90588712
C_R;4620;-22.46450357;-68.90606507
C_R;4640;-22.46443082;-68.90624301
C_R;4660;-22.46435807;-68.90642095
C_R;4680;-22.46428532;-68.9065989
C_R;4700;-22.46421795;-68.90677923
C_R;4720;-22.46414184;-68.90695553
C_R;4740;-22.46409339;-68.90714022
C_R;4760;-22.46407288;-68.90733336
C_R;4780;-22.46405237;-68.9075265
C_R;4800;-22.46403186;-68.90771964
C_R;4820;-22.46401135;-68.90791278
C_R;4840;-22.46399084;-68.90810592
C_R;4860;-22.46397032;-68.90829907
C_R;4880;-22.46394005;-68.90849071
C_R;4900;-22.46390952;-68.90868231
C_R;4920;-22.463879;-68.90887391
C_R;4940;-22.46386816;-68.90906795
C_R;4960;-22.46385757;-68.90926201
C_R;4980;-22.4638506;-68.90945621
C_R;5000;-22.46385686;-68.90964961
C_R;5020;-22.46389662;-68.90983923
C_R;5040;-22.46393352;-68.91002953
C_R;5060;-22.4639719;-68.91021947
C_R;5080;-22.46401447;-68.9104084
C_R;5100;-22.46405704;-68.91059732
C_R;5120;-22.46410887;-68.91078269
C_R;5140;-22.46418728;-68.91095782
C_R;5160;-22.46426569;-68.91113296
C_R;5180;-22.4643441;-68.9113081
C_R;5200;-22.46441757;-68.911485
C_R;5220;-22.46445151;-68.91167594
C_R;5240;-22.46439699;-68.91184908
C_R;5260;-22.46429788;-68.91201162
C_R;5280;-22.46419683;-68.91217275
C_R;5300;-22.46409346;-68.91233219
C_R;5320;-22.46399009;-68.91249163
C_R;5340;-22.46390533;-68.91265837
C_R;5360;-22.46389049;-68.91285181
C_R;5380;-22.46394628;-68.91303671
C_R;5400;-22.46403132;-68.91320764
C_R;5420;-22.46412127;-68.91337623
C_R;5440;-22.46421123;-68.91354482
C_R;5460;-22.46429051;-68.91371949
C_R;5480;-22.46436922;-68.91389447
C_R;5500;-22.46444794;-68.91406945
C_R;5520;-22.46451091;-68.91425094
C_R;5540;-22.46456149;-68.91443757
C_R;5560;-22.46461207;-68.9146242
C_R;5580;-22.46466319;-68.91481065
C_R;5600;-22.4647157;-68.91499666
C_R;5620;-22.46476821;-68.91518267
C_R;5640;-22.46482072;-68.91536867
C_R;5660;-22.46487323;-68.91555468
C_R;5680;-22.46492547;-68.91574078
C_R;5700;-22.46497768;-68.91592688
C_R;5720;-22.46502805;-68.91611357
C_R;5740;-22.46507738;-68.91630058
C_R;5760;-22.46512672;-68.9164876
C_R;5780;-22.46517605;-68.91667461
C_R;5800;-22.46522538;-68.91686162
C_R;5820;-22.46526605;-68.91705079
C_R;5840;-22.46518346;-68.91722153
C_R;5860;-22.46504491;-68.91734015
C_R;5880;-22.46489245;-68.91744447
C_R;5900;-22.46474334;-68.91755421
C_R;5920;-22.464587;-68.91765164
C_R;5940;-22.46443065;-68.91774908
C_R;5960;-22.4642743;-68.91784652
C_R;5980;-22.46411796;-68.91794395
C_R;6000;-22.46396161;-68.91804139
C_R;6020;-22.46380526;-68.91813882
C_R;6040;-22.46364618;-68.91823084
C_R;6060;-22.46348503;-68.91831876
C_R;6080;-22.46333801;-68.9184291
C_R;6100;-22.46320238;-68.91855754
C_R;6120;-22.46311101;-68.91871722
C_R;6140;-22.46304842;-68.91889956
C_R;6160;-22.46298384;-68.91908111
C_R;6180;-22.46297142;-68.91927042
C_R;6200;-22.46298438;-68.9194643
C_R;6220;-22.46299602;-68.91965821
C_R;6240;-22.46301655;-68.91985135
C_R;6260;-22.46303946;-68.92004417
C_R;6280;-22.46306372;-68.9202368
C_R;6300;-22.46308798;-68.92042944
C_R;6320;-22.46311421;-68.92062175
C_R;6340;-22.46314465;-68.92081337
C_R;6360;-22.46317282;-68.92100535
C_R;6380;-22.46319521;-68.92119825
C_R;6400;-22.4632176;-68.92139115
C_R;6420;-22.46335774;-68.92145345
C_R;6440;-22.46353442;-68.92149412
C_R;6460;-22.4636989;-68.9215709
C_R;6480;-22.46386849;-68.92163797
C_R;6500;-22.46403785;-68.92170565
C_R;6520;-22.4641927;-68.92179496
C_R;6540;-22.46428212;-68.92196388
C_R;6560;-22.46430719;-68.92214945
C_R;6580;-22.46429988;-68.92234369
C_R;6600;-22.46429256;-68.92253793
C_R;6620;-22.46428524;-68.92273217
C_R;6640;-22.4642632;-68.92292352
C_R;6660;-22.46435377;-68.92303571
C_R;6680;-22.46453377;-68.92301893
C_R;6700;-22.46471391;-68.92302463
C_R;6720;-22.46489185;-68.92300245
C_R;6740;-22.46506868;-68.92296256
C_R;6760;-22.4652481;-68.92294696
C_R;6780;-22.46542874;-68.92294292
C_R;6800;-22.46560939;-68.92294291
C_R;6820;-22.46579004;-68.92294656
C_R;6840;-22.46597008;-68.92295606
C_R;6860;-22.46614443;-68.9230059
C_R;6880;-22.46631646;-68.92306532
C_R;6900;-22.46649043;-68.92311385
C_R;6920;-22.46667084;-68.92312445
C_R;6940;-22.46685125;-68.92313505
C_R;6960;-22.46703167;-68.92314565
C_R;6980;-22.46721208;-68.92315625
C_R;7000;-22.46739249;-68.92316685
C_R;7020;-22.46757312;-68.92317073
C_R;7040;-22.4677538;-68.92317187
C_R;7060;-22.46793194;-68.92318661
C_R;7080;-22.46801633;-68.92334916
C_R;7100;-22.46809282;-68.92352525
C_R;7120;-22.46817011;-68.92370097
C_R;7140;-22.46824774;-68.92387651
C_R;7160;-22.46832658;-68.92405143
C_R;7180;-22.468405;-68.92422657
C_R;7200;-22.46847881;-68.92440401
C_R;7220;-22.46855303;-68.92458125
C_R;7240;-22.46862806;-68.9247581
C_R;7260;-22.4687031;-68.92493495
C_R;7280;-22.4687784;-68.92511165
C_R;7300;-22.46886708;-68.92528103
C_R;7320;-22.4689542;-68.92545101
C_R;7340;-22.4689833;-68.92564257
C_R;7360;-22.46898119;-68.92583696
C_R;7380;-22.46884572;-68.92585553
C_R;7400;-22.46867399;-68.92579517
C_R;7420;-22.46850188;-68.92573601
C_R;7440;-22.46833118;-68.92567234
C_R;7460;-22.4681609;-68.92560734
C_R;7480;-22.46799205;-68.92553819
C_R;7500;-22.4678236;-68.92546788
C_R;7520;-22.46765579;-68.92539617
C_R;7540;-22.46750123;-68.92529549
C_R;7560;-22.46733293;-68.92523269
C_R;7580;-22.46715298;-68.92523142
C_R;7600;-22.46697268;-68.92524408
C_R;7620;-22.46679239;-68.92525674
C_R;7640;-22.46661209;-68.9252694
C_R;7660;-22.46643179;-68.92528206
C_R;7680;-22.46625149;-68.92529472
C_R;7700;-22.4660712;-68.92530738
C_R;7720;-22.4658909;-68.92532004
C_R;7740;-22.4657106;-68.9253327
C_R;7760;-22.46553025;-68.92534439
C_R;7780;-22.46534987;-68.92535562
C_R;7800;-22.46516954;-68.9253675
C_R;7820;-22.46498972;-68.92538644
C_R;7840;-22.4648099;-68.92540538
C_R;7860;-22.46463008;-68.92542433
C_R;7880;-22.46444996;-68.92543964
C_R;7900;-22.46426983;-68.9254549
C_R;7920;-22.46408919;-68.92545288
C_R;7940;-22.46390853;-68.92545016
C_R;7960;-22.46372791;-68.92544865
C_R;7980;-22.46354795;-68.92546603
C_R;8000;-22.46336799;-68.92548341
C_R;8020;-22.46319782;-68.92554508
C_R;8040;-22.46302159;-68.92557723
C_R;8060;-22.4628413;-68.92558995
C_R;8080;-22.462661;-68.92560268
C_R;8100;-22.46248071;-68.92561541
C_R;8120;-22.46230039;-68.92562763
C_R;8140;-22.46212003;-68.9256393
C_R;8160;-22.46194012;-68.92565674
C_R;8180;-22.46176046;-68.92567732
C_R;8200;-22.46158075;-68.92569743
C_R;8220;-22.461401;-68.92571718
C_R;8240;-22.46122103;-68.92573428
C_R;8260;-22.4610409;-68.92574943
C_R;8280;-22.46086077;-68.92576458
C_R;8300;-22.46068098;-68.9257838
C_R;8320;-22.46050125;-68.92580371
C_R;8340;-22.46032152;-68.92582362
C_R;8360;-22.46014179;-68.92584354
C_R;8380;-22.45996173;-68.92585958
C_R;8400;-22.45978164;-68.92587537
C_R;8420;-22.45960156;-68.92589115
C_R;8440;-22.45942127;-68.92590376
C_R;8460;-22.45924087;-68.92591461
C_R;8480;-22.45912819;-68.92601695
C_R;8500;-22.45917585;-68.92620441
C_R;8520;-22.45922627;-68.92639107
C_R;8540;-22.4592767;-68.92657774
C_R;8560;-22.45932713;-68.92676441
C_R;8580;-22.45937755;-68.92695108
C_R;8600;-22.45941926;-68.9271402
C_R;8620;-22.45946319;-68.92732876
C_R;8640;-22.45950713;-68.92751732
C_R;8660;-22.45955237;-68.9277055
C_R;8680;-22.45960137;-68.92789261
C_R;8700;-22.45965036;-68.92807972
C_R;8720;-22.45969935;-68.92826683
C_R;8740;-22.45974503;-68.9284549
C_R;8760;-22.45979141;-68.92864277
C_R;8780;-22.45984031;-68.9288299
C_R;8800;-22.45988921;-68.92901704
C_R;8820;-22.45993811;-68.92920418
C_R;8840;-22.45998701;-68.92939132
C_R;8860;-22.46003451;-68.92957885
C_R;8880;-22.46007683;-68.92976783
C_R;8900;-22.4601224;-68.92995594
C_R;8920;-22.4601688;-68.93014381
C_R;8940;-22.4602185;-68.93033069
C_R;8960;-22.46026957;-68.93051716
C_R;8980;-22.46026019;-68.93067844
C_R;9000;-22.46007978;-68.93068158
C_R;9020;-22.45989921;-68.93068845
C_R;9040;-22.45971864;-68.93069531
C_R;9060;-22.45953808;-68.93070218
C_R;9080;-22.45935751;-68.93070904
C_R;9100;-22.45917686;-68.93071129
C_R;9120;-22.45899618;-68.93071141
C_R;9140;-22.45881799;-68.93072888
C_R;9160;-22.45869171;-68.93084515
C_R;9180;-22.45870357;-68.9310387
C_R;9200;-22.45871535;-68.93123268
C_R;9220;-22.45873662;-68.93142569
C_R;9240;-22.45874957;-68.93161954
C_R;9260;-22.45876118;-68.93181353
C_R;9280;-22.4587728;-68.93200752
C_R;9300;-22.45876256;-68.93218901
C_R;9320;-22.45859107;-68.9322357
C_R;9340;-22.4584106;-68.93224211
C_R;9360;-22.45822994;-68.93224484
C_R;9380;-22.45804928;-68.93224756
C_R;9400;-22.45786861;-68.93225029
C_R;9420;-22.45772048;-68.93231928
C_R;9440;-22.45771488;-68.93251336
C_R;9460;-22.45772941;-68.93270712
C_R;9480;-22.4577354;-68.93290135
C_R;9500;-22.45773954;-68.93309569
C_R;9520;-22.45774368;-68.93329003
C_R;9540;-22.45774782;-68.93348437
C_R;9560;-22.45762754;-68.93357266
C_R;9580;-22.45744693;-68.93357816
C_R;9600;-22.45726635;-68.93358433
C_R;9620;-22.45708593;-68.93359476
C_R;9640;-22.45690551;-68.93360519
C_R;9660;-22.45672508;-68.93361563
C_R;9680;-22.45654466;-68.93362606
C_R;9700;-22.45636424;-68.93363649
C_R;9720;-22.456184;-68.93364954
C_R;9740;-22.45608463;-68.93376119
C_R;9760;-22.45608689;-68.93395556
C_R;9780;-22.45608882;-68.93414993
C_R;9800;-22.45609075;-68.93434431
C_R;9820;-22.45609268;-68.93453868
C_R;9840;-22.45609461;-68.93473306
C_R;9860;-22.45609801;-68.93492741
C_R;9880;-22.45610191;-68.93512175
C_R;9900;-22.45610581;-68.93531609
C_R;9920;-22.45610971;-68.93551044
C_R;9940;-22.45611361;-68.93570478
C_R;9960;-22.45611949;-68.93589896
C_R;9980;-22.45613633;-68.93609239
C_R;10000;-22.45597183;-68.93610542
C_R;10020;-22.45579116;-68.93610337
C_R;10040;-22.45561049;-68.93610213
C_R;10060;-22.45542981;-68.93610089
C_R;10080;-22.45524913;-68.93609965
C_R;10100;-22.45506845;-68.93609841
C_R;10120;-22.45488778;-68.93609717
C_R;10140;-22.4547071;-68.93609535
C_R;10160;-22.45452644;-68.93609261
C_R;10180;-22.45434578;-68.93608987
C_R;10200;-22.45416511;-68.93608712
C_R;10220;-22.45398445;-68.93608438
C_R;10240;-22.45380379;-68.93608164
C_R;10260;-22.45362312;-68.9360789
C_R;10280;-22.45344246;-68.93607616
C_R;10300;-22.45326226;-68.93606478
C_R;10320;-22.45308253;-68.93604495
C_R;10340;-22.45290279;-68.93602511
C_R;10360;-22.45272318;-68.93600402
C_R;10380;-22.45254364;-68.93598222
C_R;10400;-22.45236409;-68.93596042
C_R;10420;-22.45218455;-68.93593862
C_R;10440;-22.45200532;-68.93591405
C_R;10460;-22.4518275;-68.93587996
C_R;10480;-22.45165007;-68.93584328
C_R;10500;-22.45147263;-68.93580661
C_R;10520;-22.45129519;-68.93576993
C_R;10540;-22.45111776;-68.93573326
C_R;10560;-22.45094032;-68.93569658
C_R;10580;-22.45076299;-68.93565933
C_R;10600;-22.4505857;-68.93562186
C_R;10620;-22.45040853;-68.9355837
C_R;10640;-22.45023144;-68.93554513
C_R;10660;-22.45005436;-68.93550656
C_R;10680;-22.44987727;-68.93546798
C_R;10700;-22.44970018;-68.93542941
C_R;10720;-22.4495226;-68.9353936
C_R;10740;-22.44934485;-68.93535872
C_R;10760;-22.4491671;-68.93532384
C_R;10780;-22.44898935;-68.93528896
C_R;10800;-22.4488116;-68.93525408
C_R;10820;-22.44863386;-68.9352192
C_R;10840;-22.44845611;-68.93518432
C_R;10860;-22.44827863;-68.93514791
C_R;10880;-22.4481012;-68.93511115
C_R;10900;-22.44792378;-68.93507439
C_R;10920;-22.44774636;-68.93503763
C_R;10940;-22.44756894;-68.93500087
C_R;10960;-22.44739152;-68.93496412
C_R;10980;-22.4472141;-68.93492736
C_R;11000;-22.44707735;-68.93497427
C_R;11020;-22.44705884;-68.93516652
C_R;11040;-22.44702732;-68.93535791
C_R;11060;-22.44699579;-68.9355493
C_R;11080;-22.44696426;-68.93574069
C_R;11100;-22.44693273;-68.93593209
C_R;11120;-22.4469012;-68.93612348
C_R;11140;-22.44686967;-68.93631487
C_R;11160;-22.4468395;-68.93650651
C_R;11180;-22.44680987;-68.93669826
C_R;11200;-22.44678024;-68.93689
C_R;11220;-22.44675154;-68.93708188
C_R;11240;-22.4467305;-68.93727493
C_R;11260;-22.44669671;-68.93746574
C_R;11280;-22.44665955;-68.93765596
C_R;11300;-22.44662239;-68.93784618
C_R;11320;-22.44650316;-68.93792814
C_R;11340;-22.44632864;-68.93787873
C_R;11360;-22.44615076;-68.93784462
C_R;11380;-22.44597288;-68.93781052
C_R;11400;-22.44579501;-68.93777641
C_R;11420;-22.44561713;-68.93774231
C_R;11440;-22.44543925;-68.9377082
C_R;11460;-22.44526137;-68.9376741
C_R;11480;-22.44508366;-68.93763902
C_R;11500;-22.44490594;-68.93760394
C_R;11520;-22.44472823;-68.93756885
C_R;11540;-22.44455052;-68.93753376
C_R;11560;-22.4443728;-68.93749868
C_R;11580;-22.44419509;-68.93746359
C_R;11600;-22.44401751;-68.93742778
C_R;11620;-22.44384103;-68.93738612
C_R;11640;-22.44366421;-68.93734626
C_R;11660;-22.44348636;-68.937312
C_R;11680;-22.44330851;-68.93727775
C_R;11700;-22.44313065;-68.93724349
C_R;11720;-22.4429528;-68.93720923
C_R;11740;-22.44277495;-68.93717498
C_R;11760;-22.4425971;-68.93714072
C_R;11780;-22.44241938;-68.93710571
C_R;11800;-22.44224216;-68.93706781
C_R;11820;-22.44206495;-68.93702992
C_R;11840;-22.44205022;-68.93685239
C_R;11860;-22.44208309;-68.9366613
C_R;11880;-22.44211929;-68.93647088
C_R;11900;-22.44215174;-68.9362797
C_R;11920;-22.4421814;-68.93608797
C_R;11940;-22.44221107;-68.93589624
C_R;11960;-22.44224074;-68.93570451
C_R;11980;-22.4422704;-68.93551278
C_R;12000;-22.44230155;-68.93532133
C_R;12020;-22.44233325;-68.93512997
C_R;12040;-22.44236494;-68.93493862
C_R;12060;-22.44239663;-68.93474727
C_R;12080;-22.44242833;-68.93455591
C_R;12100;-22.44246002;-68.93436456
C_R;12120;-22.44249172;-68.9341732
C_R;12140;-22.4425254;-68.93398225
C_R;12160;-22.44256051;-68.93379159
C_R;12180;-22.44259563;-68.93360093
C_R;12200;-22.44263074;-68.93341027
C_R;12220;-22.44266281;-68.93321899
C_R;12240;-22.44269407;-68.93302755
C_R;12260;-22.44272532;-68.93283612
C_R;12280;-22.44275658;-68.93264468
C_R;12300;-22.44273559;-68.93247264
C_R;12320;-22.44256997;-68.9323994
C_R;12340;-22.44239299;-68.93236036
C_R;12360;-22.44221574;-68.93232263
C_R;12380;-22.44203848;-68.93228501
C_R;12400;-22.44186103;-68.93224841
C_R;12420;-22.44168358;-68.93221181
C_R;12440;-22.44150613;-68.93217522
C_R;12460;-22.44132808;-68.93214227
C_R;12480;-22.4411497;-68.93211132
C_R;12500;-22.44097133;-68.93208037
C_R;12520;-22.44079342;-68.93204654
C_R;12540;-22.44061587;-68.9320105
C_R;12560;-22.44043855;-68.93197318
C_R;12580;-22.44026138;-68.9319351
C_R;12600;-22.4400842;-68.93189702
C_R;12620;-22.43992251;-68.93191937
C_R;12640;-22.43988423;-68.93210681
C_R;12660;-22.4398486;-68.93229735
C_R;12680;-22.43981297;-68.9324879
