stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
500,"",Caicumeo / Balmaceda,"",-41.873125,-73.817983,,"",0,
501,"",Pudeto / Goycolea,"",-41.869631,-73.824302,,"",0,
502,"",Pudeto / Pedro Montt,"",-41.86879,-73.826615,,"",0,
503,"",Pudeto / Blanco Encalada,"",-41.867991,-73.827944,,"",0,
504,"",Blanco Encalada / Arturo Prat,,-41.8666370102331,-73.8272169153442,,"",0,
505,"",Las Rosas / Los Girasoles,"",-41.860864,-73.812918,,"",0,
506,"",Los Jazmines / Las Amapolas,"",-41.860216,-73.812523,,"",0,
507,"",José Fructuoso Vargas / Madre Paulina Mallinckrodt,,-41.8602179929274,-73.8174191018524,,"",0,
508,"",Kurt Haarmann / Calle Tres,"",-41.862164,-73.819741,,"",0,
509,"",Antonio Burr / Juanita Aguilo,"",-41.862751,-73.822839,,"",0,
510,"",Gral. Baquedano / San Antonio,"",-41.863097,-73.827545,,"",0,
511,"",Gral. Baquedano / Huaihuén,"",-41.864721,-73.827634,,"",0,
512,"",Anibal Pinto / Pedro Montt,"",-41.868569,-73.825902,,"",0,
513,"",Anibal Pinto / Goycolea,"",-41.869049,-73.823609,,"",0,
514,"",Aníbal Pinto / Marcos Vera,,-41.871791932039,-73.8108961779099,,"",0,
515,"",Aníbal Pinto / Vista Al Mar,,-41.8733839778503,-73.8033301951066,,"",0,
516,"",Padre Alberto Hurtado / Ruta 5,,-41.8810549849574,-73.7965987374344,,"",0,
517,"",Aníbal Pinto / Charly Delta,,-41.8734729251856,-73.8027000380287,,"",0,
518,"",Almirante Latorre / Del Cerro,"",-41.868042,-73.813796,,"",0,
519,"",Almirante Latorre / Esmeralda,"",-41.867259,-73.816571,,"",0,
520,"",Almirante Latorre / Pedro Montt,"",-41.865597,-73.824293,,"",0,
521,"",Avda. Salvador Allende / Ricardo Ortloff,"",-41.876877,-73.827652,,"",0,
522,"",Avda. Salvador Allende / Doctor Gonzalez Canessa,"",-41.878551,-73.829951,,"",0,
523,"",Francisco Puelma / Wolf Lorenz,"",-41.879197,-73.833544,,"",0,
524,"",Isla Apiao Capilla,"",-42.590792,-73.225212,,"",0,
525,"",Isla Caguach La Capilla,"",-42.510966,-73.266794,,"",0,
526,"",Achao Rampa,"",-42.468856,-73.490639,,"",0,
527,"",Terminal Línea 1,"",-43.110884,-73.563078,,"",0,
528,"","Camino San Antonio Km. 2, 6","",-43.116151,-73.573741,,"",0,
529,"","Camino San Antonio Km. 2, 5","",-43.116618,-73.575418,,"",0,
530,"","Camino San Antonio Km. 2, 2","",-43.117509,-73.578805,,"",0,
531,"","Camino San Antonio Km. 2, 0","",-43.11746,-73.581825,,"",0,
532,"","Camino San Antonio Km. 1, 5","",-43.117276,-73.587653,,"",0,
533,"","Camino San Antonio Km. 1, 1","",-43.118139,-73.591665,,"",0,
534,"","Camino San Antonio Km. 0, 3",,-43.1173921999486,-73.6006300552253,,"",0,
535,"","Camino San Antonio Km. 0, 1",,-43.1171685368883,-73.6029792797623,,"",0,
536,"",Juan Ladrilleros / Independencia,"",-43.117727,-73.610604,,"",0,
537,"",Carlos Flaig Zurita / El Pudú,,-43.112778573364,-73.6149116441803,,"",0,
538,"",Doctor Ahues / Freire,"",-43.115418,-73.616555,,"",0,
539,"",Juan Ladrilleros / Freire,"",-43.117462,-73.617406,,"",0,
540,"",Agustin Gómez García / Juan Ladrilleros,,-43.1175476630937,-73.6212394662705,,"",0,
541,"",Pedro Aguirre Cerda / Capitán Luis Alcazar,"",-43.120353,-73.62233,,"",0,
542,"","Camino Punta De Lapas Km. 1, 8",,-43.1300347246343,-73.6428406441803,,"",0,
543,"",Punta De Lapas,"",-43.138078,-73.617426,,"",0,
544,"","Camino Punta De Lapas Km. 3, 2",,-43.1314024255722,-73.6271922037048,,"",0,
545,"","Camino Punta De Lapas Km. 2, 4",,-43.1313284468407,-73.6367406319466,,"",0,
546,"","Camino Punta De Lapas Km. 1, 6",,-43.1279101749171,-73.6433543521844,,"",0,
547,"","Camino Punta De Lapas Km. 1, 4",,-43.1257888134616,-73.6433198098564,,"",0,
548,"","Camino Punta De Lapas Km. 1, 1",,-43.1231850030265,-73.6428487754631,,"",0,
549,"","Camino Punta De Lapas Km. 0, 6",,-43.1199203500947,-73.639650588955,,"",0,
550,"","Camino Punta De Lapas Km. 0, 3","",-43.118059,-73.636327,,"",0,
551,"",Juan Ladrilleros / Pasaje 4,"",-43.11697,-73.626918,,"",0,
552,"",Juan Ladrilleros / Balmaceda,"",-43.11725,-73.625191,,"",0,
553,"",Juan Ladrilleros / Ibañez,"",-43.11732,-73.623362,,"",0,
554,"",Juan Ladrilleros / La Paz,"",-43.117478,-73.619395,,"",0,
555,"",Juan Ladrilleros / Freire,"",-43.117563,-73.617477,,"",0,
556,"",Galvarino Riveros / Juan Ladrilleros,"",-43.117567,-73.612257,,"",0,
557,"",Juan Ladrilleros / Independencia,,-43.1178990311466,-73.6103863263893,,"",0,
558,"",Adan Bustamante / Pasaje 2,"",-43.117935,-73.607612,,"",0,
559,"",Camino San Antonio / Adan Bustamante,,-43.1164747278142,-73.6045627582665,,"",0,
560,"","Camino San Antonio Km. 0, 8",,-43.1180577782604,-73.59486056316,,"",0,
561,"","Camino San Antonio Km. 2, 0","",-43.117652,-73.580994,,"",0,
562,"","Camino San Antonio Km. 2, 5","",-43.116764,-73.575493,,"",0,
563,"","Camino San Antonio Km. 3, 1","",-43.113611,-73.568457,,"",0,
565,"",Los Artesanos / German Triviño,,-43.1099769162575,-73.6173056355819,,"",0,
566,"",Los Artesanos / German Triviño,,-43.1098858743951,-73.6174944748687,,"",0,
567,"",Progreso / Los Cultores,,-43.1121277549324,-73.6175546908073,,"",0,
568,"",Progreso / Los Cultores,,-43.1121882516535,-73.6177568392869,,"",0,
569,"",Isla Meulin El Transito,"",-42.431705,-73.337265,,"",0,
571,,Achao Rampa,"",-42.468856,-73.490639,,,0,
572,"",Isla Teuquelin,"",-42.461935,-73.249292,,"",0,
574,,Achao Rampa,"",-42.468856,-73.490639,,,0,
575,"",Isla Alao Capilla,"",-42.60491,-73.300889,,"",0,
577,,Achao Rampa,"",-42.468856,-73.490639,,,0,
578,,Terminal Línea 2,"",-42.4662,-73.788729,,,0,
579,,Héctor Márquez / Cipriano Osorio,"",-42.468982,-73.789479,,,0,
580,,Galvarino Riveros / Rubén Azocar,"",-42.465061,-73.790843,,,0,
581,,Galvarino Riveros / Francisco Oyarzún,,-42.4677930725679,-73.7866853091926,,,0,
582,,Galvarino Riveros / Caguach,"",-42.470105,-73.78239,,,0,
583,,Galvarino Riveros / Edmundo Pérez Zujovic,"",-42.471181,-73.779616,,,0,
584,,Galvarino Riveros / Gral. Baquedano,,-42.4737510649146,-73.773957974205,,,0,
585,,Galvarino Riveros / Pedro Bahamondes,,-42.4743915235311,-73.77290056316,,,0,
586,,Galvarino Riveros / El Canelo,,-42.47582280467,-73.769097067459,,,0,
587,,Bernardo O´Higgins / Sargento Aldea,,-42.4782480217803,-73.765361974205,,,0,
588,,Bernardo O´Higgins / Gamboa,,-42.4814489562372,-73.765262609787,,,0,
589,,Ruta 5 / Chacabuco,,-42.4843560991436,-73.7635221521149,,,0,
590,,Ruta 5 / Ubaldo Mancilla,,-42.4832666489849,-73.7734624699058,,,0,
591,,Ruta 5 / Nercón,"",-42.499136,-73.779793,,,0,
592,,Los Aromos / Ruta 5,"",-42.507964,-73.790041,,,0,
593,,Ruta 5 / Los Aromos,"",-42.508727,-73.790493,,,0,
594,,Ruta 5 / Nercón,"",-42.499863,-73.780639,,,0,
595,,Ruta 5 / Profesor Victor Gómez Sur,"",-42.496813,-73.772128,,,0,
596,,Ruta 5 / Profesor Victor Gómez Norte,"",-42.493656,-73.771873,,,0,
597,,Ruta 5 / Muñoz Gamero,,-42.4912221789946,-73.7727027962952,,,0,
598,,Ruta 5 / Zoilo Barrientos,,-42.4881755523734,-73.7731021607132,,,0,
599,,Ruta 5 / Ubaldo Mancilla,,-42.4832515831804,-73.7732203766518,,,0,
600,,Esmeralda / Blanco Encalada,,-42.4830330438633,-73.7634244785041,,,0,
601,,Ignacio Serrano / Blanco Encalada,,-42.482541978084,-73.7618254699058,,,0,
602,,Eleuterio Ramírez / San Martín,,-42.4792782835723,-73.763415927578,,,0,
603,,Galvarino Riveros / Condell,,-42.4758815426563,-73.7686665337295,,,0,
604,,Galvarino Riveros / Francisco Silva,,-42.4745894549709,-73.7721183091926,,,0,
605,,Galvarino Riveros / Gral. Baquedano,,-42.4735471081592,-73.774047656414,,,0,
606,"",Isla Quenac,"",-42.457049,-73.330439,,"",0,
608,,Achao Rampa,"",-42.468856,-73.490639,,,0,
609,,Terminal Municipal De Buses Puerto Montt,Diego Portales / Eusebio Lilo,-41.477348,-72.950419,37,,0,
610,,Caleta El Manzano,,-42.009633,-72.645829,31,,0,
611,,Pichicolo,,-42.005352,-72.596098,32,,0,
612,,Chaqueihua,,-41.925673,-72.422847,34,,0,
613,,Caleta Gonzalo,,-42.559068,-72.604573,38,,0,
614,,Chaitén,Viejo,-42.918266,-72.710039,39,,0,
615,,Fiordo Largo,,-42.545774,-72.52349,38,,0,
616,,Leptepu,,-42.488485,-72.436836,38,,0,
617,,Rampa Hornopirén,,-41.972188,-72.472337,33,,0,
618,"",El Varal,"",-41.971765,-72.663441,,"",0,
619,"",El Varal,"",-41.971827,-72.663565,,"",0,
620,"",Hornopirén,"",-41.966076,-72.470771,,"",0,
621,"",Hornopirén,"",-41.965623,-72.4705,,"",0,
622,"",Caleta La Arena,"",-41.692009,-72.642449,,"",0,
623,"",Caleta Puelche,"",-41.738781,-72.647481,,"",0,
624,"",Mañihueico,"",-41.765717,-72.678854,,"",0,
625,"",Mañihueico,"",-41.76581,-72.678746,,"",0,
626,"",Contao,"",-41.803573,-72.719125,,"",0,
627,"",Quildaco Alto,"",-41.904013,-72.679977,,"",0,
628,"",Quildaco Alto,"",-41.903905,-72.679904,,"",0,
629,"",Contao,"",-41.803785,-72.718569,,"",0,
633,,Achao Rampa,"",-42.468856,-73.490639,,,0,
634,"",Isla Lin - Lin Los Pinos,"",-42.386933,-73.44999,,"",0,
635,,Terminal Municipal De Buses Puerto Montt,Diego Portales / Eusebio Lilo,-41.477348,-72.950419,,,0,
636,,Ruta 5 Sur / Empresas De Transporte J. Bustamante,"",-41.379885,-72.96865,,,0,
637,,Ruta 5 Sur / Empresas De Transporte J. Bustamante,"",-41.37996,-72.969467,,,0,
638,,Ruta 5 Sur V - 500,"",-41.06324,-73.093226,,,0,
639,,Ruta 5 Sur / Casma,Regreso Pto. Montt,-41.00951,-73.120786,,,0,
640,,Ruta 5 Sur / Casma,,-41.006397,-73.11973,,,0,
641,,Ruta 5 Sur / Del Copihue,Regreso Pto. Montt,-40.990717,-73.124177,,,0,
642,,Ruta 5 Sur / Del Copihue,,-40.9906,-73.123771,,,0,
643,,Ruta 5 Sur / Corte Alto,,-40.944141,-73.138788,,,0,
644,,Ruta 5 Sur / Corte Alto,,-40.943997,-73.138384,,,0,
645,,Ruta 5 Sur / Purranque Sur,Regreso Pto. Montt,-40.915077,-73.147878,,,0,
646,,Ruta 5 Sur / Purranque Sur,,-40.915023,-73.147491,,,0,
647,,Ruta 5 Sur / Purranque Norte,Purranque,-40.911991,-73.14883,,,0,
648,,Ruta 5 Sur / Purranque Norte,Purranque,-40.911857,-73.148481,,,0,
649,,Ruta 5 Sur / Río Negro,Regreso Pto. Montt,-40.812584,-73.168512,,,0,
650,,Ruta 5 Sur / Río Negro,,-40.811701,-73.167838,,,0,
651,,Ruta 5 Sur / Río Negro Medio,Regreso Pto. Montt,-40.800016,-73.165451,,,0,
652,,Ruta 5 Sur / Regimiento Sangra,,-41.398725,-72.95984,,,0,
653,,Ruta 5 Sur / Regimiento Sangra,Regimiento Sangra Pto. Varas,-41.398846,-72.960318,,,0,
654,,Ruta 5 Sur / Pellines,Regreso Pto. Montt,-41.192312,-73.069492,,,0,
655,,Ruta 5 Sur / Pellines,,-41.191585,-73.069505,,,0,
656,,Ruta 5 Sur / Río Negro Medio,,-40.79819,-73.164601,,,0,
657,,Ruta 5 Sur / Río Negro Norte,,-40.791973,-73.163213,,,0,
658,,Ruta 5 Sur / Río Negro Norte,,-40.790813,-73.163283,,,0,
659,,Ruta 5 Sur / Cancura,,-40.758378,-73.155064,,,0,
660,,Ruta 5 Sur / Cancura,,-40.756428,-73.155013,,,0,
661,,Ruta 5 Sur / Chahuilco,Regreso Pto. Montt,-40.737229,-73.150345,,,0,
662,,Ruta 5 Sur / Pichil,,-40.696058,-73.132774,,,0,
663,,Ruta 5 Sur / Pichil,,-40.69244,-73.131113,,,0,
664,,Ruta 5 Sur / Osorno Sur,,-40.654949,-73.119231,,,0,
665,,Ruta 5 Sur / Osorno Sur,,-40.652831,-73.118165,,,0,
666,,Terminal De Buses Osorno,"",-40.572978,-73.125653,,,0,
667,,Terminal Municipal De Buses Puerto Montt,Diego Portales / Eusebio Lilo,-41.477348,-72.950419,,,0,
668,,Ruta 5 Sur / Empresas De Transporte J. Bustamante,"",-41.379885,-72.96865,,,0,
669,,Ruta 5 Sur / Empresas De Transporte J. Bustamante,"",-41.37996,-72.969467,,,0,
670,,Ruta 5 Sur V - 500,"",-41.06324,-73.093226,,,0,
671,,Ruta 5 Sur / Casma,Regreso Pto. Montt,-41.00951,-73.120786,,,0,
672,,Ruta 5 Sur / Casma,,-41.006397,-73.11973,,,0,
673,,Ruta 5 Sur / Del Copihue,Regreso Pto. Montt,-40.990717,-73.124177,,,0,
674,,Ruta 5 Sur / Del Copihue,,-40.9906,-73.123771,,,0,
675,,Ruta 5 Sur / Corte Alto,,-40.944141,-73.138788,,,0,
676,,Ruta 5 Sur / Corte Alto,,-40.943997,-73.138384,,,0,
677,,Ruta 5 Sur / Purranque Sur,Regreso Pto. Montt,-40.915077,-73.147878,,,0,
678,,Ruta 5 Sur / Purranque Sur,,-40.915023,-73.147491,,,0,
679,,Ruta 5 Sur / Purranque Norte,Purranque,-40.911991,-73.14883,,,0,
680,,Ruta 5 Sur / Purranque Norte,Purranque,-40.911857,-73.148481,,,0,
681,,Ruta 5 Sur / Río Negro,Regreso Pto. Montt,-40.812584,-73.168512,,,0,
682,,Ruta 5 Sur / Río Negro,,-40.811701,-73.167838,,,0,
683,,Ruta 5 Sur / Río Negro Medio,Regreso Pto. Montt,-40.800016,-73.165451,,,0,
684,,Ruta 5 Sur / Regimiento Sangra,,-41.398725,-72.95984,,,0,
685,,Ruta 5 Sur / Regimiento Sangra,Regimiento Sangra Pto. Varas,-41.398846,-72.960318,,,0,
686,,Ruta 5 Sur / Pellines,Regreso Pto. Montt,-41.192312,-73.069492,,,0,
687,,Ruta 5 Sur / Pellines,,-41.191585,-73.069505,,,0,
688,,Ruta 5 Sur / Río Negro Medio,,-40.79819,-73.164601,,,0,
689,,Ruta 5 Sur / Río Negro Norte,,-40.791973,-73.163213,,,0,
690,,Ruta 5 Sur / Río Negro Norte,,-40.790813,-73.163283,,,0,
691,,Ruta 5 Sur / Cancura,,-40.758378,-73.155064,,,0,
692,,Ruta 5 Sur / Cancura,,-40.756428,-73.155013,,,0,
693,,Ruta 5 Sur / Chahuilco,Regreso Pto. Montt,-40.737229,-73.150345,,,0,
694,,Ruta 5 Sur / Pichil,,-40.696058,-73.132774,,,0,
695,,Ruta 5 Sur / Pichil,,-40.69244,-73.131113,,,0,
696,,Ruta 5 Sur / Osorno Sur,,-40.654949,-73.119231,,,0,
697,,Ruta 5 Sur / Osorno Sur,,-40.652831,-73.118165,,,0,
698,,Terminal De Buses Osorno,"",-40.572978,-73.125653,,,0,
699,,Terminal Frutillar,,-41.124758,-73.060268,,,0,
700,,Ruta 5 Sur V - 500,,-41.062545,-73.093114,,,0,
701,,Ruta 5 Sur / Chahuilco,,-40.734466,-73.149203,,,0,
702,,Terminal Municipal De Buses Puerto Montt,Diego Portales / Eusebio Lilo,-41.477348,-72.950419,,,0,
734,,Carretera Austral / Camino Lintz,"",-41.490396826092,-72.886437775463,,,0,
735,,Carretera Austral / Cuarta Terraza,,-41.490759,-72.875911,,,0,
736,,Carretera Austral / Salida Coihuín,"",-41.483575,-72.850734,,,0,
737,,Carretera Austral / Puente Chamiza,,-41.483103,-72.84583,,,0,
738,,Carretera Austral / Entrada Piedra Azul,,-41.503418,-72.801676,,,0,
739,,Carretera Austral / Piedra Azul,,-41.513368,-72.781145,,,0,
740,,Carretera Austral / Entrada Quillaipe,,-41.527432,-72.74096,,,0,
741,,Carretera Austral / Playa Quillaipe,"",-41.543208,-72.731263,,,0,
742,,Carretera Austral / Los Arrayanes,"",-41.546066,-72.728951,,,0,
743,,Carretera Austral / Bahía Quillaipe,"",-41.54817,-72.72799,,,0,
744,,Carretera Austral / Estación De Salud Quillaipe,,-41.556017,-72.732187,,,0,
745,,Carretera Austral / Entrada Metri,,-41.580513,-72.718367,,,0,
746,,Carretera Austral / Salida Metri,,-41.594253,-72.703509,,,0,
747,,Carretera Austral / Lenca,,-41.603693,-72.692014,,,0,
748,,Carretera Austral / Puente Lenca,,-41.606645,-72.682298,,,0,
749,,Carretera Austral / Camino Parque Nacional Alerce Andino,,-41.608912,-72.671682,,,0,
750,,Carretera Austral / Puente Chaicas,,-41.614069,-72.659784,,,0,
751,,Carretera Austral / Entrada Chaicas,,-41.622847,-72.661268,,,0,
752,,Carretera Austral / Escuela Rural Chaicas,,-41.627286,-72.665745,,,0,
753,,Carretera Austral / Chaicas Centro,"",-41.63276,-72.667829,,,0,
754,,Carretera Austral / Entrada Caleta La Arena,,-41.661199,-72.663393,,,0,
755,,Carretea Austral / Caleta La Arena,,-41.692328,-72.641686,,,0,
756,,Carretera Austral / Salida Caleta La Arena,,-41.664059,-72.661693,,,0,
757,,Carretera Austral / Entrada Chaicas,,-41.637312,-72.668588,,,0,
758,,Carretera Austral / Chaicas Centro,"",-41.631019,-72.666043,,,0,
759,,Carretera Austral / Escuela Rural Chaicas,,-41.628144,-72.665974,,,0,
760,,Carretera Austral / Salida Chaicas,,-41.622342,-72.660369,,,0,
761,,Carretera Austral / Puente Chaicas,,-41.613638,-72.65998,,,0,
762,,Carretera Austral / Camino Parque Nacional Alerce Andino,,-41.608487,-72.671696,,,0,
763,,Carretera Austral / Puente Lenca,,-41.606441,-72.682501,,,0,
764,,Carretera Austral / Lenca Sur,"",-41.605487,-72.685641,,,0,
765,,Carretera Austral / Metri,,-41.591329,-72.70174,,,0,
766,,Carretera Austral / Escuela Metri,,-41.587805,-72.701653,,,0,
767,,Carretera Asutral / Escuela Metri,,-41.588073,-72.702286,,,0,
768,,Carretera Austral / Salida Metri,,-41.588841,-72.706001,,,0,
769,,Carretera Asutral / Entrada Quillaipe,,-41.575489,-72.722758,,,0,
770,,Carretera Austral / Quillaipe Sur,"",-41.572333,-72.724194,,,0,
771,,Carretera Austral / Quillaipe,,-41.564842,-72.729271,,,0,
772,,Carretera Austral / Playa Quillaipe,"",-41.542701,-72.73118,,,0,
773,,Carretera Austral / Salida Quillaipe,,-41.52607,-72.746797,,,0,
774,,Carretera Austral / Pichiquillaipe,,-41.522286,-72.76298,,,0,
775,,Carretera Austral / Entrada Piedra Azul,,-41.519403,-72.769657,,,0,
776,,Carretera Austral / Liceo Piedra Azul,,-41.516648,-72.775299,,,0,
777,,Carretera Austral / Piedra Azul,,-41.511469,-72.784843,,,0,
778,,Carretera Austral / Piedra Azul Centro,"",-41.508282,-72.790405,,,0,
779,,Carretera Austral / Salida Piedra Azul,,-41.498498,-72.808515,,,0,
780,,Carretera Austral / Entrada Chamiza,,-41.490667,-72.815765,,,0,
781,,Carretera Austral / Chamiza,"",-41.483014,-72.833432,,,0,
782,,Carretera Austral / Marine Harvest,"",-41.482892,-72.839177,,,0,
783,,Carretera Austral / Entrada Coihuín,"",-41.48345,-72.850733,,,0,
784,,Carretera Austral / Coihuín,"",-41.483729,-72.852251,,,0,
785,,Carretera Austral / Las Toninas,"",-41.486255,-72.861635,,,0,
786,,Carretera Austral / Pelluhuín,"",-41.48648,-72.864637,,,0,
787,,Carretera Austral / Salida Coihuín,"",-41.486421,-72.868646,,,0,
788,"",Carretera Austral / Lenca,"",-41.603504,-72.691937,,"",0,
789,"",Isla Meulin San Francisco,"",-42.416547,-73.30832,,"",0,
791,,Achao Rampa,"",-42.468856,-73.490639,,,0,
792,,Puerto De Puerto Montt,Angelmó 1673,-41.484866,-72.959626,,,0,
793,,Ayacara,,-42.317466,-72.787037,,,0,
794,,Rampa Chaitén,,-42.911793,-72.718137,,,0,
799,"",Rampa Quellón,"",-43.120364343559,-73.625425457867,,"",0,
801,,Pargua,Rampa Pargua,-41.792775,-73.458981,,,0,
802,,Chacao,Rampa Chacao,-41.829126,-73.515615,,,0,
803,,Caleta Puelche,"",-41.738781,-72.647481,,,0,
804,,Caleta La Arena,"",-41.692009,-72.642449,,,0,
805,,Caleta Puelche,"",-41.738781,-72.647481,,,0,
806,,Caleta La Arena,"",-41.692009,-72.642449,,,0,
807,,Fiordo Largo,,-42.545774,-72.52349,,,0,
808,,Caleta Gonzalo,,-42.559068,-72.604573,,,0,
810,,Rampa Hornopirén,,-41.972188,-72.472337,,,0,
811,,Leptepu,,-42.488485,-72.436836,,,0,
814,,Terminal Municipal De Buses Puerto Montt,,-41.477348,-72.950419,41,,0,
817,,Avenida Presidente Salvador Allende / Avenida Parque Industrial,,-41.461181,-72.954643,41,,0,
818,,Panamericana Sur / Pasaje Tres,,-41.458334,-72.95436,41,,0,
819,,Panamericana Norte / Canal Beagle,,-41.455911,-72.954519,41,,0,
820,,Ruta 5 Sur / Regimiento Sangra,Regreso Pto. Montt,-41.398846,-72.960318,41,,0,
821,,Ruta 5 Sur / Regimiento Sangra,,-41.398725,-72.95984,41,,0,
822,,Ruta 5 Sur / Empresas De Transporte J. Bustamante,Regreso Pto. Montt,-41.37996,-72.969467,42,,0,
823,,Ruta 5 Sur / Empresas De Transporte J. Bustamante,,-41.379885,-72.96865,42,,0,
824,,San Francisco / Colón,,-41.32419,-72.985426,42,,0,
825,,Del Salvador / Santa Rosa,,-41.318095,-72.984071,42,,0,
826,,Terminal De Puerto Chico,,-41.329411,-72.972433,42,,0,
827,,San Bernardo / Walker Martinez,,-41.316426,-72.98575,42,,0,
828,"",Avenida Mirador Poniente / Volcán Hornopirén,"",-41.344188,-72.944652,,"",0,
829,,Terminal Municipal De Buses Puerto Montt,Diego Portales / Eusebio Lilo,-41.477348,-72.950419,43,,0,
830,,Pargua,Rampa Pargua,-41.792775,-73.458981,45,,0,
831,,Chacao,Rampa Chacao,-41.829126,-73.515615,46,,0,
832,,Terminal Municipal De Castro,Sgto. Aldea / Gómez,-42.478556,-73.76294,47,,0,
833,,Terminal Municipal De Ancud,Marcos Vera / Arturo Prat,-41.871519,-73.810039,44,,0,
834,,Rampa Dalcahue,,-42.382058,-73.655404,48,,0,
835,,Terminal De Buses Achao,,-42.472216,-73.491615,49,,0,
836,,Rampa Isla Quinchao,,-42.388097,-73.655782,50,,0,
837,"",Isla Chaulinec La Villa,"",-42.626259,-73.298515,,"",0,
839,,Achao Rampa,"",-42.468856,-73.490639,,,0,
841,,Achao Rampa,"",-42.468856,-73.490639,,,0,
842,"",Isla Llingua,"",-42.43181,-73.446338,,"",0,
844,,Bahía Pargua / Bahía Queule,,-40.554046,-73.170791,,,0,
845,,Bahía Pargua / Pasaje Quillaipe,,-40.554997,-73.171622,,,0,
846,,La Misión / Bahía Mansa,,-40.556492,-73.171245,,,0,
847,,La Misión / Chauracahuin,,-40.559833,-73.166954,,,0,
848,,Chacarillas / Chauracahuin,,-40.561507,-73.172392,,,0,
849,,Camino U - 40 / Rosario,,-40.567683,-73.173291,,,0,
850,,Bellavista / Chorrillos,,-40.569383,-73.169705,,,0,
851,,República / Chillán,,-40.573989,-73.154627,,,0,
852,,República / Iquique,,-40.574242,-73.149158,,,0,
853,,República / Por La Razón O La Fuerza,,-40.574351,-73.147617,,,0,
854,,Francisco Bilbao / Portales,,-40.575711,-73.13919,,,0,
855,,Francisco Bilbao / Manuel Bulnes,,-40.575743,-73.138603,,,0,
856,,Francisco Bilbao / Bernardo O´Higgins,,-40.575876,-73.135907,,,0,
857,,Francisco Bilbao / Manuel Antonio Matta,,-40.575911,-73.135051,,,0,
858,,Francisco Bilbao / Ramón Freire,,-40.576047,-73.132064,,,0,
859,,Cristóbal Colón / Juan Mackenna,,-40.575517,-73.12791,,,0,
860,,Cristóbal Colón / Patricio Lynch,,-40.573799,-73.127625,,,0,
861,,Errázuriz / Cristóbal Colón,,-40.573325,-73.126551,,,0,
862,,Errázuriz / Angúlo,,-40.573682,-73.1239,,,0,
863,,Juan Mackenna / Brasil,,-40.575597,-73.119611,,,0,
864,,Juan Mackenna / Buenos Aires,,-40.576284,-73.115006,,,0,
865,,Amador Barrientos / Efraín Vásquez,,-40.581077,-73.109252,,,0,
866,,Argomedo / Aldea San Alberto Magno,,-40.581226,-73.106335,,,0,
867,,Argomedo / Juan Schuurman,,-40.579984,-73.105256,,,0,
868,,Argomedo / Julio Buschman,,-40.579172,-73.104551,,,0,
869,,Avenida Alcalde Alberto Fuschlocher / Guillermo Hollstein,,-40.580376,-73.100834,,,0,
870,,Avenida Alcalde Alberto Fuschlocher / Con Con,,-40.582945,-73.094832,,,0,
871,,Universidad De Los Lagos,,-40.586072,-73.089476,,,0,
872,,Avenida Alcalde Alberto Fuschlocher / Con Con,,-40.5834606294872,-73.0931303730163,,,0,
873,,Avenida Alcalde Alberto Fuschlocher / Eleodoro Vásquez,,-40.580161,-73.100617,,,0,
874,,Julio Buschman / Dieciocho De Septiembre,,-40.577413,-73.106752,,,0,
875,,Julio Buschman / Pedro Aguirre Cerda,,-40.576102,-73.114047,,,0,
876,,Patricio Lynch / Manuel Montt,,-40.575262,-73.117381,,,0,
877,,Patricio Lynch / José Manuel Balmaceda,,-40.574865,-73.118831,,,0,
878,,Patricio Lynch / Andrés Bello,,-40.574494,-73.120792,,,0,
879,,Patricio Lynch / Angúlo,,-40.574355,-73.12389,,,0,
880,,Los Carrera / Arturo Prat,,-40.572043,-73.13013,,,0,
881,,Los Carrera / Ramón Freire,,-40.572008,-73.13096,,,0,
882,,Los Carrera / Lord Cochrane,,-40.57185,-73.134135,,,0,
883,,Los Carrera / Manuel Antonio Matta,,-40.571839,-73.134376,,,0,
884,,Los Carrera / Bernardo O`Higgins,,-40.571692,-73.137645,,,0,
885,,Los Carrera / Manuel Bulnes,,-40.571679,-73.137948,,,0,
886,,Portales / Los Carrera,,-40.572127,-73.140436,,,0,
887,,Portales / Eleuterio Ramírez,,-40.5732,-73.140373,,,0,
888,,República / Por La Razón O La Fuerza,,-40.57414,-73.148156,,,0,
889,,República / Antofagasta,,-40.573969,-73.150652,,,0,
890,,República / Talca,,-40.573883,-73.151848,,,0,
891,,República / Chillán,,-40.573814,-73.154669,,,0,
892,,República / Victoria,"",-40.573908,-73.15823,,,0,
893,,Bellavista / Chorrillos,,-40.569432,-73.168118,,,0,
894,,Doce De Octubre / Sevilla,,-40.566405,-73.16862,,,0,
895,,Doce De Octubre / Madrid,,-40.566464,-73.167757,,,0,
896,,Doce De Octubre / La Misión,,-40.566346,-73.165954,,,0,
897,,Caupolicán / Uno De Mayo,,-40.569221,-73.160611,,,0,
898,,Juan Estéban Montero / Victoria,,-40.571865,-73.157891,,,0,
899,,Victoria / República,,-40.573203,-73.157713,,,0,
900,,Arturo Prat / Barros Araña,,-40.58157,-73.128798,,,0,
901,,Doctor Guillermo Buhler / Los Conquistadores,,-40.584228,-73.128701,,,0,
902,,Doctor Guillermo Buhler / Hospital Del Trabajador,,-40.586704,-73.127961,,,0,
