code;name;latitude;longitude;services
PB1278;Avenida Einstein Esq. / El Guanaco;-33.40293558;-70.65785859;B14-B21-B25
PB1279;Avenida Einstein Esq. / La Quintrala;-33.40334598;-70.65549014;B14-B21
PB128;Av. Américo Vespucio Esq. / Avenida Recoleta;-33.38319223;-70.6410688;425-429-429c-430-435-712
PB1280;Avenida Einstein Esq. / La Conquista;-33.40392177;-70.65288825;B14-B21
PB1281;Avenida Einstein Esq. / Obispo Del Pozo;-33.40458037;-70.64948146;B14-B21
PB1282;Avenida Einstein Esq. / La Colonia;-33.40519767;-70.64646093;B14-B21
PB1283;Parada 3 / (M) Einstein;-33.40578542;-70.64362259;B14-B21
PB1284;Lircay Esq. / Albano;-33.40567216;-70.63923341;B14
PB1285;Lircay Esq. / Avenida El Salto;-33.40552333;-70.63342424;B14
PB1286;Lircay Esq. / Avenida Las Torres;-33.40544537;-70.6318099;B14-B15
PB1287;Lircay Esq. / Jardín;-33.40551397;-70.62796177;B14-B15
PB1288;Lircay Esq. / Reina De Chile;-33.40534973;-70.62466842;B14-B15
PB1289;Bolivia Esq. / Duque De Kent;-33.4020906;-70.62148962;B14
PB129;Av. Américo Vespucio Esq. / Alfredo Rosende;-33.38567259;-70.63763238;112N-425-429-429c-712
PB1292;Avenida México Esq. / Adrian Miranda;-33.40934288;-70.63168924;B15
PB1293;Avenida México Esq. / 6 Norte;-33.41019276;-70.62878028;B15
PB1294;Arzobispo Valdivieso Esq. / 7 Norte;-33.41111751;-70.62772222;B15-B17
PB1295;Arzobispo Valdivieso Esq. / Los Cipreses;-33.41144791;-70.6307178;B15-B17
PB1296;Arzobispo Valdivieso Esq. / Comandante Véliz;-33.4114471;-70.63283618;B15-B17
PB1297;Arzobispo Valdivieso Esq. / Francisco Silva;-33.41240842;-70.63516616;B15-B17
PB1298;Arzobispo Valdivieso Esq. / Avenida El Salto;-33.41328862;-70.63817213;B15-B17
PB1299;Loreto Esq. / A. López De Bello;-33.43203875;-70.64218138;B15
PB130;Av. Américo Vespucio Esq. / Héroe P. González ;-33.38934575;-70.63263776;112N-425-429-429c-712
PB1300;Loreto Esq. / Los Vecinos;-33.42956376;-70.64180134;B15
PB1301;Avenida Perú Esq. / Los Tolomiros;-33.42698245;-70.63991359;B15
PB1302;Arzobispo Valdivieso Esq. / Francisco Silva;-33.41260337;-70.63542789;B15-B17
PB1303;Arzobispo Valdivieso Esq. / Comandante Véliz;-33.41157682;-70.63325799;B15-B17
PB1304;Arzobispo Valdivieso Esq. / Alicanto;-33.41153793;-70.63073023;B15-B17
PB1305;Arzobispo Valdivieso Esq. / 8 Norte;-33.41157705;-70.6277523;B15
PB1306;Avenida México Esq. / 6 Norte;-33.4103393;-70.62792276;B15
PB1307;Avenida México Esq. / Río Maule;-33.40972529;-70.63004042;B15
PB1308;Avenida México Esq. / Estudiante Navarro;-33.40907448;-70.63221112;B15
PB1309;Avenida México Esq. / Avenida El Salto;-33.4080679;-70.63468695;B15
PB131;Av. Américo Vespucio Esq. / Héroe Zenón Ortiz;-33.39156722;-70.62966906;112N-425-429-429c-712
PB1311;Fresia Esq. / Los Helechos;-33.39742662;-70.69315852;B17
PB1312;Colón Esq. / Av.Sen.Jaime Guzmán;-33.39985979;-70.69394759;B17
PB1314;Bajos De Jiménez Esq. / Eugenio Matte;-33.40535816;-70.67889341;B17-B23
PB1315;Bajos De Jiménez Esq. / Rosa Salas;-33.40667012;-70.67790791;B17-B23
PB1316;Nueva 1 Esq. / Nueva De Matte;-33.40874901;-70.67689411;B17-B23
PB1317;Nueva 1 Esq. / F. Gazziero;-33.41166652;-70.67655232;B17
PB1318;Nueva 1 Esq. / Dgo. Santa María;-33.41421337;-70.67627866;B17
PB1319;Domingo Santa María Esq. / Enrique Soro;-33.41535427;-70.67059038;B17
PB132;Parada 1 / Palacio Riesco;-33.39359999;-70.62664295;112N-425-429-429c-712
PB1320;Domingo Santa María Esq. / Amunátegui;-33.41551782;-70.66781906;B17
PB1321;Domingo Santa María Esq. / Av. Fermín Vivaceta;-33.41562441;-70.66458422;B17
PB1323;Profesor A. Zañartu Esq. / Monserrat;-33.41791763;-70.64818507;B17
PB1324;Parada / Hospital San José;-33.41748974;-70.65255386;B17
PB1326;Domingo Santa María Esq. / Maruri;-33.41559213;-70.65891639;B17
PB1327;Domingo Santa María Esq. / Escanilla;-33.41561869;-70.66164834;B17
PB1328;Domingo Santa María Esq. / Av. Fermín Vivaceta;-33.41555863;-70.6641098;B17
PB1329;Domingo Santa María Esq. / Avenida Einstein;-33.41542738;-70.66783884;B17
PB133;Premio Nobel Esq. / Cam. Bosque De Stgo.;-33.3746531;-70.63482459;116-117-117c-B02-B02N-B05
PB1330;Domingo Santa María Esq. / La Cañas;-33.41520828;-70.67071663;B17
PB1331;Domingo Santa María Esq. / La Cañas;-33.41488409;-70.67268909;B17
PB1332;Domingo Santa María Esq. / Nueva 1;-33.41435326;-70.67593724;B17
PB1333;Nueva 1 Esq. / F. Gazziero;-33.41206569;-70.67637719;B17
PB1334;Nueva 1 Esq. / Nueva De Matte;-33.40900349;-70.67674846;B17
PB1335;Bravo De Saravia Esq. / Bajos De Jiménez;-33.40899433;-70.67742572;B17-B23
PB1336;Bajos De Jiménez Esq. / Eugenio Matte;-33.4054694;-70.67866975;B17-B23
PB1337;Bajos De Jiménez Esq. / 14 De La Fama;-33.4029154;-70.6808033;B17
PB1339;Ismael Briceño Esq. / Calle 1;-33.37575357;-70.72604862;B18-B18e
PB134;Cam. Bosque De Stgo. Esq. / Rep. Estados Unidos;-33.37492055;-70.63369022;116-117-117c-B02-B02N
PB1340;Ismael Briceño Esq. / Av. A. Vespucio;-33.37306469;-70.72939197;B18-B18e
PB1341;Huechuraba Esq. / Horacio Johnson;-33.37250415;-70.66956635;B18-B19
PB1342;Calle G Esq. / Espinelo;-33.373471;-70.66607006;B18-B19-B22
PB1343;Calle G Esq. / General Gambino;-33.37448201;-70.6639826;B18-B19-B22
PB1344;Huechuraba Esq. / Pedro Fontova;-33.37224365;-70.67082968;B13-B18-B19
PB1345;Parada / Ismael Briceño Altura Del 1400;-33.37308033;-70.72956425;B18-B18e
PB1346;Ismael Briceño Esq. / Calle 1;-33.37555856;-70.72645321;B18-B18e
PB1348;Altona Esq. / Canberra;-33.37097746;-70.68311216;B19
PB1349;Altona Esq. / Ernesto Ried;-33.37165428;-70.68108302;B19
PB135;Cam. Bosque De Stgo. Esq. / Rep. De Noruega;-33.37588905;-70.63136507;116-117-117c-B02-B02N-B05
PB1350;Ernesto Ried Esq. / Huechuraba;-33.36983815;-70.68000552;B19
PB1351;Huechuraba Esq. / Tupungato;-33.37118469;-70.676463;230-B19
PB1352;Huechuraba Esq. / Cdlla. De Los Andes;-33.37189979;-70.67426257;230-B19
PB1353;Huechuraba Esq. / Palena;-33.3722773;-70.67167944;230-B19
PB1354;General Gambino Esq. / Elisa Undurraga;-33.37848721;-70.66121037;B19
PB1355;Avenida Principal Esq. / Hubert Benítez;-33.38088491;-70.6545483;B19-B27
PB1356;Avenida Principal Esq. / Psje. Cerro Ñielol;-33.3809997;-70.65202435;B19-B27
PB1357;Avenida Principal Esq. / Juan Cristóbal;-33.38107995;-70.64938148;B19-B27
PB1358;Juan Cristóbal Esq. / Av. Diego Silva;-33.38447329;-70.64987557;B19-B22
PB1359;Del Pincoy Esq. / Guayalolén;-33.36816137;-70.63607886;B19
PB136;Cam. Bosque De Stgo. Esq. / Slave;-33.37676861;-70.62894147;116-117-117c-B02-B02N-B05
PB1360;Del Pincoy Esq. / P. Aguirre Cerda;-33.36641017;-70.63893722;B19
PB1361;Pedro Aguirre Cerda Esq. / Avenida La Pincoya;-33.36821866;-70.63993845;B19
PB1362;Pedro Aguirre Cerda Esq. / Los Libertadores;-33.37069809;-70.64135001;B19
PB1363;Avenida El Rosal Esq. / Avenida Las Torres;-33.37321423;-70.65018959;B02N-B19
PB1364;Pedro Aguirre Cerda Esq. / Los Libertadores;-33.37099633;-70.64130187;B19
PB1365;Pedro Aguirre Cerda Esq. / Avenida La Pincoya;-33.3686417;-70.64000013;B19
PB1366;Pedro Aguirre Cerda Esq. / Del Pincoy;-33.36664317;-70.63904906;B19
PB1367;Del Pincoy Esq. / Guayalolén;-33.36813937;-70.63637939;B19
PB1368;Del Pincoy Esq. / Avenida Recoleta;-33.36863904;-70.63473356;B19
PB1369;Avenida Recoleta Esq. / Oscar Castro;-33.38457184;-70.64108397;203-208-208c-B19
PB137;Cam. Bosque De Stgo. Esq. / Av.Pdte.S.Allende;-33.37732101;-70.62739315;116-117-117c-B02-B02N-B05
PB1374;Avenida Principal Esq. / Pasaje Caletones;-33.38087405;-70.65197897;B16-B19-B27
PB1375;Avenida Principal Esq. / Hubert Benítez;-33.38079031;-70.65420253;B16-B19-B27
PB1376;Avenida Principal Esq. / Av. El Guanaco;-33.38061335;-70.65732726;B16-B18e-B19-B27
PB1377;General Gambino Esq. / Tucapel;-33.37804614;-70.66114823;B19
PB1378;General Gambino Esq. / La Puntilla;-33.37596469;-70.66168909;B19
PB1379;Huechuraba Esq. / Isabel Carrera;-33.37156767;-70.67481511;B19
PB138;Cam. Bosque De Stgo. Esq. / El Pellín;-33.38002945;-70.62234839;116-117-117c-B05
PB1380;Huechuraba Esq. / Maracaibo;-33.37154707;-70.67634097;B19
PB1381;Huechuraba Esq. / Ernesto Ried;-33.36970786;-70.67963758;B19
PB1382;Huechuraba Esq. / Canberra;-33.3685919;-70.68146477;B19
PB1383;Huechuraba Esq. / Albany;-33.36827598;-70.68414566;B19
PB1384;Huechuraba Esq. / Granada;-33.36766278;-70.68679929;B19
PB1385;Granada Esq. / La Coruña;-33.3762675;-70.68271963;B12-B19
PB1386;La Coruña Esq. / Av. Independencia;-33.37709125;-70.68382114;B19
PB1387;Miraflores Esq. / Combate Naval;-33.40035346;-70.75254331;105-109
PB1389;Av. Jorge Hirmas Esq. / Eulogio Altamirano ;-33.41661031;-70.68772378;B20-B29
PB139;Cam. Bosque De Stgo. Esq. / Avenida El Salto;-33.38110527;-70.62076668;116-117-117c-B05
PB1390;Av. Jorge Hirmas Esq. / Eduardo Parra;-33.41798566;-70.68340578;B20-B29
PB1391;Av. Jorge Hirmas Esq. / Issa Pichara P.;-33.41865799;-70.68170886;B20-B29
PB1392;Av. Jorge Hirmas Esq. / Carlos Palacios;-33.41880141;-70.68044264;B20
PB1393;Av. Jorge Hirmas Esq. / Ascanio Bascuñán;-33.41787254;-70.68310249;B20
PB1394;Av. Jorge Hirmas Esq. / Ramón Barros Luco;-33.41622345;-70.6883185;B20
PB1397;Av.Card.José Mª Caro Esq. / Gabriel Palma;-33.40291618;-70.64372983;B11-B21-B31N
PB1398;Av.Card.José Mª Caro Esq. / Fray Luis De La Peña;-33.40112726;-70.64601857;B11-B21-B31N
PB1399;Emiliano Zapata Esq. / Nueva La Obra;-33.39801741;-70.65336777;B21
PB14;Avenida Dorsal Esq. / Araguayas;-33.39634908;-70.6614642;101-107-107c
PB140;Rinconada El Salto Esq. / Av. Del Parque;-33.38345815;-70.61738114;B05
PB1400;Emiliano Zapata Esq. / Bernardo O'Higgins;-33.39766412;-70.65686608;B21
PB1401;El Guanaco Esq. / Cerro La Región;-33.39607741;-70.65750254;B21-B25
PB1402;Urmeneta Esq. / Fuerte Bulnes;-33.39344258;-70.65761378;B21-B22
PB1403;General Gambino Esq. / Bermejo;-33.39228824;-70.66031183;B21-B22
PB1404;General Gambino Esq. / Río Madeira;-33.39128645;-70.66036804;B21-B22
PB1405;General Gambino Esq. / Av. J. M. Caro;-33.38993247;-70.66046054;B21
PB1406;General Gambino Esq. / Bosque De Arauco;-33.38790156;-70.66059393;B21
PB1407;General Gambino Esq. / Madrid;-33.38631302;-70.66069272;B21
PB1408;General Gambino Esq. / Diego Silva H.;-33.38425521;-70.66081483;B21
PB141;Rinconada El Salto Esq. / Av. Del Parque;-33.38420507;-70.61542773;116-117-117c-B05
PB1410;General Gambino Esq. / El Tabo;-33.38789984;-70.6607229;B21
PB1411;General Gambino Esq. / San Fernando;-33.39246697;-70.66043349;B21
PB1412;Urmeneta Esq. / Av. El Guanaco;-33.39357624;-70.65773458;B21-B22
PB1413;El Guanaco Esq. / Avenida Dorsal;-33.39545915;-70.65787785;B21-B25
PB1414;El Guanaco Esq. / Cerro La Cumbre;-33.39718351;-70.65773858;B21-B25
PB1415;Emiliano Zapata Esq. / El Abelud;-33.39802798;-70.6546044;B21
PB1416;Emiliano Zapata Esq. / Av. J. M. Caro;-33.39850728;-70.64976449;B21
PB1417;Av. Los Zapadores Esq. / Los Turistas;-33.39986173;-70.62021174;B14
PB1418;Av. Los Zapadores Esq. / Cuba;-33.3984067;-70.62320596;B14
PB1419;Parada 6 / Plaza El Salto;-33.39703627;-70.62593287;B14
PB142;Avenida Del Parque Esq. / Los Jardines;-33.38540179;-70.61494461;116-117-117c-B05-C18
PB1420;Los Cardenales Esq. / Máximo Rorpes;-33.39386991;-70.62737905;B22
PB1421;Los Cardenales Esq. / Héroe Juan Salas R.;-33.39197827;-70.63064432;B22
PB1422;Adela Martínez Esq. / María Del Pilar;-33.39049889;-70.63409991;B22
PB1423;Adela Martínez Esq. / José Santos Ossa;-33.38900192;-70.63614675;B22
PB1424;Adela Martínez Esq. / Alfredo Rosende;-33.38729401;-70.63845831;B22
PB1425;Adela Martínez Esq. / Avenida Recoleta;-33.38609371;-70.64125233;B22
PB1426;Horacio Johnson Esq. / Itata;-33.37450859;-70.66938968;B22
PB1427;Horacio Johnson Esq. / Halcones;-33.37592931;-70.66902987;B22
PB1428;Horacio Johnson Esq. / Elisa Undurraga;-33.37783983;-70.66913087;B22
PB1429;Horacio Johnson Esq. / Cap. I. Carrera Pinto;-33.37928981;-70.66927682;B22
PB143;El Salto Esq. / Muñoz Gamero;-33.40125604;-70.63011876;116-B02-B02N
PB1430;Alberto González Esq. / Gascuna;-33.38135133;-70.66820902;B22-B27
PB1431;Alberto González Esq. / Av. J. M. Caro;-33.38290757;-70.66783026;B22-B27
PB1432;Av. La Palmilla Esq. / Pamplona;-33.38845352;-70.66919398;B22-B27
PB1433;Av. La Palmilla Esq. / Teniente Yávar ;-33.39089665;-70.6685849;B22-B27
PB1434;Av. La Palmilla Esq. / San Fernando;-33.3929236;-70.66807534;B22-B27
PB1435;San Fernando Esq. / Alberto González;-33.39296612;-70.66558194;B22
PB1436;San Fernando Esq. / General Gambino;-33.39267348;-70.66050192;B22
PB1437;Urmeneta Esq. / Félix Ovalle;-33.39402317;-70.65262555;B22
PB1438;Urmeneta Esq. / José M. Carrera;-33.39407554;-70.65004627;B22
PB1439;Urmeneta Esq. / General Mackenna;-33.39404893;-70.64593885;B22
PB144;El Salto Esq. / Victor Cuccuini;-33.40379274;-70.63198329;116-B02-B02N
PB1440;Urmeneta Esq. / Avenida Recoleta;-33.39394627;-70.64279759;B22
PB1441;Urmeneta Esq. / José M. Carrera;-33.39397092;-70.64977552;B22
PB1442;Urmeneta Esq. / Punta Arenas;-33.39386575;-70.65293435;B22
PB1443;Río Madeira Esq. / Manantiales;-33.39112104;-70.66194525;B22
PB1444;Río Madeira Esq. / Presidente Carranza;-33.3909862;-70.66393156;B22
PB1445;Teniente Ponce Esq. / Alberto González;-33.39127025;-70.66561409;B22
PB1446;Teniente Ponce Esq. / Avenida La Palmilla;-33.3916442;-70.66798639;B22
PB1447;Av. La Palmilla Esq. / Pamplona;-33.38887086;-70.66900845;B22-B27
PB1448;Av. La Palmilla Esq. / Av. Zapadores;-33.38640053;-70.66962774;B22-B27
PB1449;Alberto González Esq. / Gascuna;-33.38149761;-70.66806132;B22-B27
PB145;El Salto Esq. / Avenida Einstein;-33.40602653;-70.63356269;116-B02-B02N-B15
PB1450;Alberto González Esq. / Cap. I. Carrera Pinto;-33.37992391;-70.66839674;B22-B27
PB1451;Horacio Johnson Esq. / Elisa Undurraga;-33.37813837;-70.66906133;B22
PB1452;Horacio Johnson Esq. / Del Granito;-33.37623773;-70.66889603;B22
PB1453;Horacio Johnson Esq. / Coelemu;-33.37430209;-70.66932124;B22
PB1454;Horacio Johnson Esq. / Huechuraba;-33.37269681;-70.66932282;B22
PB1455;Adela Martínez Esq. / Alfredo Rosende;-33.38719057;-70.63877888;B22
PB1456;Adela Martínez Esq. / Héroe Fco. Escalona;-33.38913745;-70.63612779;B22
PB1457;Adela Martínez Esq. / María Del Pilar;-33.39038602;-70.63445257;B22
PB1458;Adela Martínez Esq. / H. Clodomiro Rozas;-33.39199087;-70.6324292;B22
PB1459;Los Cardenales Esq. / Héroe Fco. Contreras;-33.39209534;-70.63065725;B22
PB146;El Salto Esq. / Avenida México;-33.4077336;-70.63473445;116-B02-B02N-B15
PB1460;Los Cardenales Esq. / Uruguay;-33.39393147;-70.62749846;B22
PB1461;Parada 5 / Plaza El Salto;-33.39709812;-70.62603079;B14
PB1462;Av. Los Zapadores Esq. / Cuba;-33.39831049;-70.6236665;B14
PB1463;Av. Los Zapadores Esq. / Los Turistas;-33.39987498;-70.62057756;B14
PB1464;Reina María Esq. / Ecuador;-33.4042825;-70.67907701;B23
PB1465;Reina María Esq. / Las Araucarias;-33.40303857;-70.6756984;B23
PB1466;Reina María Esq. / 3 De Diciembre;-33.40209051;-70.67311046;B23
PB1467;Primavera Esq. / Roma;-33.39956666;-70.67368568;B23
PB1469;Roma Esq. / Barón De Juras Reales;-33.40028597;-70.67651645;101-107-107c-B23
PB147;El Salto Esq. / Patria Vieja;-33.40902115;-70.6355758;116-B02-B02N
PB1471;Bajos De Jiménez Esq. / 14 De La Fama;-33.40262179;-70.68117397;B23
PB1472;Nueva De Matte Esq. / Las Cañas;-33.40878243;-70.67508827;B23
PB1473;Nueva De Matte Esq. / Pantaleón Cortés;-33.40880318;-70.67355101;B23
PB1474;Nueva De Matte Esq. / Dr. V. Izquierdo;-33.40883821;-70.67028281;B23
PB1475;Nueva De Matte Esq. / Av. Fermín Vivaceta;-33.40892653;-70.66706938;B23
PB1476;Nueva De Matte Esq. / Huasco;-33.40941759;-70.66273456;B23
PB1477;Nueva De Matte Esq. / Av. Independencia;-33.40972278;-70.6601489;B23
PB1478;Nueva De Matte Esq. / Huasco;-33.40935823;-70.66245386;B23
PB1479;Nueva De Matte Esq. / Av. Fermín Vivaceta;-33.40889682;-70.66659568;B23
PB148;El Salto Esq. / Doctor Ostornol;-33.41112206;-70.6369701;116-B02-B02N
PB1480;Nueva De Matte Esq. / Dr. V. Izquierdo;-33.4086714;-70.66994627;B23
PB1481;Nueva De Matte Esq. / Pantaleón Cortés;-33.40871722;-70.67323753;B23
PB1482;Nueva De Matte Esq. / Nueva 1;-33.4088239;-70.67669125;B23
PB1483;Senador Jaime Guzmán Esq. / Colón;-33.40016853;-70.69379231;B24
PB1484;Senador Jaime Guzmán Esq. / Apóstol Santiago;-33.39949325;-70.69767131;B24
PB1487;Avenida Del Cóndor Esq. / Av. Santa Clara;-33.39195291;-70.6188071;C18
PB1488;Avenida Del Cóndor Esq. / Av. Santa Clara;-33.39217896;-70.61599454;C18
PB1489;Avenida Del Cóndor Esq. / Av. Del Parque;-33.38903796;-70.61619442;C18
PB149;El Salto Esq. / Arz. Valdivieso;-33.41321954;-70.63862248;116-B02-B02N
PB1490;Moscú Esq. / Tannenbaum;-33.5141784;-70.64001767;H14
PB1491;San Pedro De Atacama Esq. / Lluta;-33.35980622;-70.68957079;201-201e-B05
PB1492;Rinconada El Salto Esq. / Camino La Pirámide;-33.38334164;-70.61732523;116-117-117c-B05
PB1493;Cam. Bosque De Stgo. Esq. / Las Gilas;-33.37756908;-70.62497922;116-117-117c-B05
PB1494;Cam. Bosque De Stgo. Esq. / Av.Pdte.S.Allende;-33.37717365;-70.62693895;116-117-117c-B05
PB1495;Cam. Bosque De Stgo. Esq. / Los Versos Del Cap.;-33.37426819;-70.63529033;116-117-117c-B05
PB1496;Cam. Bosque De Stgo. Esq. / Las Dalias;-33.37892654;-70.62324159;116-117-117c-B05
PB1497;Domínica Esq. / Montevideo;-33.42607221;-70.64327357;116
PB1498;Av. Hipódromo Chile Esq. / Av. Fermín Vivaceta;-33.40635178;-70.66740728;B21
PB1499;Av. Hipódromo Chile Esq. / Freirina;-33.40670582;-70.66387643;B21
PB15;Avenida Dorsal Esq. / Cencerro;-33.39691447;-70.66503369;101-107-107c
PB150;Avenida Perú Esq. / Desiderio Lemus;-33.41558161;-70.63867761;116-B15
PB1501;Av. Hipódromo Chile Esq. / Freirina;-33.40702246;-70.66447386;B21
PB1502;General Gambino Esq. / Cap. I. Carrera Pinto;-33.37992637;-70.66081851;B19
PB1503;El Guanaco Esq. / Pablo Urzua;-33.40029616;-70.65831378;B25
PB1504;Las Petunias Esq. / Camino La Pirámide;-33.37800479;-70.61786062;B02-B02N
PB1505;Las Petunias Esq. / Las Aralias;-33.37586587;-70.62557098;B02-B02N
PB1508;Av.Card.José Mª Caro Esq. / Ob. Cristóbal Molina;-33.40180343;-70.64535394;B21-B31N
PB1509;Av.Card.José Mª Caro Esq. / Avenida Recoleta;-33.4034823;-70.64320288;B21-B31N
PB151;Avenida Perú Esq. / Delfina León;-33.41767327;-70.63940516;116-B15
PB1511;General Mackenna Esq. / Urmeneta;-33.39435776;-70.64577265;B22
PB1512;El Guanaco Esq. / Emiliano Zapata;-33.39793227;-70.65772054;B25
PB1513;Av. Jorge Hirmas Esq. / Mercedes Badilla;-33.41548727;-70.69072382;B20
PB1514;Av. Apóstol Santiago Esq. / Baquedano;-33.39883587;-70.69826061;B24-B28
PB1515;Av. Apóstol Santiago Esq. / Puerto Montt;-33.39681611;-70.69955448;B24-B28
PB1516;Av. Apóstol Santiago Esq. / Los Helechos;-33.39358703;-70.70091074;B24-B28
PB1517;Miraflores Esq. / La Rambla;-33.3986392;-70.75833616;105-109-B03-B09-B20-B30N
PB1518;Miraflores Esq. / Brasil;-33.39958524;-70.75585011;105-109-B03-B09-B20-B30N
PB152;Avenida Perú Esq. / San Cristóbal;-33.42078449;-70.64077569;116-B15
PB1520;Principal Esq. / Miraflores;-33.39713018;-70.76109033;105-109-B03-B20-B30N
PB1521;Brasil Esq. / Brasil;-33.39799751;-70.75461402;105-109-408e-410e-B03-B09-B20-B30N
PB1522;Colón Esq. / Las Madreselvas;-33.39995984;-70.69388503;B17
PB1523;Costanera Norte Esq. / Chacao;-33.41183526;-70.72605248;B03
PB1524;Parada / Pasarela El Molino;-33.35883787;-70.70301765;B07
PB1525;Av. Edo. Frei Montalva Esq. / Carlos Medina;-33.42669782;-70.66734456;303-307-314-B20-B29
PB1526;Calle 1 Esq. / Psje. Los Tiuques;-33.35935186;-70.69048623;B12
PB1527;El Sauce Esq. / Valle Del Maule;-33.3597666;-70.67986566;264N-B10
PB1528;Senador Jaime Guzmán Esq. / Los Juncos;-33.39991532;-70.69516362;B24
PB153;Avenida Perú Esq. / Santos Dumont;-33.42261973;-70.6404338;116-B15
PB1530;Alcalde Guzmán Esq. / Av. A. Vespucio;-33.37229577;-70.71330809;308-314-314e-315e-425-429c-430-435-B11-B13
PB1531;Av. Américo Vespucio Esq. / Lo Campino;-33.37369144;-70.71346444;303e-314e-315e-429c-430-435-B11-B13-B18-B18e
PB1532;P. Sancho De La Hoz Esq. / Bartolomé Díaz;-33.58479917;-70.68565837;G08v
PB1533;P. Sancho De La Hoz Esq. / Santa Marta;-33.58714408;-70.68696465;G08v
PB1539;Rinconada De Nos Esq. / Los Suspiros;-33.62477371;-70.69439201;G08
PB154;Avenida Perú Esq. / La Virgen;-33.42481618;-70.64005568;116-B15
PB1540;Miraflores Esq. / La Rambla;-33.39847034;-70.75816074;105-109-B03-B09-B20-B30N
PB1541;Miraflores Esq. / Principal;-33.39744878;-70.76088174;105-109-B03-B09-B20-B30N
PB1542;Miraflores Esq. / Av. A. Vespucio;-33.39644656;-70.7635063;B09-B20
PB1543;Calle 2 Esq. / Secundaria;-33.39232645;-70.76215449;B20
PB1544;Brasil Esq. / La Rambla;-33.39931382;-70.75527482;B03-B09-B20-B30N
PB1546;Av. Pdte. J. Alessandri R. Esq. / Nacimiento;-33.57659604;-70.71365027;201e-261e
PB1548;Hernán Mery Esq. / Bismuto;-33.39346165;-70.64057375;208c
PB1549;Brasil Esq. / Miraflores;-33.39792341;-70.75475229;B03-B09-B20-B30N
PB155;Avenida Perú Esq. / Dominica;-33.42696973;-70.64019299;116-B15
PB1557;Carlos Gómez Vélez Esq. / Av. A. Vespucio;-33.36697993;-70.70312257;428
PB1558;Avenida Recoleta Esq. / Los Helechos;-33.36220289;-70.63176516;203-208-208c
PB1559;Parada 1 / Norte Sur Dorsal;-33.40333143;-70.68138118;303-307-314-316e-B26
PB156;Purísima Esq. / Santa Filomena;-33.43026254;-70.6380608;116-B15
PB1560;Avenida Del Parque Esq. / Avenida Del Cóndor;-33.38917564;-70.61670225;117-117c-219e-223-B05
PB1561;Avenida Del Parque Esq. / Av. Del Valle;-33.39324553;-70.61995993;117-117c-219e-223
PB1562;Avenida Del Parque Esq. / Av. Santa Clara;-33.39054274;-70.61906047;117-117c-219e-223-B05
PB1563;Parada 4 / Norte Sur Dorsal;-33.40211849;-70.68171263;101-107-107c-B17
PB1564;San Pedro De Atacama Esq. / Lasaña;-33.3601847;-70.68561252;201-201e
PB1566;El Guanaco Esq. / Avenida Einstein;-33.40250324;-70.65781812;B25
PB1567;El Guanaco Esq. / Calle G;-33.37729745;-70.65711386;B16-B18e-B25
PB1568;El Guanaco Esq. / Muñoz Gamero;-33.40084085;-70.65804458;B25
PB1569;Angol Esq. / Yungay;-33.39726087;-70.72677484;120-B09-B29
PB157;Purísima Esq. / A. López De Bello;-33.43186243;-70.63846731;116-B15
PB1570;Los Acacios Esq. / Los Aromos;-33.40756461;-70.69238749;B24
PB1572;Los Acacios Esq. / Pasaje Agata;-33.40358027;-70.69160057;B24
PB1573;Santa Marta De H. Esq. / Calle Nueva;-33.36277492;-70.67480781;B10
PB1574;Santa Marta De H. Esq. / El Guanaco Norte;-33.35337367;-70.67778704;264N-B08
PB1575;Parada / Est. Intermodal Vespucio Norte;-33.38034629;-70.64758323;117-B13-B16-B18-B18e-B25-B27
PB1576;Parada 1 / Recoleta Franciscana;-33.43242283;-70.64857759;502-503
PB1577;Avenida Einstein Esq. / Aurelio Díaz Meza;-33.40619803;-70.63492074;B14
PB1578;Avenida Lo Marcoleta Esq. / Cerro La Pirámide;-33.3579996;-70.73489697;307-313e
PB1579;El Guanaco Esq. / Cacique Lemo Leno;-33.3891335;-70.65748897;B06-B25-B31N
PB158;Purísima Esq. / Av. Bellavista;-33.43429363;-70.63874965;116-B15
PB1580;Parada 4 / Palacio Riesco;-33.3932479;-70.6232283;107-107c-116
PB1581;Parada 3 / Palacio Riesco;-33.39337357;-70.62327364;107-107c-116-223
PB1582;Caupolicán Esq. / Av.Sen.Jaime Guzmán;-33.40209223;-70.70215169;B28
PB1586;14 De La Fama Esq. / Av. Fermín Vivaceta;-33.39988813;-70.67258441;101-107-107c
PB1587;Avenida Dorsal Esq. / El Guanaco;-33.3957852;-70.6570992;101-107-107c
PB1588;Aviador Acevedo Esq. / Villa Franca;-33.39382496;-70.66878063;B10
PB1589;El Guanaco Esq. / Cauquenes;-33.37862278;-70.6578162;712-B25
PB159;Parada 4 / Recoleta Franciscana;-33.43181301;-70.64764106;203-208-B03-B30N-B31N
PB1590;Av. La Palmilla Esq. / Neptuno;-33.39543201;-70.66730618;B10-B27
PB1591;Pedro Fontova Esq. / Teniente Ponce;-33.3926297;-70.66981137;230-B10
PB1592;Cañaveral Esq. / Acceso Oxiquim;-33.32342128;-70.71101876;B05
PB1593;Caupolicán Esq. / Cañaveral;-33.32315554;-70.70804871;B05
PB1594;Cañaveral Esq. / Lincoyán;-33.32444677;-70.71447638;B05
