punto_id;punto_name;punto_lat;punto_lon
441;JUAN BAUTISTA VIDAL BARRIENTOS;-33.554043;-70.570259
442;LOTO;-33.60932778;-70.57531944
443;MIGUEL AGUILERA;-33.47595427;-70.55766685
444;PUNTO ARAUCO;-33.47031701;-70.62870143
445;MONICA PILAR ESPINOZA MARTINEZ;-33.40025205;-70.62899449
446;ROSITA;-33.50508466;-70.68682411
447;ELLEN MARLENE MOSCOSO GAS;-33.59360142;-70.55635617
448;GUILLERMINA ESTER;-33.57857107;-70.67307655
449;D LLA FRUIT;-33.36556411;-70.70641176
450;D Y D;-33.549845;-70.565777
451;CAMILA PUDAHUEL;-33.43705396;-70.74709686
452;MARKITO;-33.49450266;-70.66145075
453;ALMACEN CHARLY CHICO;-33.58593158;-70.64509318
454;MINIMARKET ENRIQUE;-33.60670333;-70.70326333
455;FERNANDA;-33.57657313;-70.70288922
456;GLADYS;-33.62461778;-70.69900069
457;DON BETO;-33.57561036;-70.66313081
458;FELIDOR GONZALEZ VENEGAS;-33.39390208;-70.64680362
459;JUANA DEL CARMEN;-33.371393;-70.632004
460;ISABEL PETRONILA ARCAYA G;-33.54208479;-70.7880081
461;BOTILLERIA CAROLINA;-33.57860707;-70.65965299
462;SANTA CRISTINA EL BOSQUE;-33.547443;-70.680801
463;SAN ANDRES;-33.43821218;-70.70691834
464;ALMACEN LA ESCALERA SAN JOAQUIN;-33.48995339;-70.63489317
465;COM GONZALEZ CERRO NAVIA;-33.41671244;-70.75065131
466;ALMACEN C Y S;-33.58111712;-70.64346522
467;JUAN MUÑOZ;-33.41934605;-70.72934523
468;ISABEL C CISTERNA MATURA;-33.54536062;-70.58876459
469;SANTA TERESA;-33.53307094;-70.77260816
470;CIBER ACTION;-33.35425735;-70.72055133
471;KAREN;-33.54251982;-70.65130712
472;NANCY;-33.43096399;-70.67654841
473;EL NEGRITO RENCA;-33.40662805;-70.72703411
474;LOS 121 LO ESPEJO;-33.51517218;-70.6817731
475;LENNY;-33.36043663;-70.75978082
476;ALMACEN Y BAZAR;-33.593425;-70.623233
477;LEOCRISMA;-33.48197255;-70.52573035
478;SAN RICARDO LA PINTANA;-33.586301;-70.643728
479;LUAN RENCA;-33.39701578;-70.74153056
480;TIENDA UPA!-SHELL  (F.181);-33.46513991;-70.59885261
481;TIENDA UPA!-SHELL  (F.663);-33.479164;-70.75429
482;TIENDA UPA!-SHELL  (F.448);-33.36687185;-70.4970974
483;TIENDA UPA!-SHELL  (F.652);-33.54697044;-70.58805253
484;TIENDA UPA!-SHELL  (F.617);-33.51781761;-70.77541546
485;CLAUDIA URRUTIA;-33.48071453;-70.57096293
486;BAZAR ARIEL LO ESPEJO;-33.51075872;-70.67345605
487;KEVIN;-33.43358305;-70.67832213
488;VILUM MARKET CERRO NAVIA;-33.42583143;-70.74787659
489;TIENDA UPA!-SHELL  (F.165);-33.40281629;-70.51680178
490;ANITA;-33.50407076;-70.68444073
491;ROSA CARVAJAL CONTRERAS;-33.550491;-70.61544
492;BAZAR TODO ESCOLAR;-33.36392018;-70.73446939
493;EL TALENTO QUILICURA;-33.35335555;-70.71850258
494;JUAN MIGUEL CARDENAS ORTEGA;-33.425335;-70.662338
495;LAS ROSAS;-33.58947556;-70.66714197
496;TIENDA UPA!-SHELL  (F.152);-33.42366506;-70.57983043
497;PATRICIA;-33.4519176;-70.68128984
498;BAZAR CLAUDIA;-33.5777222;-70.63939388
499;EL OSITO;-33.52710767;-70.79710006
500;EL TAMBO;-33.56875636;-70.66715409
501;LAS PRINCESITAS;-33.5787774;-70.63950786
502;LEINA ANDRAWES BOULES HEJAZEEN;-33.41527122;-70.55936936
503;TIENDA UPA!-SHELL  (F.107);-33.43206206;-70.5850937
504;EL DROOPY;-33.49713362;-70.76894585
505;ANITA;-33.48964976;-70.64108214
506;BRINDIS;-33.59607816;-70.70512298
507;ARIAS MARKET;-33.45961626;-70.62877382
508;SAN VICENTE;-33.55480487;-70.66083137
509;JENNY ALVAREZ FUENTES;-33.494825;-70.686703
510;LA COTE;-33.425554;-70.739746
511;EL GRIFO;-33.36591558;-70.75143985
512;PAULA;-33.43792122;-70.63682714
513;TIENDA UPA!-SHELL  (F.122);-33.36282702;-70.51497559
514;TIENDA UPA!-SHELL  (F.159);-33.48489469;-70.69734405
515;ROSALINO RIVERA PEREZ;-33.45494682;-70.54043439
516;ECOMARKET S;-33.45808779;-70.74007653
517;TIENDA UPA!-SHELL  (F.140);-33.4091257;-70.54494346
518;TIENDA UPA!-SHELL  (F.793);-33.42675148;-70.60201942
519;TIENDA UPA!-SHELL  (F.123);-33.35476495;-70.53145078
520;SAY HERMINIA BALBOA FLORES;-33.504356;-70.687401
521;RODRIGO;-33.49859167;-70.73634667
522;DONDE LA NANCY;-33.34993476;-70.73917167
523;ANDREA - ANDRES;-33.471605;-70.633251
524;DONDE LAS CHIQUILLAS JESSICA Y SILVIA;-33.35328741;-70.73422546
525;VILLA ALEGRE;-33.49721469;-70.72433596
526;JOSE HERMIDA ARBUCH;-33.41747061;-70.67665239
527;MINIMARKET;-33.43286232;-70.73011005
528;MARCELA VASQUEZ VERA;-33.58772333;-70.66760875
529;DON RAMON;-33.44396256;-70.70253486
530;ZORAIDA ZEVALLOS HUANCA;-33.434875;-70.680357
531;JUAN PABLO MORENO VERA;-33.44460709;-70.69358776
532;ETIENNE;-33.56927511;-70.6673435
533;ALMACEN LA ITA;-33.58486968;-70.5588006
534;BAZAR;-33.56172417;-70.7860125
535;PROVISIONES OLGUITA RECOL;-33.38457392;-70.65359252
536;MARINA CORREA;-33.35735359;-70.689651
537;SANTA OLGA;-33.41304471;-70.67511298
538;LA FAMILIA;-33.46199801;-70.69857821
539;LIBRERIA JIT VITACURA;-33.39137821;-70.55346231
540;MARTINA;-33.47399396;-70.72329396
541;KIOSKO BIP VITACURA LAS U;-33.38226225;-70.54683156
542;MINIMARKET KEKO;-33.474366;-70.698641
543;LOS SOCIOS EST CENTRAL;-33.46860798;-70.71326698
544;CONFITERIA Y CAFETERIA SN;-33.49764083;-70.63988722
545;ANGEMAR 13 SN MIGUEL;-33.51211963;-70.64060504
546;FRANCISCO JAVIER GONZALEZ;-33.55767892;-70.62410364
547;JOVI LA GRANJA;-33.55013832;-70.62641673
548;DON REMI CERRILLOS;-33.50827955;-70.73409331
549;SANTA ELENA LA GRANJA;-33.54648579;-70.63026615
550;YASNITA Y CARLITOS EST CE;-33.47005404;-70.69929737
551;LUIS MORA CERRILLOS;-33.49056193;-70.71528509
552;JUANA SAAVEDRA VILLASECA;-33.47146035;-70.69655687
553;MINIMARKET JUAN PABLO;-33.47404759;-70.70340285
554;SANTA TERESITA LO ESPEJO;-33.50783;-70.689894
555;MINIMARKET SAN LUIS;-33.52747626;-70.69725252
556;BOTILLERIA GILBERTO HUECH;-33.36827503;-70.63843017
557;LOS LAGOS;-33.48265609;-70.56397007
558;FARM LA FE LO ESPEJO;-33.519935;-70.695889
559;BAZAR LOS CRUCES;-33.41642667;-70.764905
560;GOOD LUCK;-33.42169261;-70.64447964
561;TIENDA UPA!-SHELL  (F.130);-33.43411096;-70.63999388
562;NUESTROS QUERUBINES;-33.55985636;-70.63471979
563;MINIMARKET ESPERANZA;-33.42927823;-70.6768387
564;JUAN OMAR PEZZO ZONCO;-33.52776505;-70.59599876
565;KARINA;-33.45443709;-70.6372928
566;CAMILA SANTIAGO;-33.43502321;-70.67486313
567;EL PAJARO LOCO;-33.47488098;-70.56331402
568;TIENDA UPA!-SHELL  (F.125);-33.37723421;-70.57068202
569;TIO ARTURO CERRILLOS;-33.48202372;-70.68860565
570;PANADERIA VILLA MEXICO CE;-33.50749194;-70.73012568
571;ARCANGEL MIGUEL;-33.50259033;-70.7293034
572;LUIS RAMIREZ RABIE CERRIL;-33.50997063;-70.7367877
573;BAZAR FREDDY;-33.4083333;-70.69752546
574;ALMACEN EL PROGRESO RENCA;-33.40167963;-70.71849915
575;EL MIRADOR CERRILLOS;-33.50484491;-70.71914043
576;LAS MARGARITAS RENCA;-33.3915755;-70.69846789
577;FERMIN RENCA;-33.39196234;-70.69486567
578;MAITE;-33.46727259;-70.69109436
579;SANTOS SN RAMON;-33.5389786;-70.64451891
580;EL CID;-33.47522;-70.58033
581;SANTA IRMA LO ESPEJO;-33.522305;-70.691424
582;ALEBAR MACUL;-33.50850691;-70.59700028
583;ROSITA CERRILLOS;-33.50332886;-70.73016346
584;DONDE EL POLLO;-33.45166288;-70.71354405
585;BOTILLERIA DON PATO;-33.50447589;-70.71972763
586;LA ESCALA SUR LO BARNECHE;-33.35931495;-70.50106134
587;SANTA TERESA LO ESPEJO;-33.50992969;-70.68629669
588;MARIA JOSE PEDRO A CERDA;-33.49244152;-70.67780421
589;DASIA - PAC;-33.49558001;-70.67058964
590;LOBUSAN;-33.47914324;-70.67683747
591;SANTA ANA;-33.50701289;-70.67542337
592;EL CHIMBOTANO;-33.45031561;-70.64256167
593;TIENDA UPA!-SHELL  (F.518);-33.36486258;-70.67442407
594;EL RINCONCITO;-33.53043;-70.576882
595;SR DE MURUHUAY;-33.42597867;-70.657049
596;FRANCESCA;-33.43228473;-70.67013613
597;TIENDA UPA!-SHELL  (F.163);-33.450647;-70.544071
598;ARAKNIDO;-33.38565744;-70.64019613
599;LA PIA;-33.49973442;-70.60031799
600;BIG CHANCE 2;-33.50225008;-70.60282191
601;KAVIMAR;-33.51569223;-70.67988905
602;LUDIGO;-33.48332468;-70.684742
603;LA KELA;-33.55838583;-70.65455873
604;SAGITARIO;-33.49923276;-70.59144484
605;LA CHILOTA;-33.37646199;-70.64473296
606;LA ESQUINA;-33.5949081;-70.62394857
607;FARM REX LA REINA;-33.44358737;-70.56185268
608;COUNTY SIDE SN MIGUEL;-33.49052416;-70.65205409
609;CALVER . CERRILLOS;-33.47972286;-70.68833296
610;JACQUELINE VERGARA SN RAM;-33.53884663;-70.6345504
611;DAMU 4 LIFE;-33.4776734;-70.64957848
612;CARLOS BUSTOS-MINIMARKET;-33.46475484;-70.70460915
613;AQUILES FUENZALIDA FLORES;-33.49268128;-70.59989417
614;RAMON PONCE SN JOAQUIN;-33.50771073;-70.61419479
615;JU-CA PEDRO A CERDA;-33.488593;-70.665121
616;LA ECONOMICA EST CENTRAL;-33.4635234;-70.69820526
617;LOS LAZOS HUECHURABA;-33.35966644;-70.68254153
618;MARION LA PINTANA;-33.55938159;-70.62533615
619;CAROL CLUB LA GRANJA;-33.53642693;-70.61636729
620;ALMACEN DON RENE LO ESPEJO;-33.51272321;-70.67900788
621;BAZAR VALLE VERDE EST CEN;-33.46213477;-70.72301446
622;BOTILLERIA TIMY LA PINTAN;-33.58277145;-70.6617413
623;CARMELITA EST CENTRAL;-33.46706723;-70.69296047
624;SUAREZ CAVIERES ALICIA Y;-33.51196277;-70.64841835
625;EL FARO LA REINA;-33.4560795;-70.53894105
626;3 ORIENTE;-33.48057141;-70.67852394
627;PANADERIA LA REINA;-33.50274853;-70.63748526
628;MINIMARKET;-33.45396847;-70.53411111
629;BOTILLERIA NELSON;-33.52348825;-70.6230408
630;DON TOMAS;-33.46256802;-70.68628478
631;LA ESQUINA LA PINTANA;-33.57826587;-70.65399486
632;ALMACEN INFOSER LA GRANJA;-33.54501456;-70.63070088
633;GUILLERMO JAVIER VILLARRO;-33.45663562;-70.53475856
634;MINIMARKET;-33.362678;-70.50513
635;RITA;-33.58492899;-70.65460882
636;ALMACEN BERTITA;-33.51046427;-70.62074207
637;EL ALVEAR LA PINTANA;-33.55862679;-70.64902815
638;LA TURKITA;-33.54746969;-70.64581888
639;HERNAN;-33.53246885;-70.64641629
640;FARM ESPOZ;-33.54151653;-70.63396204
641;VICTOR HUGO PEDRO A CERDA;-33.49208858;-70.68387275
642;RICHY;-33.57975794;-70.64578222
643;LEIDY SN JOAQUIN;-33.47786515;-70.63225286
644;BRISTELA MUÑOZ GARRIDO;-33.37761422;-70.61830995
645;RONALD LA GRANJA;-33.53254306;-70.6280239
646;MAMI MARIA;-33.55671881;-70.64568905
647;AMASANDERIA ROYAL;-33.50981657;-70.72904922
648;DIMAR LA PINTANA;-33.58321281;-70.655475
649;LA CASITA LO ESPEJO;-33.5071939;-70.68379353
650;TIO LALO LO ESPEJO;-33.522549;-70.69458
651;ROMERO KIOSCO;-33.39686822;-70.57716348
652;ANTU;-33.35267865;-70.51868906
653;SAN RAFAEL EST CENTRAL;-33.46559571;-70.69906968
654;AL PASO PUNTO BIP;-33.48238516;-70.66487239
655;TORITO;-33.517415;-70.685816
656;AL PASO PUNTO BIP;-33.47886979;-70.66505414
657;BRAVO INOX SN MIGUEL;-33.49684493;-70.64408217
658;MINIMARKET EMY LO PRADO;-33.44795285;-70.71224817
659;BAZAR LOS NIETOS LO ESPEJ;-33.50738589;-70.68064225
660;EL FUTURO LA PINTANA;-33.56100589;-70.65630123
661;JUAN BARRAZA SEPULVEDA;-33.582924;-70.629456
662;MINIMARKET EXPRESS LA REI;-33.44756637;-70.53859945
663;SOLEY LO PRADO;-33.45005396;-70.7373816
664;PABLO CESAR PEREZ CABRERA;-33.46665715;-70.53424629
665;EL CLAN DESTINO PAC;-33.50202274;-70.69015088
666;CLAUDIO ESPOZ ALVARES;-33.44407684;-70.72303499
667;ERBI - SAN JUAN;-33.50004432;-70.71936805
668;FARM ESPOZ ESTACION CENTRAL;-33.46823941;-70.73084261
669;CLAUDIO ESPOZ ALVARES;-33.44447615;-70.73623901
670;FARM ESPOZ EST CENTRAL;-33.45805989;-70.70747082
671;VIVI LA PINTANA;-33.57680251;-70.65793768
672;ERBI - SAN MIGUEL 2;-33.49336141;-70.65180365
673;ERBI - VITACURA (SAN JOSE MARIA ESCRIVA);-33.37576463;-70.54578427
674;LA PAPA EST CENTRAL;-33.47329351;-70.6929623
675;MINIMARKET 4 M PTE ALTO;-33.48944733;-70.62378119
676;MINIMARKET CERRO 18;-33.35374082;-70.50067315
677;VOY Y VUELVO LA GRANJA;-33.55512313;-70.62228021
678;TIA MAGGY MACUL;-33.49119729;-70.58702239
679;INTERNET R.A.P. CERRILLOS;-33.47628675;-70.7225296
680;HAYDEE OLIVERO;-33.54321962;-70.64494661
681;DONDE CARLITOS;-33.56339224;-70.62607203
682;KENA FAST SERVICE LO BARN;-33.36416161;-70.49469361
683;CARLOS RAMIREZ CACERES LA;-33.59477603;-70.62079252
684;BOTILLERIA LOS PORTENOS S;-33.36334189;-70.63676046
685;ALMACEN SANTA INES;-33.37669141;-70.63795671
686;MARTA ELENA SALGADO GONZALEZ;-33.46837278;-70.69325501
687;EDUARDO PATRICIO LORCA AVILES;-33.506584;-70.566303
688;BAZAR LA ABUELY;-33.39076008;-70.66970254
689;MARIA SANTANDER ALBILLAR;-33.50788196;-70.57535748
690;ESTER DEL CARMEN CASTILLO ALVAREZ;-33.519166;-70.652147
691;FRUTOS DEL PAIS BJ;-33.46845;-70.56139167
692;SANTA BEATRIZ;-33.38660225;-70.65856167
693;PANAMTUR LAS CONDES;-33.40982503;-70.57043525
694;COM MATIAS;-33.3970818;-70.67072311
695;MANOLITO CONCHALI;-33.37960269;-70.68744679
696;MAIRA CONCHALI;-33.37169023;-70.68108308
697;MANUEL LAS CONDES;-33.40857098;-70.55385341
698;TEXTIL GRECIA PENALOLEN;-33.47092574;-70.54121646
699;SAVE SHOP;-33.41325213;-70.58218398
700;EL BEBE CONCHALI;-33.39670217;-70.67679105
701;MACHAROAS PENALOLEN;-33.46272614;-70.54164344
702;ISABEL ROSA MARTINEZ  HERAS;-33.38582982;-70.65927705
703;L - L PENALOLEN;-33.47510553;-70.56618491
704;PUNTO BIP YOLANDA;-33.41699831;-70.56558811
705;WILY PENALOLEN;-33.46456986;-70.53785942
706;PAZ ANGELICA SAN MARTIN CUADRA;-33.47381534;-70.53123952
707;BAZAR MI LELA CONCHALI;-33.37729775;-70.69312466
708;CALL SERVICE CONCHALI;-33.38073637;-70.68318474
709;CANTA GALLO PENALOLEN;-33.47091592;-70.54279676
710;EL RINCON DE MASCOTAS PEN;-33.47434077;-70.54941634
711;CHIQUITA PENALOLEN;-33.47123863;-70.5444954
712;MARCELITA PENALOLEN;-33.46845785;-70.55602087
713;MINIMARKET ELIZABETH PENA;-33.47160613;-70.538411
714;PAOLITA CONCHALI;-33.39741177;-70.67947461
715;LUIS VERGARA CONCHALI;-33.36903063;-70.68797622
716;EL JUANITO PENALOLEN;-33.47652161;-70.53007244
717;DANIA;-33.47266295;-70.53579633
718;DULCINEA PENALOLEN;-33.50515284;-70.57343618
719;GANADERA DEL SUR PEÑALOLEN;-33.47775555;-70.56623216
720;PAUL HARRIS;-33.4163188;-70.53416241
721;SAN LUIS;-33.46866248;-70.55269043
722;LOS VIÑEDOS DEL CON PENA;-33.49532933;-70.55099674
723;MONICA MORENO VEGA LAS CO;-33.42571945;-70.55240943
724;THE GIFT LTDA;-33.40535308;-70.57333898
725;LA VARA;-33.46834786;-70.5296285
726;LA JUANITA;-33.38671146;-70.66781437
727;ERBI - LAS CONDES (SANTA ZITA);-33.42567823;-70.53459384
728;PESCADERIA PUERTO COLON L;-33.42354226;-70.57084341
729;VERDULERIA;-33.4814503;-70.52699836
730;BEATRIZ VILLALOBOS;-33.37339366;-70.68331808
731;LA ABUELITA;-33.47042058;-70.52532367
732;VIANAVAN PENALOLEN;-33.47788311;-70.53767601
733;DON ELIAS PENALOLEN;-33.47868422;-70.5304649
734;KIOSCO BIP MANQUEHUE;-33.427428;-70.564526
735;DONDE JAIME PENALOLEN;-33.46987635;-70.54249311
736;ABARROTES LA PLAZA MACUL;-33.47684475;-70.59332918
737;AMASANDERIA JOEL;-33.51450128;-70.62075965
738;L - L MACUL;-33.4786492;-70.58307218
739;ANA ISABEL VASQUEZ CANDIA;-33.5638749;-70.62202951
740;RODRIGO PENALOLEN;-33.47587561;-70.57378766
741;EL VICHITO PENALOLEN;-33.47540367;-70.53517675
742;LAS DELICIAS CONCHALI;-33.39446815;-70.66746674
743;BELEN LIZBETH ;-33.46718369;-70.55956748
744;ERNA ASEM CONCHALI;-33.37599934;-70.66622983
745;BAZAR CERRILLOS;-33.49354925;-70.70480435
746;EL RORO;-33.4988232;-70.68447365
747;MARCELO;-33.58329635;-70.63916565
748;PUELMAPU PENALOLEN;-33.47408761;-70.53012206
749;LA CENTRAL PENALOLEN;-33.46873947;-70.55501668
750;DISMODA INDEPENDENCIA;-33.427067;-70.65404968
751;LA BUENA CARNE;-33.40287041;-70.63103636
752;ANDRES;-33.39565227;-70.72438316
753;ALBERTO BRITO MARTINEZ RE;-33.43177259;-70.64684051
754;ESTABLEC. LA GELATTA RECO;-33.39127621;-70.64117437
755;ABSA;-33.42076335;-70.65833243
756;LILY LA CISTERNA;-33.53027854;-70.66620896
757;PROVISIONES TIARA;-33.41438488;-70.67731559
758;BAZAR KITTY;-33.41571486;-70.67501747
759;LOS ARCOS;-33.52491715;-70.65442551
760;MANOLO;-33.4090024;-70.67385513
761;ISA INDEPENDENCIA;-33.41198767;-70.67026177
762;MINIMARKET NENITA RECOLET;-33.38202303;-70.65580694
763;BOTILLERIA SAN ESTEBAN;-33.38456171;-70.64969712
764;ZEUS RENCA;-33.406869;-70.740582
765;ALI ALE RENCA;-33.4109678;-70.73584924
766;LEAL LA CISTERNA;-33.52538531;-70.66417614
767;PUNTO BIP DONDE JORGE;-33.411053;-70.73838029
768;EL TREBOL RECOLETA;-33.43059989;-70.64187282
769;BRASIL;-33.40013022;-70.74512567
770;CASSETERIA CENTER;-33.51699489;-70.65973021
771;RIDENVAN RENCA;-33.40795335;-70.73868246
772;LA ESQUINA ;-33.39955617;-70.66811933
773;PERCHI DIGITAL CENTER;-33.416554;-70.663865
774;RAUL Y XIMENA RECOLETA;-33.42250436;-70.6428172
775;MINIMARKET MARIO RECOLETA;-33.41134319;-70.62801878
776;DISTRIBUIDORA MARCEL;-33.43106006;-70.65148169
777;SANTA ELVIRA RECOLETA;-33.40066215;-70.64269701
778;D LA MARI LA CISTERNA;-33.54462849;-70.65279876
779;ERBI - AVENIDA PERU;-33.42343218;-70.63989256
780;ABARROTES PATRICIA ROMO;-33.53002111;-70.67861273
781;ROSA FARIAS;-33.41054545;-70.65402616
782;DONDE TITO;-33.54030581;-70.67463528
783;EL ESFUERZO RENCA;-33.40240328;-70.71875411
784;AMALIA RENCA;-33.40694125;-70.7408225
785;EL CHAMACO RENCA;-33.41002199;-70.74146469
786;ALMACEN MAR CRIS RENCA;-33.40625775;-70.7388413
787;EDUARDO LOPEZ;-33.40500532;-70.67228574
788;LAS MILBES RECOLETA;-33.42468526;-70.64577791
789;ANITA RECOLETA;-33.38020893;-70.65751606
790;LA ESTRELLITA RENCA;-33.41032457;-70.74506021
791;DONDE EL CANTA;-33.431885;-70.651537
792;JEHOVA YIRE RENCA;-33.40214075;-70.73472824
793;RENE SANCHEZ;-33.50855406;-70.66766894
794;DONDE LA ROSITA;-33.38367667;-70.67212583
795;RSV ENTRETENIMIENTOS EIRL (S);-33.430401;-70.653048
796;LEO;-33.38796782;-70.67541444
797;LA ESQUINA DEL PAISA;-33.40123361;-70.67869009
798;MINIMARKET LOS QUEÑES;-33.52124875;-70.76348589
799;BAZAR LEO;-33.53715649;-70.6746044
800;VERONICA;-33.64143324;-70.70998069
801;BAZAR TATAY;-33.59427457;-70.68203166
802;ALBIN FREDDY;-33.60079489;-70.67985733
803;RIGOLETTO;-33.42609745;-70.61511369
804;LOS MAQUIS;-33.561342;-70.663657
805;CUATRO HERMANOS EL BOSQUE;-33.56436843;-70.68152523
806;PACOVI EL BOSQUE;-33.56466793;-70.67960176
807;SAN MAURICIO EL BOSQUE;-33.54958434;-70.65447171
808;ANA MARIA SILVA DODERO EL;-33.5464644;-70.6770749
809;LEONOR CRUCES;-33.56857722;-70.67299934
810;MAKAI EL BOSQUE;-33.58099142;-70.67198455
811;DONDE MIS QUERIDOS VIEJOS;-33.561281;-70.662219
812;BUCANEROS EL BOSQUE;-33.55213062;-70.68911403
813;EL NEGRITO;-33.58208866;-70.66299187
814;SUPER ALMACEN;-33.43265542;-70.6452158
815;COMERCIAL SEBASTIAN;-33.47224767;-70.53940504
816;LA FERIA DEL CASSETTE SN;-33.59294109;-70.70525262
817;LA PALOMA SN BERNARDO;-33.60192375;-70.68526052
818;EL ARBOLITO PUDAHUEL;-33.45740869;-70.74512686
819;ALMENDRANI SN BERNARDO;-33.563084;-70.705516
820;ZEBALLOS PUDAHUEL;-33.456459;-70.747772
821;MINIMARKET VICTORIA PUDAH;-33.44863157;-70.75489846
822;SERVICE EXPRESS PUDAHUEL;-33.43438873;-70.76299338
823;FARM ESPOZ PUDAHUEL;-33.4429152;-70.7586054
824;FARM ESPOZ PUDAHUEL;-33.44395475;-70.75353813
825;PAOLA SN BERNARDO;-33.61311374;-70.71027245
826;D EMILIO SN BERNARDO;-33.62395124;-70.70370051
827;OLGA REGINA MEZA FUENTES;-33.43136545;-70.75846603
828;KATTY SN BERNARDO;-33.59800475;-70.68383866
829;KARINA PUDAHUEL;-33.43013453;-70.75402211
830;SANDRA SN BERNARDO;-33.50877324;-70.74454815
831;OLGA ELENA SN BERNARDO;-33.61445117;-70.70843293
832;MACROSTORE SN BERNARDO;-33.59429523;-70.70459683
833;EL PELONCITO;-33.58147236;-70.68774035
834;DANIELA SN BERNARDO;-33.57912973;-70.68537789
835;GAMERS SN BERNARDO;-33.58238037;-70.68011833
836;BAZAR MELISSA;-33.60134;-70.712128
837;PARAISO SAN BERNARDO;-33.57876812;-70.69792378
838;KENA;-33.58368669;-70.68512176
839;BAZAR BRISA;-33.59176939;-70.70929638
840;AQUI REGRESO;-33.57717597;-70.71193539
841;FARM Y PERFUMERIA SERRANO;-33.43404101;-70.76698685
842;MINIMARKET FRANEDU PUDAHU;-33.44601963;-70.7641542
843;CATHERINNE PUDAHUEL;-33.4364375;-70.76730587
844;ANGELICA PUDAHUEL;-33.4584228;-70.73892386
845;EL LULO PUDAHUEL;-33.46035751;-70.75543977
846;ISABEL PUDAHUEL;-33.43100186;-70.74549983
847;INGRID PUDAHUEL;-33.46851146;-70.73082064
848;MINIMARKET HOLLYWOOD PUDA;-33.45764323;-70.75485636
849;DONDE PANCHO;-33.45527809;-70.7550103
850;MINIMARKET FERNANDITA PUD;-33.462234;-70.749462
851;EL PEQUENO PUDAHUEL;-33.43146302;-70.74791469
852;SONIA PUDAHUEL;-33.43099833;-70.74278809
853;JANET OPAZO;-33.43628862;-70.75554228
854;LA BODEGUITA PUDAHUEL;-33.46534913;-70.74783596
855;GISELLE PUDAHUEL;-33.44499871;-70.76990123
856;RUFINA PUDAHUEL;-33.445429;-70.759383
857;MARCELA PUDAHUEL;-33.45579078;-70.76415083
858;ROSA AURORA VEJAR MUNOZ P;-33.43167562;-70.74805057
859;MILAGRO PUDAHUEL;-33.45953261;-70.7561085
860;FARM ARAVIL PROVIDENCIA;-33.42607666;-70.61482773
861;LUCHITO PUDAHUEL;-33.4655;-70.732815
862;OPTICA LOS ALPES;-33.42208513;-70.6105608
863;CHINITA;-33.42013926;-70.60710372
864;RENACA EXPLOTE PROVIDENCIA;-33.43437847;-70.61668312
865;MANUEL GUILLERMO PROVIDENCIA;-33.44636111;-70.61917619
866;MARIA;-33.43972654;-70.61993756
867;EL AGUILUCHO PROVIDENCIA;-33.44259466;-70.59451988
868;FERRETERIA NUEVA BILBAO P;-33.43710725;-70.60068563
869;POLLA LOTERIA LOTO;-33.43137034;-70.60975562
870;CHOCOLATE PROVIDENCIA;-33.43123474;-70.60966084
871;TODO SABROSO MARKET PROVIDENCIA;-33.43357846;-70.61954423
872;BAZAR ENTRES DOS;-33.44051536;-70.61543925
873;AXEL QUILICURA;-33.33889833;-70.71070167
874;NICOLE QUILICURA;-33.36250671;-70.73850157
875;BERNARDITA QUILICURA;-33.37034394;-70.72129821
876;MARIA ALICIA DIAZ VELOZO;-33.37167637;-70.71664981
877;REGINA CLEMENCIA ZUNIGA B;-33.35948294;-70.75244701
878;ALONSO QUILICURA;-33.3505927;-70.74591777
879;NICOLAS QUILICURA;-33.35934847;-70.71772995
880;CONNY QUILICURA;-33.35310272;-70.7456464
881;ALMACEN MIRIAM QUILICURA;-33.36404003;-70.74922012
882;EL ZAR QUILICURA;-33.34870066;-70.74023792
883;PIMIENTA Y CANELA;-33.35202345;-70.73390259
884;CONIMAX QUILICURA;-33.36231768;-70.75742318
885;SANTA CORINA;-33.45529119;-70.60246044
886;LIBRERIA STUDIO NUNOA;-33.45546354;-70.59312694
887;BAEZ PIZARRO JUAN Y OTRO;-33.460686;-70.60584536
888;ALMACEN EL TITO QUILICURA;-33.35004179;-70.7226608
889;YASNA QUILICURA;-33.36063138;-70.75369885
890;M Y M QUILICURA;-33.36449664;-70.73340096
891;PATITO QUILICURA;-33.35648368;-70.74998172
892;LA PLUMA NUNOA;-33.44600192;-70.6061936
893;LOS BIANCOS;-33.47065;-70.58686872
894;COM NINO NUNOA;-33.45158624;-70.62718765
895;BELORADO NUNOA;-33.44999674;-70.62036234
896;EL RINCON NUNOA;-33.45166628;-70.61681379
897;YULI QUILICURA;-33.3637617;-70.74933226
898;KIOSCO NANCYTA NUNOA;-33.47072976;-70.61341947
899;BIP INTERNET POLLA LOTERIA RECARGAS;-33.46419005;-70.60120931
900;MANOLITO  ;-33.4700601;-70.61579794
901;CARYMBOS´Z;-33.46815175;-70.58202784
902;PAOLA CASTRO CASTILLO NUN;-33.45376913;-70.57261902
903;LOS VINEDOS DEL CON. NUNO;-33.45500024;-70.61240075
904;EKEKO NUNOA;-33.45529097;-70.58851205
905;COMERCIAL FRITZ LTDA;-33.44652747;-70.58514976
906;IL TABAC NUNOA;-33.4484718;-70.58176967
907;SAN PANCRACIO QUILICURA;-33.36575137;-70.72644451
