code;name;latitude;longitude;services
PG1210;Parada / Cementerio Pque. Sacramental;-33.6214;-70.6813;G14
PG1211;Camino Padre Hurtado Esq. / Las Pircas;-33.6264;-70.6797;G14
PG1212;Camino Padre Hurtado Esq. / Camino Los Morros;-33.6383;-70.6734;G14
PG1213;Camino Padre Hurtado Esq. / Los Canelos;-33.6264;-70.6797;G14
PG1214;Parada / Cementerio Pque. Sacramental;-33.6217;-70.6811;G14
PG1215;Camino Padre Hurtado Esq. / Aristóteles;-33.6116;-70.6833;G14
PG1216;Camino Padre Hurtado Esq. / Baquedano;-33.6082;-70.6833;G14
PG1217;Camino Padre Hurtado Esq. / Camino El Mariscal;-33.6053;-70.6826;G14
PG1218;San José Esq. / Enrique Mac Iver;-33.5996;-70.6926;228-G14
PG1219;San José Esq. / José Besa;-33.599;-70.694;201-201e-G14
PG122;Parada 3 / Paradero 35 Santa Rosa;-33.5767;-70.6296;207c-207e-209-209e-230
PG1221;Central Esq. / Llacolén;-33.5875;-70.7098;F03-G14
PG1222;Central Esq. / Av. Balmaceda;-33.5848;-70.7094;F03-G14
PG1224;Domeyko Esq. / Nieto De Gaete;-33.579;-70.7109;G14
PG1225;Nacimiento Esq. / Francisco Miranda;-33.5768;-70.7103;G14
PG1226;Francisco Miranda Esq. / Avenida Lo Blanco;-33.5742;-70.7113;G14
PG1227;Camino Los Pinos Esq. / Los Jardines;-33.5705;-70.7093;G14
PG1228;Camino Los Pinos Esq. / Catalpa;-33.5701;-70.7032;G14
PG1229;Camino Los Pinos Esq. / Ochagavía;-33.5698;-70.6997;G14
PG123;Parada 3 / Plaza De La Pintana;-33.5826;-70.629;207c-207e-209-209e-230
PG1230;Avenida Lo Blanco Esq. / Los Ranúnculos;-33.5746;-70.6972;G14
PG1231;Avenida Lo Blanco Esq. / Volcán Llaima;-33.5753;-70.6954;G14
PG1232;Parada 3 / Paradero 39 Gran Avenida;-33.5763;-70.6924;G14
PG1233;Avenida Lo Blanco Esq. / Pedro De Mendoza;-33.5784;-70.6874;G14
PG1235;Av. Observatorio Esq. / Los Alerces;-33.5592;-70.6774;301c2-F20-G15
PG1236;Av. Observatorio Esq. / Mariano Latorre;-33.5597;-70.6742;301c2-F20-G15
PG1237;Av. Observatorio Esq. / Av. Padre Hurtado;-33.5602;-70.6707;301c2-F20-G15
PG1238;Av. Observatorio Esq. / Los Maquis;-33.5607;-70.6677;F20-G15
PG1239;Av. Observatorio Esq. / Los Pinares;-33.5621;-70.6594;203-F20-G15
PG124;Parada 4 / Paradero 37 Santa Rosa;-33.5856;-70.6273;205-205e-F20-G05
PG1240;Av. Observatorio Esq. / San Francisco;-33.5625;-70.6571;203-203e-F20-G15
PG1241;Av. Observatorio Esq. / Las Loicas;-33.5628;-70.6544;302-302N-G15
PG1242;Av. Observatorio Esq. / Las Águilas;-33.5631;-70.6523;302-302N-G15
PG1243;Av. Observatorio Esq. / Santa Graciela;-33.5636;-70.6484;G15
PG1244;Av. Observatorio Esq. / Los Almendros;-33.5641;-70.6451;G15
PG1245;Av. Observatorio Esq. / Santa Pilar;-33.5645;-70.6414;G15
PG1246;Av. Observatorio Esq. / Santa Elvira;-33.5651;-70.6369;G15
PG1247;Av. Observatorio Esq. / Poeta Pío Baroja;-33.5655;-70.6341;G15
PG1248;Parada 6 / Paradero 31 Santa Rosa;-33.5659;-70.6307;G15
PG1249;J. Edwards Bello Esq. / Aníbal Hunneus;-33.5611;-70.6231;G01-G15-G18
PG125;Parada / Paradero 3 Gabriela;-33.5852;-70.6242;205-F20-G05
PG1251;San Miguel Esq. / La Serena;-33.5621;-70.6124;G01-G15
PG1252;General Arriagada Esq. / Los Olmecas;-33.5612;-70.6161;G01-G15-G18
PG1253;General Arriagada Esq. / Las Parcelas;-33.5619;-70.6181;G01-G15-G18
PG1256;J. Edwards Bello Esq. / Santo Tomás;-33.5584;-70.6234;G01-G15-G18
PG1257;Parada 1 / Santo Tomás Santa Rosa;-33.561;-70.6306;207c-207e-209-209e-230
PG1258;Parada 1 / Colegio Jorge Hunneus;-33.5626;-70.6307;G15
PG1259;Av. Observatorio Esq. / Miguel Hernández;-33.5653;-70.6333;G15
PG126;Avenida Gabriela Esq. / Avenida Juanita;-33.5845;-70.6198;205-205e-F20-G05
PG1260;Av. Observatorio Esq. / Santa Valentina;-33.5649;-70.6368;G15
PG1261;Av. Observatorio Esq. / Santa Pilar;-33.5644;-70.641;G15
PG1262;Av. Observatorio Esq. / Los Almendros;-33.5639;-70.6447;G15
PG1263;Av. Observatorio Esq. / Av. La Bandera;-33.5634;-70.6486;G15
PG1264;Av. Observatorio Esq. / Las Águilas;-33.5629;-70.652;302-302N-G15
PG1265;Av. Observatorio Esq. / Las Loicas;-33.5627;-70.6542;302-302N-G15
PG1266;Av. Observatorio Esq. / Av. San Francisco;-33.5624;-70.6565;302-302N-G15
PG1267;Av. Observatorio Esq. / Las Araucarias;-33.5621;-70.6583;203-F20-G15
PG1268;Av. Observatorio Esq. / Julio Covarrubias;-33.5615;-70.662;203-203e-F20-G15
PG1269;Av. Observatorio Esq. / Los Avellanos;-33.5612;-70.6643;203-F20-G15-G16
PG127;Parada / Colegio Nueva Nazaret;-33.584;-70.616;205-F20
PG1270;Av. Observatorio Esq. / Baquedano;-33.5607;-70.6671;F20-G15
PG1271;Av. Observatorio Esq. / Av. Padre Hurtado;-33.5602;-70.6702;F20-G15
PG1272;Los Tréboles Esq. / Los Quillayes;-33.5588;-70.6706;301c2-F20-G15
PG1273;Los Tréboles Esq. / Mariano Latorre;-33.5583;-70.6731;301c2-F20-G15
PG1274;Los Tréboles Esq. / Gran Avenida;-33.5574;-70.6771;301c2-F20-G15
PG1276;Lo Martínez Esq. / Esmeralda;-33.5719;-70.6703;G16
PG1277;Lo Martínez Esq. / Av. Padre Hurtado;-33.5713;-70.6733;G16
PG1279;Porto Alegre Esq. / Lo Martínez;-33.5766;-70.6382;206-F20
PG128;Avenida Gabriela Esq. / 4 Oriente;-33.5834;-70.6119;205-F20
PG1280;Julio Barrenechea Esq. / Luis Cruz Martínez;-33.5827;-70.66;206-212-216-G09-G11-G16
PG1281;Julio Barrenechea Esq. / Av. San Francisco;-33.5824;-70.662;206-206e-212-216-G09-G11-G16
PG1282;Avenida Lo Blanco Esq. / Av. Padre Hurtado;-33.5825;-70.6764;301c2-G16
PG1283;Lo Martínez Esq. / Maitencillo;-33.5715;-70.673;G16
PG1284;Lo Martínez Esq. / Cochoa;-33.5719;-70.6706;G16
PG1285;Julio Covarrubias Esq. / Avenida Sur;-33.5551;-70.661;G16
PG1286;Julio Covarrubias Esq. / Los Aviadores;-33.5537;-70.6607;G16
PG1287;Martín De Solís Esq. / Av. J.M. Balmaceda;-33.5916;-70.6844;228
PG1288;Martín De Solís Esq. / Santa Marta;-33.5895;-70.683;228
PG1289;Santa Teresa Esq. / Incahuasi;-33.5903;-70.6675;228-G08-G09
PG129;Parada / Colegio Nueva Nazaret;-33.5837;-70.6155;205-F20
PG1290;Av. San Francisco Esq. / Lautaro;-33.5899;-70.6647;228-G08-G09
PG1293;Av. San Francisco Esq. / San Rafael;-33.5896;-70.6647;228-G08-G09
PG1294;Av. San Francisco Esq. / Santa Teresa;-33.5905;-70.665;228-G08-G09
PG1295;Santa Teresa Esq. / Incahuasi;-33.5903;-70.6672;228-G08-G09
PG1296;Santa Teresa Esq. / Santa Mercedes;-33.5895;-70.6709;228-G08-G09
PG1299;Ismael Tocornal Esq. / Sgto. Candelaria;-33.5536;-70.6515;G18
PG13;Parada 1 / Paradero 31 Gran Avenida;-33.5539;-70.675;201-211-211c-301c2-F20-G05-G15
PG130;Avenida Gabriela Esq. / Avenida Juanita;-33.5843;-70.6192;205-205e-F20
PG1300;Ismael Tocornal Esq. / Marta Brunet;-33.551;-70.6509;G18
PG1301;Ismael Tocornal Esq. / Riquelme;-33.5489;-70.6505;G18
PG1302;Ismael Tocornal Esq. / Alpatacal;-33.5471;-70.6501;G18
PG1303;Ismael Tocornal Esq. / Vicuña Mackenna;-33.5455;-70.6498;G18
PG1304;Ismael Tocornal Esq. / Goycolea;-33.5438;-70.6494;302-302N-302e-G18
PG1305;Goycolea Esq. / Cerro Negro;-33.5432;-70.6514;G18
PG1306;Goycolea Esq. / San Carlos;-33.5414;-70.6587;G18
PG1307;Goycolea Esq. / Concha;-33.5408;-70.6616;G18
PG1308;Ecuador Esq. / Victoria;-33.5357;-70.6529;G18
PG1309;Ecuador Esq. / La Granja;-33.5362;-70.6503;G18
PG131;Parada / Paradero 3 Gabriela;-33.5848;-70.6234;205-F20-G05
PG1310;Ecuador Esq. / Elías Fernández A.;-33.5366;-70.6486;G18
PG1311;Ecuador Esq. / Juan L. Sanfuentes;-33.5373;-70.6452;G18
PG1312;Doñihue Esq. / Cuncumén;-33.5372;-70.6419;G18
PG1313;Doñihue Esq. / La Obra;-33.5374;-70.6405;G18
PG1314;Doñihue Esq. / Laraquete;-33.5379;-70.6363;G18
PG1315;Doñihue Esq. / Av. Santa Rosa;-33.5378;-70.6347;G18
PG1316;Uruguay Esq. / P. Aguirre Cerda;-33.5341;-70.6351;G18
PG1317;Uruguay Esq. / Juan Antonio Ríos;-33.5338;-70.6385;G18
PG1318;Uruguay Esq. / Carlos Dávila;-33.5334;-70.6409;G18
PG1319;Uruguay Esq. / Juan L. Sanfuentes;-33.5329;-70.6434;G18
PG132;Parada 4 / Paradero 37 Santa Rosa;-33.5855;-70.6281;205-205e-F20
PG1320;Uruguay Esq. / La Granja;-33.5318;-70.6487;G18
PG1321;Santa María Esq. / Ramón Carvallo;-33.531;-70.6553;G18
PG1322;Ramón Carvallo Esq. / E. Altamirano;-33.5306;-70.6588;G18
PG1323;Parada 4 / Paradero 22 Gran Avenida;-33.53;-70.662;G18
PG1324;Uruguay Esq. / Nueva;-33.5301;-70.6579;G18
PG1325;Uruguay Esq. / Santa María;-33.5305;-70.6554;G18
PG1326;Uruguay Esq. / Elías Fernández A.;-33.5322;-70.6473;G18
PG1327;Argentina Esq. / Ismael Tocornal;-33.5309;-70.6461;G18
PG1328;Argentina Esq. / Juan L. Sanfuentes;-33.5315;-70.6435;G18
PG1329;Argentina Esq. / Carlos Dávila;-33.532;-70.6409;G18
PG133;Parada 2 / Plaza De La Pintana;-33.5823;-70.6289;205-205e-207c-207e-209-209e-230
PG1330;Argentina Esq. / Juan Antonio Ríos;-33.5324;-70.6384;G18
PG1331;Argentina Esq. / Colombia;-33.533;-70.6353;G18
PG1332;Doñihue Esq. / Santa Juana;-33.5377;-70.6351;G18
PG1333;Doñihue Esq. / Prof. David Catilao;-33.5378;-70.6368;G18
PG1334;Doñihue Esq. / La Obra;-33.5374;-70.64;G18
PG1335;Doñihue Esq. / Carlos Dávila;-33.5371;-70.6419;G18
PG1336;Ecuador Esq. / Juan L. Sanfuentes;-33.5373;-70.6447;G18
PG1337;Ecuador Esq. / Elías Fernández A.;-33.5366;-70.6482;G18
PG1338;Ecuador Esq. / La Granja;-33.5362;-70.6499;G18
PG1339;Ecuador Esq. / Victoria;-33.5357;-70.6526;G18
PG134;Parada 4 / Paradero 35 Santa Rosa;-33.5763;-70.6294;205-207c-207e-209-209e-230
PG1340;Ecuador Esq. / Blas Vial;-33.5353;-70.6545;G18
PG1341;Ismael Tocornal Esq. / Alpatacal;-33.5467;-70.6501;302-302N-302e-G18
PG1342;Ismael Tocornal Esq. / Domingo Espiñeira;-33.549;-70.6506;G18
PG1343;Ismael Tocornal Esq. / Juan Williams;-33.5514;-70.6511;G18
PG1344;Ismael Tocornal Esq. / Sgto. Candelaria;-33.5531;-70.6514;G18
PG1345;Ismael Tocornal Esq. / Venancia Leiva;-33.5552;-70.6519;G18
PG1347;Julio Chávez Esq. / Sargento Aldea;-33.5851;-70.6583;206-212-G09-G11-G16
PG1348;Julio Chávez Esq. / Julio Barrenechea;-33.5832;-70.6579;206-206e-212-302-302N-G09-G11-G16
PG1349;Caupolicán Esq. / Riquelme;-33.552;-70.6334;G11
PG135;Parada 4 / Facultad De Veterinaria;-33.573;-70.6297;205-205e-207c-207e-209-209e-230
PG1350;Riquelme Esq. / La Corbeta;-33.5511;-70.6349;G11
PG1351;Riquelme Esq. / P. Aguirre Cerda;-33.5507;-70.6364;G11
PG1352;Pedro Aguirre Cerda Esq. / Alpatacal;-33.549;-70.6366;G11
PG1353;Pedro Aguirre Cerda Esq. / Vicuña Mackenna;-33.5473;-70.6367;G11
PG1354;Pedro Aguirre Cerda Esq. / Los Franciscanos;-33.545;-70.6367;G11
PG1355;Pedro Aguirre Cerda Esq. / Av. A. Vespucio;-33.5425;-70.6367;G11
PG1356;Pedro Aguirre Cerda Esq. / Vicuña Mackenna;-33.5469;-70.6368;G11
PG1357;Pedro Aguirre Cerda Esq. / Alpatacal;-33.5486;-70.6367;G11
PG1358;Pedro Aguirre Cerda Esq. / Riquelme;-33.5505;-70.6366;G11
PG1359;Riquelme Esq. / El Acorazado;-33.5513;-70.6342;G11
PG136;Parada 2 / Facultad De Veterinaria;-33.5724;-70.6298;206-212-216
PG1360;Esperanza Esq. / Río Amazonas ;-33.5533;-70.6384;E18-F05
PG1361;Esperanza Esq. / Aurora De Chile;-33.5529;-70.6412;E18-F05
PG1362;Esperanza Esq. / Almirante Latorre;-33.5524;-70.6445;E18-F05
PG137;Parada 4 / Facultad De Agronomía;-33.569;-70.6301;205-205e-207c-207e-209-209e-230
PG1371;Calderón De La Barca Esq. / Diego García;-33.5841;-70.6818;G08v
PG1372;Calderón De La Barca Esq. / Av. Padre Hurtado;-33.5856;-70.6779;G08v
PG138;Parada 4 / Paradero 31 Santa Rosa;-33.5644;-70.6303;206-212-216
PG1384;Las Américas Esq. / Covadonga;-33.5934;-70.7101;G22
PG139;Parada 4 / Santo Tomás Santa Rosa;-33.5606;-70.6305;206-206e-212-216
PG14;Parada / Paradero 32 Gran Avenida;-33.556;-70.6766;201-211-211c-301c2-F20-G05-G15
PG140;Parada 2 / Colegio Jorge Hunneus;-33.5632;-70.6303;G15
PG1401;Maipú Esq. / Covadonga;-33.5942;-70.7088;G22
PG1402;Maipú Esq. / Bernardo O'Higgins;-33.5912;-70.7076;G22
PG1403;Avenida América Esq. / Polpaico;-33.5746;-70.7015;G22
PG1404;Ochagavía Esq. / Teniente Merino;-33.5652;-70.6972;G22
PG1405;Ochagavía Esq. / Ochagavía;-33.5614;-70.6966;G22
PG1406;Ochagavía Esq. / Millantu;-33.553;-70.6916;G22
PG1407;El Pillán Esq. / Indio Jerónimo;-33.5516;-70.689;G22
PG1408;El Pillán Esq. / Rengo;-33.5527;-70.6856;G22
PG1409;Rengo Esq. / L. Barros Borgoño;-33.5511;-70.6847;G22
PG141;Lo Martínez Esq. / Juan Xxiii;-33.5771;-70.6305;206-212-216
PG1410;Rengo Esq. / General Korner;-33.5492;-70.6841;G22
PG1411;General Körner Esq. / Ruben Dario;-33.5494;-70.6822;G22
PG1412;General Körner Esq. / Lautaro;-33.5497;-70.6805;G22
PG1413;General Körner Esq. / General Arteaga;-33.5502;-70.6779;G22
PG1414;General Körner Esq. / Gran Avenida;-33.5511;-70.6731;G22
PG1416;Víctor Plaza Mayorga Esq. / Las Veronicas;-33.5486;-70.6737;G22
PG1417;Víctor Plaza Mayorga Esq. / Los Gladiolos;-33.548;-70.6769;G22
PG1418;Víctor Plaza Mayorga Esq. / Gabriela Mistral;-33.5477;-70.6794;G22
PG1419;Víctor Plaza Mayorga Esq. / Predro González;-33.5472;-70.6818;G22
PG142;Lo Martínez Esq. / Patagonia;-33.5768;-70.6334;206-212-216
PG1420;Víctor Plaza Mayorga Esq. / Antonio Borquez;-33.547;-70.6834;G22
PG1421;Víctor Plaza Mayorga Esq. / Capricornio;-33.5466;-70.6859;G22
PG1422;El Pillán Esq. / Ochagavía;-33.551;-70.6905;G22
PG1423;Ochagavía Esq. / Millantu;-33.5527;-70.6916;G22
PG1424;Ochagavía Esq. / Cam. Las Acacias;-33.5609;-70.6966;G22
PG1425;Ochagavía Esq. / Teniente Merino;-33.5648;-70.6972;G22
PG1426;Avenida América Esq. / Loncomilla;-33.5773;-70.7029;G22
PG1427;Las Américas Esq. / Bernardo O'Higgins;-33.5903;-70.7088;G22
PG1429;El Parrón Esq. / Av.Pdte.S.Allende;-33.5189;-70.6786;214-I12
PG143;Lo Martínez Esq. / Porto Alegre;-33.5763;-70.6381;216
PG1430;Camino A Lonquén Esq. / Cerro Sombrero;-33.5411;-70.7406;I24
PG1431;Camino A Lonquén Esq. / Cerro Sombrero;-33.5363;-70.7365;I24
PG1432;Camino A Lonquén Esq. / Camino Privado;-33.5316;-70.7322;I24
PG1433;Camino A Lonquén Esq. / Avenida Lo Espejo;-33.5242;-70.7265;I24
PG1437;La Granja Esq. / Avenida El Parrón;-33.529;-70.648;E05
PG1439;Avenida Lo Blanco Esq. / Peñablanca;-33.5831;-70.6732;301c2-G08v
PG144;Lo Martínez Esq. / Punta Horcón;-33.576;-70.6416;F20
PG1440;Los Suspiros Esq. / Los Viñedos;-33.6225;-70.6913;G08v
PG1441;Los Suspiros Esq. / Avenida Central;-33.6203;-70.6904;G08v
PG1442;Los Suspiros Esq. / Los Viñedos;-33.6223;-70.691;G08v
PG1443;Los Suspiros Esq. / Las Águilas;-33.6238;-70.6919;G08v
PG1444;P. Sancho De La Hoz Esq. / Av. J.M. Balmaceda;-33.5892;-70.6883;G08v
PG1445;P. Sancho De La Hoz Esq. / Gabriela Mistral;-33.5908;-70.6894;G08v
PG1446;P. Sancho De La Hoz Esq. / Av. Colón Norte;-33.5926;-70.6907;G08v
PG1447;P. Sancho De La Hoz Esq. / Bartolomé Díaz;-33.5848;-70.6857;G08v
PG1448;P. Sancho De La Hoz Esq. / Calderón De La Barca;-33.5871;-70.687;G08v
PG145;Lo Martínez Esq. / Toltén;-33.5757;-70.645;F20
PG1450;Portales Oriente Esq. / Calle 1;-33.6243;-70.7008;G08v
PG1452;Parada / Hogar De Cristo Nos;-33.6236;-70.6973;G08v
PG1453;Rinconada De Nos Esq. / Portales Oriente;-33.6227;-70.6999;G08v
PG1454;Rinconada De Nos Esq. / Rafael De La Presa;-33.6245;-70.6946;G08v
PG1455;Parada / Hogar De Cristo Nos;-33.6238;-70.6972;G08v
PG1456;Rinconada De Nos Esq. / Pasaje 4;-33.6228;-70.6998;G08v
PG1457;Ciencias Esq. / Avenida El Parrón;-33.5246;-70.6655;G12-G18
PG1458;Indio Jerónimo Esq. / El Pillan;-33.5515;-70.6887;G22
PG1459;Indio Jerónimo Esq. / Central;-33.5494;-70.6878;G22
PG146;Lo Martínez Esq. / Pedro Prado;-33.5753;-70.6486;F20
PG1461;Avenida Lo Espejo Esq. / Altura Del 2700;-33.5299;-70.7109;H03-I12
PG1462;Avenida Lo Espejo Esq. / Camino Privado;-33.531;-70.7076;H03-I12
PG1463;Avenida Lo Espejo Esq. / Vista Hermosa;-33.5277;-70.7164;I12
PG1464;General Franco Esq. / El Bosque;-33.5611;-70.6342;203-203e
PG1465;Almirante Latorre Esq. / Riquelme;-33.5499;-70.6442;229-302-302N-302e
PG1466;Parada / Parroquia Altura Del 1700;-33.5223;-70.6378;227
PG1468;Av. Vicuña Mackenna Esq. / Ismael Tocornal;-33.5452;-70.65;G18
PG147;Lo Martínez Esq. / Padre Hurtado;-33.5749;-70.6517;F20
PG148;Lo Martínez Esq. / Gaspar Cabrales;-33.5744;-70.6555;F20
PG149;Lo Martínez Esq. / Av. San Francisco;-33.5738;-70.6598;302-302N-F06-F20-G11-G13
PG15;Gran Avenida Esq. / Lo Espina;-33.5583;-70.6784;201-211-211c-F20-G05-G15
PG150;Av. San Francisco Esq. / General Carvajal;-33.5756;-70.6607;203-228-229-G07-G08-G08v
PG151;Av. San Francisco Esq. / San Clemente;-33.578;-70.6614;203-228-229-G08-G08v
PG152;Av. San Francisco Esq. / Sargento Rebolledo;-33.58;-70.6619;203-203e-228-229-G05-G08-G08v
PG153;Av. San Francisco Esq. / Vecinar Sur;-33.5819;-70.6624;203-228-229-G05-G08-G08v
PG156;Julio Chávez Esq. / Sargento Aldea;-33.5853;-70.6584;302-302N
PG1564;Capilla De Nos Esq. / El Barrancón;-33.6348;-70.7294;G07
PG1565;Camino El Barrancón Esq. / Santa Inés;-33.6372;-70.7326;G07
PG1566;Camino El Barrancón Esq. / Santa Inés;-33.6486;-70.736;G07
PG1567;Parada / Escuela Las Nieves;-33.6424;-70.7344;G07
PG1568;Eliodoro Yáñez Esq. / Abel Reyes;-33.6692;-70.7434;G07
PG1569;Eliodoro Yáñez Esq. / Altura Del 1100;-33.6676;-70.732;G07
PG157;Avenida Lo Blanco Esq. / Tte. L. Cruz Martínez;-33.5855;-70.6602;301c2-G05
PG1570;Eliodoro Yáñez Esq. / Altura Del 1840;-33.6686;-70.7388;G07
PG1571;Eliodoro Yáñez Esq. / Altura Del 1810;-33.6681;-70.7356;G07
PG1572;Eliodoro Yáñez Esq. / Av. Pdte. J. Alessandri;-33.666;-70.7207;G07
PG1573;Parada 5 / (M) La Cisterna;-33.5392;-70.6646;211-228-301-301c2-428-428c-428e-F05-F06-F20-G04-G05-G08-G08v-G13-G15-G16-G22
PG1574;Av. Pdte. J. Alessandri R. Esq. / Regina Gálvez;-33.6386;-70.7119;211-G02
PG158;Avenida Lo Blanco Esq. / Av. San Francisco;-33.5852;-70.6629;301c2-G05
PG1580;José Besa Esq. / Antonio Varas;-33.5982;-70.6939;201-201e-261e
PG1581;José Besa Esq. / San José;-33.5987;-70.6943;201-201e-261e
PG1582;Los Suspiros Esq. / Rinconada De Nos;-33.6241;-70.6923;G08v
PG1583;Parada / Est. Intermodal La Cisterna;-33.5385;-70.6636;211c-219e-228-301c-301c2-428-428c-428e-F05-F06-F20-G04-G05-G08-G08v-G13-G15-G16-G22
PG1584;Parada 1 / (M) La Cisterna;-33.5358;-70.6638;E05-G18
PG1585;Parada / Est. Intermodal Lo Ovalle;-33.5173;-70.659;321-348-E02-E03-G11-G12-G18-H03-H07-H08-I05
PG1586;Parada 13 / (M) La Cisterna;-33.5358;-70.664;E05-G18
PG1587;Paulina Esq. / Santa Corina;-33.5149;-70.661;321-348-H03-H07-H08-I05
PG1588;Parada 4 / Parque Mapuhue;-33.5915;-70.6276;F06
PG1589;El Ombú Esq. / 4 Oriente ;-33.5937;-70.6081;G13
PG159;Av. San Francisco Esq. / Sgto. D. Rebolledo;-33.5804;-70.6618;203-203e-228-229-G05-G08-G08v
PG1590;Parada 2 / Paradero 37 Santa Rosa;-33.5856;-70.6292;F20
PG1591;El Parrón Esq. / Paulina;-33.526;-70.6627;G01-G01c
PG1592;Quellón Esq. / Locarno;-33.5158;-70.6715;G12
PG1593;Parada / Soprole;-33.5507;-70.7014;201e-261e
PG1594;Parada / Empresa Watts;-33.55;-70.7012;201e-261e
PG1595;Barros Arana Esq. / Covadonga;-33.596;-70.6993;G14
PG1596;Camino El Barrancón Esq. / Lo Infante;-33.6516;-70.7367;G07
PG1597;Parada / Pueblo Lo Herrera;-33.6667;-70.743;G07
PG1599;Parada 2 / Plaza De San Bernardo;-33.5922;-70.7037;217e-218e
PG16;Parada / Paradero 33 Gran Avenida;-33.5595;-70.6793;201-211-211c-G05
PG160;Av. San Francisco Esq. / Bernardino Parada;-33.5774;-70.661;203-228-229-G08-G08v
PG1600;Camino Padre Hurtado Esq. / Alicahue;-33.6289;-70.6785;G14
PG1601;Camino Padre Hurtado Esq. / Av. Los Cóndores;-33.6348;-70.6754;G14
PG1602;Camino Padre Hurtado Esq. / Almirante Latorre;-33.617;-70.6822;G14
PG1603;Camino Padre Hurtado Esq. / Av. Los Cóndores;-33.6351;-70.6754;G14
PG1604;Camino Padre Hurtado Esq. / Alicahue;-33.629;-70.6785;G14
PG1605;Avenida Portales Esq. / Robert Kennedy;-33.6401;-70.7084;211-G07
PG1607;Av. Pdte. J. Alessandri R. Esq. / Carlos Alegría;-33.6445;-70.711;211-G02-G07
PG1608;Urmeneta Esq. / San José;-33.5956;-70.708;G08-G08v
PG1609;Parroquia Esq. / Rivadavia;-33.5219;-70.6398;227
PG161;Av. San Francisco Esq. / Río Loa;-33.5756;-70.6606;203-203e-228-229-G08-G08v
PG1610;J. Edwards Bello Esq. / Pedro Hunneus;-33.5609;-70.623;G01-G15-G18
PG1611;Parada 5 / Paradero 30 Santa Rosa;-33.5578;-70.6313;203-203e-G01-G11
PG1612;Avenida María Esq. / Avenida Lo Ovalle;-33.5165;-70.6513;I12
PG1613;Jorge Cáceres Esq. / Angamos;-33.5166;-70.654;I12
PG1614;Camino Padre Hurtado Esq. / Altura Del 19900;-33.641;-70.6708;G02-G14
PG1615;Av. Pdte. J. Alessandri R. Esq. / Julio Zúñiga;-33.6412;-70.7115;211-G02-G07
PG1616;Parada 12 / (M) Santa Rosa;-33.5438;-70.6342;205-205e-207c-207e-209-209e-230
PG1617;Parada 6 / Santo Tomás Santa Rosa;-33.5604;-70.6308;203-203e-G15
PG1618;Parada 1 / Hospital Padre Hurtado;-33.5546;-70.6319;205-207c-209-230
PG1619;Parada 1 / Paradero 30 Santa Rosa;-33.5577;-70.6312;207c-207e-209-209e-230
PG162;Av. San Francisco Esq. / Lo Martínez;-33.574;-70.6602;228-229-G08-G08v
PG1621;Esperanza Esq. / Av. Santa Rosa;-33.5541;-70.6324;E18-F05-G11
PG1622;Riquelme Esq. / Av. Santa Rosa;-33.5515;-70.633;E11
PG1623;Parada 1 / Sgto.Candelaria Santa Rosa;-33.556;-70.6317;G11
PG1624;Parada 3 / Paradero 26 Santa Rosa;-33.5447;-70.634;E11-G11
PG1625;Parada 3 / Paradero 27 Santa Rosa;-33.5471;-70.6335;E11
PG1626;Avenida Santa Rosa Esq. / Alpatacal;-33.549;-70.6332;E11
PG1627;Parada 6 / Paradero 30 Santa Rosa;-33.5581;-70.632;G04-G18
PG1628;Camino Los Morros Esq. / Santa Filomena;-33.6394;-70.7037;G02
PG1629;Camino Los Morros Esq. / Santa Filomena;-33.6395;-70.7034;G02
PG163;Lo Martínez Esq. / Montt Salamanca;-33.5742;-70.6575;302-302N-F06-F20-G11-G13
PG1630;Camino Padre Hurtado Esq. / Altura Del 19900;-33.6405;-70.6713;G02
PG1631;Av. General Velásquez Esq. / Avenida Lo Espejo;-33.5323;-70.7059;105-125
PG1632;Parada / Outlet Flex;-33.5387;-70.7075;105-125
PG1633;Avenida Lo Blanco Esq. / Alonso Cortes;-33.5776;-70.6892;G14
PG1634;Santa Margarita Esq. / Calle Nueva;-33.5426;-70.7068;105-125-G09
PG1635;Parada / Santa Margarita Altura Del 2;-33.5357;-70.7003;105-119-125-G09
PG1636;Mateo De Toro Y Z. Esq. / Avenida Portales;-33.6158;-70.698;211-217e
PG1637;Mateo De Toro Y Z. Esq. / Agustín Venegas Y.;-33.6155;-70.6984;211
PG1638;Urmeneta Esq. / Bernardo O'Higgins;-33.591;-70.7062;217e-218e-F03-G07-G08-G08v
PG1639;Avenida Lo Blanco Esq. / Gran Avenida;-33.5764;-70.6919;G14
PG164;Lo Martínez Esq. / Gaspar Cabrales;-33.5745;-70.6557;F20
PG1640;Barros Arana Esq. / Don Carlos;-33.6026;-70.7017;G07
PG1641;Capilla De Nos Esq. / Pdte. J. A. Rodríguez;-33.6383;-70.7131;G07
PG1642;Ducaud Esq. / Carlos Condell;-33.5984;-70.6842;228-301-301c
PG1643;Camino El Barrancón Esq. / Lo Infante;-33.6647;-70.7424;G07
PG1644;Parada / Pueblo Lo Herrera;-33.6664;-70.7429;G07
PG1645;Camino El Barrancón Esq. / Lo Infante;-33.6526;-70.7368;G07
PG1646;Camino El Barrancón Esq. / Santa Inés;-33.6493;-70.7359;G07
PG1647;Parada / Escuela Las Nieves;-33.6426;-70.7343;G07
