iLat;iLon;stops;services;route_segments;puntos
51;33;;;;1548
51;34;PI1535/PI1536;423I;5-6-7;2066
51;35;PI581/PI582/PI599/PI600;423R/509I/509R/I03I/I03R/I03cI/I03cR/I10I/I10NI/I10NR/I10R/I20I/I20R;22/18/26/34/24/8/19/23/22/19/19/18/12;
51;36;;I03cI/I03cR/I13I/I13R/I20I/I20R;0-1/26-27-28/0-1-2/24-25-26-27/0-1-2/28-29-30;
51;37;PI1132/PI1133/PI1154/PI1498;I13I/I13R/I20I/I20R;2-3/22-23-24/2-3/27-28;1785/1800
51;38;PI1134/PI1135/PI1136/PI1151/PI1152/PI1153;I13I/I13R;3-4-5-6-7/18-19-20-21-22;
51;39;PI1138/PI14/PI1440/PI1441/PI33;101I/101R/101cI/101cR/I04I/I04R/I13I/I13R/I14I/I14NI/I14NR/I14R;36-37/9-10/15-16/9-10/39-40/14-15/7-8/17-18/26-27/24-25/17-18/17-18;
51;41;PI1309/PI1434/PI1436/PI1444;I18I/I18R;32-33-34/12-13-14;
51;42;PI1435/PI1437;I18I/I18R;34-35-36/10-11-12;
51;43;PI1380/PI675;I01I/I01R;29/27;
51;44;PI674;I01I/I01R;29/27;403
51;45;PI1616/PI1617/PI1625/PI1626;108I/108R/109I/109NI/109NR/109R/113I/113R/115I/115R;18-19/22-23/44-45/13-14/17-18/23-24/21-22/8-9/18-19/8-9;
51;48;PH52/PH581/PH594/PH91;102I/105I/105R/107I/108I/120I/120R/125I/125R/346NI/346NR/417eI/417eR/H07I/H07R;14-15/42-43-44-45/13-14-15/52-53/23-24/33-34-35-36/10-11-12/25-26-27-28/13-14-15/6-7-8/11-12-13-14/20/57/35-36-37-38/13;
51;49;PH2/PH43;102I/102R/107I/107R/108I/108R;15/24/53/16/24/18;
51;50;;102I/102R/107I/107R/108I/108R;15-16/24/53-54/16/24-25/18;1446
51;52;PH297/PH331/PI1235/PI1237;119I/119R/345I/345R;18/14/8-9/21-22;1341
51;54;PH340/PH376/PH377/PH625;121I/121R/H06I/H06R/H09I/H09R/H12I/H12R/H13I/H13R;12-13/16-17/19-20/14-15/3-4/21-22/27-28/10-11/10-11/14-15;392
51;55;PH1502/PH264/PH279/PH626/PH655;113eI/113eR/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/H09I/H09R/H12I/H12R/H13I/H13R;28/14/41/22/17/13/12-13/20/11/9/28/28/10/16/4-5/21/28-29/10/11-12/14;
51;56;PH627;113eI/113eR/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/H09I/H12I/H13I;28/14/41/22/17/13/12/20/11/9/28/28/10/16/5/29/12;
51;58;90/PH113/PH133/PH727;201I/201R/214I/214R/223I/223R/226I/226R/229I/229R/264NI/264NR/301I/301R/301eI/301eR/H09I/H09R/H12R/H13R/H14I/H14R;29/14/12/31/52/6/9/23/5/11/41/18/18/7/4/7/7/14-15/4/8/30/4;4
51;59;PH650;H09R;14;1218
51;60;PH649;203I/203eI/205I/205eI/206I/206eI/207eI/209I/209eI/227I/230I/H09R;14/10/13/13/10/10/12/13/13/25/31/14;241
51;61;PH141/PH158/PH186/PH203/PH648;203I/203R/203eI/203eR/205I/205R/205eI/205eR/206I/206R/206eI/206eR/207eI/207eR/209I/209R/209eI/209eR/227I/227R/230I/230R/H09R;14/16/10/16/13/14/13/14/10/18/10/18/12/11/13/21/13/21/25/12/31/12/13-14;
51;62;PH647;H09R;13;
51;63;PH1510/PH165;204I/204NI/204NR/204R/204eI/204eR/E04I/E04R;9/9/34/28/9/28/21-22-23/18;1381
51;64;PH1474/PH179;204I/204NI/204NR/204R/204eI/204eR/E04R/H09R;9/9/34/28/9/28/18/9-10-11;
51;65;PH1470/PH1538/PH427;385I/385R/H04R;42/19/7;484
51;66;PD1612;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/D07R/D10I/D10R/F30NI/F30NR/H02I/H02R/H04I/H04R/H05I/H05R/H09I/H09R;17-18/11-12/17-18/17-18/9-10/11-12/9-10/20-21/13-14/0-1-2/57-58/38-39/11-12/0-1-2/7-8/0/7-8-9-10/0-3-4/18-19/15-16/0-3-4;73
51;67;;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/D07R/D10I/D10R/F30NI/F30NR/H02I/H02R/H05I/H05R/H09I/H09R;18/11/18/17/10/11/9/21/14/2/57/38/12/2/7/4/18/15/4;
51;68;PD1152/PD953;D07R/D13I/D13R/D14I/D14R;16-17/21-22/10-11/5-6/23-24;
51;69;;;;1645
51;70;PD19/PD38;103I/103R/114I/114R/117I/117R/515NI/515NR;10/11/10/15/48/11/18/15;
51;71;PD1449/PD90;104I/104R/106I/106R/126I/126R/212I/212R/224I/224R/D10I;8/14/42/8/7/20/9/22/3/33/5-6;
51;72;;D10I;6;
51;74;PD1171/PD1173/PD1362/PD601/PD635;325I/325R/508I/508R/D10I/D14I/D14R/D16I/D16R;33-34/15-16/57-58/6-7/7-8/8-9/17-18/10-11/13-14;
51;75;PD1172/PD1311/PD1312/PD1363/PD667/PD668/PD695;514I/514R/514cI/514cR/D10I/D10R/D14I/D14R/D16I/D16R;56-57-58-59/11-12-13-14/17-18-19-20/11-12-13-14/8-9-10-11-12-22/35-45-46-47-48/9-10-11-12/14-15-16-17/7-8-9-10/14-15-16;
51;76;84/PD1440/PD191/PD694/PD817/PD825;112NR/216I/216R/219eI/219eR/225I/514I/514R/514cI/514cR/712R/D10I/D10R/D12R/D14I/D14R/D16I/D16R/D17R;33-34-35-36/24-25/12/20-21/44-45/51-52-53-54/58-59/11-12/19-20/11-12/46-47-48-49/12-13-19-20-21-22/35-36-37-43-44-45/17-18-19-20/11-12/5-6-7-8-14-15/5-6-7/16-17-18/5-6-7-8-9;17/1130
51;77;PD1356;112NI/216I/219eI/225R/712I/D10I/D10R/D12I/D14I/D14R/D16I/D16R/D17I/D17R;15-16-17-18/25/21/23-24-25-26/43-44-45-46/15-16-17-18-19/39-40-41-42-43/9-10-11-12/19-20-22-23-24/0-1-2-3-4-5/0-1-2-3-4-5/20-21-23-24-25/17-18-19/0-1-2-3-4-5-11-12;
51;82;PD1456/PD389/PD472/PD930;418I/418R/D05I/D05R/D07I/D07R/D07cI/D07cR/D10I/D10R/D17I/D17R/D20I;51-52/8-9/30-31/6-7/11/37/12/4/30-31/30/9-10/21-22/8-9-31-32;1878
51;83;PD929/PD980;D07I/D07R/D07cI/D07cR/D17I/D17R/D20I;11/37/12/4/9/22/8-32;
51;84;PD1398/PD928/PD981;D07I/D07R/D07cI/D07cR/D17I/D17R/D20I;10-11/37/11-12/4/8-9/22-23/7-8-32;
51;85;;D07I/D07R/D07cI/D07cR/D17I/D20I;9-10/37-38/10-11/4-5/8-9/6-7-32-33;2154
52;21;PI1571/PI1573;I12I/I12R;0/44-45;
52;22;;I12I/I12R;0/44;
52;23;PI1669/PI1670;I12I/I12R;0/44;
52;27;PI1034/PI1358;I02I/I02R/I08I/I08NI/I08NR/I08R;27/13/4/4/25/23;1007
52;28;PI1412/PI1413/PI1416/PI1516/PI1552;I02I/I02R/I08I/I08NI/I08NR/I08R/I08cI/I22I/I22R;27-28/12-13/3-4/3-4/25-26/23-24/0/9-10-11/4-5-6;
52;30;;I08I/I08NI/I08cI;15/15/6;
52;31;PI1041/PI215/PI237;110I/110R/111I/111R/428I/428R/428cI/428cR/428eI/428eR/I07I/I07R/I08I/I08NI/I08NR/I08cI;35/15-16/20/34-35/52/32-33/13/32-33/39/21/25-26/7/15-16/15-16-28-29/14/6-7;1834
52;32;PI418;106I/106R/110R/111R/401I/401R/405I/405R/413cI/413cR/419I/419R/421I/421R/428R/428cR/431cI/431cR/432NI/432NR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I07I/I08I/I08NI/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR;18/37-38/15/34/18/50-51/13/46-47/9/9-10/16/16-17/20/47-48/32/32/15/10-11/22/46-47/18/34-35/18/34-35/22/34-35/22/66-67/25/24/28/13-14/16/13-14/16/8-9/15/12-13;
52;33;PI388/PI417;106I/106R/401I/401R/405I/405R/413cI/413cR/419I/419R/421I/421R/431cI/431cR/432NI/432NR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I08I/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR;18-19/36-37/18-19/49-50/13-14/45-46/9-10/8-9/16-17/15-16/20-21/46-47/15-16/9-10/22-23/45-46/18-19/33-34/18-19/33-34/22-23/33-34/22-23/65-66/24-25/12-13/16-17/12-13/16-17/7-8/15-16/11-12;
52;34;PI1502;423I;7-8-9;
52;35;PI1501/PI1539/PI583/PI598;423I/423R/509I/509R/I03I/I03R/I03cI/I03cR/I10I/I10NI/I10NR/I10R/I20I/I20R;9-10-11/19-20-21-22/18-19-20-21/23-24-25-26/34-35-36-37-38/21-22-23-24/8-9-10-11-12/16-17-18-19/23-24-25-26-27/22-23-24-25/16-17-18-19/16-17-18-19/18-19-20-21/9-10-11-12;1010/1750/2184
52;38;PI13;101I/101R/101cI/101cR/I04I/I04R/I13I/I13R/I14I/I14NI/I14NR/I14R;35-36/10-11/14-15/10-11/40-41/13-14/8-9/16-17/27-28/25-26/16-17/16-17;1736
52;39;PI34;101I/101R/101cI/101cR/I04I/I04R/I13I/I13R/I14I/I14NI/I14NR/I14R;36/10-11/15/10-11/40-41/14/8-9/17/27-28/25-26/17/17;
52;42;PI1438/PI1439;I18I/I18R;36-37/9-10;
52;43;PI1295;I18I/I18R;37/9;
52;44;PI1381/PI1382/PI672/PI673;I01I/I01R/I18I/I18R;29-30/26-27/37/9;1737
52;45;;108I/108R/109I/109NI/109NR/109R/113I/113R/115I/115R;19/22/44/13/18/24/22/8/19/8;
52;46;101/PI1375/PI1623/PI1624/PI181/PI58/PI59;102I/102R/107I/107R/108I/108R/109I/109NI/109NR/109R/113I/113R/115I/115R/I01I/I01R/I18I/I18R;10-11/27-28/48-49/19-20/19-20/21-22/43-44/12-13/18-19/24-25/22-23/7-8/19-20/7-8/34-35/20-21/39-40/5-6;251
52;47;PI55;102I/102R/107I/107R/108I/108R;11-12/26-27/49-50/18-19/20-21/20-21;
52;48;PH44/PH92/PI56/PI57/PI74;102I/102R/105I/105R/107I/107R/108I/108R/120I/120R/125I/125R/346NI/346NR/417eI/417eR/H07I/H07R;12-13-14/24-25-26/41-42/15/50-51-52/16-17-18/21-22-23/18-19-20/32-33/12/24-25/15/8/10-11/20/57/34-35/13;
52;49;;102R/105R/107R/108R/120R/125R/346NI/H07R;24/15/16/18/12/15/8/13;377
52;50;;345R/H07I/H07R;18-19/23-24/15-16;
52;51;PH493/PH494/PI1232/PI1233/PI1234/PI1236;345I/345R/H04I/H04R/H07I/H07R;9-10/19-20-21/20-21/0/24-25/16-17;459/462/1340
52;52;PH296/PH332/PH491/PH492;119I/119R/345I/345R/H04I;18/14/9/21/16-17-18-19-20;
52;53;;119I/119R;18/14;
52;54;PH337/PH338/PH339/PH378;121I/121R/H06I/H06R;12/17/20/14;
52;55;;;;1478
52;56;PH262/PH263/PH280/PH281;113eI/113eR/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/H09I/H12I/H13I;28/14/41/22/17/13/12/20/11/9/28-29/28-29/10/16/5-6/29-30/12-13;
52;57;PH628/PH629;H09I/H12I/H13I;6/30/13;
52;58;PH111/PH112/PH134/PH1629/PH630/PH651;201I/201R/214I/214R/223I/223R/226I/226R/229I/229R/264NI/264NR/301I/301R/301eI/301eR/H09I/H09R/H12I/H12R/H13I/H13R/H14I/H14R;29/14/12/31/52/6/9/23/5/11/41/18/18/7/4/7/6-7/14-15/30-31/4/13-14/8/30/4;
52;60;PH140/PH159/PH185/PH204;203I/203R/203eI/203eR/205I/205R/205eI/205eR/206I/206R/206eI/206eR/207eI/207eR/209I/209R/209eI/209eR/227I/227R/230I/230R;14/16/10/16/13/14/13/14/10/18/10/18/12/11/13/21/13/21/25/12/31/12;
52;61;;203R/203eR/205R/205eR/206R/206eR/207eR/209R/209eR/227R/230R;16/16/14/14/18/18/11/21/21/12/12;1506
52;62;PH503;E04R/H04R;15-16/7;
52;63;PH407/PH769;204I/204NI/204NR/204R/204eI/204eR/E04I/E04R/H04R;8-9/8-9/34-35/28-29/8-9/28-29/23-24-25/16-17-18/7;
52;64;PH164/PH180/PH408/PH482/PH504;204I/204NI/204NR/204R/204eI/204eR/385R/E04I/E04R/H04I/H04R;7-8/7-8/35-36/29-30/7-8/29-30/22-23/25-26-27/16-17/1-2/7;
52;65;PH1533/PH480/PH481;385I/385R/H04I/H04R;36-37-38-39-40-41-42/19-20-21-22/1/7;
52;66;18/PD200/PD950/PH210;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/D07I/D07R/F30NI/F30NR/H04I/H05I/H09R;15-16-17/12-13-14/15-16-17/18-19-20/7-8-9/12-13-14/10-11-12/18-19-20/34-35-36/11-12-13/39-40-41/9-10-11/0-1/0-1-2-3/0-1-2-3;2179
52;67;PD949;D07I;32-33-34;
52;68;PD1151/PD1162/PD1182/PD1183/PD947/PD948/PD954/PD955;D07I/D07R/D13I/D13R/D14I/D14R;30-31-32/17-18-19/22-23/9-10/6-7/22-23;1253
52;69;PD1163/PD1180/PD1181/PD956;D07I/D07R/D14I/D14R;29-30/19-20/7/22;
52;70;PD1164/PD1165/PD18/PD39;103I/103R/114I/114R/117I/117R/515NI/515NR/D14I/D14R;10/11/10/15/48/11/18/15/7/21-22;
52;71;PD1166/PD1167/PD68/PD91;104I/104R/106I/106R/126I/126R/212I/212R/224I/224R/D14I;8/14/42/8/7/20/9/22/3/33/7-8;469/652/1520
52;72;PD1168/PD1169;D14I;8;
52;73;PD1170;D14I;8;
52;74;PD600/PD636;325I/325R/508I/508R/D14I/D14R/D16I/D16R;34/15/57/7/8/18-19/11/13;1254/1696
52;75;PD665/PD666/PD696/PD697;514I/514R/514cI/514cR;56/14/17/14;
52;76;;112NR/216R/219eR/225I/712R/D12R;33/12/44/51/46/17;
52;77;PD279/PD283;112NI/112NR/216I/216R/219eI/219eR/225I/225R/712I/712R/D12I/D12R;18/33/25/12/21/44/51/26/46/46/12/17;1861/2131
52;79;;420eI/420eR/429I/429R/D07cI;16/2/82/3/12;
52;80;PD376/PD386/PD978;420eI/420eR/429I/429R/D07I/D07R/D07cI/D07cR/D10I/D10R;16/2/82/3/11-12/36-37/12/3-4/31-32/28-29;
52;81;PD375/PD387;420eI/420eR/429I/429R/D07I/D07R/D07cI/D07cR/D10I/D10R;16/2/82/3/11/37/12/4/31/29;
52;82;PD374/PD388/PD390/PD886/PD979;418I/418R/420eI/420eR/429I/429R/D05I/D05R/D07I/D07R/D07cI/D07cR/D10I/D10R/D17I;51/9/15-16/2-3/81-82/3-4/30/7/11/37/12/4/31/29-30/9-10;
52;85;PD926/PD927/PD982/PD983;D07I/D07R/D07cI/D07cR/D20I;8-9/38-39/9-10/5-6/5-6-33-34;2080
52;88;PD920/PD922/PD987;D01I/D01R/D07I/D07R/D07cI/D07cR;21-22/0-1/5-6/41-42/4-5-6-7/8-9-10-11;
52;89;PD921;D01I/D01R/D07cI/D07cR;22-23/0/5-6/9-10;
52;92;;511I/511R/517I/517R/519eI/519eR;48-49/0/62-63/0/19-20/0;
53;28;;I02I/I02R/I08I/I08NI/I08NR/I08R;28-29/11-12/2-3/2-3/26-27/24-25;
53;29;PI1411/PI1414/PI1553/PI1555;I02I/I02R/I08I/I08NI/I08NR/I08R;29/11/2/2/27/25;
53;30;PI238;110I/110R/111I/111R/428I/428R/428cI/428cR/428eI/428eR/I02I/I02R/I07I/I07R/I08I/I08NI/I08NR/I08R;35/16/20/35/52/33/13/33/39/22/29/11/26/7/2/2-29/14-27/25;
53;31;;110I/110R/111I/111R/428I/428R/428cI/428cR/428eI/428eR/I07I/I07R/I08NI/I08NR;35/16/20/35/52/33/13/33/39/21-22/26/7/29/14;
53;33;59/PI389/PI416;106I/106R/401I/401R/405I/405R/413cI/413cR/419I/419R/421I/421R/423R/431cI/431cR/432NI/432NR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I07I/I08I/I08NI/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR/I20R;19-20/35-36/19-20/48-49/14-15/44-45/10-11/7-8/17-18/14-15/21-22/45-46/16-17/16-17/8-9/23-24/44-45/19-20/32-33/19-20/32-33/23-24/32-33/23-24/64-65/31-32/25-26/34-35/11-12/17-18/11-12/17-18/6-7/16-17/10-11/5-6;54/1839/2130
53;34;;106I/106R/401I/401R/405I/405R/413cI/413cR/419I/419R/421I/421R/423I/423R/431cI/431cR/432NI/432NR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I07I/I08I/I08NI/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR/I20I/I20R;20/35/20/48/15/44/11/7/18/14/22/45/11/16-17-18-19/17/8/24/44/20/32/20/32/24/32/24/64/31-32/26/34-35-36/11/18/11/18/6/17/10/22/5-6-7-8;
53;35;PI1538/PI1540/PI584/PI585/PI597;423I/423R/509I/509R/I03I/I03R/I03cI/I03cR/I10I/I10NI/I10NR/I10R/I20I/I20R;11/19/21-22/22-23/38-39/20-21/12-13/15-16/27-28/25-26/15-16/15-16/21-22/8-9;
53;36;PI586/PI595/PI596;509I/509R/I03I/I03R/I03cI/I03cR/I10I/I10NI/I10NR/I10R;22-23-24/21-22/39-40-41/18-19-20/13-14-15/13-14-15/28-29-30/26-27-28/14-15/14-15;
53;37;PI1159/PI1196/PI587;385I/385R/509I/509R/I03I/I03R/I03cI/I03cR/I10I/I10NI/I10NR/I10R/I17I/I17R;0/57-58-59-60/24/21/41/18/15/13/30/28/14/14/0/20-21-22-23;974
53;38;;101I/101cI/I04R/I13R/I14NR/I14R;34-35/14/13/16/16/16;
53;39;PI1139/PI1140/PI1148/PI1149/PI12/PI1419;101I/101R/101cI/101cR/I04I/I04R/I13I/I13R/I14I/I14NI/I14NR/I14R;33-34/11-12-13/12-13-14/11-12-13/41-42-43/11-12-13/9-10/15-16/28-29-30/26-27-28/14-15-16/14-15-16;330
53;40;PI1141/PI1147;I13I/I13R;10-11/13-14-15;425
53;44;PI1296/PI1378;I01I/I01R/I18I/I18R;30-31-32/24-25-26/37/9;
53;45;PI1432/PI1442/PI1587/PI1596/PI52;102I/102R/107I/107R/I01I/I01R/I16I/I16R/I18I/I18R;10/28/48/20-21/32-33-34/21-22-23-24/3-4/15-16/37-38-39/6-7-8-9;
53;46;PI53/PI60;102I/102R/107I/107R/109I/109NI/109NR/109R/113I/113R/115I/115R/I01I/I01R/I18I/I18R;10/28/48/20/43/12/19/25/23/7/20/7/34-35/20-21/39-40/5-6;2042
53;47;PI1320/PI180/PI1819/PI203/PI288;109I/109NI/109NR/109R/113I/113R/115I/115R/I01I/I01R/I18I/I18R;43/12/19/25/23/7/20/7/35/20/40/5;1227
53;48;PI1319/PI73;105I/113I/115I/120I/125I/346NR/417eI/417eR/H07I;40-41/23/20/31-32/24/9-10/20/57/34;329/385/1477
53;49;PH93;105I/105R/120I/120R/125I/125R/346NI/346NR/417eI/417eR/H07I/H07R;39-40/15-16/30-31/12-13/23-24/15/8-9/8-9/20/57/33-34/13;
53;50;PH579/PH580;345R/H07I/H07R;18/23/15;
53;51;PH489/PH495;345I/H04I/H04R/H07I/H07R;10-11-12/15-16/0-1-2/25-26-27/17-18-19;411/1172
53;52;PH490;H04I;15-16;
53;53;PH294/PH295/PH333;119I/119R;18/14;
53;54;PH336/PH379/PH380;121I/121R/H06I/H06R;12/17/20/14;453
53;55;;;;1377/1479
53;56;PH261;113eI/113eR/201eI/201eR/217eI/217eR/261eI/261eR/302I/302NI/302NR/302R/302eI/302eR/H09I/H12I/H13I;28/14/41/22/17/13/12/20/11/9/29/29/10/16/5-6/29-30/12-13;
53;57;PH282;113eI/201eR/217eI/261eR/302NR/302R/302eR;28/22/17/20/29/29/16;
53;58;45/PH498;201I/201R/214I/214R/223I/223R/226I/226R/229I/229R/264NI/264NR/301I/301R/301eI/301eR/H04I/H04R/H06I/H06R/H12I/H12R/H13I/H13R/H14I/H14R;29/14/12/31/52/6/9/23/5/11/41/18/18/7/4/7/11-12/5/23/10-11/31/4/14/8/30/4;86
53;59;PH110/PH135/PH499/PH500;201I/201R/214I/214R/223I/223R/226I/226R/229I/229R/264NI/264NR/301I/301R/301eI/301eR/H04R/H06I/H12I/H12R/H13I/H13R/H14I/H14R;28-29/14-15/12-13/30-31/51-52/6-7/8-9/23-24/4-5/11-12/40-41/18-19/17-18/7-8/3-4/7-8/5-6/23-24/31-32/3-4/14-15/7-8/30-31/3-4;
53;60;PH139/PH160/PH184/PH205/PH501;203I/203R/203eI/203eR/205I/205R/205eI/205eR/206I/206R/206eI/206eR/207eI/207eR/209I/209R/209eI/209eR/227I/227R/230I/230R/H04R;14/16-17/10/16-17/13/14-15/13/14-15/10/18-19/10/18-19/12/11-12/13/21-22/13/21-22/25/12-13/31/12-13/6-7;422
53;61;PH502;H04R;7;
53;62;PH405/PH406;204I/204NI/204eI/E04R/H04R;5/5/5/14-15/7;
53;63;PH172/PH386/PH431;204I/204NI/204NR/204R/204eI/204eR/385I/385R/D07I/D07R/E04I/H04I;5-6/5-6/37-38/31-32/5-6/31-32/34-35/24-25-26-27/38-39-40-41/9-10/28-29/3-4-5;
53;64;PH1465/PH430;204I/204NI/204NR/204R/204eI/204eR/385I/385R/D07I/D07R/E04I/H04I;6-7/6-7/36-37/30-31/6-7/30-31/35/23-24/38/10/27-28/2-3;
53;65;PH1531/PH387/PH429;385I/D07I/D07R;35-36/38/10;
53;66;PD201;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/D07I/D07R/F30NI/F30NR;15/14/15/20/7/14/12/18/36/11/41/9;
53;68;PD1132/PD1150;D13I/D13R;23/9;
53;69;PD945/PD946/PD957;D07I/D07R;29/20;1661
53;70;PD1179/PD17/PD40/PD41/PD960/PD961;103I/103R/114I/114R/117I/117R/515NI/515NR/D07I/D07R/D14R;10/11/10/15/48/11/18/15/26/23/20-21;
53;71;PD1177/PD1178/PD67/PD940/PD941/PD962/PD963;104I/104R/106I/106R/126I/126R/212I/212R/224I/224R/D07I/D07R/D14R;8/14/42/8/7/20/9/22/3/33/26/23/20;
53;72;PD1176/PD92/PD93/PD939/PD964;104I/104R/106I/106R/126I/126R/212I/212R/224I/224R/D07I/D07R/D14R;8/14/42/8/7/20/9/22/3/33/26/23/20;
53;73;PD1175/PD1422/PD937/PD938/PD965;D07I/D07R/D14R;26/23/19-20;920
53;74;PD1174/PD1388/PD1389/PD598/PD599/PD637/PD936/PD966;325I/325R/508I/508R/D07I/D07R/D14R/D16I/D16R;34-35/14-15/56-57/7-8/26/23/19/11-12/12-13;1093
53;75;PD698/PD935/PD967;514I/514R/514cI/514cR/D07I/D07R;56/14/17/14/26/23;
53;76;PD664/PD699/PD968;514I/514R/514cI/514cR/D07I/D07R;56/14/17/14/25-26/23-24;
53;77;48/PD175/PD267/PD381;112NI/112NR/216I/216R/219eI/219eR/225I/225R/420eI/420eR/425I/425R/429I/429R/712I/712R/D07cI/D07cR/D12I/D12R;18/33/25/12/21/44/51/26/16-17/0-1-2/72-73/0-1/82-83/0/46/46/12-13/0/12/17;14/576
53;78;PD378/PD379/PD382/PD408;420eI/420eR/425I/429I/429R/D07cI;16/2/71-72/82/2-3/12;
53;79;PD377/PD385;420eI/420eR/429I/429R/D07cI;16/2/82/3/12;213
53;80;PD887/PD888/PD889/PD977;D07I/D07R/D07cR/D10I/D10R;12-13/35-36/2-3/32-33/28;1641
53;81;;;;312
53;82;PD1400/PD372/PD373/PD391;418I/418R/420eI/420eR/429I/429R/D05I/D05R;51/9/15/3/81/4/30/7;2081
53;83;PD1401;;;
53;85;;D07I/D07R/D07cI/D07cR/D20I;7-8/39-40/8-9/6-7/4-5-34-35;
53;86;PD924/PD925/PD984/PD985;D01I/D01R/D07I/D07R/D07cI/D07cR/D20I;20-21/1-2/6-7/40-41/7-8/7-8/4-35;
53;87;PD923/PD986;D01I/D01R/D07I/D07R/D07cI/D07cR;21/1/6/41/7/8;
53;88;PD919/PD988;D01I/D01R/D07I/D07R/D07cI/D07cR;21/1/3-4-5-6/41-42-43-44/3-4-7/8-11-12;
53;90;;;;559
53;91;PD1394/PD1429/PD1439/PD543;506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/511I/511R/516I/516R/517I/517R/519eI/519eR/D02I/D02R/D03I/D03R/D07I/D07R/D07cI/D07cR/D08I/D08R/D09I/D09NI/D09NR/D09R/D10I/D10R/D11I/D11R/D15I/D15R/D18I/D18R/D20I;59-60-61-62/0/59-60-61-62/0/63-64-65-66/0/59-60-61-62/0/17-18-19-20/0/47-48/0-1/37-38/0/62/0/18-19/0-1/34/0/25/0/0/47/0/15/0-1/27-28/0/0/28/21/64/0/0/43/0/23/0/28/0-1-37-38;204/1420/1773/1787
53;92;;511I/511R/517I/517R/519eI/519eR/D02I/D02R/D03I/D03R/D07I/D07R/D07cI/D07cR/D08I/D08R/D09I/D09NI/D09NR/D09R/D10I/D10R/D11I/D11R/D15I/D15R/D18I/D18R/D20I;48/0/62/0/19/0/34-35/0/25-26/0/0/47-48/0/15-16/0/28-29/0/0/28-29/21-22/64-65/0/0/43-44/0/23-24/0/28-29/0-38-39;
54;30;PI1415/PI214;110I/110R/111I/111R/428I/428R/428cI/428cR/428eI/428eR/I02I/I02R/I07I/I07R/I08I/I08NI/I08NR/I08R;35/16/19-20/35-36/52/33/13/33/38-39/22/29-30-32-33/10-11/26-27/4-5-6-7/0-1-2/0-1-2-29-30/13-14-27-28-30-31/25-26-27;2067/2164
54;31;PI251/PI252/PI256;111I/111R/I02I/I02R/I07I/I07R/I08NI/I08NR;18-19/36/30-31-32/8-9-10/27/2-3-4/30/12-13-28-29-30;209
54;32;PI249/PI250/PI257;111I/111R/I02R/I07I/I07R/I08NI/I08NR;17-18/36-37/7-8/27-28/1-2/30-31/9-10-11-12;
54;33;;;;988
54;34;PI1484/PI1485/PI390/PI415/PI534/PI559;106I/106R/401I/401R/405I/405R/413cI/413cR/419I/419R/421I/421R/423I/423R/431cI/431cR/432NI/432NR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I07I/I08I/I08NI/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR/I20I/I20R;20/34-35/20/47-48/15/44/11/6-7/18/14/22/45/11-12-13-14-15/15-16-18-19/17/7-8/24/43-44/20-21-22/30-31-32/20-21-22/30-31-32/24-25-26/30-31-32/24-25/63-64/30-31-32-33-34/26-27/33-34-36/10-11/18/10-11/18/5-6/17/9-10/22-23-24-25/4-5-7-8;55/1987
54;35;PI535/PI558;506I/506R/506eI/506eR/506vI/506vR;22/30/22/30/26/30;
54;36;PI536/PI557;506I/506R/506eI/506eR/506vI/506vR;22-23-24/29-30/22-23-24/29-30/26-27-28/29-30;
54;37;PI1798/PI537/PI593/PI594;385I/385R/506I/506eI/506vI/509I/509R/I03I/I03R/I03cI/I03cR/I10I/I10NI/I10NR/I10R/I17I/I17R;0-1/57/24-25/24-25/28-29/24-25/21/41-42/17-18/15-16/12-13/30-31/28-29/14/14/0-1/20;1321
54;38;PI588/PI589/PI592;385I/385R/509I/509R/I03I/I03R/I03cI/I03cR/I10I/I10NI/I10NR/I10R/I17I/I17R;1-2/56-57/25-26/20-21/42-43/16-17/16-17/11-12/31-32/29-30/13-14/13-14/1-2/19-20;956
54;39;PI10/PI11/PI35/PI36;101I/101R/101cI/101cR/I04I/I04R/I14I/I14NI/I14NR/I14R;33/13/12/13/43/11/30/28/14/14;492
54;40;PI1142/PI1145/PI1146;I13I/I13R;11-12-13-14/10-11-12-13;
