stop_code;stop_name;stop_lat;stop_lon
PF705;PF705-Av. Camilo Henríquez Esq. / Av. Eyzaguirre;-33.59334811;-70.53898189
PF706;PF706-Parada  / Mop Las Vizcachas;-33.59759508;-70.53249442
PF707;PF707-El Nogal Esq. / 27 De Septiembre;-33.60819128;-70.53687451
PF708;PF708-Tomé Esq. / Los Loros;-33.61258155;-70.5550386
PF709;PF709-Tomé Esq. / Av. Eyzaguirre;-33.61036412;-70.55495566
PF71;PF71-Avenida Gabriela Esq. / Creta;-33.58220991;-70.60295744
PF710;PF710-El Sauce Esq. / El Pintor;-33.63174509;-70.61897836
PF713;PF713-Quitalmahue Esq. / El Xilófono;-33.63037976;-70.6247527
PF714;PF714-Quitalmahue Esq. / Chiloé;-33.62802876;-70.62454685
PF715;PF715-Quitalmahue Esq. / Curaco De Vélez;-33.62646142;-70.62440962
PF717;PF717-Sargento Menadier Esq. / Esmeralda;-33.61839774;-70.58842886
PF718;PF718-Sargento Menadier Esq. / Av.Pdte.S.Allende;-33.61796238;-70.58581236
PF719;PF719-Sargento Menadier Esq. / Brasil;-33.61771331;-70.58413706
PF72;PF72-Avenida Gabriela Esq. / De Los Metales;-33.58184114;-70.60009539
PF720;PF720-Sargento Menadier Esq. / Uruguay;-33.6173303;-70.58165089
PF721;PF721-Sargento Menadier Esq. / Tocornal Grez;-33.61679733;-70.57819192
PF722;PF722-Tocornal Grez Esq. / Arturo Prat;-33.61446748;-70.57844047
PF723;PF723-Tocornal Grez Esq. / Clavero;-33.61128874;-70.57878131
PF724;PF724-Tocornal Grez Esq. / Santa Josefina;-33.60993275;-70.57903681
PF725;PF725-Parada 4 / (M) Plaza De   Puente Alto;-33.60935375;-70.57635332
PF726;PF726-Gandarillas Esq. / Tocornal Grez;-33.60752161;-70.57929462
PF727;PF727-Tocornal Grez Esq. / Tocornal;-33.60886487;-70.57932989
PF728;PF728-Tocornal Grez Esq. / Clavero;-33.61086264;-70.57895677
PF729;PF729-Tocornal Grez Esq. / Arturo Prat;-33.61411557;-70.57845561
PF73;PF73-Avenida Gabriela Esq. / Los Retamos;-33.58111379;-70.59496413
PF730;PF730-Sargento Menadier Esq. / Ramón Núñez;-33.61687593;-70.57909878
PF731;PF731-Sargento Menadier Esq. / Uruguay;-33.61718213;-70.58124937
PF732;PF732-Sargento Menadier Esq. / Brasil;-33.61755613;-70.58373536
PF733;PF733-Sargento Menadier Esq. / Av.Pdte.S.Allende;-33.61780645;-70.58531367
PF734;PF734-Sargento Menadier Esq. / Almirante Latorre;-33.61825794;-70.588782
PF735;PF735-Sargento Menadier Esq. / Ejército Libertador;-33.61848253;-70.59025208
PF737;PF737-Quitalmahue Esq. / Chiloé;-33.62825259;-70.62466963
PF738;PF738-Quitalmahue Esq. / San Pedro;-33.62930617;-70.62478644
PF739;PF739-Quitalmahue Esq. / El Bandoneón;-33.63043287;-70.62482916
PF74;PF74-Avenida Gabriela Esq. / J. De Dios Malebrán;-33.58081128;-70.59254511
PF742;PF742-El Sauce Esq. / El Estucador;-33.63171016;-70.61889146
PF743;PF743-Central Esq. / Ernesto Alvear;-33.60803166;-70.58454191
PF744;PF744-Parada 3 / Paradero 31   Av.Vicuña Mackenna;-33.57912408;-70.58206319
PF745;PF745-Parada 3 / Hospital De Niños;-33.57391676;-70.58306706
PF746;PF746-Parada 5 / (M) Hospital   Sótero Del Río;-33.57556196;-70.58276312
PF747;PF747-Parada 4 / Paradero 32   Av.Vicuña Mackenna;-33.58190551;-70.58105805
PF748;PF748-Parada 6 / (M) Hospital   Sótero Del Río;-33.57794614;-70.58179389
PF75;PF75-Avenida Gabriela Esq. / Rimbaud;-33.58037387;-70.58939098
PF754;PF754-Parada 3 / Paradero 38   Av.Vicuña Mackenna;-33.60290423;-70.57647302
PF755;PF755-Parada 5 / Paradero 39   Av.Vicuña Mackenna;-33.60600915;-70.57697142
PF757;PF757-Sargento Menadier Esq. / Osa Mayor;-33.62029011;-70.6053008
PF758;PF758-Parada 1 / (M) Hospital   Sótero Del Río;-33.57606253;-70.58240595
PF759;PF759-Parada 4 / (M) Hospital   Sótero Del Río;-33.57693179;-70.58213092
PF76;PF76-Parada  / Col. Sta. María    De La Cordillera;-33.58013633;-70.58752267
PF760;PF760-Parada 5 / Paradero 31   Av.Vicuña Mackenna;-33.57911327;-70.58220305
PF761;PF761-Parada 4 / Paradero 38   Av.Vicuña Mackenna;-33.60296917;-70.57774591
PF763;PF763-Juan De Dios Malebrán Esq. / Arqto. Eugenio Cerda;-33.58882514;-70.59139933
PF764;PF764-Parada 2 / (M) Elisa Correa;-33.56809145;-70.58373636
PF77;PF77-Avenida Gabriela Esq. / Calle 1;-33.57974793;-70.58475736
PF770;PF770-Parada 4 / Portal   Concha Y Toro;-33.57132762;-70.5831383
PF773;PF773-Nocedal Esq. / Genaro Prieto;-33.60766352;-70.59703731
PF774;PF774-Av. Ejército Libertador Esq. / Pedro Duarte;-33.61025856;-70.59160994
PF775;PF775-Gandarillas Esq. / Santo Domingo;-33.60720622;-70.57715489
PF778;PF778-Parada 4 / Municipalidad   De Puente Alto;-33.59440846;-70.57864605
PF779;PF779-Parada 3 / Paradero 39   Av.Vicuña Mackenna;-33.60571285;-70.57686903
PF78;PF78-Parada 7 / Paradero 31   Av.Vicuña Mackenna;-33.57941692;-70.58243485
PF780;PF780-Ramón Venegas Esq. / Carahue;-33.58670791;-70.55506983
PF781;PF781-4 Oriente Esq. / Cabo Vírgenes;-33.57765357;-70.61007018
PF782;PF782-Av.Pdte.Salvador Allende Esq. / Uruguay;-33.62061022;-70.58044965
PF783;PF783-Av.Pdte.Salvador Allende Esq. / Luis Frez Magallanes;-33.61602245;-70.586596
PF784;PF784-Av.Pdte.Salvador Allende Esq. / Juanita De Aguirre;-33.61992959;-70.58430697
PF785;PF785-Av.Pdte.Salvador Allende Esq. / Uruguay;-33.62094435;-70.58182473
PF786;PF786-Av.Pdte.Salvador Allende Esq. / Sargento Menadier;-33.61761034;-70.58583825
PF787;PF787-Av.Pdte.Salvador Allende Esq. / Arturo Prat;-33.61595143;-70.58650847
PF788;PF788-Av.Pdte.Salvador Allende Esq. / P. Aguirre Cerda;-33.61879091;-70.57531791
PF789;PF789-Av.Pdte.Salvador Allende Esq. / Bombero Núñez;-33.62087283;-70.58248096
PF79;PF79-Parada 1 / Paradero 32   Av.Vicuña Mackenna;-33.58268936;-70.58111545
PF790;PF790-Av.Pdte.Salvador Allende Esq. / Sargento Menadier;-33.6181026;-70.58542688
PF791;PF791-Av.Pdte.Salvador Allende Esq. / Pdte. Gonzáles;-33.61989203;-70.57807588
PF792;PF792-Av.Pdte.Salvador Allende Esq. / Marmaduque Grove;-33.61936397;-70.58481402
PF793;PF793-Av.Pdte.Salvador Allende Esq. / Argentina;-33.62064877;-70.58025632
PF794;PF794-Cabo Vírgenes Esq. / Los Cipreses;-33.57755216;-70.60677147
PF795;PF795-Caletera C. Henríquez Esq. / Avenida Los Toros;-33.56666389;-70.55550752
PF796;PF796-Domingo Tocornal Esq. / Ejército Libertador;-33.60495341;-70.59320448
PF798;PF798-Av. Ernesto Alvear Esq. / J. De Dios Malebrán;-33.60947571;-70.58656226
PF799;PF799-Av. Ernesto Alvear Esq. / El Greco;-33.61148272;-70.58757985
PF8;PF8-Parada  / Liceo   Juan Mackenna;-33.56436115;-70.55503532
PF80;PF80-Parada 1 / Paradero 33   Av.Vicuña Mackenna;-33.58572716;-70.58051359
PF800;PF800-Av. Ernesto Alvear Esq. / Coquimbo;-33.60817518;-70.58389787
PF801;PF801-Av. Ernesto Alvear Esq. / Manuel Bulnes;-33.60979753;-70.58678371
PF802;PF802-Av. Ernesto Alvear Esq. / Manuel Rodríguez;-33.61171061;-70.58739002
PF804;PF804-Luis Matte Larraín Esq. / Pasaje Caren;-33.58495502;-70.56035042
PF805;PF805-Nocedal Esq. / Pasaje 5;-33.6063899;-70.59719704
PF808;PF808-Av. Ejército Libertador Esq. / Sargento Menadier;-33.61821427;-70.59077532
PF809;PF809-Av. Ejército Libertador Esq. / Marcos Pérez;-33.61975809;-70.59064201
PF81;PF81-Parada  / (M) Protectora   De La Infancia;-33.58962369;-70.57975495
PF810;PF810-Domingo Tocornal Esq. / Manuel De Falla;-33.60253713;-70.57484978
PF811;PF811-Domingo Tocornal Esq. / Nemesio Vicuña;-33.60207663;-70.57134964
PF812;PF812-Nemesio Vicuña Esq. / Las Nieves -Oriente;-33.59398216;-70.57317483
PF814;PF814-Troncal Sn. Francisco Esq. / El Basamento;-33.57906336;-70.57267778
PF815;PF815-Camino El Rodeo Esq. / Hidra;-33.61907038;-70.60339183
PF816;PF816-Nemesio Vicuña Esq. / Av. San Carlos;-33.59728153;-70.57256661
PF817;PF817-Sargento Menadier Esq. / Camino El Rodeo;-33.62008876;-70.60344303
PF818;PF818-Parada  / Paradero 46   Santa Rosa;-33.61311471;-70.62646571
PF819;PF819-Parada 4 / Paradero 47   Santa Rosa;-33.61573072;-70.62640707
PF82;PF82-Parada  / Paradero 35   Av.Vicuña Mackenna;-33.59069632;-70.57979606
PF820;PF820-Domingo Tocornal Esq. / Pasaje 4;-33.6033414;-70.57967103
PF821;PF821-Domingo Tocornal Esq. / Coquimbo;-33.60378156;-70.58333254
PF823;PF823-Av.Pdte.Salvador Allende Esq. / Tocornal Grez;-33.61943351;-70.57725908
PF824;PF824-Parada 4 / Hospital De Niños;-33.57439276;-70.58251553
PF827;PF827-Cabo De Hornos Esq. / Bahía Catalina;-33.57419512;-70.60833606
PF829;PF829-Av. Camilo Henríquez Esq. / Dr. Carlos Laison;-33.57607025;-70.55332757
PF83;PF83-Parada 1 / Municipalidad   De Puente Alto;-33.59389668;-70.57917552
PF830;PF830-Camino Internacional Esq. / Nocedal;-33.63140284;-70.59255942
PF831;PF831-Curaco De Vélez Esq. / Avenida Pedro Lira ;-33.62551829;-70.62618137
PF832;PF832-Curaco De Vélez Esq. / Ancud;-33.62555054;-70.62784208
PF833;PF833-Curaco De Vélez Esq. / Quitalmahue;-33.62624702;-70.62425468
PF834;PF834-Curaco De Vélez Esq. / Ancud;-33.62536516;-70.62616771
PF837;PF837-Domingo Tocornal Esq. / Coquimbo;-33.60353435;-70.58291849
PF838;PF838-Domingo Tocornal Esq. / Central;-33.60405912;-70.58560084
PF839;PF839-Dr. Eduardo Cordero Esq. / Pasaje 14;-33.60426403;-70.56241182
PF84;PF84-Parada 1 / Paradero 37   Av.Vicuña Mackenna;-33.59765768;-70.57843584
PF840;PF840-Dr. Eduardo Cordero Esq. / Pasaje 14;-33.60410365;-70.56225804
PF841;PF841-Av. Ejército Libertador Esq. / Adolfo Bioy;-33.6051906;-70.59299329
PF842;PF842-Av. Ejército Libertador Esq. / Genaro Prieto;-33.60697202;-70.59261651
PF843;PF843-Av. Ejército Libertador Esq. / Pasaje Chacabuco;-33.58331212;-70.59722417
PF844;PF844-Av. Ejército Libertador Esq. / Domingo Tocornal;-33.60496908;-70.59268745
PF845;PF845-Av. Ejército Libertador Esq. / Pedro Duarte;-33.6099738;-70.59201427
PF846;PF846-Avenida El Peñón Esq. / San Enrique;-33.57937428;-70.55234167
PF847;PF847-Parada 3 / Hospital El Peral;-33.57967884;-70.55178686
PF848;PF848-El Sauce Esq. / San Pedro;-33.62873675;-70.61938562
PF849;PF849-El Sauce Esq. / San Pedro;-33.62841978;-70.61948748
PF85;PF85-Parada 3 / (M) Las Mercedes;-33.60014439;-70.57790999
PF850;PF850-Avenida Eyzaguirre Esq. / El Nogal;-33.60784977;-70.53750434
PF851;PF851-Avenida Eyzaguirre Esq. / 27 De Septiembre;-33.60830884;-70.53829928
PF852;PF852-Avenida Gabriela Esq. / Ejército Libertador;-33.58148435;-70.59769688
PF853;PF853-Parada  / Col. Sta. María    De La Cordillera;-33.57994199;-70.58720666
PF854;PF854-Genaro Prieto Esq. / Calle 1;-33.60727729;-70.59482077
PF855;PF855-Genaro Prieto Esq. / Ejército Libertador;-33.60710588;-70.59272675
PF857;PF857-Genaro Prieto Esq. / Dr. O. Henríquez;-33.60770585;-70.59934451
PF858;PF858-Genaro Prieto Esq. / Nocedal;-33.60745727;-70.59694728
PF859;PF859-Genaro Prieto Esq. / Calle 1;-33.60737313;-70.5950812
PF86;PF86-Parada 1 / Paradero 38   Av.Vicuña Mackenna;-33.60342698;-70.57720461
PF860;PF860-Genaro Prieto Esq. / Alc. Manuel Muñoz B.;-33.6076763;-70.59953797
PF861;PF861-Genaro Prieto Esq. / Nocedal;-33.60747071;-70.59730319
PF862;PF862-Hijuelas Esq. / Av. Eyzaguirre;-33.61582478;-70.60332093
PF863;PF863-Avenida Juanita Esq. / Tucapel;-33.62745168;-70.61213889
PF864;PF864-La Lechería Esq. / Est. Carampangue;-33.62617471;-70.61876633
PF865;PF865-Las Nieves Oriente Esq. / Puerto Mayor;-33.5938449;-70.57545686
PF866;PF866-Las Nieves Oriente Esq. / Troncal Sn.Francisco;-33.58859862;-70.55675239
PF867;PF867-Parada 6 / Municipalidad   De Puente Alto;-33.59410329;-70.57853272
PF868;PF868-Las Nieves Oriente Esq. / Parque Cordillera;-33.58851883;-70.55664321
PF869;PF869-Los Cipreses Esq. / Cabo Leones;-33.57575714;-70.60680285
PF87;PF87-Parada 1 / Paradero 39   Av.Vicuña Mackenna;-33.60561491;-70.57677025
PF870;PF870-Luis Matte Larraín Esq. / Valle Del Elqui;-33.58934572;-70.60832627
PF871;PF871-Luis Matte Larraín Esq. / Bulileo;-33.58733001;-70.59405489
PF872;PF872-Luis Matte Larraín Esq. / Pemuco;-33.58721349;-70.59399887
PF873;PF873-Luis Matte Larraín Esq. / La Serena;-33.5893219;-70.608078
PF874;PF874-Avenida México Esq. / Valle Central;-33.57810923;-70.56399812
PF875;PF875-Nocedal Esq. / Las Achiras;-33.62905008;-70.59318449
PF876;PF876-Nonato Coo Esq. / Los Loros;-33.61305013;-70.56293683
PF877;PF877-Nonato Coo Esq. / Av. Eyzaguirre;-33.61181152;-70.56318393
PF878;PF878-Nonato Coo Esq. / Av. Circunvalación;-33.61614813;-70.56327301
PF879;PF879-Av. Paseo Pie Andino Esq. / Av. Eduardo Cordero;-33.60343889;-70.55489598
PF88;PF88-Parada 1 / (M) Plaza De   Puente Alto;-33.60839873;-70.57628205
PF880;PF880-Av. Paseo Pie Andino Esq. / Cerro Providencia;-33.60229995;-70.55582391
PF881;PF881-Rafael Alberti Esq. / Dalí;-33.61314891;-70.58845112
PF882;PF882-Rafael Alberti Esq. / Ejército Libertador;-33.61344426;-70.59073078
PF883;PF883-San Guillermo Esq. / El Tambillo;-33.62679229;-70.6073726
PF884;PF884-San Guillermo Esq. / Lluta;-33.61672852;-70.60872707
PF885;PF885-San Guillermo Esq. / La Melga;-33.62648617;-70.60733458
PF886;PF886-Santa Elena Esq. / Juan S. Bach;-33.60299356;-70.57441621
PF887;PF887-Santa Elena Esq. / Domingo Tocornal;-33.60280491;-70.5743589
PF888;PF888-Sargento Menadier Esq. / Est. Cherquenco;-33.6220411;-70.61695352
PF889;PF889-Sargento Menadier Esq. / Est. Sierra Nevada;-33.6217392;-70.61521239
PF89;PF89-Av. Concha Y Toro Esq. / Av. Eyzaguirre;-33.6118712;-70.5755369
PF890;PF890-Sargento Menadier Esq. / Osa Mayor;-33.62006862;-70.60499487
PF891;PF891-Sargento Menadier Esq. / Estación 3 Pinos;-33.62186796;-70.61709042
PF892;PF892-Sargento Menadier Esq. / Est. Sierra Nevada;-33.62149929;-70.61493843
PF893;PF893-Sargento Menadier Esq. / Avenida Juanita;-33.6213364;-70.61290887
PF894;PF894-Tocornal Grez Esq. / Sargento Menadier;-33.61647371;-70.57811057
PF895;PF895-Parada  / Hacienda El Peñón;-33.59785826;-70.5118403
PF896;PF896-Parada  / Hacienda El Peñón;-33.59799883;-70.5121445
PF897;PF897-Claudio Matte Esq. / Pedro Ramírez;-33.62880773;-70.57903622
PF898;PF898-Parada 5 / Paradero 38   Av.Vicuña Mackenna;-33.60308913;-70.57753255
PF899;PF899-Avenida Juanita Esq. / Avenida Eyzaguirre;-33.6170147;-70.61306548
PF9;PF9-Parada  / Colegio Mayor;-33.56189574;-70.55602525
PF90;PF90-Arturo Prat Esq. / Tocornal Grez;-33.61416492;-70.57812237
PF900;PF900-Av.Pdte.Salvador Allende Esq. / Jerónimo Méndez;-33.61884817;-70.57507103
PF901;PF901-Av. Jorge Ross Ossa Esq. / Parque Portugal;-33.59530714;-70.58734802
PF902;PF902-Av. Jorge Ross Ossa Esq. / J. De Dios Malebrán;-33.59552845;-70.58977672
PF903;PF903-Hijuelas Esq. / Hidra;-33.61605807;-70.60341149
PF904;PF904-Río Queltehues Esq. / Río Yeso;-33.61513322;-70.61902331
PF905;PF905-Río Queltehues Esq. / Río Yeso;-33.61632065;-70.61856047
PF906;PF906-Río Yeso Esq. / Caiquenos;-33.61598279;-70.62369558
PF907;PF907-Río Yeso Esq. / Estero Puangue;-33.61617907;-70.62522984
PF908;PF908-Río Yeso Esq. / Río Los Baños;-33.61562313;-70.62086484
PF909;PF909-Río Puelche Esq. / Río Pangal;-33.61210106;-70.62331021
PF910;PF910-Río Puelche Esq. / Río Chalaco;-33.61185382;-70.62565521
PF911;PF911-Río Volcán Esq. / Río Los Baños;-33.61422974;-70.62121599
PF913;PF913-Río Coya Esq. / Baños Morales;-33.61381648;-70.62315914
PF914;PF914-Creta Esq. / Miguel Angel;-33.58432584;-70.60182213
PF915;PF915-Domingo Tocornal Esq. / Central;-33.6037431;-70.58492686
PF916;PF916-Domingo Tocornal Esq. / Tomé;-33.60092344;-70.55842876
PF917;PF917-Dr. Eduardo Cordero Esq. / Santa Elena;-33.60551974;-70.5736215
PF919;PF919-Avenida Eyzaguirre Esq. / Central;-33.6119896;-70.56834994
PF92;PF92-Av. Concha Y Toro Esq. / Genaro Salinas;-33.61508384;-70.57465762
PF920;PF920-Avenida Juanita Esq. / Belén;-33.62882167;-70.61219675
PF921;PF921-La Lechería Esq. / El Tranque;-33.62483144;-70.60906095
PF923;PF923-Avenida Los Toros Esq. / Canope;-33.5685137;-70.57538434
PF925;PF925-Luis Matte Larraín Esq. / Pasaje Caren;-33.5850586;-70.56071864
PF926;PF926-Luis Matte Larraín Esq. / Las Nieves -Oriente;-33.5845995;-70.55779037
PF927;PF927-Avenida México Esq. / Caleta Brava;-33.59812749;-70.55702061
PF928;PF928-Avenida México Esq. / Domingo Tocornal;-33.60052424;-70.55647096
PF93;PF93-Balmaceda Esq. / Av. Eyzaguirre;-33.61259078;-70.57426737
PF933;PF933-Nemesio Vicuña Esq. / Av. Eduardo Cordero;-33.60560808;-70.57092873
PF934;PF934-Nonato Coo Esq. / Laguna Verde;-33.56478746;-70.57481035
PF935;PF935-Nonato Coo Esq. / Avenida Los Toros;-33.56791054;-70.57246473
PF936;PF936-Nonato Coo Esq. / Bahía Inglesa;-33.56403885;-70.5748183
PF938;PF938-Río Claro Esq. / Lago Lanalhue;-33.56679333;-70.57663503
PF939;PF939-Tomé Esq. / Av. Circunvalación;-33.61413945;-70.55521748
PF94;PF94-Balmaceda Esq. / 21 De Mayo;-33.61092661;-70.57464668
PF940;PF940-Weber Esq. / Bartok;-33.62906755;-70.60993747
PF941;PF941-Juan De Dios Malebrán Esq. / La Primavera;-33.59256567;-70.59085381
PF942;PF942-Juan De Dios Malebrán Esq. / Llantén;-33.58110132;-70.59243192
PF943;PF943-Juan De Dios Malebrán Esq. / La Primavera;-33.59286569;-70.59066536
PF945;PF945-Parada 5 / Mall   Plaza Tobalaba;-33.56766455;-70.55553624
PF946;PF946-Del Empresario Esq. / Avenida Juanita;-33.6247634;-70.61220738
PF947;PF947-La Serena Esq. / Mauvidanche;-33.59255067;-70.60736206
PF948;PF948-Mauvidanche Esq. / Palo De Rosa;-33.59168219;-70.60201199
PF949;PF949-4 Oriente Esq. / Sargento Menadier;-33.62009828;-70.59852788
PF95;PF95-Parada 2 / Paradero 39   Av.Vicuña Mackenna;-33.60649611;-70.57555765
PF950;PF950-4 Oriente Esq. / Cerro Mármoles;-33.62150895;-70.59823056
PF951;PF951-4 Oriente Esq. / Cerro Yaretas;-33.62401431;-70.59766238
PF952;PF952-Las Achiras Esq. / Nocedal;-33.62885493;-70.59293295
PF953;PF953-Las Achiras Esq. / Ejército Libertador;-33.6285391;-70.59014582
PF954;PF954-Av. Paseo Pie Andino Esq. / Cerro Paranal;-33.59447104;-70.55447638
PF955;PF955-Av. Paseo Pie Andino Esq. / Cerro Paranal;-33.5947317;-70.55454572
PF956;PF956-Av. Paseo Pie Andino Esq. / Troncal Sn.Francisco;-33.59256683;-70.55314911
PF957;PF957-Parada  / Cesfam   Sn. Alberto Hurtado;-33.59628609;-70.55643792
PF958;PF958-Parada  / Cesfam   Sn. Alberto Hurtado;-33.59649238;-70.55652783
PF959;PF959-Troncal Sn. Francisco Esq. / Paseo Pie Andino;-33.59224816;-70.55339124
PF96;PF96-Parada 2 / Paradero 38   Av.Vicuña Mackenna;-33.60327645;-70.57698633
PF960;PF960-Santa Elena Esq. / José Luis Coo;-33.60914246;-70.5731161
PF961;PF961-Valle Central Esq. / Cerro Hornilla;-33.62038036;-70.59693776
PF965;PF965-La Primavera Esq. / Charwa;-33.5936915;-70.60214613
PF966;PF966-La Primavera Esq. / Creta;-33.59349589;-70.6005369
PF967;PF967-Manuel Muñoz B. Esq. / Del Huerto;-33.60932789;-70.59943914
PF968;PF968-Parada 4 / Paradero 26   Av. La Florida;-33.55915923;-70.55777504
PF969;PF969-Diego Portales Esq. / Avenida Las Torres;-33.55885642;-70.55460272
PF97;PF97-Parada 2 / (M) Las Mercedes;-33.6009168;-70.57744988
PF970;PF970-Miguel Ángel Esq. / Psje. Miguel Ángel;-33.58524155;-70.60909054
PF971;PF971-Parada 4 / Paradero 37   Av.Vicuña Mackenna;-33.59685883;-70.5781411
PF972;PF972-Las Nieves Oriente Esq. / Aries;-33.59034592;-70.55621268
PF973;PF973-Las Nieves Oriente Esq. / Paranal;-33.59217479;-70.55707527
PF974;PF974-Las Nieves Oriente Esq. / Avenida México;-33.59235249;-70.56014958
PF975;PF975-Las Nieves Oriente Esq. / Aries;-33.5902839;-70.55612536
PF976;PF976-Las Nieves Oriente Esq. / Aries;-33.59228285;-70.55708798
PF977;PF977-Av. Circunvalación Esq. / Holanda;-33.61528725;-70.55860106
PF978;PF978-Av. Circunvalación Esq. / Nonato Coo;-33.61620713;-70.56288604
PF979;PF979-Av. Circunvalación Esq. / Central;-33.61676171;-70.56609738
PF98;PF98-Parada 2 / Paradero 37   Av.Vicuña Mackenna;-33.59844117;-70.5778143
PF980;PF980-Av. Circunvalación Esq. / G. Ebbinghauss;-33.61709422;-70.56761244
PF981;PF981-Av. Circunvalación Esq. / Holanda;-33.61549997;-70.55889592
PF982;PF982-Av. Circunvalación Esq. / Nonato Coo;-33.61645414;-70.56332165
PF983;PF983-Av. Circunvalación Esq. / Laja;-33.61679203;-70.56583923
PF984;PF984-Nonato Coo Esq. / Enrique Soro;-33.60390006;-70.56480859
PF985;PF985-Los Pinos Esq. / El Volcán;-33.60918265;-70.52160889
PF986;PF986-Alcalde Luis Osorio Esq. / Del Huerto;-33.60921933;-70.60085981
PF987;PF987-Alcalde Luis Osorio Esq. / El Romero;-33.60982549;-70.60070935
PF988;PF988-El Volcán Esq. / El Quisco;-33.60828109;-70.51791778
PF989;PF989-Arturo Prat Esq. / Cachapoal;-33.61623962;-70.59355229
PF99;PF99-Parada 2 / Municipalidad   De Puente Alto;-33.59451541;-70.57874498
PF990;PF990-Pedro Duarte Esq. / Alc. Manuel Muñoz;-33.61095578;-70.5990812
PF991;PF991-Pedro Duarte Esq. / Nocedal;-33.61069345;-70.59705008
PF992;PF992-Pedro Duarte Esq. / Alc.Manuel Muñoz B;-33.61111264;-70.59950444
PF993;PF993-11 De Septiembre Esq. / El Mirador;-33.61079339;-70.52189587
PF994;PF994-11 De Septiembre Esq. / El Bambú;-33.60984333;-70.51921698
PF995;PF995-Los Suspiros Esq. / El Volcán;-33.6089507;-70.52506455
PF996;PF996-El Volcán Esq. / Los Suspiros;-33.61002021;-70.5246307
PF997;PF997-El Volcán Esq. / El Bambú;-33.60910361;-70.51996924
PF998;PF998-El Volcán Esq. / El Ombú;-33.60973119;-70.52173709
PF999;PF999-Independencia Esq. / Alto Pinar;-33.60089515;-70.5812645
PG1;PG1-Parada  / (M) Lo Ovalle;-33.51843084;-70.65928381
PG10;PG10-Parada 1 / Paradero 28   Gran Avenida;-33.54614119;-70.66884931
PG100;PG100-General Franco Esq. / P. Aguirre Cerda;-33.56092852;-70.63797106
PG1000;PG1000-Avenida Lo Blanco Esq. / General Silva;-33.58485077;-70.66453022
PG1001;PG1001-Avenida Lo Blanco Esq. / Pablo Vi;-33.58444499;-70.66653729
PG1002;PG1002-Avenida Lo Blanco Esq. / Las Quintas;-33.58369034;-70.67033697
PG1004;PG1004-Calderón De La Barca Esq. / Juan De La Peña;-33.58534198;-70.67823436
PG1005;PG1005-Calderón De La Barca Esq. / Diego García;-33.58412797;-70.68130316
PG1006;PG1006-Calderón De La Barca Esq. / Sancho De La Hoz;-33.5830448;-70.68402963
PG101;PG101-General Franco Esq. / Santa Pilar;-33.56082487;-70.64034967
PG1017;PG1017-Av.José M. Balmaceda Esq. / Santa Mercedes;-33.59511563;-70.67304647
PG102;PG102-General Franco Esq. / Los Almendros;-33.5605393;-70.64420054
PG1023;PG1023-Condell Esq. / Ducaud;-33.59825231;-70.68379719
PG1024;PG1024-Condell Esq. / Martín De Solis;-33.59736389;-70.68678648
PG1025;PG1025-Condell Esq. / Aron;-33.59658771;-70.68947617
PG1026;PG1026-Condell Esq. / José Besa;-33.59598274;-70.69151182
PG1027;PG1027-Condell Esq. / San Martín;-33.59520823;-70.69407214
PG1028;PG1028-San Martín Esq. / Av. Colón -Sur;-33.59283979;-70.69383187
PG1029;PG1029-Avenida América Esq. / 12 De Febrero;-33.58676106;-70.70699845
PG103;PG103-General Franco Esq. / A. Latorre;-33.56039604;-70.64615828
PG1030;PG1030-Avenida América Esq. / Avenida Balmaceda;-33.5852196;-70.70630006
PG1031;PG1031-Avenida América Esq. / Isabel Riquelme;-33.58298766;-70.70531875
PG1032;PG1032-Avenida América Esq. / El Quisco;-33.58031676;-70.70412415
PG1033;PG1033-Avenida América Esq. / Loncomilla;-33.57769995;-70.70293069
PG1034;PG1034-Paine Esq. / Nacimiento;-33.57646468;-70.70553518
PG1035;PG1035-Paine Esq. / Polpaico;-33.57411716;-70.70443322
PG1036;PG1036-Polpaico Esq. / América;-33.5742995;-70.70166806
PG1037;PG1037-Avenida América Esq. / Avenida Lo Blanco;-33.57329037;-70.700948
PG1038;PG1038-Ochagavía Esq. / El Belloto;-33.57267244;-70.70063423
PG1039;PG1039-Ochagavía Esq. / Garces Gana;-33.56807482;-70.69855114
PG104;PG104-Almirante Latorre Esq. / Celanova;-33.55931471;-70.64609467
PG1040;PG1040-Ochagavía Esq. / Camino La Vara;-33.56667682;-70.69790973
PG1041;PG1041-Camino La Vara Esq. / Toconao;-33.566739;-70.70126116
PG1042;PG1042-Philippe Cousteau Esq. / Miguel De Unamuno;-33.5638914;-70.70176545
PG1043;PG1043-Miguel De Unamuno Esq. / Arturo Gordon;-33.56300192;-70.70611062
PG1044;PG1044-Arturo Gordon Esq. / Cam. Las Acacias;-33.56004882;-70.7057617
PG1045;PG1045-Las Acacias Esq. / Camilo Mori;-33.55942414;-70.70724665
PG1046;PG1046-Las Acacias Esq. / El Nocedal;-33.5586227;-70.71303663
PG1047;PG1047-Las Acacias Esq. / Avenida De Chena;-33.55790228;-70.71686774
PG1049;PG1049-Chena Esq. / Avenida Puerta -Sur;-33.5520491;-70.71495324
