paradero;servicio;distancia
34809;30qI;16252
34811;30qI;16370
33787;30qI;16470
33788;30qI;16607
33789;30qI;16859
33790;30qI;16986
33791;30qI;17135
33792;30qI;17426
33793;30qI;17556
33794;30qI;17645
33795;30qI;17728
34828;30qI;17978
34460;30qI;18202
34461;30qI;18362
34462;30qI;18499
35831;30qI;18646
35832;30qI;18775
35833;30qI;19038
35834;30qI;19927
35835;30qI;20181
35836;30qI;20378
35837;30qI;20697
35838;30qI;21030
35839;30qI;21240
38590;30qI;21377
33703;30qI;24078
33704;30qI;25340
33705;30qI;26189
33706;30qI;26458
33713;30qI;26735
33714;30qI;26981
32633;30qI;27313
32641;30qI;27816
32642;30qI;28187
45087;30qI;28700
38613;30qI;28826
38614;30qI;29025
38615;30qI;29358
38616;30qI;29542
38617;30qI;29693
38618;30qI;29914
38619;30qI;30202
38744;30qI;30328
38745;30qI;30544
38746;30qI;30803
38747;30qI;30935
38748;30qI;31068
38749;30qI;31171
38750;30qI;31325
38751;30qI;31491
38752;30qI;31623
38753;30qI;31745
38180;30rI;0
37555;30rI;145
37474;30rI;274
45105;30rI;618
45106;30rI;740
45107;30rI;1080
45108;30rI;1300
37541;30rI;1778
37492;30rI;2001
34693;30rI;2658
37471;30rI;3076
37560;30rI;3193
37564;30rI;3358
37517;30rI;3559
37475;30rI;3690
37508;30rI;3857
37476;30rI;3990
37526;30rI;4134
37567;30rI;4354
34735;30rI;4553
34736;30rI;4699
34737;30rI;4819
34738;30rI;4917
34773;30rI;5189
34774;30rI;5567
34775;30rI;5799
34776;30rI;6054
34777;30rI;7047
34778;30rI;7349
34779;30rI;7979
34780;30rI;8610
34781;30rI;9406
34782;30rI;9731
34783;30rI;10201
34784;30rI;10713
34785;30rI;11178
34792;30rI;11940
34793;30rI;12397
34794;30rI;12660
34795;30rI;12976
34796;30rI;13298
34797;30rI;13755
34799;30rI;14964
34800;30rI;15087
34801;30rI;15443
35575;30rI;15688
35108;30rI;15835
37545;30rI;15954
37522;30rI;16239
34806;30rI;16448
34807;30rI;16635
34808;30rI;16783
34809;30rI;17052
34811;30rI;17170
33787;30rI;17270
33788;30rI;17407
33789;30rI;17658
33790;30rI;17786
33791;30rI;17935
33792;30rI;18226
33793;30rI;18355
33794;30rI;18444
33795;30rI;18528
34828;30rI;18778
34460;30rI;19001
34461;30rI;19161
34462;30rI;19299
35831;30rI;19446
35832;30rI;19575
35833;30rI;19837
35834;30rI;20726
35835;30rI;20981
35836;30rI;21177
35837;30rI;21496
35838;30rI;21829
35839;30rI;22040
37536;30rI;22771
37518;30rI;23030
37540;30rI;23235
37494;30rI;23451
37497;30rI;23724
37574;30rI;23857
37515;30rI;24100
32745;30rI;24302
32746;30rI;24526
32747;30rI;24933
32748;30rI;25251
37521;30rI;25335
32749;30rI;25538
32750;30rI;25734
32638;30rI;26018
32639;30rI;26249
32640;30rI;26542
32633;30rI;27374
32641;30rI;27877
32642;30rI;28247
45087;30rI;28760
38613;30rI;28886
38614;30rI;29086
38615;30rI;29419
38616;30rI;29603
38617;30rI;29753
38618;30rI;29974
38619;30rI;30263
38744;30rI;30388
38745;30rI;30605
38746;30rI;30864
38747;30rI;30995
38748;30rI;31128
38749;30rI;31232
38750;30rI;31386
38751;30rI;31551
38752;30rI;31683
38753;30rI;31806
38754;30rI;31936
37655;31dI;0
37555;31dI;396
37474;31dI;526
37656;31dI;786
37657;31dI;949
37541;31dI;1232
37492;31dI;1454
34693;31dI;2112
37471;31dI;2529
37560;31dI;2647
37564;31dI;2811
37517;31dI;3013
37475;31dI;3143
37508;31dI;3310
37476;31dI;3443
37526;31dI;3588
37567;31dI;3807
34735;31dI;4006
34736;31dI;4152
34737;31dI;4272
34738;31dI;4370
34773;31dI;4642
34774;31dI;5021
34775;31dI;5253
34776;31dI;5507
34777;31dI;6500
34778;31dI;6803
34779;31dI;7432
34780;31dI;8063
34781;31dI;8860
34782;31dI;9184
34783;31dI;9654
34784;31dI;10166
34785;31dI;10631
34792;31dI;11393
34793;31dI;11850
34794;31dI;12113
34795;31dI;12429
34796;31dI;12751
34797;31dI;13209
34799;31dI;14417
34800;31dI;14541
34801;31dI;14897
35575;31dI;15141
35108;31dI;15288
37545;31dI;15408
37522;31dI;15692
34806;31dI;15901
34807;31dI;16088
34808;31dI;16236
34809;31dI;16505
34811;31dI;16623
33787;31dI;16724
33788;31dI;16860
33789;31dI;17112
33790;31dI;17240
33791;31dI;17388
33792;31dI;17680
33793;31dI;17809
33794;31dI;17898
33795;31dI;17982
34828;31dI;18232
34460;31dI;18455
34461;31dI;18615
34462;31dI;18752
35831;31dI;18900
35832;31dI;19029
35833;31dI;19291
35834;31dI;20180
35835;31dI;20434
35836;31dI;20631
35837;31dI;20950
35838;31dI;21283
35839;31dI;21494
37536;31dI;22225
37518;31dI;22483
37540;31dI;22689
37494;31dI;22905
37497;31dI;23177
37574;31dI;23310
37515;31dI;23553
32745;31dI;23755
32746;31dI;23979
32747;31dI;24387
32748;31dI;24704
37521;31dI;24789
32749;31dI;24991
32750;31dI;25188
32638;31dI;25471
32639;31dI;25703
32640;31dI;25995
32633;31dI;26827
32641;31dI;27330
32642;31dI;27702
32643;31dI;27992
32644;31dI;28330
32645;31dI;28690
32646;31dI;29029
32647;31dI;29526
32648;31dI;29817
32649;31dI;30126
32650;31dI;30460
32651;31dI;30755
32652;31dI;31201
32653;31dI;31675
32654;31dI;32085
32655;31dI;32308
32656;31dI;32882
32657;31dI;33011
32658;31dI;33295
32659;31dI;33499
32660;31dI;33732
32661;31dI;34066
32662;31dI;34199
32663;31dI;34372
32664;31dI;34584
32665;31dI;34808
32666;31dI;35245
32667;31dI;35558
32668;31dI;35715
32669;31dI;35844
32670;31dI;36081
32671;31dI;36226
32672;31dI;36474
32673;31dI;36720
32674;31dI;36987
32675;31dI;37828
32676;31dI;38049
32677;31dI;38265
32678;31dI;38442
32502;31dI;38749
37829;31dI;38883
37830;31dI;39046
37831;31dI;39334
37832;31dI;39573
37833;31dI;39801
37834;31dI;40024
37855;31fI;219
37856;31fI;444
37857;31fI;640
37858;31fI;960
37859;31fI;1211
37860;31fI;1339
37861;31fI;1467
32504;31fI;1766
32505;31fI;1942
32506;31fI;2163
32507;31fI;2399
32508;31fI;3072
32509;31fI;3305
32510;31fI;3644
32511;31fI;3771
32512;31fI;4063
32513;31fI;4349
32514;31fI;4762
32515;31fI;5042
32516;31fI;5494
32517;31fI;5769
32518;31fI;5928
32519;31fI;6073
32520;31fI;6248
32521;31fI;6435
32522;31fI;6625
32523;31fI;7008
32524;31fI;7362
32525;31fI;7578
32526;31fI;7786
32527;31fI;7988
32528;31fI;8214
32529;31fI;8715
32530;31fI;9139
32531;31fI;9451
32532;31fI;9787
32533;31fI;10113
32534;31fI;10402
32535;31fI;10857
32536;31fI;11203
32537;31fI;11561
32538;31fI;11896
32539;31fI;12172
32540;31fI;12404
32541;31fI;13423
32542;31fI;13702
32543;31fI;13932
32544;31fI;14129
32545;31fI;14427
32546;31fI;14637
32547;31fI;14753
32548;31fI;15090
32549;31fI;15443
32550;31fI;15685
37949;31fI;15827
37950;31fI;16077
37951;31fI;16291
37952;31fI;16468
37953;31fI;16693
37954;31fI;16863
37955;31fI;17163
35691;31fI;17948
35692;31fI;18172
35693;31fI;18493
35694;31fI;18786
35695;31fI;18950
35696;31fI;19236
35697;31fI;20091
37963;31fI;20677
34464;31fI;21203
34465;31fI;21444
34466;31fI;21656
34467;31fI;21963
34468;31fI;22214
34469;31fI;22345
34470;31fI;22633
34471;31fI;22757
34472;31fI;22871
34473;31fI;23114
34474;31fI;23353
34475;31fI;23587
34476;31fI;23754
34410;31fI;24053
34477;31fI;25250
34478;31fI;25996
34479;31fI;26692
34480;31fI;27143
34481;31fI;27874
34482;31fI;28344
34483;31fI;28758
34484;31fI;29324
34485;31fI;29629
34486;31fI;30416
34487;31fI;31104
38068;31fI;31749
38069;31fI;32083
38070;31fI;33106
38071;31fI;33270
34411;31fI;33952
34412;31fI;34093
34497;31fI;34395
38075;31fI;34664
38076;31fI;34860
38077;31fI;35035
38078;31fI;35146
38079;31fI;35328
38080;31fI;35457
38081;31fI;35655
38082;31fI;36394
38083;31fI;37017
38084;31fI;37519
38085;31fI;37692
38086;31fI;38176
38087;31fI;38322
38088;31fI;38389
38090;31fI;38474
38180;32eI;0
38087;32eI;161
38088;32eI;229
38089;32eI;324
38090;32eI;387
38151;32eI;614
38149;32eI;833
38108;32eI;1474
38217;32eI;1478
38194;32eI;1736
38121;32eI;1738
38124;32eI;1863
38204;32eI;2043
38146;32eI;2257
38127;32eI;2500
38156;32eI;3880
37655;32eI;3962
37555;32eI;4434
37474;32eI;4564
37656;32eI;4824
37657;32eI;4987
37541;32eI;5270
37492;32eI;5492
34693;32eI;6149
37471;32eI;6567
37560;32eI;6684
37564;32eI;6849
37517;32eI;7051
37475;32eI;7181
37508;32eI;7348
37476;32eI;7481
37526;32eI;7626
37567;32eI;7845
34735;32eI;8044
34736;32eI;8190
34737;32eI;8310
34738;32eI;8408
34773;32eI;8680
34774;32eI;9058
34775;32eI;9290
34776;32eI;9545
34777;32eI;10538
34778;32eI;10841
34779;32eI;11470
34780;32eI;12101
34781;32eI;12897
34782;32eI;13222
34783;32eI;13692
34784;32eI;14204
34785;32eI;14669
34792;32eI;15431
34793;32eI;15888
34794;32eI;16151
34795;32eI;16467
34796;32eI;16789
34797;32eI;17247
34799;32eI;18455
34800;32eI;18578
34801;32eI;18934
35575;32eI;19179
35108;32eI;19326
37522;32eI;19730
38260;32eI;19824
34806;32eI;19939
34807;32eI;20126
34808;32eI;20274
34809;32eI;20543
34811;32eI;20661
33787;32eI;20761
33788;32eI;20898
33789;32eI;21150
33790;32eI;21277
33791;32eI;21426
33792;32eI;21717
33793;32eI;21846
33794;32eI;21935
33795;32eI;22019
34828;32eI;22269
34460;32eI;22493
34461;32eI;22653
34462;32eI;22790
35831;32eI;22937
35832;32eI;23066
35833;32eI;23329
35834;32eI;24218
35835;32eI;24472
35836;32eI;24668
35837;32eI;24987
35838;32eI;25320
35839;32eI;25532
37536;32eI;26262
37518;32eI;26521
37540;32eI;26727
37494;32eI;26943
37497;32eI;27215
37574;32eI;27348
37515;32eI;27591
32745;32eI;27793
32746;32eI;28017
32747;32eI;28424
32748;32eI;28742
37521;32eI;28826
32749;32eI;29029
32750;32eI;29225
32638;32eI;29509
32639;32eI;29740
32640;32eI;30033
32633;32eI;30865
32641;32eI;31368
32642;32eI;31739
32643;32eI;32029
32644;32eI;32367
32645;32eI;32728
32646;32eI;33066
32647;32eI;33563
32648;32eI;33855
32649;32eI;34163
32650;32eI;34498
32651;32eI;34792
32652;32eI;35239
32653;32eI;35712
32654;32eI;36123
32655;32eI;36346
32656;32eI;36920
32657;32eI;37049
32658;32eI;37333
32659;32eI;37537
32660;32eI;37770
32661;32eI;38103
32662;32eI;38237
32663;32eI;38410
32664;32eI;38621
32665;32eI;38846
32666;32eI;39283
32667;32eI;39596
32668;32eI;39753
32669;32eI;39882
32670;32eI;40119
32671;32eI;40264
32672;32eI;40512
32673;32eI;40758
32674;32eI;41025
32675;32eI;41866
32676;32eI;42087
32677;32eI;42303
32678;32eI;42480
32502;32eI;42786
37829;32eI;42921
37830;32eI;43084
37831;32eI;43372
37832;32eI;43611
37833;32eI;43839
37834;32eI;44062
37855;32gI;219
37856;32gI;444
37857;32gI;640
37858;32gI;960
37859;32gI;1211
37860;32gI;1339
37861;32gI;1467
32504;32gI;1766
32505;32gI;1942
32506;32gI;2163
32507;32gI;2399
32508;32gI;3072
32509;32gI;3305
32510;32gI;3644
32511;32gI;3771
32512;32gI;4063
32513;32gI;4349
32514;32gI;4762
32515;32gI;5042
32516;32gI;5494
32517;32gI;5769
32518;32gI;5928
32519;32gI;6074
32520;32gI;6249
32521;32gI;6435
32522;32gI;6625
32528;32gI;8218
32529;32gI;8718
32530;32gI;9142
32531;32gI;9455
32532;32gI;9791
32533;32gI;10117
32534;32gI;10405
32535;32gI;10861
32536;32gI;11206
32537;32gI;11564
32538;32gI;11900
32539;32gI;12176
32540;32gI;12408
32541;32gI;13427
32542;32gI;13705
32543;32gI;13936
32544;32gI;14133
32545;32gI;14430
32546;32gI;14641
32547;32gI;14757
32548;32gI;15094
32549;32gI;15447
32550;32gI;15689
37949;32gI;15831
37950;32gI;16081
37951;32gI;16295
37952;32gI;16472
37953;32gI;16697
37954;32gI;16867
37955;32gI;17167
35691;32gI;17949
35692;32gI;18175
35693;32gI;18495
35694;32gI;18789
35695;32gI;18952
35696;32gI;19238
35697;32gI;20094
37963;32gI;20679
34464;32gI;21205
34465;32gI;21446
34466;32gI;21658
34467;32gI;21966
34468;32gI;22216
34469;32gI;22347
34470;32gI;22635
34471;32gI;22759
34472;32gI;22873
34473;32gI;23117
34474;32gI;23355
34475;32gI;23589
34476;32gI;23756
34410;32gI;24055
34477;32gI;25252
34478;32gI;25998
34479;32gI;26694
34480;32gI;27145
34481;32gI;27876
34482;32gI;28346
34483;32gI;28760
34484;32gI;29326
34485;32gI;29631
34486;32gI;30419
34487;32gI;31106
38068;32gI;31751
38069;32gI;32085
38070;32gI;33108
38071;32gI;33272
34411;32gI;33954
34412;32gI;34095
34497;32gI;34397
38075;32gI;34666
38076;32gI;34862
38077;32gI;35037
38078;32gI;35148
38079;32gI;35330
38080;32gI;35459
38081;32gI;35657
38082;32gI;36396
38083;32gI;37019
38084;32gI;37521
38085;32gI;37694
38086;32gI;38178
38087;32gI;38324
38088;32gI;38391
38089;32gI;38486
38090;32gI;38549
37655;32gI;38550
38151;32gI;38776
38149;32gI;38996
38108;32gI;39636
38217;32gI;39640
38194;32gI;39898
38121;32gI;39900
38124;32gI;40025
38204;32gI;40205
38146;32gI;40420
38127;32gI;40662
38156;32gI;42042
37655;32hI;0
37555;32hI;396
37474;32hI;526
37656;32hI;786
37657;32hI;949
37541;32hI;1232
37492;32hI;1454
34693;32hI;2112
37471;32hI;2529
37560;32hI;2647
37564;32hI;2811
37517;32hI;3013
37475;32hI;3143
37508;32hI;3310
37476;32hI;3443
37526;32hI;3588
37567;32hI;3807
34735;32hI;4006
34736;32hI;4152
34737;32hI;4272
34738;32hI;4370
34773;32hI;4642
34774;32hI;5021
34775;32hI;5253
34776;32hI;5507
34777;32hI;6500
34778;32hI;6803
34779;32hI;7432
34780;32hI;8063
34781;32hI;8860
34782;32hI;9184
34783;32hI;9654
34784;32hI;10166
34785;32hI;10631
34792;32hI;11393
34793;32hI;11850
34794;32hI;12113
34795;32hI;12429
34796;32hI;12751
34797;32hI;13209
34799;32hI;14417
34800;32hI;14541
34801;32hI;14897
35575;32hI;15141
35108;32hI;15288
37545;32hI;15408
37522;32hI;15692
34806;32hI;15901
34807;32hI;16088
34808;32hI;16236
34809;32hI;16505
34811;32hI;16623
33787;32hI;16723
33788;32hI;16860
33789;32hI;17112
33790;32hI;17239
33791;32hI;17388
33792;32hI;17679
33793;32hI;17809
33794;32hI;17898
33795;32hI;17981
34828;32hI;18231
34460;32hI;18455
34461;32hI;18615
34462;32hI;18752
35831;32hI;18899
35832;32hI;19029
35833;32hI;19291
35834;32hI;20180
35835;32hI;20434
35836;32hI;20630
35837;32hI;20949
35838;32hI;21282
35839;32hI;21494
37536;32hI;22225
37518;32hI;22483
37540;32hI;22689
37494;32hI;22905
37497;32hI;23177
37574;32hI;23310
37515;32hI;23553
32745;32hI;23755
32746;32hI;23979
32747;32hI;24386
32748;32hI;24704
37521;32hI;24788
32749;32hI;24991
32750;32hI;25187
32638;32hI;25471
32639;32hI;25702
32640;32hI;25995
32633;32hI;26827
32641;32hI;27330
32642;32hI;27701
32643;32hI;27991
32644;32hI;28330
32645;32hI;28690
32646;32hI;29028
38744;32hI;29789
38745;32hI;30005
38746;32hI;30265
38747;32hI;30396
38748;32hI;30529
38749;32hI;30632
38750;32hI;30786
38751;32hI;30951
38752;32hI;31083
38753;32hI;31206
38754;32hI;31337
38755;32hI;31606
38756;32hI;32094
38757;32hI;32764
38758;32hI;33378
38759;32hI;33619
38760;32hI;33792
38761;32hI;33990
38762;32hI;34204
32668;32hI;34507
32669;32hI;34636
32670;32hI;34872
32671;32hI;35017
32672;32hI;35265
32673;32hI;35512
32674;32hI;35779
32675;32hI;36620
32676;32hI;36841
32677;32hI;37057
32678;32hI;37234
32502;32hI;37540
37829;32hI;37674
37830;32hI;37838
37831;32hI;38126
37832;32hI;38365
37833;32hI;38593
37855;32hI;39019
38764;32hI;39559
37834;32yI;260
38764;32yI;645
37856;32yI;914
37857;32yI;1110
37858;32yI;1430
37859;32yI;1680
37860;32yI;1808
37861;32yI;1937
32504;32yI;2235
32505;32yI;2411
32506;32yI;2633
32507;32yI;2868
32508;32yI;3542
32509;32yI;3775
32510;32yI;4114
32511;32yI;4241
32512;32yI;4532
32513;32yI;4818
38777;32yI;5070
38778;32yI;5292
38779;32yI;5515
38780;32yI;5738
38781;32yI;5973
38782;32yI;6124
38783;32yI;6738
38210;32yI;7560
38784;32yI;8018
38785;32yI;8275
38786;32yI;8429
38787;32yI;8665
38788;32yI;8854
38818;32yI;8989
38819;32yI;9088
38820;32yI;9202
38821;32yI;9371
38822;32yI;9599
38823;32yI;9813
32534;32yI;10184
32535;32yI;10640
32536;32yI;10985
32537;32yI;11343
32538;32yI;11679
32539;32yI;11955
32540;32yI;12187
32541;32yI;13206
32542;32yI;13484
32543;32yI;13715
32544;32yI;13912
32545;32yI;14209
32546;32yI;14420
32547;32yI;14536
32548;32yI;14873
32549;32yI;15226
32550;32yI;15468
37949;32yI;15610
37950;32yI;15860
37951;32yI;16074
37952;32yI;16251
37953;32yI;16475
37954;32yI;16646
37955;32yI;16946
35691;32yI;17728
35692;32yI;17954
35693;32yI;18274
35694;32yI;18568
35695;32yI;18731
35696;32yI;19017
35697;32yI;19873
37963;32yI;20458
34464;32yI;20984
34465;32yI;21225
34466;32yI;21437
34467;32yI;21744
34468;32yI;21995
34469;32yI;22126
34470;32yI;22414
34471;32yI;22538
34472;32yI;22652
34473;32yI;22896
34474;32yI;23134
34475;32yI;23368
34476;32yI;23535
34410;32yI;23834
34477;32yI;25031
34478;32yI;25777
34479;32yI;26473
34480;32yI;26924
34481;32yI;27655
34482;32yI;28125
34483;32yI;28539
34484;32yI;29105
34485;32yI;29410
34486;32yI;30198
34487;32yI;30885
38068;32yI;31530
38069;32yI;31864
38070;32yI;32887
38071;32yI;33051
34411;32yI;33733
34412;32yI;33874
34497;32yI;34176
38075;32yI;34445
38076;32yI;34641
38077;32yI;34816
38078;32yI;34927
38079;32yI;35109
38080;32yI;35238
38081;32yI;35436
38082;32yI;36175
38083;32yI;36798
38084;32yI;37300
38085;32yI;37473
38086;32yI;37957
38087;32yI;38103
38088;32yI;38170
38089;32yI;38265
38090;32yI;38328
37655;32yI;38329
38151;32yI;38555
38149;32yI;38775
38108;32yI;39415
38217;32yI;39419
38194;32yI;39677
38121;32yI;39679
38124;32yI;39804
38204;32yI;39984
38146;32yI;40198
38127;32yI;40441
38156;32yI;41821
32602;40bI;0
36161;40bI;199
36307;40bI;593
32622;40bI;875
32623;40bI;1060
32624;40bI;1154
32625;40bI;1408
32626;40bI;1583
32627;40bI;1831
36310;40bI;2103
36172;40bI;2436
36173;40bI;2599
36174;40bI;2918
32717;40bI;3134
36176;40bI;3189
36177;40bI;3331
36178;40bI;3534
36179;40bI;3768
36180;40bI;3956
36181;40bI;4080
32738;40bI;4211
32739;40bI;4471
36184;40bI;4773
36197;40bI;4933
36324;40bI;5224
37950;40bI;5438
37951;40bI;5652
37952;40bI;5828
37953;40bI;6053
37954;40bI;6224
37955;40bI;6524
35691;40bI;7309
35692;40bI;7533
35693;40bI;7853
35694;40bI;8147
35695;40bI;8310
35696;40bI;8596
35697;40bI;9453
35690;40bI;10193
35698;40bI;10405
35699;40bI;10554
35700;40bI;10785
35701;40bI;10932
35702;40bI;11145
35703;40bI;11267
35704;40bI;11385
35705;40bI;11456
35706;40bI;11553
35707;40bI;11834
35708;40bI;11964
35709;40bI;12085
34471;40bI;12334
34472;40bI;12447
34473;40bI;12691
34474;40bI;12930
34475;40bI;13163
34476;40bI;13331
34596;40bI;13665
34597;40bI;14022
34598;40bI;14156
34599;40bI;14220
34600;40bI;14395
34601;40bI;14625
34602;40bI;14810
34603;40bI;15097
34626;40bI;15630
34627;40bI;15879
34628;40bI;16146
34629;40bI;16587
34630;40bI;16846
35548;40bI;17161
35547;40bI;17602
35546;40bI;17935
35568;40bI;18015
35553;40bI;18323
32602;40gI;0
36161;40gI;199
36162;40gI;624
32620;40gI;863
32621;40gI;1101
32622;40gI;1296
32623;40gI;1481
32624;40gI;1575
32625;40gI;1830
36169;40gI;1988
36170;40gI;2168
36171;40gI;2391
36172;40gI;2564
36173;40gI;2726
36174;40gI;3045
32717;40gI;3261
36176;40gI;3316
36177;40gI;3458
36178;40gI;3661
36179;40gI;3895
36180;40gI;4083
36181;40gI;4207
32738;40gI;4338
32739;40gI;4598
36184;40gI;4900
36197;40gI;5060
36198;40gI;5212
32743;40gI;5603
32744;40gI;5791
32745;40gI;5881
32746;40gI;6105
32747;40gI;6512
36204;40gI;7000
33774;40gI;8501
33775;40gI;9802
33776;40gI;10227
33777;40gI;10609
33778;40gI;10906
33779;40gI;11152
33780;40gI;11411
33781;40gI;11679
33782;40gI;11956
33783;40gI;12190
33784;40gI;12412
33785;40gI;12691
36026;40gI;12792
33786;40gI;12957
33787;40gI;13097
33788;40gI;13234
33789;40gI;13485
33790;40gI;13613
33791;40gI;13762
33792;40gI;14053
33793;40gI;14182
33794;40gI;14271
33795;40gI;14354
35082;40gI;14868
35080;40gI;15479
35125;40gI;16414
35409;40gI;19407
35411;40gI;19624
35412;40gI;19812
35413;40gI;20189
35414;40gI;20369
35415;40gI;20547
35416;40gI;20696
34943;40gI;21512
35417;40gI;22167
35418;40gI;22460
35419;40gI;22599
35420;40gI;22746
35421;40gI;22906
35422;40gI;23116
35423;40gI;23270
35149;40gI;23546
35150;40gI;23863
35620;40gI;24248
35150;40nI;0
35151;40nI;185
35619;40nI;591
35620;40nI;770
35621;40nI;915
35622;40nI;1010
35623;40nI;1090
35624;40nI;1271
35625;40nI;1452
35626;40nI;1546
35627;40nI;1785
35628;40nI;1962
35629;40nI;2100
34989;40nI;2344
34990;40nI;2667
34944;40nI;2973
34943;40nI;3208
34991;40nI;3503
34992;40nI;3733
35954;40nI;4266
35955;40nI;4559
35956;40nI;4738
35957;40nI;4921
35958;40nI;5390
35959;40nI;5617
35960;40nI;5826
35078;40nI;8656
35079;40nI;9428
35081;40nI;9939
35172;40nI;10252
35173;40nI;10396
33682;40nI;10737
33683;40nI;11003
33684;40nI;11120
33685;40nI;11497
33686;40nI;11655
33687;40nI;11785
33688;40nI;11905
33689;40nI;11996
33690;40nI;12181
33691;40nI;12270
33692;40nI;12404
33693;40nI;12785
33694;40nI;13004
33695;40nI;13237
33696;40nI;13497
33697;40nI;13756
33698;40nI;14034
33699;40nI;14298
33700;40nI;14546
33701;40nI;14967
33702;40nI;15553
33703;40nI;16610
36001;40nI;18196
36002;40nI;18983
36003;40nI;19104
32548;40nI;19656
32549;40nI;20009
35319;40pI;0
35320;40pI;120
35321;40pI;380
35062;40pI;604
35063;40pI;787
35064;40pI;944
35065;40pI;1030
35066;40pI;1254
35067;40pI;1538
35068;40pI;1679
35069;40pI;1793
35070;40pI;2187
35071;40pI;2287
35072;40pI;2590
35073;40pI;2711
35074;40pI;2871
35075;40pI;3208
35076;40pI;3679
35077;40pI;3804
34801;40pI;4156
34802;40pI;4451
34803;40pI;4665
34804;40pI;4775
34805;40pI;5008
36051;40pI;5408
36052;40pI;5538
36053;40pI;5657
36054;40pI;5789
36055;40pI;5917
36056;40pI;6166
36090;40pI;6425
36091;40pI;6464
36092;40pI;6664
36093;40pI;6758
36094;40pI;6887
36095;40pI;7048
36096;40pI;7178
36097;40pI;7289
34461;40pI;7393
34462;40pI;7530
35831;40pI;7677
35832;40pI;7806
35833;40pI;8069
35834;40pI;8958
35835;40pI;9212
35836;40pI;9408
35837;40pI;9727
35838;40pI;10061
35839;40pI;10272
37536;40pI;11003
37518;40pI;11261
37540;40pI;11467
37494;40pI;11683
37497;40pI;11955
37574;40pI;12088
36115;40pI;12427
36116;40pI;12693
32555;40pI;13092
32556;40pI;13300
36119;40pI;13517
36120;40pI;13636
36121;40pI;13786
36122;40pI;14130
36123;40pI;14230
36124;40pI;14398
32617;40pI;14461
36147;40pI;14579
36148;40pI;14962
36149;40pI;15133
36565;40pI;15412
32707;40pI;15755
32708;40pI;16035
32709;40pI;16174
32710;40pI;16415
32711;40pI;16655
32712;40pI;16891
36157;40pI;17050
36158;40pI;17289
36159;40pI;17517
39668;41cI;0
39669;41cI;147
39670;41cI;320
36752;41cI;628
36753;41cI;1019
32591;41cI;1417
37101;41cI;1678
32618;41cI;1935
32619;41cI;2130
36307;41cI;2520
32622;41cI;2802
32623;41cI;2987
32624;41cI;3080
32625;41cI;3335
32626;41cI;3511
32627;41cI;3759
36768;41cI;4467
36769;41cI;4671
36770;41cI;4789
36771;41cI;4923
36772;41cI;5044
37590;41cI;5475
37917;41cI;5753
36686;41cI;5915
36687;41cI;6078
36688;41cI;6198
40041;41cI;6670
40042;41cI;6941
40043;41cI;7137
37954;41cI;7588
37955;41cI;7891
35691;41cI;8676
35692;41cI;8900
35693;41cI;9220
35694;41cI;9514
35695;41cI;9677
35696;41cI;9964
35697;41cI;10824
37075;41cI;11290
35690;41cI;11560
35698;41cI;11772
35699;41cI;11921
35700;41cI;12152
35701;41cI;12299
35702;41cI;12512
35703;41cI;12634
35704;41cI;12752
35705;41cI;12823
35706;41cI;12920
35707;41cI;13201
35708;41cI;13331
33785;41cI;13379
36026;41cI;13480
33786;41cI;13646
34586;41cI;13919
34587;41cI;14088
34588;41cI;14246
34589;41cI;14485
34590;41cI;14570
34591;41cI;14624
34592;41cI;14800
34593;41cI;14910
34594;41cI;15144
35190;41cI;15432
34410;41cI;15646
35192;41cI;16170
35103;41cI;16595
32599;41qI;0
37038;41qI;163
32600;41qI;1258
32601;41qI;2170
32724;41qI;2462
32602;41qI;2602
36161;41qI;2803
39668;41qI;3290
39669;41qI;3437
39670;41qI;3610
36752;41qI;3918
36753;41qI;4309
32591;41qI;4707
37101;41qI;4969
32618;41qI;5225
32619;41qI;5420
32620;41qI;5640
32621;41qI;5878
32622;41qI;6073
32623;41qI;6258
32624;41qI;6351
32625;41qI;6607
36169;41qI;6765
36170;41qI;6946
36171;41qI;7168
36565;41qI;7351
36768;41qI;7878
36769;41qI;8082
36770;41qI;8201
36771;41qI;8335
36772;41qI;8456
37590;41qI;8886
37917;41qI;9165
36686;41qI;9327
36687;41qI;9490
36688;41qI;9610
40041;41qI;10082
40042;41qI;10353
40043;41qI;10549
37954;41qI;11000
37955;41qI;11303
35691;41qI;12088
35692;41qI;12312
35693;41qI;12632
35694;41qI;12926
35695;41qI;13089
35696;41qI;13376
35697;41qI;14235
37075;41qI;14702
35690;41qI;14972
35698;41qI;15184
35699;41qI;15333
35700;41qI;15564
35701;41qI;15711
35702;41qI;15924
35703;41qI;16046
35103;41rI;0
35075;41rI;364
35076;41rI;835
35077;41rI;960
34801;41rI;1312
34802;41rI;1607
34803;41rI;1822
34804;41rI;1932
34805;41rI;2165
36051;41rI;2565
36052;41rI;2694
36053;41rI;2813
36054;41rI;2946
36055;41rI;3074
36056;41rI;3323
36090;41rI;3581
36091;41rI;3620
36092;41rI;3821
36093;41rI;3915
36094;41rI;4044
36095;41rI;4204
36096;41rI;4335
36097;41rI;4446
34461;41rI;4549
34462;41rI;4687
35831;41rI;4834
35832;41rI;4963
35833;41rI;5226
35834;41rI;6114
35835;41rI;6368
35836;41rI;6565
