101
Plaza Egaña (M),Lunes a Viernes,06:00,22:45

D02
Diagonal Las Torres,Lunes a Viernes,05:30,00:30
Diagonal Las Torres,Domingo y Festivos,05:30,00:30
Diagonal Las Torres,Sábado,05:30,00:30
(M) Irarrazaval,Lunes a Viernes,05:30,00:30
(M) Irarrazaval,Sábado,05:30,00:30
(M) Irarrazaval,Domingo y Festivos,05:30,00:30

D03
Las Parcelas,Sábado,05:30,00:30
Las Parcelas,Domingo y Festivos,05:30,00:30
Las Parcelas,Lunes a Viernes,05:30,00:30
(M) Toesca,Lunes a Viernes,05:30,00:30
(M) Toesca,Sábado,05:30,00:30
(M) Toesca,Domingo y Festivos,05:30,00:30

D05
Las Perdices,Lunes a Viernes,05:30,00:30
Las Perdices,Sábado,05:30,00:30
Las Perdices,Domingo y Festivos,05:30,00:30
(M) Franklin,Sábado,05:30,00:30
(M) Franklin,Lunes a Viernes,05:30,00:30
(M) Franklin,Domingo y Festivos,05:30,00:30

D06
(M) Bellavista De La Florida,Domingo y Festivos,06:30,23:30
(M) Bellavista De La Florida,Sábado,06:00,23:30
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:30
(M) Irarrazaval,Sábado,06:05,23:30
(M) Irarrazaval,Lunes a Viernes,05:35,23:30
(M) Irarrazaval,Domingo y Festivos,06:35,23:30

D07
(M) Franklin,Lunes a Viernes,05:30,00:30
(M) Franklin,Sábado,05:30,00:30
(M) Franklin,Domingo y Festivos,05:30,00:30
Diagonal Las Torres,Domingo y Festivos,05:30,00:30
Diagonal Las Torres,Sábado,05:30,00:30
Diagonal Las Torres,Lunes a Viernes,05:30,00:30

D07c
(M) Los Presidentes,Lunes a Viernes,06:30,09:15
Diagonal Las Torres,Lunes a Viernes,06:30,09:15

D08
(M) Francisco Bilbao,Domingo y Festivos,00:00,23:59
(M) Francisco Bilbao,Sábado,00:00,23:59
(M) Francisco Bilbao,Lunes a Viernes,00:00,23:59
Av. Grecia,Lunes a Viernes,00:00,23:59
Av. Grecia,Sábado,00:00,23:59
Av. Grecia,Domingo y Festivos,00:00,23:59

D08c
(M) Francisco Bilbao,Lunes a Viernes,06:30,09:15
Plaza La Reina,Lunes a Viernes,06:30,09:15

D09
(M) Manuel Montt,Sábado,00:00,23:59
(M) Manuel Montt,Domingo y Festivos,00:00,23:59
(M) Manuel Montt,Lunes a Viernes,00:00,23:59
Diagonal Las Torres,Domingo y Festivos,00:00,23:59
Diagonal Las Torres,Sábado,00:00,23:59
Diagonal Las Torres,Lunes a Viernes,00:00,23:59

D10
Alvaro Casanova,Sábado,05:30,00:30
Alvaro Casanova,Domingo y Festivos,05:30,00:30
Alvaro Casanova,Lunes a Viernes,05:30,00:30
(M) Carlos Valdovinos,Domingo y Festivos,05:30,00:30
(M) Carlos Valdovinos,Lunes a Viernes,05:30,00:30
(M) Carlos Valdovinos,Sábado,05:30,00:30

D11
Mall Alto Las Condes,Domingo y Festivos,00:00,23:59
Mall Alto Las Condes,Lunes a Viernes,00:00,23:59
Mall Alto Las Condes,Sábado,00:00,23:59
Diagonal Las Torres,Domingo y Festivos,00:00,23:59
Diagonal Las Torres,Lunes a Viernes,00:00,23:59
Diagonal Las Torres,Sábado,00:00,23:59

D12
(M) Francisco Bilbao,Lunes a Viernes,05:30,00:30
(M) Francisco Bilbao,Sábado,05:30,00:30
(M) Francisco Bilbao,Domingo y Festivos,05:30,00:30
Las Perdices,Domingo y Festivos,06:00,00:30
Las Perdices,Sábado,06:00,00:30
Las Perdices,Lunes a Viernes,06:06,00:30

D13
(M) Irarrazaval,Domingo y Festivos,06:36,23:30
(M) Irarrazaval,Lunes a Viernes,05:35,23:45
(M) Irarrazaval,Sábado,06:05,23:45
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:45
(M) Bellavista De La Florida,Domingo y Festivos,06:30,23:30
(M) Bellavista De La Florida,Sábado,06:00,23:45

D14
(M) Quilin,Domingo y Festivos,06:30,23:30
(M) Quilin,Sábado,05:30,23:45
(M) Quilin,Lunes a Viernes,05:30,23:45
(M) Pedrero,Domingo y Festivos,06:30,23:30
(M) Pedrero,Sábado,05:30,23:45
(M) Pedrero,Lunes a Viernes,05:30,23:45

D15
(M) Francisco Bilbao,Sábado,05:30,00:30
(M) Francisco Bilbao,Lunes a Viernes,05:30,00:30
(M) Francisco Bilbao,Domingo y Festivos,06:30,00:30
Diagonal Las Torres,Lunes a Viernes,05:30,00:30
Diagonal Las Torres,Domingo y Festivos,06:30,00:30
Diagonal Las Torres,Sábado,05:30,00:30

D16
(M) Francisco Bilbao,Lunes a Viernes,05:30,00:30
(M) Francisco Bilbao,Sábado,05:30,00:30
(M) Francisco Bilbao,Domingo y Festivos,05:30,00:30
(M) Quilin,Domingo y Festivos,05:30,00:30
(M) Quilin,Lunes a Viernes,05:30,00:30
(M) Quilin,Sábado,05:30,00:30

D17
(M) Quilin,Domingo y Festivos,06:30,23:30
(M) Quilin,Sábado,06:00,23:30
(M) Quilin,Lunes a Viernes,05:45,23:30
Alto Macul,Lunes a Viernes,05:45,23:30
Alto Macul,Domingo y Festivos,06:30,23:30
Alto Macul,Sábado,06:00,23:30

D18
(M) Santa Isabel,Domingo y Festivos,05:30,00:30
(M) Santa Isabel,Sábado,05:30,00:30
(M) Santa Isabel,Lunes a Viernes,05:30,00:30
Diagonal Las Torres,Domingo y Festivos,05:30,00:30
Diagonal Las Torres,Sábado,05:30,00:30
Diagonal Las Torres,Lunes a Viernes,05:30,00:30

D20

E01
(M) Santa Rosa,Domingo y Festivos,06:00,00:30
(M) Santa Rosa,Sábado,05:30,00:30
(M) Santa Rosa,Lunes a Viernes,05:30,00:30
San Jose De La Estrella,Sábado,05:30,00:30
San Jose De La Estrella,Domingo y Festivos,06:00,00:30
San Jose De La Estrella,Lunes a Viernes,05:30,00:30

E02
Diego Portales,Domingo y Festivos,06:02,23:40
Diego Portales,Lunes a Viernes,05:42,23:54
Diego Portales,Sábado,05:42,23:54
(M) Lo Ovalle,Domingo y Festivos,05:30,23:40
(M) Lo Ovalle,Lunes a Viernes,05:30,23:54
(M) Lo Ovalle,Sábado,05:30,23:54

E03
Jardin Alto,Domingo y Festivos,00:00,23:59
Jardin Alto,Sábado,00:00,23:59
Jardin Alto,Lunes a Viernes,00:00,23:59
(M) Lo Ovalle,Domingo y Festivos,00:00,23:59
(M) Lo Ovalle,Sábado,00:00,23:59
(M) Lo Ovalle,Lunes a Viernes,00:00,23:59

E04
(M) Franklin,Sábado,05:30,00:30
(M) Franklin,Lunes a Viernes,05:30,00:30
(M) Franklin,Domingo y Festivos,05:45,00:30
Av. La Florida,Sábado,05:30,00:30
Av. La Florida,Domingo y Festivos,05:45,00:30
Av. La Florida,Lunes a Viernes,05:30,00:30

E05
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:50
(M) Bellavista De La Florida,Sábado,05:45,23:55
(M) Bellavista De La Florida,Domingo y Festivos,06:30,23:50
(M) La Cisterna,Domingo y Festivos,06:45,23:50
(M) La Cisterna,Sábado,06:00,23:55
(M) La Cisterna,Lunes a Viernes,05:42,23:55

E06
Maria Angelica,Lunes a Viernes,05:54,23:55
Maria Angelica,Domingo y Festivos,07:00,23:55
Maria Angelica,Sábado,06:00,23:55
(M) Bellavista De La Florida,Sábado,05:45,23:55
(M) Bellavista De La Florida,Domingo y Festivos,06:45,23:50
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:50

E07
Rojas Magallanes,Sábado,06:00,23:55
Rojas Magallanes,Domingo y Festivos,07:00,23:55
Rojas Magallanes,Lunes a Viernes,05:45,23:55
(M) Bellavista De La Florida,Domingo y Festivos,06:45,23:45
(M) Bellavista De La Florida,Sábado,05:45,23:45
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:46

E08
(M) Bellavista De La Florida,Sábado,05:45,23:55
(M) Bellavista De La Florida,Domingo y Festivos,06:00,23:50
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:50
Diego Portales,Lunes a Viernes,05:54,23:55
Diego Portales,Sábado,06:00,23:55
Diego Portales,Domingo y Festivos,06:30,23:55

E09
(M) Santa Rosa,Lunes a Viernes,05:30,00:30
(M) Santa Rosa,Domingo y Festivos,06:00,00:30
(M) Santa Rosa,Sábado,05:30,00:30
(M) Elisa Correa,Lunes a Viernes,05:30,00:30
(M) Elisa Correa,Domingo y Festivos,06:00,00:30
(M) Elisa Correa,Sábado,05:30,00:30

E10
Santa Rosa P21,Domingo y Festivos,05:45,23:40
Santa Rosa P21,Lunes a Viernes,05:30,23:40
Santa Rosa P21,Sábado,05:30,23:40
El Hualle,Domingo y Festivos,05:45,23:40
El Hualle,Sábado,05:30,23:40
El Hualle,Lunes a Viernes,05:30,23:40

E11
(M) Santa Rosa,Lunes a Viernes,05:00,00:30
(M) Santa Rosa,Sábado,05:00,00:30
(M) Santa Rosa,Domingo y Festivos,05:00,00:30
Diego Portales,Domingo y Festivos,05:00,00:30
Diego Portales,Lunes a Viernes,05:00,00:30
Diego Portales,Sábado,05:00,00:30

E12
SANTA ROSA P18,Lunes a Viernes,05:00,00:30
SANTA ROSA P18,Domingo y Festivos,05:00,00:30
SANTA ROSA P18,Sábado,05:00,00:30
MARIA ELENA,Sábado,05:50,01:20
MARIA ELENA,Lunes a Viernes,05:50,01:20
MARIA ELENA,Domingo y Festivos,05:50,01:20

E13
(M) Bellavista De La Florida,Sábado,05:30,23:50
(M) Bellavista De La Florida,Domingo y Festivos,06:30,23:50
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:52
Gabriela,Sábado,05:42,23:55
Gabriela,Lunes a Viernes,05:42,23:55
Gabriela,Domingo y Festivos,06:34,23:55

E14
(M) Bellavista De La Florida,Sábado,05:45,23:50
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:50
(M) Bellavista De La Florida,Domingo y Festivos,06:30,23:50
San Jose De La Estrella,Sábado,06:00,23:50
San Jose De La Estrella,Domingo y Festivos,06:45,23:50
San Jose De La Estrella,Lunes a Viernes,05:45,23:50

E15
Froilan Lagos,Sábado,05:30,00:30
Froilan Lagos,Lunes a Viernes,05:30,00:30
Froilan Lagos,Domingo y Festivos,05:30,00:30
Gabriela,Sábado,05:45,00:30
Gabriela,Domingo y Festivos,05:57,00:30
Gabriela,Lunes a Viernes,05:45,00:30

E15c
(M) Bellavista De La Florida,Lunes a Viernes,05:36,22:38
(M) Bellavista De La Florida,Sábado,06:38,22:41
(M) Bellavista De La Florida,Domingo y Festivos,09:30,22:49
Gabriela,Domingo y Festivos,09:30,22:49
Gabriela,Lunes a Viernes,05:52,22:40
Gabriela,Sábado,06:39,22:50

E16
(M) Santa Rosa,Lunes a Viernes,05:30,23:30
(M) Santa Rosa,Sábado,05:30,23:30
(M) Santa Rosa,Domingo y Festivos,06:00,23:30
Gabriela,Domingo y Festivos,06:00,23:30
Gabriela,Sábado,05:30,23:30
Gabriela,Lunes a Viernes,05:30,23:30

E17
Las Perdices,Lunes a Viernes,05:42,23:55
Las Perdices,Domingo y Festivos,06:45,23:54
Las Perdices,Sábado,05:45,23:54
(M) Bellavista De La Florida,Domingo y Festivos,06:30,23:45
(M) Bellavista De La Florida,Sábado,05:30,23:45
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:54

E18
(M) Bellavista De La Florida,Lunes a Viernes,05:30,23:30
(M) Bellavista De La Florida,Domingo y Festivos,06:45,23:30
(M) Bellavista De La Florida,Sábado,05:45,23:30
Hospital Padre Hurtado,Sábado,06:00,23:40
Hospital Padre Hurtado,Lunes a Viernes,05:45,23:40
Hospital Padre Hurtado,Domingo y Festivos,07:00,23:30

F01
Casas Viejas,Lunes a Viernes,05:00,00:30
Casas Viejas,Sábado,05:30,00:30
Casas Viejas,Domingo y Festivos,05:30,00:30
Villa Padre Hurtado,Sábado,05:30,00:30
Villa Padre Hurtado,Domingo y Festivos,05:30,00:30
Villa Padre Hurtado,Lunes a Viernes,05:00,00:30

F01c
Casas Viejas,Lunes a Viernes,05:30,09:26
Casas Viejas,Lunes a Viernes,17:30,22:52
(M) Plaza Puente Alto,Lunes a Viernes,17:30,22:51
(M) Plaza Puente Alto,Lunes a Viernes,05:00,09:27

F02
San Gerónimo,Sábado,05:30,00:30
San Gerónimo,Domingo y Festivos,06:30,00:30
San Gerónimo,Lunes a Viernes,05:30,00:36
Pie Andino,Sábado,05:30,00:30
Pie Andino,Domingo y Festivos,06:30,00:32
Pie Andino,Lunes a Viernes,05:30,00:56

F03
Plaza San Bernardo,Sábado,05:30,00:30
Plaza San Bernardo,Domingo y Festivos,05:30,00:30
Plaza San Bernardo,Lunes a Viernes,05:18,00:36
(M) Plaza Puente Alto,Sábado,05:30,00:30
(M) Plaza Puente Alto,Domingo y Festivos,05:30,00:30
(M) Plaza Puente Alto,Lunes a Viernes,05:20,00:54

F03c
Villa Las Mamiñas,Lunes a Viernes,05:32,21:24
Pie Andino,Lunes a Viernes,05:30,21:23

F05
Pie Andino,Sábado,05:30,00:30
Pie Andino,Lunes a Viernes,05:36,00:32
Pie Andino,Domingo y Festivos,05:30,00:30
(M) La Cisterna,Sábado,05:30,00:30
(M) La Cisterna,Lunes a Viernes,05:26,00:30
(M) La Cisterna,Domingo y Festivos,05:30,00:30

F06
Pie Andino,Lunes a Viernes,00:00,23:59
Pie Andino,Domingo y Festivos,00:00,23:59
Pie Andino,Sábado,00:00,23:59
(M) La Cisterna,Domingo y Festivos,00:00,23:59
(M) La Cisterna,Sábado,00:00,23:59
(M) La Cisterna,Lunes a Viernes,00:00,23:59

F07
Villa Padre Hurtado,Lunes a Viernes,05:00,00:30
Villa Padre Hurtado,Sábado,05:30,01:00
Villa Padre Hurtado,Domingo y Festivos,05:30,01:00
Mall Plaza Tobalaba,Sábado,05:30,01:00
Mall Plaza Tobalaba,Lunes a Viernes,05:00,00:30
Mall Plaza Tobalaba,Domingo y Festivos,05:30,01:00

F08
Diego Portales,Domingo y Festivos,05:30,01:00
Diego Portales,Lunes a Viernes,05:00,00:30
Diego Portales,Sábado,05:30,01:00
Villa Padre Hurtado,Domingo y Festivos,05:30,01:00
Villa Padre Hurtado,Sábado,05:30,01:00
Villa Padre Hurtado,Lunes a Viernes,05:00,00:30

F09
(M) Elisa Correa,Sábado,00:00,23:59
(M) Elisa Correa,Domingo y Festivos,00:00,23:59
(M) Elisa Correa,Lunes a Viernes,00:00,23:59
Pie Andino,Domingo y Festivos,00:00,23:59
Pie Andino,Sábado,00:00,23:59
Pie Andino,Lunes a Viernes,00:00,23:59

F10
Mall Plaza Tobalaba,Lunes a Viernes,05:20,00:52
Mall Plaza Tobalaba,Sábado,05:30,00:30
Mall Plaza Tobalaba,Domingo y Festivos,05:30,00:30
San Guillermo,Lunes a Viernes,05:36,00:56
San Guillermo,Domingo y Festivos,05:30,00:30
San Guillermo,Sábado,05:30,00:30

F11
Pie Andino,Domingo y Festivos,05:30,23:33
Pie Andino,Lunes a Viernes,05:38,23:50
Pie Andino,Sábado,05:30,23:30
Las Vizcachas,Lunes a Viernes,05:36,23:43
Las Vizcachas,Sábado,05:30,23:31
Las Vizcachas,Domingo y Festivos,05:30,23:33

F12
(M) Plaza Puente Alto,Sábado,05:30,01:00
(M) Plaza Puente Alto,Lunes a Viernes,05:00,00:00
(M) Plaza Puente Alto,Domingo y Festivos,05:30,01:00
Bajos De Mena,Sábado,05:30,00:31
Bajos De Mena,Domingo y Festivos,05:30,00:31
Bajos De Mena,Lunes a Viernes,05:30,00:30

F12c
(M) Plaza Puente Alto,Lunes a Viernes,05:30,09:24
(M) Plaza Puente Alto,Lunes a Viernes,17:30,21:09
Av. Juanita,Lunes a Viernes,06:34,09:00
Av. Juanita,Lunes a Viernes,17:36,21:28

F13
Mall Plaza Tobalaba,Sábado,05:30,00:31
Mall Plaza Tobalaba,Lunes a Viernes,05:30,00:52
Mall Plaza Tobalaba,Domingo y Festivos,05:30,00:40
Bajos De Mena,Lunes a Viernes,05:30,00:55
Bajos De Mena,Domingo y Festivos,05:30,00:40
Bajos De Mena,Sábado,05:30,00:31

F13c
(M) Plaza Puente Alto,Lunes a Viernes,17:42,20:24
(M) Plaza Puente Alto,Lunes a Viernes,05:30,09:28
Bajos De Mena,Lunes a Viernes,07:00,09:28
Bajos De Mena,Lunes a Viernes,17:32,20:28

F14
(M) Plaza Puente Alto,Domingo y Festivos,05:30,00:30
(M) Plaza Puente Alto,Sábado,05:30,00:30
(M) Plaza Puente Alto,Lunes a Viernes,05:30,00:30
Villa Padre Hurtado,Lunes a Viernes,05:30,00:30
Villa Padre Hurtado,Domingo y Festivos,05:30,00:30
Villa Padre Hurtado,Sábado,05:30,00:30

F15
(M) Elisa Correa,Sábado,05:30,00:30
(M) Elisa Correa,Domingo y Festivos,05:30,00:30
(M) Elisa Correa,Lunes a Viernes,05:02,00:28
Bajos De Mena,Lunes a Viernes,05:40,00:50
Bajos De Mena,Sábado,05:30,00:30
Bajos De Mena,Domingo y Festivos,05:30,00:30

F16
Rivera Rio Maipo,Sábado,05:30,00:30
Rivera Rio Maipo,Lunes a Viernes,05:30,00:30
Rivera Rio Maipo,Domingo y Festivos,05:30,00:30
Villa Padre Hurtado,Domingo y Festivos,05:30,00:30
Villa Padre Hurtado,Sábado,05:30,00:30
Villa Padre Hurtado,Lunes a Viernes,05:30,00:30

F17
Casas Viejas,Lunes a Viernes,05:30,23:15
Casas Viejas,Sábado,05:30,23:16
Casas Viejas,Domingo y Festivos,05:30,23:31
(M) Plaza Puente Alto,Lunes a Viernes,05:30,23:15
(M) Plaza Puente Alto,Domingo y Festivos,05:30,23:31
(M) Plaza Puente Alto,Sábado,05:30,23:16

F18
(M) Plaza Puente Alto,Domingo y Festivos,05:30,00:30
(M) Plaza Puente Alto,Lunes a Viernes,04:50,00:32
(M) Plaza Puente Alto,Sábado,05:30,00:30
Villa Chiloé,Lunes a Viernes,05:30,00:56
Villa Chiloé,Sábado,05:30,00:30
Villa Chiloé,Domingo y Festivos,05:30,00:30

F19
Mall Plaza Tobalaba,Lunes a Viernes,05:36,00:30
Mall Plaza Tobalaba,Domingo y Festivos,05:30,00:30
Mall Plaza Tobalaba,Sábado,05:30,00:30
Pie Andino,Lunes a Viernes,05:32,00:30
Pie Andino,Domingo y Festivos,05:30,00:30
Pie Andino,Sábado,05:30,00:30

F20
Pie Andino,Domingo y Festivos,06:30,00:30
Pie Andino,Sábado,05:30,00:30
Pie Andino,Lunes a Viernes,05:40,00:56
(M) La Cisterna,Domingo y Festivos,06:30,00:30
(M) La Cisterna,Lunes a Viernes,05:38,00:32
(M) La Cisterna,Sábado,05:30,00:30

F21
Villa La Primavera,Domingo y Festivos,05:30,00:30
Villa La Primavera,Sábado,05:30,00:30
Villa La Primavera,Lunes a Viernes,05:38,00:32
Pie Andino,Sábado,05:30,00:30
Pie Andino,Domingo y Festivos,05:30,00:30
Pie Andino,Lunes a Viernes,05:38,00:52

F22
El Tranque,Domingo y Festivos,06:30,23:31
El Tranque,Sábado,05:30,23:50
El Tranque,Lunes a Viernes,05:30,23:46
Pie Andino,Domingo y Festivos,06:30,23:32
Pie Andino,Lunes a Viernes,05:36,23:46
Pie Andino,Sábado,05:30,23:50

F23
Mall Plaza Tobalaba,Domingo y Festivos,06:30,23:31
Mall Plaza Tobalaba,Sábado,06:30,23:47
Mall Plaza Tobalaba,Lunes a Viernes,05:00,23:49
Villa Padre Hurtado,Lunes a Viernes,05:00,23:47
Villa Padre Hurtado,Domingo y Festivos,06:30,23:31
Villa Padre Hurtado,Sábado,06:30,23:46

F24
(M) Elisa Correa,Lunes a Viernes,05:30,23:31
(M) Elisa Correa,Sábado,05:30,23:32
(M) Elisa Correa,Domingo y Festivos,05:30,23:30
Casas Viejas,Lunes a Viernes,05:30,23:30
Casas Viejas,Sábado,05:30,23:31
Casas Viejas,Domingo y Festivos,05:30,23:30

F25
(M) Bellavista De La Florida,Domingo y Festivos,05:30,00:30
(M) Bellavista De La Florida,Lunes a Viernes,05:10,23:48
(M) Bellavista De La Florida,Sábado,05:30,00:30
Bajos De Mena,Sábado,06:00,00:30
Bajos De Mena,Domingo y Festivos,06:30,00:30
Bajos De Mena,Lunes a Viernes,05:40,23:49

F25e
(M) Bellavista De La Florida,Lunes a Viernes,05:34,09:24
(M) Bellavista De La Florida,Lunes a Viernes,17:30,21:21
Bajos De Mena,Lunes a Viernes,17:38,21:26
Bajos De Mena,Lunes a Viernes,05:34,09:24

F26
San Carlos Oriente,Lunes a Viernes,05:30,09:23
San Carlos Oriente,Lunes a Viernes,17:30,21:21
Villa Padre Hurtado,Lunes a Viernes,05:30,09:12
Villa Padre Hurtado,Lunes a Viernes,17:30,21:19

F27
Villa Portezuelo Oriente,Lunes a Viernes,06:20,09:11
Villa Portezuelo Oriente,Lunes a Viernes,17:30,21:19
Villa Padre Hurtado,Lunes a Viernes,06:30,09:18
Villa Padre Hurtado,Lunes a Viernes,17:30,21:30

F28N

F30N

G01
Santo Tomás,Sábado,05:30,00:30
Santo Tomás,Lunes a Viernes,05:30,00:30
Santo Tomás,Domingo y Festivos,05:30,00:30
Villa 4 De Septiembre,Sábado,05:30,00:30
Villa 4 De Septiembre,Lunes a Viernes,05:30,00:30
Villa 4 De Septiembre,Domingo y Festivos,05:30,00:30

G01c
Santa Rosa P. 21,Lunes a Viernes,17:30,20:18
Santa Rosa P. 21,Lunes a Viernes,06:30,08:18
Villa 4 De Septiembre,Lunes a Viernes,17:30,20:18
Villa 4 De Septiembre,Lunes a Viernes,06:30,08:18

G02
Puente Los Morros,Lunes a Viernes,05:30,23:40
Puente Los Morros,Domingo y Festivos,05:30,23:30
Puente Los Morros,Sábado,05:30,23:40
Plaza San Bernardo,Sábado,05:30,23:40
Plaza San Bernardo,Domingo y Festivos,05:30,23:30
Plaza San Bernardo,Lunes a Viernes,05:30,23:40

G04
Santo Tomás,Domingo y Festivos,05:30,00:40
Santo Tomás,Lunes a Viernes,05:30,00:40
Santo Tomás,Sábado,05:30,00:40
(M) La Cisterna,Domingo y Festivos,05:30,00:40
(M) La Cisterna,Lunes a Viernes,04:00,00:40
(M) La Cisterna,Sábado,05:30,00:40

G05
(M) La Cisterna,Sábado,00:00,23:59
(M) La Cisterna,Domingo y Festivos,00:00,23:59
(M) La Cisterna,Lunes a Viernes,00:00,23:59
El Castillo,Domingo y Festivos,00:00,23:59
El Castillo,Sábado,00:00,23:59
El Castillo,Lunes a Viernes,00:00,23:59

G07
Lo Herrera,Domingo y Festivos,05:30,23:30
Lo Herrera,Sábado,05:30,23:40
Lo Herrera,Lunes a Viernes,05:30,23:40
San Francisco,Sábado,05:30,23:40
San Francisco,Domingo y Festivos,05:30,23:30
San Francisco,Lunes a Viernes,05:30,23:40

G08
(M) La Cisterna,Sábado,00:00,23:59
(M) La Cisterna,Domingo y Festivos,00:00,23:59
(M) La Cisterna,Lunes a Viernes,00:00,23:59
Población La Selva,Lunes a Viernes,00:00,23:59
Población La Selva,Sábado,00:00,23:59
Población La Selva,Domingo y Festivos,00:00,23:59

G08v
(M) La Cisterna,Lunes a Viernes,05:30,23:55
(M) La Cisterna,Domingo y Festivos,05:30,23:55
(M) La Cisterna,Sábado,05:30,23:55
Nos,Sábado,05:30,23:55
Nos,Domingo y Festivos,05:30,23:55
Nos,Lunes a Viernes,05:30,23:55

G09
Santa Margarita,Lunes a Viernes,05:00,00:30
Santa Margarita,Sábado,05:00,00:30
Santa Margarita,Domingo y Festivos,05:00,00:30
Lo Blanco,Lunes a Viernes,05:00,00:30
Lo Blanco,Sábado,05:00,00:30
Lo Blanco,Domingo y Festivos,05:00,00:30

G11
(M) Lo Ovalle,Lunes a Viernes,05:30,00:30
(M) Lo Ovalle,Domingo y Festivos,05:30,00:30
(M) Lo Ovalle,Sábado,05:30,00:30
Lo Blanco,Lunes a Viernes,05:30,00:30
Lo Blanco,Domingo y Festivos,05:30,00:30
Lo Blanco,Sábado,05:30,00:30

G12
Cementerio Metropolitano,Domingo y Festivos,05:30,23:40
Cementerio Metropolitano,Lunes a Viernes,05:30,23:40
Cementerio Metropolitano,Sábado,05:30,23:40
(M) Lo Ovalle,Lunes a Viernes,05:30,23:40
(M) Lo Ovalle,Sábado,05:30,23:40
(M) Lo Ovalle,Domingo y Festivos,05:30,23:40

G13
El Castillo,Sábado,05:30,23:55
El Castillo,Domingo y Festivos,05:30,23:55
El Castillo,Lunes a Viernes,05:30,23:55
(M) La Cisterna,Domingo y Festivos,05:30,23:55
(M) La Cisterna,Lunes a Viernes,05:30,23:55
(M) La Cisterna,Sábado,05:30,23:55

G14
Población Valle Nevado,Sábado,05:30,23:40
Población Valle Nevado,Domingo y Festivos,05:30,23:30
Población Valle Nevado,Lunes a Viernes,05:30,23:40
Lo Blanco,Lunes a Viernes,05:30,23:40
Lo Blanco,Sábado,05:30,23:40
Lo Blanco,Domingo y Festivos,05:30,23:30

G15
Santo Tomás,Sábado,00:00,23:59
Santo Tomás,Lunes a Viernes,00:00,23:59
Santo Tomás,Domingo y Festivos,00:00,23:59
(M) La Cisterna,Domingo y Festivos,00:00,23:59
(M) La Cisterna,Sábado,00:00,23:59
(M) La Cisterna,Lunes a Viernes,00:00,23:59

G16
Lo Blanco,Lunes a Viernes,05:30,00:30
Lo Blanco,Sábado,05:30,00:30
Lo Blanco,Domingo y Festivos,05:30,00:30
(M) La Cisterna,Lunes a Viernes,05:30,00:30
(M) La Cisterna,Domingo y Festivos,05:30,00:30
(M) La Cisterna,Sábado,05:30,00:30

G18
(M) Lo Ovalle,Sábado,05:30,23:45
(M) Lo Ovalle,Lunes a Viernes,05:30,23:45
(M) Lo Ovalle,Domingo y Festivos,05:30,23:40
Santo Tomas,Lunes a Viernes,05:30,23:45
Santo Tomas,Sábado,05:30,23:45
Santo Tomas,Domingo y Festivos,05:30,23:40

G22
(M) La Cisterna,Sábado,00:00,23:59
(M) La Cisterna,Lunes a Viernes,00:00,23:59
(M) La Cisterna,Domingo y Festivos,00:00,23:59
Villa España,Domingo y Festivos,00:00,23:59
Villa España,Lunes a Viernes,00:00,23:59
Villa España,Sábado,00:00,23:59

H02
(M) Lo Vial,Domingo y Festivos,06:30,00:30
(M) Lo Vial,Lunes a Viernes,05:30,00:30
(M) Lo Vial,Sábado,05:30,00:30
(M) Carlos Valdovinos,Lunes a Viernes,05:30,00:30
(M) Carlos Valdovinos,Sábado,05:30,00:30
(M) Carlos Valdovinos,Domingo y Festivos,06:30,00:30

H03
Mall Plaza Oeste,Lunes a Viernes,05:30,00:30
Mall Plaza Oeste,Domingo y Festivos,05:30,00:30
Mall Plaza Oeste,Sábado,05:30,00:30
(M) Lo Ovalle,Domingo y Festivos,05:30,00:30
(M) Lo Ovalle,Lunes a Viernes,05:30,00:30
(M) Lo Ovalle,Sábado,05:30,00:30

H04
La Victoria,Lunes a Viernes,05:30,00:30
La Victoria,Sábado,05:30,00:30
La Victoria,Domingo y Festivos,06:30,00:30
(M) Carlos Valdovinos,Lunes a Viernes,05:30,00:30
(M) Carlos Valdovinos,Sábado,05:30,00:30
(M) Carlos Valdovinos,Domingo y Festivos,06:00,00:30

H05
Pobl. Davila,Domingo y Festivos,05:30,00:30
Pobl. Davila,Lunes a Viernes,05:30,00:30
Pobl. Davila,Sábado,05:30,00:30
(M) Carlos Valdovinos,Lunes a Viernes,05:30,00:30
(M) Carlos Valdovinos,Domingo y Festivos,06:00,00:30
(M) Carlos Valdovinos,Sábado,05:30,00:30

H05c
(M) Departamental,Domingo y Festivos,05:30,23:30
(M) Departamental,Lunes a Viernes,05:30,23:30
(M) Departamental,Sábado,05:30,23:30
