servicio;distancia;latitud;longitud
FY1_R;10120;-22.42972313;-68.92479315
FY1_R;10140;-22.4295452;-68.92475935
FY1_R;10160;-22.42936727;-68.92472556
FY1_R;10180;-22.42918934;-68.92469176
FY1_R;10200;-22.42901141;-68.92465797
FY1_R;10220;-22.42883184;-68.92466665
FY1_R;10240;-22.42865192;-68.92468444
FY1_R;10260;-22.42859763;-68.92485053
FY1_R;10280;-22.42856448;-68.92504158
FY1_R;10300;-22.42853133;-68.92523263
FY1_R;10320;-22.42849818;-68.92542368
FY1_R;10340;-22.42846503;-68.92561473
FY1_R;10360;-22.42843188;-68.92580578
FY1_R;10380;-22.42839874;-68.92599683
FY1_R;10400;-22.42836559;-68.92618788
FY1_R;10420;-22.42833244;-68.92637893
FY1_R;10440;-22.428309;-68.926514
F_I;0;-22.428309;-68.926514
F_I;20;-22.42834215;-68.92632295
F_I;40;-22.4283753;-68.9261319
F_I;60;-22.42840845;-68.92594085
F_I;80;-22.4284416;-68.9257498
F_I;100;-22.42847475;-68.92555875
F_I;120;-22.42850789;-68.9253677
F_I;140;-22.42854104;-68.92517665
F_I;160;-22.42857419;-68.9249856
F_I;180;-22.42860734;-68.92479455
F_I;200;-22.42870463;-68.92467923
F_I;220;-22.42888456;-68.92466144
F_I;240;-22.42906354;-68.92466787
F_I;260;-22.42924147;-68.92470166
F_I;280;-22.4294194;-68.92473546
F_I;300;-22.42959733;-68.92476925
F_I;320;-22.42977526;-68.92480305
F_I;340;-22.42995319;-68.92483685
F_I;360;-22.43013167;-68.92486706
F_I;380;-22.43031016;-68.92489726
F_I;400;-22.43048865;-68.92492746
F_I;420;-22.43066713;-68.92495765
F_I;440;-22.4308445;-68.92499469
F_I;460;-22.43102176;-68.92503229
F_I;480;-22.43119903;-68.9250699
F_I;500;-22.4313763;-68.92510751
F_I;520;-22.43155357;-68.92514492
F_I;540;-22.4317329;-68.92512119
F_I;560;-22.43191223;-68.92509745
F_I;580;-22.43209156;-68.92507371
F_I;600;-22.43226858;-68.92510685
F_I;620;-22.4324453;-68.9251473
F_I;640;-22.43262202;-68.92518776
F_I;660;-22.43279875;-68.92522822
F_I;680;-22.43297547;-68.92526868
F_I;700;-22.43315219;-68.92530913
F_I;720;-22.43332892;-68.92534959
F_I;740;-22.4335059;-68.92538864
F_I;760;-22.43368351;-68.92542434
F_I;780;-22.43386112;-68.92546005
F_I;800;-22.43403872;-68.92549575
F_I;820;-22.43421633;-68.92553146
F_I;840;-22.43439394;-68.92556716
F_I;860;-22.43457154;-68.92560287
F_I;880;-22.43474915;-68.92563857
F_I;900;-22.43492676;-68.92567428
F_I;920;-22.43510436;-68.92570998
F_I;940;-22.43528197;-68.92574569
F_I;960;-22.43545957;-68.92578139
F_I;980;-22.43563718;-68.9258171
F_I;1000;-22.43581479;-68.92585281
F_I;1020;-22.43599239;-68.92588856
F_I;1040;-22.43616995;-68.92592452
F_I;1060;-22.43634751;-68.92596047
F_I;1080;-22.43652507;-68.92599643
F_I;1100;-22.43670264;-68.92603239
F_I;1120;-22.4368802;-68.92606835
F_I;1140;-22.43705776;-68.92610431
F_I;1160;-22.43723532;-68.92614026
F_I;1180;-22.43741289;-68.92617622
F_I;1200;-22.43759045;-68.92621218
F_I;1220;-22.43776801;-68.92624814
F_I;1240;-22.43794557;-68.9262841
F_I;1260;-22.43812314;-68.92632006
F_I;1280;-22.4383007;-68.92635602
F_I;1300;-22.43847825;-68.92639202
F_I;1320;-22.43865581;-68.92642801
F_I;1340;-22.43883336;-68.92646401
F_I;1360;-22.43901092;-68.92650001
F_I;1380;-22.43918847;-68.92653601
F_I;1400;-22.43936603;-68.926572
F_I;1420;-22.43954366;-68.92660758
F_I;1440;-22.43972134;-68.92664285
F_I;1460;-22.43989902;-68.92667812
F_I;1480;-22.4400767;-68.92671339
F_I;1500;-22.44025438;-68.92674867
F_I;1520;-22.44043207;-68.92678394
F_I;1540;-22.44060975;-68.92681921
F_I;1560;-22.44078743;-68.92685448
F_I;1580;-22.44096511;-68.92688976
F_I;1600;-22.44114279;-68.92692503
F_I;1620;-22.44132047;-68.9269603
F_I;1640;-22.44149815;-68.92699558
F_I;1660;-22.44167584;-68.92703085
F_I;1680;-22.44185352;-68.92706612
F_I;1700;-22.4420312;-68.92710139
F_I;1720;-22.44220888;-68.92713667
F_I;1740;-22.44238659;-68.92717177
F_I;1760;-22.44256431;-68.92720678
F_I;1780;-22.44274204;-68.9272418
F_I;1800;-22.44291977;-68.92727681
F_I;1820;-22.44309749;-68.92731182
F_I;1840;-22.44327522;-68.92734683
F_I;1860;-22.44345294;-68.92738185
F_I;1880;-22.44362657;-68.92742743
F_I;1900;-22.44365947;-68.92760166
F_I;1920;-22.44362648;-68.92779276
F_I;1940;-22.4435925;-68.92798366
F_I;1960;-22.4435564;-68.92817411
F_I;1980;-22.44352031;-68.92836456
F_I;2000;-22.44348421;-68.92855501
F_I;2020;-22.44345005;-68.92874585
F_I;2040;-22.44342037;-68.92893758
F_I;2060;-22.4433907;-68.92912931
F_I;2080;-22.44336102;-68.92932104
F_I;2100;-22.44332891;-68.92951229
F_I;2120;-22.44329352;-68.92970289
F_I;2140;-22.44325813;-68.9298935
F_I;2160;-22.44322275;-68.9300841
F_I;2180;-22.44318777;-68.93027479
F_I;2200;-22.44315363;-68.93046566
F_I;2220;-22.4431195;-68.93065653
F_I;2240;-22.44308536;-68.9308474
F_I;2260;-22.44305156;-68.93103833
F_I;2280;-22.44301851;-68.93122942
F_I;2300;-22.44298545;-68.93142051
F_I;2320;-22.44295239;-68.9316116
F_I;2340;-22.44291065;-68.93180052
F_I;2360;-22.44288434;-68.93199282
F_I;2380;-22.44285803;-68.93218512
F_I;2400;-22.44283172;-68.93237741
F_I;2420;-22.44279647;-68.93256772
F_I;2440;-22.44275487;-68.93275683
F_I;2460;-22.44271552;-68.93294654
F_I;2480;-22.44268667;-68.93313834
F_I;2500;-22.4426599;-68.93333057
F_I;2520;-22.44262854;-68.93352198
F_I;2540;-22.44259702;-68.93371337
F_I;2560;-22.4425655;-68.93390476
F_I;2580;-22.44253397;-68.93409614
F_I;2600;-22.4424988;-68.93428679
F_I;2620;-22.44246363;-68.93447744
F_I;2640;-22.44242846;-68.93466809
F_I;2660;-22.44239328;-68.93485874
F_I;2680;-22.44235967;-68.93504971
F_I;2700;-22.44232739;-68.93524095
F_I;2720;-22.44229512;-68.93543219
F_I;2740;-22.44226278;-68.93562342
F_I;2760;-22.44223039;-68.93581464
F_I;2780;-22.44219801;-68.93600586
F_I;2800;-22.44216563;-68.93619708
F_I;2820;-22.44213324;-68.9363883
F_I;2840;-22.44210086;-68.93657952
F_I;2860;-22.44206848;-68.93677074
F_I;2880;-22.44203609;-68.93696196
F_I;2900;-22.44210938;-68.9370747
F_I;2920;-22.44228708;-68.93710989
F_I;2940;-22.44246477;-68.93714509
F_I;2960;-22.44264247;-68.93718028
F_I;2980;-22.44282016;-68.93721547
F_I;3000;-22.44299786;-68.93725067
F_I;3020;-22.44317555;-68.93728586
F_I;3040;-22.44335325;-68.93732105
F_I;3060;-22.44353094;-68.93735624
F_I;3080;-22.44370833;-68.93739318
F_I;3100;-22.44388566;-68.93743045
F_I;3120;-22.44406299;-68.93746772
F_I;3140;-22.44424032;-68.93750499
F_I;3160;-22.44441764;-68.93754226
F_I;3180;-22.44459497;-68.93757953
F_I;3200;-22.4447723;-68.9376168
F_I;3220;-22.44494963;-68.93765408
F_I;3240;-22.44512696;-68.93769135
F_I;3260;-22.44530429;-68.93772862
F_I;3280;-22.44548161;-68.93776589
F_I;3300;-22.44565894;-68.93780316
F_I;3320;-22.44583627;-68.93784044
F_I;3340;-22.4460136;-68.93787771
F_I;3360;-22.44619093;-68.93791498
F_I;3380;-22.44636826;-68.93795225
F_I;3400;-22.44654558;-68.93798952
F_I;3420;-22.44665697;-68.9379237
F_I;3440;-22.44668798;-68.93773221
F_I;3460;-22.44671898;-68.93754072
F_I;3480;-22.44674999;-68.93734923
F_I;3500;-22.44677882;-68.93715737
F_I;3520;-22.44680462;-68.93696499
F_I;3540;-22.44683043;-68.93677261
F_I;3560;-22.44685624;-68.93658023
F_I;3580;-22.44676372;-68.93647771
F_I;3600;-22.44658657;-68.93643948
F_I;3620;-22.44640942;-68.93640125
F_I;3640;-22.44623227;-68.93636302
F_I;3660;-22.44605511;-68.93632479
F_I;3680;-22.44587796;-68.93628656
F_I;3700;-22.44570081;-68.93624833
F_I;3720;-22.44552366;-68.9362101
F_I;3740;-22.44534651;-68.93617187
F_I;3760;-22.44516944;-68.93613317
F_I;3780;-22.44499259;-68.93609338
F_I;3800;-22.44481573;-68.93605359
F_I;3820;-22.44463888;-68.9360138
F_I;3840;-22.44446202;-68.935974
F_I;3860;-22.44428517;-68.93593421
F_I;3880;-22.44410832;-68.93589442
F_I;3900;-22.44393146;-68.93585463
F_I;3920;-22.44383361;-68.93575699
F_I;3940;-22.44386408;-68.93556541
F_I;3960;-22.44389455;-68.93537382
F_I;3980;-22.44392545;-68.93518232
F_I;4000;-22.44395674;-68.93499088
F_I;4020;-22.44398802;-68.93479945
F_I;4040;-22.44401931;-68.93460801
F_I;4060;-22.44405059;-68.93441658
F_I;4080;-22.44408191;-68.93422515
F_I;4100;-22.44411326;-68.93403373
F_I;4120;-22.4441446;-68.9338423
F_I;4140;-22.44417594;-68.93365088
F_I;4160;-22.44420845;-68.93345969
F_I;4180;-22.44424191;-68.93326868
F_I;4200;-22.44427538;-68.93307767
F_I;4220;-22.44430884;-68.93288666
F_I;4240;-22.44434337;-68.93269588
F_I;4260;-22.44437918;-68.93250537
F_I;4280;-22.44441499;-68.93231485
F_I;4300;-22.4444508;-68.93212433
F_I;4320;-22.44448113;-68.93193273
F_I;4340;-22.44451104;-68.93174104
F_I;4360;-22.44454094;-68.93154936
F_I;4380;-22.44457085;-68.93135767
F_I;4400;-22.44460309;-68.93116643
F_I;4420;-22.44463743;-68.9309756
F_I;4440;-22.44467176;-68.93078477
F_I;4460;-22.4447061;-68.93059394
F_I;4480;-22.44474003;-68.93040303
F_I;4500;-22.44477358;-68.93021204
F_I;4520;-22.44480712;-68.93002105
F_I;4540;-22.44484067;-68.92983006
F_I;4560;-22.44487386;-68.92963899
F_I;4580;-22.44490656;-68.92944783
F_I;4600;-22.44493926;-68.92925667
F_I;4620;-22.44497196;-68.92906551
F_I;4640;-22.4450045;-68.92887431
F_I;4660;-22.44503695;-68.9286831
F_I;4680;-22.4450694;-68.92849189
F_I;4700;-22.44510185;-68.92830068
F_I;4720;-22.44513781;-68.92811022
F_I;4740;-22.4451756;-68.92792015
F_I;4760;-22.44521339;-68.92773007
F_I;4780;-22.44538877;-68.92776195
F_I;4800;-22.4455664;-68.92779748
F_I;4820;-22.44574404;-68.92783301
F_I;4840;-22.44592168;-68.92786854
F_I;4860;-22.44609932;-68.92790406
F_I;4880;-22.44627695;-68.92793959
F_I;4900;-22.44645459;-68.9279751
F_I;4920;-22.446633;-68.92800583
F_I;4940;-22.44681141;-68.92803655
F_I;4960;-22.44698982;-68.92806728
F_I;4980;-22.44716747;-68.92810276
F_I;5000;-22.44734509;-68.92813836
F_I;5020;-22.44752273;-68.92817391
F_I;5040;-22.44770043;-68.92820903
F_I;5060;-22.44787814;-68.92824415
F_I;5080;-22.44805585;-68.92827928
F_I;5100;-22.44823357;-68.92831432
F_I;5120;-22.44841129;-68.92834934
F_I;5140;-22.44858884;-68.92838539
F_I;5160;-22.44876636;-68.92842156
F_I;5180;-22.44894389;-68.92845773
F_I;5200;-22.44912142;-68.92849389
F_I;5220;-22.44929894;-68.92853006
F_I;5240;-22.44947646;-68.92856626
F_I;5260;-22.44965395;-68.92860262
F_I;5280;-22.44983145;-68.92863897
F_I;5300;-22.45000894;-68.92867533
F_I;5320;-22.45018643;-68.92871168
F_I;5340;-22.45036396;-68.92874785
F_I;5360;-22.45054149;-68.92878402
F_I;5380;-22.45071893;-68.92882063
F_I;5400;-22.45089618;-68.92885836
F_I;5420;-22.45107342;-68.92889609
F_I;5440;-22.45125067;-68.92893382
F_I;5460;-22.45142791;-68.92897155
F_I;5480;-22.45160517;-68.92900922
F_I;5500;-22.45178243;-68.92904687
F_I;5520;-22.45195968;-68.92908457
F_I;5540;-22.45213689;-68.92912249
F_I;5560;-22.45231409;-68.92916042
F_I;5580;-22.4524913;-68.92919835
F_I;5600;-22.45266851;-68.92923627
F_I;5620;-22.45275348;-68.92936494
F_I;5640;-22.4528401;-68.92953097
F_I;5660;-22.45295368;-68.92968213
F_I;5680;-22.45306149;-68.9298359
F_I;5700;-22.4530712;-68.93003
F_I;5720;-22.45308091;-68.93022411
F_I;5740;-22.45309061;-68.93041821
F_I;5760;-22.45310006;-68.93061232
F_I;5780;-22.45310179;-68.93080669
F_I;5800;-22.45310353;-68.93100107
F_I;5820;-22.45310526;-68.93119544
F_I;5840;-22.453107;-68.93138981
F_I;5860;-22.45311222;-68.93158412
F_I;5880;-22.45311744;-68.93177842
F_I;5900;-22.45312267;-68.93197272
F_I;5920;-22.45312789;-68.93216702
F_I;5940;-22.45313381;-68.9323613
F_I;5960;-22.45313974;-68.93255558
F_I;5980;-22.45314567;-68.93274986
F_I;6000;-22.45315161;-68.93294413
F_I;6020;-22.4531503;-68.9331385
F_I;6040;-22.45314847;-68.93333287
F_I;6060;-22.45314665;-68.93352725
F_I;6080;-22.45314401;-68.93372159
F_I;6100;-22.45314444;-68.93391583
F_I;6120;-22.45314928;-68.93411014
F_I;6140;-22.45315413;-68.93430446
F_I;6160;-22.45315897;-68.93449877
F_I;6180;-22.45316332;-68.93469309
F_I;6200;-22.45316753;-68.93488742
F_I;6220;-22.45317175;-68.93508175
F_I;6240;-22.45317596;-68.93527608
F_I;6260;-22.45318037;-68.93547041
F_I;6280;-22.45318485;-68.93566473
F_I;6300;-22.45318933;-68.93585906
F_I;6320;-22.45319381;-68.93605338
F_I;6340;-22.45320151;-68.93624757
F_I;6360;-22.45321039;-68.93644172
F_I;6380;-22.45321926;-68.93663587
F_I;6400;-22.45322813;-68.93683002
F_I;6420;-22.45323;-68.93702435
F_I;6440;-22.45323;-68.93721874
F_I;6460;-22.45323;-68.93741312
F_I;6480;-22.45323;-68.9376075
F_I;6500;-22.45323397;-68.93780182
F_I;6520;-22.45323926;-68.93799612
F_I;6540;-22.45324456;-68.93819042
F_I;6560;-22.45324985;-68.93838472
F_I;6580;-22.45325399;-68.93857905
F_I;6600;-22.45325782;-68.93877339
F_I;6620;-22.45326164;-68.93896773
F_I;6640;-22.45326547;-68.93916207
F_I;6660;-22.45327091;-68.93935636
F_I;6680;-22.45327661;-68.93955065
F_I;6700;-22.4532823;-68.93974494
F_I;6720;-22.45328841;-68.93993921
F_I;6740;-22.45329527;-68.94013345
F_I;6760;-22.45330188;-68.9403277
F_I;6780;-22.45330819;-68.94052197
F_I;6800;-22.4533145;-68.94071623
F_I;6820;-22.45332141;-68.94091047
F_I;6840;-22.45332907;-68.94110468
F_I;6860;-22.45333672;-68.94129889
F_I;6880;-22.45334438;-68.9414931
F_I;6900;-22.45335173;-68.94168732
F_I;6920;-22.45335713;-68.94188161
F_I;6940;-22.45336254;-68.94207591
F_I;6960;-22.45336794;-68.94227021
F_I;6980;-22.45337334;-68.9424645
F_I;7000;-22.45337874;-68.9426588
F_I;7020;-22.45338416;-68.94285309
F_I;7040;-22.45339011;-68.94304737
F_I;7060;-22.45339607;-68.94324165
F_I;7080;-22.45340203;-68.94343593
F_I;7100;-22.45340799;-68.9436302
F_I;7120;-22.45341394;-68.94382448
F_I;7140;-22.4534199;-68.94401876
F_I;7160;-22.45342361;-68.9442131
F_I;7180;-22.45342727;-68.94440744
F_I;7200;-22.45343094;-68.94460179
F_I;7220;-22.45343461;-68.94479613
F_I;7240;-22.45343827;-68.94499047
F_I;7260;-22.45344194;-68.94518482
F_I;7280;-22.45344673;-68.94537913
F_I;7300;-22.45345198;-68.94557343
F_I;7320;-22.45345723;-68.94576773
F_I;7340;-22.45346247;-68.94596203
F_I;7360;-22.45346772;-68.94615634
F_I;7380;-22.45347297;-68.94635064
F_I;7400;-22.45355206;-68.94645806
F_I;7420;-22.45373239;-68.94644598
F_I;7440;-22.45391272;-68.94643391
F_I;7460;-22.45409305;-68.94642183
F_I;7480;-22.45427338;-68.94640976
F_I;7500;-22.45445372;-68.94639768
F_I;7520;-22.45463405;-68.94638561
F_I;7540;-22.45481438;-68.94637353
F_I;7560;-22.45499452;-68.94635866
F_I;7580;-22.45517444;-68.94634089
F_I;7600;-22.45535437;-68.94632311
F_I;7620;-22.45553471;-68.9463117
F_I;7640;-22.45571517;-68.9463022
F_I;7660;-22.45589564;-68.9462927
F_I;7680;-22.4560761;-68.94628321
F_I;7700;-22.45625657;-68.94627371
F_I;7720;-22.45643687;-68.94626158
F_I;7740;-22.45661693;-68.94624548
F_I;7760;-22.45679699;-68.94622939
F_I;7780;-22.45697705;-68.94621329
F_I;7800;-22.45715711;-68.9461972
F_I;7820;-22.45733717;-68.94618111
F_I;7840;-22.45751724;-68.94616501
F_I;7860;-22.45769734;-68.94614964
F_I;7880;-22.45787776;-68.94613914
F_I;7900;-22.45805818;-68.94612863
F_I;7920;-22.45823859;-68.94611813
F_I;7940;-22.45841901;-68.94610763
F_I;7960;-22.45859943;-68.94609713
F_I;7980;-22.45877981;-68.94608594
F_I;8000;-22.45896005;-68.94607244
F_I;8020;-22.4591403;-68.94605894
F_I;8040;-22.45932054;-68.94604544
F_I;8060;-22.45950079;-68.94603194
F_I;8080;-22.45968101;-68.94601808
F_I;8100;-22.45986123;-68.94600421
F_I;8120;-22.46004145;-68.94599035
F_I;8140;-22.46022166;-68.9459764
F_I;8160;-22.46040188;-68.94596244
F_I;8180;-22.46058209;-68.94594849
F_I;8200;-22.46076231;-68.94593454
F_I;8220;-22.46094252;-68.94592058
F_I;8240;-22.46112267;-68.94590579
F_I;8260;-22.46130225;-68.94588462
F_I;8280;-22.46148242;-68.94586999
F_I;8300;-22.46166259;-68.94585535
F_I;8320;-22.46184265;-68.94583936
F_I;8340;-22.46202244;-68.9458201
F_I;8360;-22.46220223;-68.94580083
F_I;8380;-22.46238201;-68.94578145
F_I;8400;-22.46256179;-68.94576206
F_I;8420;-22.46274158;-68.94574272
F_I;8440;-22.46292136;-68.94572338
F_I;8460;-22.46305509;-68.9457589
F_I;8480;-22.46305542;-68.94595329
F_I;8500;-22.46305576;-68.94614769
F_I;8520;-22.4630561;-68.94634208
F_I;8540;-22.46305643;-68.94653648
F_I;8560;-22.46305677;-68.94673088
F_I;8580;-22.46305707;-68.94692527
F_I;8600;-22.46305728;-68.94711967
F_I;8620;-22.4630575;-68.94731407
F_I;8640;-22.46305771;-68.94750846
F_I;8660;-22.46305793;-68.94770286
F_I;8680;-22.46316926;-68.94771216
F_I;8700;-22.46333404;-68.94763243
F_I;8720;-22.46349883;-68.9475527
F_I;8740;-22.46366361;-68.94747296
F_I;8760;-22.46382898;-68.94739472
F_I;8780;-22.46399739;-68.94732432
F_I;8800;-22.46416581;-68.94725392
F_I;8820;-22.46428803;-68.947151
F_I;8840;-22.46428052;-68.94695677
F_I;8860;-22.46427301;-68.94676254
F_I;8880;-22.4642655;-68.94656831
F_I;8900;-22.46425799;-68.94637408
F_I;8920;-22.46425048;-68.94617985
F_I;8940;-22.46424297;-68.94598562
F_I;8960;-22.46423546;-68.94579138
F_I;8980;-22.46422795;-68.94559715
F_I;9000;-22.46422116;-68.9454029
F_I;9020;-22.46421414;-68.94520865
F_I;9040;-22.46420654;-68.94501442
F_I;9060;-22.46419894;-68.94482019
F_I;9080;-22.46419135;-68.94462597
F_I;9100;-22.46418375;-68.94443174
F_I;9120;-22.46417615;-68.94423751
F_I;9140;-22.46416855;-68.94404329
F_I;9160;-22.46416095;-68.94384906
F_I;9180;-22.46415336;-68.94365484
F_I;9200;-22.46414576;-68.94346061
F_I;9220;-22.46413816;-68.94326638
F_I;9240;-22.46413055;-68.94307216
F_I;9260;-22.46412295;-68.94287793
F_I;9280;-22.46411534;-68.94268371
F_I;9300;-22.46410773;-68.94248948
F_I;9320;-22.46410013;-68.94229525
F_I;9340;-22.46409252;-68.94210103
F_I;9360;-22.46408308;-68.94190976
F_I;9380;-22.46391363;-68.94197722
F_I;9400;-22.46374418;-68.94204468
F_I;9420;-22.46360371;-68.94215223
F_I;9440;-22.46348085;-68.94222942
F_I;9460;-22.46330058;-68.94224248
F_I;9480;-22.4631203;-68.94225554
F_I;9500;-22.46297514;-68.94222722
F_I;9520;-22.46297086;-68.94203288
F_I;9540;-22.46296657;-68.94183854
F_I;9560;-22.46296228;-68.9416442
F_I;9580;-22.462958;-68.94144986
F_I;9600;-22.46295371;-68.94125552
F_I;9620;-22.46294942;-68.94106117
F_I;9640;-22.46294494;-68.94086684
F_I;9660;-22.46294044;-68.9406725
F_I;9680;-22.46293593;-68.94047816
F_I;9700;-22.46293143;-68.94028383
F_I;9720;-22.46292692;-68.94008949
F_I;9740;-22.46292242;-68.93989516
F_I;9760;-22.46291764;-68.93970083
F_I;9780;-22.46291274;-68.9395065
F_I;9800;-22.46290783;-68.93931218
F_I;9820;-22.46290293;-68.93911785
F_I;9840;-22.46289803;-68.93892353
F_I;9860;-22.46289312;-68.9387292
F_I;9880;-22.46288924;-68.93853485
F_I;9900;-22.46288615;-68.93834049
F_I;9920;-22.46288305;-68.93814612
F_I;9940;-22.46287995;-68.93795175
F_I;9960;-22.46287685;-68.93775738
F_I;9980;-22.46287375;-68.93756302
F_I;10000;-22.46287018;-68.93736866
F_I;10020;-22.46286598;-68.93717431
F_I;10040;-22.46286179;-68.93697997
F_I;10060;-22.46285759;-68.93678563
F_I;10080;-22.46285339;-68.93659128
F_I;10100;-22.4628492;-68.93639694
F_I;10120;-22.462845;-68.93620259
F_I;10140;-22.46284039;-68.93600826
F_I;10160;-22.46283542;-68.93581394
F_I;10180;-22.46283044;-68.93561962
F_I;10200;-22.46282546;-68.93542529
F_I;10220;-22.46282048;-68.93523097
F_I;10240;-22.4628155;-68.93503665
F_I;10260;-22.46281052;-68.93484233
F_I;10280;-22.4628044;-68.93464808
F_I;10300;-22.46280269;-68.93445369
F_I;10320;-22.46280098;-68.9342593
F_I;10340;-22.46279927;-68.93406492
F_I;10360;-22.46279756;-68.93387053
F_I;10380;-22.46279585;-68.93367614
F_I;10400;-22.46278831;-68.93348809
F_I;10420;-22.46260905;-68.93346378
F_I;10440;-22.46242979;-68.93343947
F_I;10460;-22.46225053;-68.93341516
F_I;10480;-22.4620705;-68.93341171
F_I;10500;-22.46189002;-68.93342087
F_I;10520;-22.46170954;-68.93343003
F_I;10540;-22.46152895;-68.93343021
F_I;10560;-22.46134831;-68.93342607
F_I;10580;-22.46116767;-68.93342193
F_I;10600;-22.46111932;-68.93327061
F_I;10620;-22.4611094;-68.9330765
F_I;10640;-22.46109948;-68.9328824
F_I;10660;-22.46108957;-68.9326883
F_I;10680;-22.46107966;-68.9324942
F_I;10700;-22.4610699;-68.93230009
F_I;10720;-22.46106014;-68.93210598
F_I;10740;-22.46105038;-68.93191187
F_I;10760;-22.46104062;-68.93171776
F_I;10780;-22.46103132;-68.93152363
F_I;10800;-22.46102266;-68.93132946
F_I;10820;-22.461014;-68.93113528
F_I;10840;-22.46100534;-68.93094111
F_I;10860;-22.46099667;-68.93074694
F_I;10880;-22.46098675;-68.93055285
F_I;10900;-22.46097626;-68.93035878
F_I;10920;-22.46096577;-68.93016471
F_I;10940;-22.46095528;-68.92997065
F_I;10960;-22.46094479;-68.92977658
F_I;10980;-22.46093434;-68.92958252
F_I;11000;-22.46092409;-68.92938843
F_I;11020;-22.46091384;-68.92919435
F_I;11040;-22.46090359;-68.92900027
F_I;11060;-22.46089335;-68.92880619
F_I;11080;-22.4608831;-68.92861211
F_I;11100;-22.46087285;-68.92841803
F_I;11120;-22.4608626;-68.92822395
F_I;11140;-22.46085209;-68.92802989
F_I;11160;-22.46084083;-68.92783587
F_I;11180;-22.46082957;-68.92764186
F_I;11200;-22.4608183;-68.92744784
F_I;11220;-22.46080704;-68.92725382
F_I;11240;-22.46079578;-68.92705981
F_I;11260;-22.46078478;-68.92686578
F_I;11280;-22.46077387;-68.92667174
F_I;11300;-22.46076297;-68.9264777
F_I;11320;-22.46075206;-68.92628366
F_I;11340;-22.46074116;-68.92608962
F_I;11360;-22.46073025;-68.92589558
F_I;11380;-22.46061606;-68.9258296
F_I;11400;-22.46043597;-68.92584533
F_I;11420;-22.46025589;-68.92586115
F_I;11440;-22.46007581;-68.92587703
F_I;11460;-22.45989573;-68.9258929
F_I;11480;-22.45971566;-68.92590878
F_I;11500;-22.45953558;-68.92592466
F_I;11520;-22.4593555;-68.92594053
F_I;11540;-22.45917542;-68.92595641
F_I;11560;-22.45899567;-68.92597594
F_I;11580;-22.4588161;-68.92599745
F_I;11600;-22.45863653;-68.92601897
F_I;11620;-22.45845696;-68.92604049
F_I;11640;-22.45827739;-68.926062
F_I;11660;-22.45809743;-68.92607899
F_I;11680;-22.45791727;-68.9260938
F_I;11700;-22.45773711;-68.92610861
F_I;11720;-22.45755696;-68.92612342
F_I;11740;-22.4573768;-68.92613823
F_I;11760;-22.45719665;-68.92615304
F_I;11780;-22.45701649;-68.92616785
F_I;11800;-22.45683633;-68.92618266
F_I;11820;-22.45665649;-68.9262013
F_I;11840;-22.45647667;-68.92622032
F_I;11860;-22.45629686;-68.92623934
F_I;11880;-22.45611705;-68.92625836
F_I;11900;-22.45593723;-68.92627739
F_I;11920;-22.45575742;-68.92629641
F_I;11940;-22.45557766;-68.92631603
F_I;11960;-22.45539792;-68.92633585
F_I;11980;-22.45521818;-68.92635566
F_I;12000;-22.45503844;-68.92637548
F_I;12020;-22.4548587;-68.92639529
F_I;12040;-22.45467896;-68.92641511
F_I;12060;-22.45449905;-68.92643281
F_I;12080;-22.45431883;-68.92644659
F_I;12100;-22.4541386;-68.92646037
F_I;12120;-22.45395837;-68.92647414
F_I;12140;-22.45377814;-68.92648792
F_I;12160;-22.45359792;-68.9265017
F_I;12180;-22.45341769;-68.92651547
F_I;12200;-22.45329089;-68.92648164
F_I;12220;-22.45333702;-68.9262937
F_I;12240;-22.45338315;-68.92610576
F_I;12260;-22.45342928;-68.92591782
F_I;12280;-22.45347542;-68.92572988
F_I;12300;-22.45352155;-68.92554194
F_I;12320;-22.45356768;-68.925354
F_I;12340;-22.45361381;-68.92516606
F_I;12360;-22.45365994;-68.92497812
F_I;12380;-22.45370607;-68.92479018
F_I;12400;-22.4537522;-68.92460224
F_I;12420;-22.45379833;-68.92441429
F_I;12440;-22.45384446;-68.92422635
F_I;12460;-22.45389059;-68.92403841
F_I;12480;-22.45393672;-68.92385047
F_I;12500;-22.45398285;-68.92366253
F_I;12520;-22.45402898;-68.92347459
F_I;12540;-22.45407511;-68.92328664
F_I;12560;-22.45412124;-68.9230987
F_I;12580;-22.45416929;-68.92291132
F_I;12600;-22.45421781;-68.92272407
F_I;12620;-22.45426631;-68.92253683
F_I;12640;-22.45431482;-68.92234958
F_I;12660;-22.45436333;-68.92216233
F_I;12680;-22.45441184;-68.92197508
F_I;12700;-22.45444839;-68.92180772
F_I;12720;-22.45427318;-68.92176056
F_I;12740;-22.45409891;-68.92170925
F_I;12760;-22.45392463;-68.92165795
F_I;12780;-22.45375036;-68.92160665
F_I;12800;-22.45357608;-68.92155535
F_I;12820;-22.45340181;-68.92150405
F_I;12840;-22.45322753;-68.92145275
F_I;12860;-22.45305326;-68.92140145
F_I;12880;-22.45287898;-68.92135014
F_I;12900;-22.45270471;-68.92129884
F_I;12920;-22.45253043;-68.92124754
F_I;12940;-22.45235616;-68.92119624
F_I;12960;-22.45218188;-68.92114494
F_I;12980;-22.45200761;-68.92109364
