iLat;iLon;stops;services;route_segments;puntos
80;84;PD1323/PD1463/PD549/PD925/PD926/PD984;506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/511I/511R/519I/519R/D01I/D01R/D07I/D07R/D07cI/D07cR/D20I;69/1/59/1/61/1/59/1/18/1/46/1/18/2/11-12/1-2/6-7-8/36-37-38/7-8-9/6-7-8/3-4-5-34-35-36;2020
80;85;PD1359/PD1425/PD1454/PD539/PD924/PD985;506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/511I/511R/519I/519R/D01I/D01R/D07I/D07R/D07cI/D07cR/D20I;69/1/59/1/61/1/59/1/18/1/46/1/18/2/10-11-12/1-2-3/6/38/7/8/2-3-36-37;1257/1994/2060
80;86;PD1025/PD1455/PD540/PD547/PD920/PD923/PD986/PD987/PD993/PD994;506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/511I/511R/519I/519R/D01I/D01R/D07I/D07R/D07cI/D07cR/D08I/D08R/D09I/D09R/D20I;69/1/59/1/61/1/59/1/18/1/46/1/18/2/12-13/0-1/4-5-6/38-39-40/4-5-6-7/8-9-10-11/2-3/26-27/2-3/22-23/2-37;
80;87;PD541/PD546/PD548/PD917/PD918/PD919/PD921/PD922/PD988/PD989/PD990/PD991;506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/511I/511R/519I/519R/D01I/D01R/D07I/D07R/D07cI/D07cR/D08I/D08R/D09I/D09R/D20I;69/1/59/1/61/1/59/1/18/1/46/1/18/2/13/0/2-3-4/40-41-42/2-3-4-5-6/9-10-11-12-13/2/27/2/23/2-37;440/1365/1596/1709
80;88;PD542/PD544/PD545;506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/511I/511R/519I/519R/D01I/D01R/D07cI/D07cR/D08I/D08R/D09I/D09R/D20I;69/1/59/1/61/1/59/1/18/1/46/1/18/2/13-14/0/5-6/9-10/2/27/2/23/2-37;435/1788
80;89;PD1114/PD1394/PD1438/PD1439/PD543/PD731/PD732/PD733/PD734;422I/422R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/D02I/D02R/D03I/D03R/D03cI/D03cR/D07I/D07R/D07cI/D07cR/D08I/D08R/D09I/D09R/D10I/D10R/D11I/D11R/D15I/D18I/D18R/D20I;63/0/69-70-71-72/0-1/59-60-61-62/0-1/61-62-63-64/0-1/59-60-61-62/0-1/18-19-20-21/0-1/44/0/46-47-48-49/0-1/37/0/18-19/0-1-2/38-39/0-1/25/0/13/0/0/44/0/15/0-1-2/27-28/0-1-2/23-24/52/0/0-1/41-42/0-61/0-1-2/38-39-40/0-1-2-37-38;269/432/1481
80;90;PD1429;422I/422R/510I/510R/516I/516R/519I/519R/D02I/D02R/D03I/D03R/D03cI/D03cR/D07I/D07R/D07cI/D07cR/D08I/D08R/D09I/D09R/D10I/D10R/D11I/D11R/D15I/D18I/D18R/D20I;63/0/44/0/37/0/19/0/39-40/0/25-26/0/13-14/0/0/44-45/0/15-16/0/28-29/0/24-25/52-53/0/0/42-43/0-61-62/0/40-41/0-38-39;
81;30;PI1597/PI1652/PI212/PI240/PI241;110I/110R/110cI/110cR/111R/404I/404R/404cI/404cR/424I/424R/428I/428R/428cI/428cR/428eI/428eR/510I/510R/516I/516R/I08I/I08R/I20I/J08I/J08R;34-35/15-16/34-35/0-1/48-49/0/18-19/0/11-12/0-1/27-28/48-49/33-34/17-18/33-34/43-44/22-23/0-1/45-46/0-1/37-38/0/27-28-29-30/30-31-32/0-1/34-35;
81;31;PI213/PI239/PI263/PI734;110I/110R/111R/404R/404cR/428I/428R/428cI/428cR/428eI/428eR/I02I/I08I/I08R/I20I;35/15/48/18/11/49/33/18/33/44/22/33-34-35/0/27/30;82/2054
81;32;PI1018/PI1019/PI1020/PI1398/PI1455/PI261/PI262;111I/111R/404I/404R/404cI/404cR/I02I/I02R/I20I/I20R;13-14-15/48/3-4-5-6/18/3-4-5-6/11/35-38-39-40/3-4-5/30/0-1;1407
81;33;PI1021/PI1022/PI1362/PI1363/PI1480/PI245/PI246/PI247/PI248/PI259/PI260/PI452/PI735/PI736/PJ1717/PJ238;111I/111R/404I/404R/404cI/404cR/424I/424R/I02I/I02R/I07I/I07R/I20I/I20R;15-16-17/47-48/6-7-8-9/16-17-18/6-7-8-9/9-10-11/11/14/35-36-37-38/5-6-7/28-29/0-1/30/1;181/641/1103
81;34;PI1016/PI1017/PI443/PI451/PJ239/PJ250/PJ856/PJ868;404I/404R/404cI/404cR/424I/424R/I07I/I07R/I20I/I20R/J08I/J08R;9/16/9/9/11/14/29/0/30/1/13-14/23-24;
81;35;PI1014/PI1015/PI1481/PI444/PI445;404I/404R/404cI/404cR/424I/424R/I20I/I20R/J08I/J08R;9-10-11/15/9-10-11/8/11/14/28-29-30/1-2-3/14/23;
81;36;PI1023/PI1483/PI392/PI413/PI447/PJ240/PJ241/PJ248/PJ249/PJ867;106I/106R/401I/401R/404I/404R/404cI/404cR/405I/405R/413cI/413cR/419I/419R/421I/421R/423I/423R/424I/424R/431cI/431cR/546eI/546eR/I08I/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR/I20R/J08I/J08R/L5I/L5R;20-21-22/34-35-36-37/20-21-22/47-48-49-50/11-12-13-14-15/14-15/11-12-13-14-15/6-7-8/15-16/39-40/14-15/4-5/30-31/13-14/22-23/44-45/25-26-27/13-14-15/11-12-13-14/13-14/20-21-22/4-5-6/23-24-25/63-64/27-28-29/8-9-10/17-18-19/9-10/16-17/4-5/19-20/8-9/2-3/14-15-16-17/19-20-21-22-23/5-6-7-8/21-22-23-24;
81;37;PI393/PI394/PI412/PI556/PJ866;106I/106R/401I/401R/404I/404R/404cI/404cR/405I/405R/413cI/413cR/419I/419R/421I/421R/423I/423R/431cI/431cR/506R/506eR/506vR/546eI/546eR/I08I/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR/J08I/J08R;22/34/22/47/15/14/15/6/16/39/15-16/3-4/31/13/23/44/27/13/22/3-4/29/29/29/25-26/62-63/29-30/8/19-20/8-9/17-18/3-4/20-21/8/17/18-19;640
81;38;PI1313/PI1541/PI1803/PI411/PI555/PJ1699;106I/106R/401I/401R/404I/404R/404cI/404cR/405I/405R/413cI/413cR/419I/419R/421I/421R/423I/423R/424I/424R/431cI/431cR/506R/506eR/506vR/546eI/546eR/I08I/I08R/I09I/I09R/I09cI/I09cR/I09eI/I09eR/J08I/J08R;22/33-34/22/46-47/15-16/13-14/15-16/5-6/16-17/38-39/16/2-3/31-32/12-13/23/43-44/27/12-13/16-17/10-11/22/2-3/29/29/29/26/61-62/30/7-8/20/7-8/18/2-3/21/7-8/17-18/17-18;509/1963
81;39;PI1318/PI1799/PI1804/PI539/PI591/PI826;106I/385I/385R/401I/404I/404cI/405I/413cI/419I/421I/423I/424I/431cI/506I/506R/506eI/506eR/506vI/506vR/509I/509R/546eI/I03I/I03R/I03cI/I03cR/I08I/I09I/I09cI/I09eI/I10I/I10R/I17I/I17R;22/2/55/22/16/16/17/16/32/23/27/17/22/35-36-37/28-29/25-26-27/28-29/27-28-29/28-29/26/22/26/45-51-52/14-15-16/17-26-27/9-10-11/30/20/18/21/32/13/2/19;
81;40;PI1329/PI1461/PI37/PI38/PI590/PI8/PI825/PI827/PI828/PI849/PI850/PI851/PI852/PI853/PI854/PI9/PI927;101I/101R/385I/385R/481I/481R/506I/506R/506eI/506eR/506vI/506vR/509I/509R/I03I/I03R/I03cI/I03cR/I04I/I04R/I10I/I10R/I13I/I13R/I14I/I14R/I17I/I17R;33-34/13-14-15/2-3-4-5-6/54-55/17-18/26-27-28/37-38-39-40-41-42/27-28/27-28-29-30-31-32/27-28/29-30-31-32-33-34/27-28/26-27-28-29/22/45-46-47-48-49-50-51-52/14-15-16/17-18-19-20-21-22-23-24-25-26-27/9-10-11/43-44-45/9-10-11/32-33-34-35/12-13/14-15/6-7-8-9-10/30-31/14-15/2-3-4-5-6/18-19;309
81;41;PI1086/PI1331/PI39/PI40/PI6/PI7/PI893/PI926;101I/101R/385I/385R/481I/481R/506I/506R/506eI/506eR/506vI/506vR/509I/509R/I03I/I03R/I03cI/I03cR/I04I/I04R/I10I/I10R/I13I/I13R/I14I/I14R/I17I/I17R;32-33/15-16/6/53-54/16-17/28-29/42-43/26-27/32-33/26-27/34-35/26-27/29-30/21-22/52/14/23-24-27/9/45/9/35-36/11-12/15-16/5-6/31-32/13-14/6/18;1762
81;42;PI1067/PI1085/PI1160/PI41/PI5;101I/101R/385I/385R/481I/481R/506I/506R/506eI/506eR/506vI/506vR/509I/509R/I10I/I10R/I13I/I13R/I14I/I14R;32/16/8/53/16/29/43/26/33/26/35/26/30/21/36-37-38/9-10-11/16/5/32/13;311/1382/1656
81;43;PI1068/PI1084/PI1161/PI1194/PI1195/PI4/PI42/PI43;101I/101R/385I/385R/481I/481R/506I/506R/506eI/506eR/506vI/506vR/509I/509R/I10I/I10R/I13I/I13R/I14I/I14R;32/16/8-9/50-51-52-53/16/29/43/26/33/26/35/26/30/21/38/9/16/5/32/13;218/1393/1897
81;44;PI1069/PI1070/PI1071/PI1072/PI1082/PI1083/PI1192/PI1193/PI49/PI50/PI62/PI63;102I/102R/107I/107R/385I/385R/I10I/I10R;5-6/29-30/47-48/22-23/9-10-11/48-49-50/38-39-40-41/6-7-8-9;1/233/1026
81;45;PI1162/PI1191/PI901/PI918;102I/102R/107I/107R/385I/385R/I04I/I04R/I17I/I17R;6/29/48/22/11-12-13/46-47-48/48/6/9/15;318/1100
81;46;PI1163/PI1164/PI1190/PI1218/PI1219/PI1220/PI1221/PI1264/PI1265/PI1266/PI1603/PI1604/PI1605/PI1606/PI1607/PI1611/PI1612/PI1613;385I/385R/I04I/I04R/I16I/I16R/I17I/I17R;13/44-45-46/48-49-50/4-5-6/0-1/18-19-20/9-10-11-12-13/11-12-13-14-15;310/316/1122/1168/1560
81;47;PI1165/PI1166/PI1167/PI1185/PI1186/PI1187/PI1188/PI1189/PI1214/PI1215/PI1222/PI1223;385I/385R/I16I/I16R/I17I/I17R;13-14/42-43-44/7-8-9/12-13/13/10-11;363/393/404/953/1412/1479
81;48;PI1675/PI1795/PI72/PI75/PI76;105I/105R/120I/120R/385I/385R/417eI/417eR/I16I/I16R/I17I;36-37/19-20/27-28/16-17/16-17-18/39-40-41/23-24/52-53/9-10/0-1-2-3/13-14;334/769/1084/1221/1245/1361
81;49;PI1170/PI1171/PI1172/PI1205/PI1206/PI1207/PI1208/PI177/PI206;105I/105R/109I/109R/120I/120R/385I/417eI/417eR/I01I/I16I/I16R/I18I/I18R;37/19/42/28/28/16/16-17-18-19/23/53/39/16-17-18-19/0-1-3-4/43/7;
81;50;PI1204/PI176/PI207;109I/109R/I01I/I16I/I18I/I18R/MTNI/MTNR/MTRI/MTRR;40-41-42/28-29/39-40/14-15-16/43-44-45/5-6-7/0/10/0/50;
81;51;PA704/PI174/PI175/PI208/PI209;109I/109R/I01I/I18I/I18R;39-40/29/40/45/4-5;683
81;52;PA282/PA589/PA590/PA664/PA681/PA682/PI210;109R/119I/345R/511I/H07I/I01I/I01R/I18I/I18R;29-32/13-14/11-12/20-21-22/18-19/40/15-16/45-48/3-4;
81;53;PA10/PA283/PA284/PA287/PA288/PA535/PA536/PA537/PA684/PA690/PA9;109R/119I/119R/121R/345I/511I/511R/H07I/H07R/I01I/I01R/I18I;29-30-31-32/14-15/17-18/21-22/14-15/22-23/24-25-26-27-28/12-13-14-15-17-18/21-22/40/9-10-11-12-14-15/45-46-47-48;676
81;54;PA285/PA286/PA315/PA316/PA534/PA538/PA673/PA712;119I/121I/121R/511I/511R/H07I/H07R/I01I/I01R;15-16/12/22-23-24/23-24/22-23-24/10-11-12/22/40-41/8-9;
81;55;PA318/PA319/PA539/PA594/PA680;121R/511I/511R/H07I/H07R/I01I/I01R;24-25-26/24/22/10/22/41/8;
81;56;82/PA18/PA235/PA38/PA532/PA593/PA671/PA672/PA693;113I/113eI/113eR/115I/125I/125R/201eI/201eR/217eI/217eR/302I/302R/302eI/302eR/511I/511R/H07I/H07R/I01I/I01R/L2I/L2R;36-37-38/39-40/10-11-12/24-25-26/10-11-12/21-22/7-8-9/25-26/18-19/7-8-9/8-9/32-33/6-7-8/19-20/24-25-26-27/17-18-19-20-21-22/5-6-7-8-9-10/22-23/41-42/4-5-6-7-8/19-20-21/7-8-9;682
81;57;PA17/PA19/PA20/PA39/PA596/PA633/PA634;113I/113R/113eI/113eR/115I/115R/125I/125R/201eI/201eR/217eI/217eR/302I/302R/302eI/302eR/511I/511R/H07I/H07R/I01I/I01R/L2I/L2R;34-35-36-38-39-40-41/3/38-39/12-13/22-23-24-26-27-28-29/3/12-13-14/19-20-21/9-10-11/24-25/17-18/9-10-11/9-10/31-32/8-9/18-19/27-28/16-17/4-5/23-24/42-43/3-4/21-22/6-7;133
81;58;PA509/PA595/PA60/PA606/PA61/PA628/PA64/PA65/PA66;201I/201R/214I/214R/223I/223R/226I/226R/229I/229R/271I/271R/301I/301R/511I/511R/D05I/D05R/D07I/D07R/E04I/E04R/H06I/H06R/H07I/H07R/H12I/H13I/H13R/H14I/I01I/I01R;24-25-26/16/14/37-38-39/2-3-4/10/4-5-6/25/2-3-4/13/5-6-7/16/17-18-19/10/28-29-30-31-32/16/2-3/35-36/44-45/2-3/33-34/2-3/25/4-5/4/24/31-32-33/15-16/4-5-6-7/35-36-37/43/3;1039/1332/1777/2022
81;59;PA144/PA145/PA495/PA515/PA516/PA517/PA605/PA706/PA98/PA99;203I/203eI/205I/206I/207I/207eI/209I/227I/385I/511I/511R/D05I/D05R/D07I/D07R/E04I/E04R/H06R/H07I/H07R/H13I/H13R/I01I/I01R;12-13/7-8/10-11/7-8/9-10/9-10/10-11/22-23/27-28/32/16/3/35/44/3/33/3-4/3-4/4/24-25-26/16/4/43/3;874/1431/1742/1967
81;60;PA100/PA101/PA102/PA147/PA148/PA205/PA496/PA508;203I/203R/203eI/203eR/205I/205R/206I/206R/207I/207R/207eI/207eR/209I/209R/227I/227R/385I/385R/511I/511R/D05I/D05R/D07I/D07R/E04I/H07I/H07R/H13I/H13R/I01I/I01R;13/17/8/17/11/15/8/19/10/20/10/13/11/26/22-23/13/28/29/32/16/3/35/43-44/3/32-33/4/26/16/4/43-44/3;1927
81;61;PA125/PA497/PA498/PA507/PA571/PA572;204I/204eI/227I/511I/511R/D05I/D05R/D07R/H07I/H07R/H13I/H13R/I01R/L6I/L6R;4/4/22/32/16/3/35/3-4/4/26/16/4/2-3/10/18;1337
81;62;PA126/PA127/PA128/PA499/PA500/PA505/PA506;204I/204R/204eI/204eR/511I/511R/D05I/D05R/D07R/H07I/H07R/H13I/H13R/L6I/L6R;4/32/4/32/32-33/15-16/3-4-5/34-35/4/3-4/26-27/16-17/3-4/10-11/17-18;298
81;63;PA501/PA503/PA504/PA637/PA638;511I/511R/D05I/D05R/H07I/H07R/H13I/H13R/L6I/L6R;33/15/5/33-34/3/27-28-29/17-18/2-3/11/17;246/680/1372
81;64;61/PA181/PA502/PA614/PA639/PD204/PH1630/PH207/PH797;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/511I/511R/D05I/D05R/H07I/H07R/H13I/L5I/L5R/L6I/L6R;13-14-15-16/12-13-14-15/13-14-15-16/19-20-21-22/5-6-7-8/28-29-30-31/10-11-12-13/16-17-18-19/33-34/12-13-14-15/5-6/28-29-30-31/0-1-2-3/27-28-29-30/17-18/23/6/11-12-13-14-15/13-14-15-16-17;
81;65;PD1138/PD1600/PD1602/PD203/PD654/PD655/PD835/PD836;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/511I/511R/D05I/D05R/D13I/D13R/L5I/L5R/L6I/L6R;16/12/16/19/8/28/10/19/36/11-12/6-7/27-28/28-29/5-6-7-8/23/6/15-16/12-13;
81;66;PD1319/PD1353/PD653/PD837/PD882/PD883/PD884;511I/511R/D05I/D05R/D13I/D13R/L6I/L6R;36/11/7/25-26-27/28/8/16/12;555/733
81;67;PD1317/PD1604/PD647/PD648/PD649/PD651/PD652/PD839/PD840/PD881;511I/511R/D05I/D05R/D13I/D13R;36-37-38-39/8-9-10-11/9-10-11-12-13/25/26-27/8-9;1036/1567
81;68;PD841/PD880;D05I/D05R;13-14-15/25;
81;69;PD12/PD13/PD14/PD43/PD44/PD45/PD842/PD879;103I/103R/114I/114R/117I/117R/D05I/D05R;8/13/3/17/43/13/15/25;163
81;70;PD83/PD843/PD844/PD878;D05I/D05R;15/25;
81;71;PD61/PD62/PD63/PD64/PD84/PD845/PD877/PD95/PD96/PD97/PD98;104I/104R/106I/106R/126I/126R/212I/212R/224I/224R/D05I/D05R;8/14/42/11/7/22/9/22/3/33/15-16/24-25;85/1244/1736/1925
81;72;PD846/PD847/PD875/PD876/PD893/PD915;325I/325R/D05I/D05R;39-40-41/9-10/16/24;
81;73;PD1217/PD1218/PD596/PD894/PD895/PD913/PD914/PI632/PI633/PI634;325I/325R/508I/D05I/D05R/D16I/D16R;38-39/10-11-12-13/50-51-52-53-54/16/20-21-22-23-24/39-40-41-42/8-9-10-11-12-13;22/1663/1891
81;74;PD1358/PD565/PD566/PD569/PD570/PD593/PD594/PD595/PD848;325I/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/508I/508R/510I/510R/511I/511R/516I/516R/519I/519R/D05I/D05R/D16I;34-35-36-37-38/68/2/58/2/60/2/58/2/17/2/49-50/10-11-12-13/34/10/45/2/32/5/17/3/16-17-18-19/18-19-20/36-37-38-39;168/550/1599
81;75;PD555/PD567/PD568/PD578/PD645/PD660/PD661/PD701/PD702/PD703/PD704/PD849/PD850/PD874;506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/514I/514R/514cI/514cR/516I/516R/519I/519R/D05I/D05R/D07I/D07R;68/2/58/2/60/2/58/2/17/2/34/10/45/2/54-55-56/15-16-17/14-15-16/15-16-17/32/5/17/3/19/18/23-24-25/21-22-23;336/708
81;76;79/PD176/PD189/PD265/PD281/PD282/PD535/PD553/PD851/PD873/PD971;216I/216R/219eI/219eR/225I/225R/505I/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/712I/712R/D05I/D05R/D07I/D07R/D10I/D10R/L4I/L4R;25-26-27-28/11-12/22-23/42-43/47-48-49-50-51-52/26-27-28-29/46-47-48-49-50-51-52/68/2/58/2/60/2/58/2/17/2/34/10/45/2/32/5/17/3/46-47-48-49/41-42-43-44-45-46/19-20-21-22/15-16-17-18/17-18-19-20-21-22-23/23-24-25-26-28-29/38-39-40-41/8-9-10-11-12-13-14-16-17/8-9/11-12;
81;77;PD1350/PD284/PD517/PD577/PD852/PD871/PD872/PD969/PD970;216I/216R/219eI/219eR/225I/225R/505I/505R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/712I/712R/D05I/D05R/D07I/D07R/D10I/D10R/L4I/L4R;26-27-28/11/23/42/47/27-28-29/46-52-53/8-9/68-69/1-2/58-59/1-2/60-61/1-2/58-59/1-2/17-18/1-2/34-35/9-10/45-46/1-2/32-33/4-5/17-18/2-3/47-48-49/41/22-23/14-15/18-19/26-27-28/39-40-41/8-14-15-16/8/12;1936
81;78;PD571/PD576/PD853/PD854/PD868/PD870;505I/505R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/D05I/D05R;53/8/69/1/59/1/61/1/59/1/18/1/35/9/46/1/33/4/18/2/23-24/12-13-14;842
81;79;PD516/PD572/PD855/PD867;505I/505R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/D05I/D05R;53/8/69/1/59/1/61/1/59/1/18/1/35/9/46/1/33/4/18/2/24/12;
81;80;PD486/PD487/PD514/PD515/PD552/PD575/PD792/PD799/PI1272;505I/505R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/D03I/D03R/D10I/D10R;53-54-55/6-7-8/69/1/59/1/61/1/59/1/18/1/35-36-37/9/46/1/33-34-35/2-3-4/18/2/22-23/2-3/46-47/5-6;408/703/715/1247/1317/1566
81;81;PD1322/PD1366/PD1367/PD488/PD512/PD513/PD551/PD573/PD574;505I/505R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/D03I/D03R/D10I/D10R;55/6/69/1/59/1/61/1/59/1/18/1/37/9/46/1/35/2/18/2/23/2/47/5;420/846/1646/1722
81;82;PD1365/PD1371/PD1402/PD1412/PD369/PD370/PD393/PD394/PD489/PD490/PD511/PD537/PD656;418I/418R/420eI/420eR/425I/425R/429I/429R/505I/505R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/D03I/D03R/D03cI/D03cR/D10I/D10R;46-47/14-15/12-13/5-6/63-64/5-6/75-76/6-7/55/6/69/1/59/1/61/1/59/1/18/1/37/6-7-8-9/46/1/35/2/18/2/23-24/1-2/11-12/1-2/47-48/4-5;146/426
81;83;PD1450/PD1451/PD368/PD395/PD491/PD510/PD550;418I/418R/420eI/420eR/425I/425R/429I/429R/505I/505R/506I/506R/506eI/506eR/506vI/506vR/507I/507R/507cI/507cR/510I/510R/511I/511R/516I/516R/519I/519R/D03I/D03R/D03cI/D03cR/D10I/D10R;45-46/15-16/9-10-11-12/6-7-8-9/60-61-62-63/6-7-8-9/74-75/7-8/55-56/5-6/69/1/59/1/61/1/59/1/18/1/37-38/6/46/1/35-36/1-2/18/2/24/1/9-10-11-12/1-2-3-4/48/4;1619
81;84;PD492/PD493/PD508/PD509;505I/505R/510I/510R/516I/516R/D03I/D03R/D03cI/D03cR/D10I/D10R;56/5/38/6/36/1/24/1/12/1/48/4;419/860/1300/1394
81;85;PD1057/PD1083/PD1084/PD1426/PD494/PD506/PD507;505I/505R/510I/510R/516I/516R/D01I/D01R/D03I/D03R/D03cI/D03cR/D10I/D10R;56/5/38/6/36/1/10/3/24/1/12/1/48-49/3-4;412/418/437/824/1185
81;86;PD1023/PD1024/PD1403/PD1404/PD1405/PD1423/PD495/PD496/PD504/PD505/PD995;505I/505R/510I/510R/516I/516R/D03I/D03R/D03cI/D03cR/D08I/D08R/D09I/D09R;56/5/38-39/5-6/36/1/24/1/12/1/3/26/3/22;423/783
81;87;PD1021/PD1022/PD1215/PD1424/PD497/PD498/PD499/PD502/PD503/PD793/PD797/PD798/PD992/PD996/PD997;412R/505I/505R/510I/510R/513I/513R/516I/516R/517R/D03I/D03R/D03cI/D03cR/D07I/D07R/D07cI/D07cR/D08I/D08R/D09I/D09R/D15I;0-1-2/56/0-1-2-5/39-40-41-42-43/1-2-3-4-5/55-56/0-1/36/1/0-1-2/24/1/12/1/1-2/42-43/1-2/13-14/3-4/25-26/3-4/21-22/1-2-3-4-59-60;991/1689/1877
81;88;PD1368/PD728/PD729/PD735/PD736/PD794/PD796;412R/422I/422R/505I/505R/510I/510R/513I/513R/516I/516R/517I/517R/D03I/D03R/D03cI/D03cR/D07I/D07R/D07cI/D07cR/D10I/D10R/D11I/D11R/D15I;0/63/0-1/56-57/0-4-5/43/1/54-55-56-57/0-1-2/36/1/63-64/0/24/1/12/1/1/43/1/14/52/0/2/40/1-59-60;416/444
81;89;PD1092/PD1093/PD1094/PD1095/PD1111/PD1112/PD1113/PD730/PD795;422I/422R/505I/505R/510I/510R/513I/513R/516I/516R/D02I/D02R/D03I/D03R/D03cI/D03cR/D07I/D07R/D07cI/D07cR/D10I/D10R/D11I/D11R/D15I/D18I/D18R;63/0/56-57/4-5/43-44/0-1/54-55/1-2/36-37/0-1/38/1/24-25/0-1/12-13/0-1/0-1/43-44/0-1/14-15/52/0/1-2/40-41/0-1-60-61/2-3/37-38;434/997
81;90;;D02I/D02R/D11I/D11R/D18I/D18R;37-38/1-2/1-2/40-41/3-4/36-37;
82;5;PJ1968/PJ1969;J12I/J12R;35-36/0;
82;6;PJ1966/PJ1967;J12I/J12R;33-34-35/0-1-2-3;
82;7;PI1828/PI1829;J12I/J12R;32-33/3-4;1333
82;9;;J12I/J12R;21-22-23/13-14-15;
82;10;;J12I/J12R;22-23/14-15;
82;15;;J11I/J11R;0/23;
82;16;PJ939/PJ948;J11I/J11R;0/23-24;
82;29;PJ107/PJ108/PJ77;110R/110cR/111R/424I/428I/428R/428cI/428cR/428eI/428eR/J08I;16-17/1-2/49-50/1-2-3/47-48/34-35/15-16-17/34-35/42-43/23-24/1-2-3;
82;30;PI242/PI348/PJ1712/PJ1732/PJ1733/PJ76/PJ78/PJ853;110I/110R/110cI/110cR/111I/111R/404I/404cI/424I/424R/428I/428R/428cI/428cR/428eI/428eR/510I/510R/516I/516R/I20I/J08I/J08R;31-32-33-34/16-17-18-19/31-32-33-34/1-2-3-4/7-8-9-10-11/49-50-51-52/0-1/0-1/1/23-24-25-26-27/48/34/17/34/43/23/1-2/42-43-44-45/1-2/34-35-36-37/32-33/1-10-11-12/25-26-30-31-32-33-34;723/1035/1141/1579
82;31;PI243/PI442/PJ1713/PJ1714/PJ73/PJ74/PJ75/PJ79/PJ982;110I/110R/110cI/110cR/111I/111R/404I/404cI/510I/510R/516I/516R/I20I/J08I/J08R;29-30-31/19/29-30-31/4/7-11-12/52/1-2/1-2/2-3/41-42/2-3/33-34/33-34/12/25;521/1149/1207
82;32;PI1454/PI244/PI739/PI740/PI772/PI773/PI774/PJ1671/PJ1672/PJ1683/PJ1684/PJ236/PJ80;110I/110R/110cI/110cR/111I/111R/404I/404cI/424I/424R/510I/510R/516I/516R/I02I/I02R/I20I/I20R/J08I/J08R;29/19/29/4/7-12-13/52/2-3/2-3/10-11/14-15/3-4/40-41/3-4/32-33/40-41/2-3/34-35/0/12/25;507/510/791/1322/1748
82;33;PI742/PI771/PJ1718/PJ235/PJ237/PJ253;110I/110R/110cI/110cR/111I/111R/424I/424R/510I/510R/516I/516R/I02I/I02R/J08I/J08R;29/19/29/4/7/52/10-11/14-15/4/40/4/32/41/2/12/25;512/1052/1125/1223/1415
82;34;PI743/PI770/PJ855/PJ869/PJ870;110I/110R/110cI/110cR/111I/111R/I02I/I02R/J08I/J08R;29/19/29/4/7/52/41/2/12-13/24-25;516/1323/1695/2074
82;35;PI744/PI745/PI768/PI769/PJ551/PJ628;110I/110R/110cI/110cR/111I/111R/510I/510R/516I/516R/I02I/I02R/J01I/J01R/J19I/J19R;29/19/29/4/7/52/5/39/5/31/41/2/17/33/11/14;208/293/1211
82;36;51/PI747/PI765/PI766/PI767/PJ1676/PJ1685/PJ1715/PJ1728/PJ242/PJ243/PJ246/PJ552/PJ81;110I/110R/110cI/110cR/111I/111R/424I/424R/510I/510R/516I/516R/I02I/I02R/J01I/J01R/J08I/J08R/J19I/J19R/L5I/L5R;28-29/19-20/28-29/4-5/6-7/52-53/14-15/12-13/5-6/38-39/5-6/30-31/41-42/1-2/17-18/32-33/19-20/15-16/11-12-13/13-14/8/21;139/506/1724
82;37;PJ1735/PJ244/PJ245;424I/424R/I02I/I02R/J08I/J08R;15/12/42/1/19/16;523
82;38;PI526/PI527/PJ1553/PJ1557;106R/401R/404R/404cR/405R/413cR/419R/421R/423R/424I/424R/431cR/546eR/I02I/I02R/I08R/I09R/I09cR/I09eR/J08I/J08R;33/46/13/5/38/2/12/43/12/15-16/10-11-12/2/61/42-43-44-45/0-1/7/7/2/7/18-19/16-17;
