mode;code;name;latitude;longitude;services
3;PC539;Martín de Zamora esq Belo Horizonte ;-33.41499367;-70.5619275;503-C06-C06c
3;PC54;Av Américo Vespucio esq Av Cristóbal Colón;-33.4236019;-70.57865499;219e-420e-425-712-712N-C01
3;PC540;Martín de Zamora esq H de Magallanes;-33.41535299;-70.55989069;503-C06-C06c
3;PC541;La Quebrada esq Av Paul Harris;-33.41613031;-70.53371849;407-503-541N-C06c-C09
3;PC542;Parada 2 Parque Gandarillas;-33.41627603;-70.53870019;503-541N-C06c
3;PC543;Av Cristóbal Colón esq Visviri;-33.41660853;-70.54097518;225-503-541N-C06c-D11
3;PC544;Av Cristóbal Colón esq Río Guadiana;-33.41712734;-70.54494188;225-503-541N-C06c-D11
3;PC545;Av Cristóbal Colón esq Imperial;-33.41738233;-70.54691441;225-503-541N-C06c-D11
3;PC546;Av Cristóbal Colón esq Guernica;-33.41766999;-70.5491564;225-503-541N-C06c-D11
3;PC547;Parada 4 Rotonda Atenas;-33.41797565;-70.55211925;225-503-541N-C06c-D11
3;PC548;Av Cristóbal Colón esq Piacenza;-33.41749847;-70.55781048;503-517-541N-C06c
3;PC549;Av Cristóbal Colón esq H de Magallanes;-33.41712733;-70.56007297;503-517-541N-C06c
3;PC55;Av Américo Vespucio esq Martín de Zamora;-33.42193507;-70.57994765;425-712-712N-C01
3;PC550;Av Cristóbal Colón esq Av ManquehueSur;-33.41644967;-70.56447002;503-517-541N-C06c
3;PC551;Av Cristóbal Colón esq Domingo Bondi;-33.41750582;-70.56796256;503-517-541N-C06c
3;PC552;Av Cristóbal Colón esq Sebastián Elcano;-33.41863168;-70.57163926;503-517-541N-C06c
3;PC553;Av Cristóbal Colón esq Martín A Pinzón;-33.42068515;-70.57611789;503-517-541N-C06c
3;PC554;Av Cristóbal Colón esq Av A VespucioSur;-33.42326679;-70.57876723;503-517-541N-C06c
3;PC555;Av Cristóbal Colón esq Málaga;-33.42431182;-70.5830989;503-517-541N-C06c
3;PC556;Av Cristóbal Colón esq Alcántara;-33.42484976;-70.58546402;503-517-541N-C06c
3;PC557;Parada 4 (M) Cristóbal Colón;-33.42596756;-70.59043172;503-517-541N-C06c
3;PC559;Seminario esq Rancagua;-33.44140185;-70.62971836;504-505-508-514
3;PC56;Av Américo Vespucio esq Del Inca;-33.41876916;-70.58210568;425-712-712N-C01
3;PC560;Seminario esq María L Santander;-33.43947464;-70.63019864;504-505-508-514
3;PC561;Parada 6 Museo de Los Tajamares;-33.43701434;-70.63075498;504-505-508-514
3;PC563;Parada 5 (M) Salvador;-33.43481077;-70.6261854;505-508-514-514c
3;PC564;Parada Hospital Del Salvador;-33.43634069;-70.62574067;505-508-514-514c
3;PC565;Avenida Salvador esq Rancagua;-33.43964496;-70.62478041;505-508-514-514c
3;PC566;Avenida Salvador esq Luis Montaner;-33.44217074;-70.62404224;505-508-514-514c
3;PC567;Avenida Salvador esq Santa Isabel;-33.4456656;-70.6229886;505-508-514-514c
3;PC568;Avenida Salvador esq Caupolicán;-33.44783847;-70.62234058;505-508-514-514c
3;PC569;José Manuel Infante esq Av Eliodoro Yáñez;-33.43313209;-70.62352963;505-508-B27
3;PC57;Parada 8 (M) Escuela Militar;-33.4138961;-70.58446913;219e-425-712-712N-C18
3;PC570;José Manuel Infante esq Los Naranjos;-33.43693575;-70.6223097;505-508-514
3;PC571;José Manuel Infante esq Av Francisco Bilbao;-33.4400329;-70.62132394;505-508-514
3;PC572;José Manuel Infante esq Clemente Fabres;-33.44218055;-70.62053561;505-508-514
3;PC573;José Manuel Infante esq Santa Isabel;-33.44486239;-70.61958504;505-508-514
3;PC574;José Manuel Infante esq Caupolicán;-33.44706314;-70.61887291;505-508-514
3;PC575;Avenida Salvador esq Santa Isabel;-33.4459482;-70.62275719;505-508-514-514c
3;PC576;Avenida Salvador esq Pedro León Gallo;-33.44293288;-70.6236907;505-508-514-514c
3;PC577;Avenida Salvador esq Rancagua;-33.43992728;-70.62457054;505-508-514-514c
3;PC578;Parada Hospital Del Salvador;-33.43685842;-70.6254599;505-508-514-514c
3;PC579;Parada 6 (M) Salvador;-33.43399791;-70.6262778;505-508-514-514c
3;PC58;Av Américo Vespucio esq Av Pdte Riesco;-33.41067387;-70.58608813;425-712-C11-C15-C18-C20-C22
3;PC580;Seminario esq Santa Isabel;-33.44707273;-70.62846896;505-508-514
3;PC581;Seminario esq Marín;-33.44475713;-70.62899583;505-508-514
3;PC582;Av Isabel La Católica esq Alcántara;-33.42986165;-70.58282322;C01-C05-C07
3;PC583;Av Isabel La Católica esq Flandes;-33.42846631;-70.57979711;C01-C05-C07
3;PC584;Av Isabel La Católica esq Santa Adriana;-33.42726582;-70.5784632;C01-C05-C07
3;PC585;Nevería esq Cruz del Sur;-33.415753;-70.58312636;C01
3;PC586;Parada 3 (M) Escuela Militar;-33.41319354;-70.58157441;401-401c-407-421-C02
3;PC588;Padre Alfredo Arteaga esq Robles;-33.36092527;-70.50891165;C01-C13-C16
3;PC589;Padre Alfredo Arteaga esq 4 Vientos;-33.3589416;-70.50961896;C01-C13-C16
3;PC59;Av Américo Vespucio esq Los Talaveras;-33.40836165;-70.58706763;425-712-C11-C15-C18-C20-C22
3;PC590;Padre Alfredo Arteaga esq El Gabino;-33.35321128;-70.51064838;C01-C13-C16
3;PC591;Nido de Águilas esq Los Quincheros;-33.35381164;-70.50502762;C01-C17
3;PC592;Los Quincheros esq Medina;-33.35584845;-70.50365486;C01-C17
3;PC593;Camino Cerro 18 esq CircunvalaciónSur;-33.35606558;-70.50061727;C01-C17
3;PC594;Cam Circunvalación esq Senda 15Sur;-33.35893711;-70.50106421;C01-C17
3;PC595;Cam Circunvalación esq Senda 15Sur;-33.35759227;-70.50040705;C01-C17
3;PC596;Cam Circunvalación esq Camino Cerro 18;-33.356546;-70.49966906;C01-C17
3;PC597;Camino Cerro 18 esq 2 Nor Oriente;-33.35593856;-70.50067957;C01-C17
3;PC598;Cam Circunvalación esq 1 Norte;-33.35556659;-70.50160815;C01
3;PC599;1 Norte esq CircunvalaciónNorte;-33.3553198;-70.50262484;C01-C17
3;PC6;Av Pedro de Valdivia esq Biarritz;-33.43381014;-70.60887096;103-117
3;PC60;Av Américo Vespucio esq Av Pdte Kennedy;-33.40565041;-70.58610434;425-712-C11-C15-C18-C20-C22
3;PC602;Cam Circunvalación esq 1 Norte;-33.35541699;-70.50204619;C01-C17
3;PC603;Camino Cerro 18 esq Los Quincheros;-33.35674917;-70.50300405;C01-C17
3;PC604;Los Quincheros esq Maira;-33.35600382;-70.50348559;C01-C17
3;PC605;Los Quincheros esq Nido de Águilas;-33.35399221;-70.50426773;C01-C17
3;PC609;Avenida Las Condes esq Cerro Castillo;-33.36397594;-70.49455164;409-C01-C01c
3;PC61;Av Américo Vespucio esq Psje Las Hualtatas;-33.40233454;-70.58658168;425-546e-712-C18-C22
3;PC610;Avenida Las Condes esq Río Amarillo;-33.36607393;-70.49782266;409-C01-C01c-C05
3;PC611;Avenida Las Condes esq Las Brumas;-33.36713622;-70.49947458;409-C01-C01c-C05
3;PC612;Avenida Las Condes esq La Niebla;-33.36846578;-70.50214146;409-C01-C01c-C05
3;PC613;Avenida Las Condes esq Sn José de La Sierra;-33.36943094;-70.50436147;409-C01-C01c-C05
3;PC614;Parada Colegio Hebreo;-33.37014741;-70.50849047;409-C01-C01c-C05
3;PC615;Avenida Las Condes esq La Cabaña;-33.37072444;-70.51220867;409-C01-C01c-C05
3;PC616;Avenida Las Condes esq Sn Fco de Asís;-33.37198453;-70.51611074;409-C01-C01c-C05-C08-C12-C13-C16-C19
3;PC617;Parada 1 (M) Escuela Militar;-33.41297564;-70.58168875;C14
3;PC618;Parada 1 (M) Francisco Bilbao;-33.43116625;-70.58518092;C01-C05-C07
3;PC619;Lo Barnechea esq El Toril;-33.35351926;-70.50756949;C17
3;PC62;Av Américo Vespucio esq Avenida Vitacura;-33.39910389;-70.58744762;219e-425-546e-712-C18-C22
3;PC620;Warren Smith esq Avenida Apoquindo;-33.41055158;-70.57445085;C14
3;PC621;Circ Las Flores esq Avenida La Plaza;-33.39637621;-70.50380425;421-C02-C02c
3;PC622;Avenida La Plaza esq Av Mons A del Portillo;-33.4008705;-70.50652674;C02-C02c-C09
3;PC623;General Blanche esq Sn C de Apoquindo;-33.40139856;-70.50982606;C02-C02c-C09
3;PC624;Sn C de Apoquindo esq Camino El Alba;-33.39987069;-70.51013294;C02-C02c
3;PC626;Camino El Alba esq Camino La Fuente;-33.40133132;-70.52270612;C02-C02c
3;PC627;Camino El Alba esq Camino Mirasol;-33.40086069;-70.52870839;C02-C02c
3;PC628;Camino El Alba esq Camino Mirasol;-33.40097128;-70.52924794;C02-C02c
3;PC629;Camino El Alba esq Camino La Fuente;-33.40139765;-70.52318038;C02-C02c
3;PC630;Camino El Alba esq Camino Otoñal;-33.40151875;-70.51992455;C02-C02c
3;PC632;Sn C de Apoquindo esq Cerro Abanico;-33.3983474;-70.51006358;421
3;PC633;Sn C de Apoquindo esq General Blanche;-33.39999457;-70.51032862;C02-C02c
3;PC634;Parada 4 Sn C de Apoquindo Gral Blanche;-33.4018273;-70.5101668;C02-C02c
3;PC635;General Blanche esq Avenida La Plaza;-33.4012824;-70.5067704;C02-C02c
3;PC636;Avenida La Plaza esq Camino El Alba;-33.39988808;-70.50647752;C02-C02c
3;PC637;Avenida La Plaza esq Circun Las Flores;-33.39643089;-70.50598779;421-C02-C02c
3;PC64;Av Américo Vespucio esq C Goyenechea;-33.39450777;-70.59000885;425-712-C18-C22
3;PC644;Francisco de Aguirre esq B De Las Casas;-33.39102759;-70.59134308;C03
3;PC645;Francisco de Aguirre esq Luis Carrera;-33.38878832;-70.58944242;C03
3;PC646;Luis Carrera esq C Goyenechea;-33.39032734;-70.58686875;C03
3;PC648;Luis Carrera esq Luis Pasteur;-33.39276099;-70.58132242;C03
3;PC649;Luis Pasteur esq Manquehue Norte;-33.38755205;-70.57677739;C03
3;PC65;Av Américo Vespucio esq Francisco de Aguirre;-33.39245779;-70.59233674;219e-425-435-712-C18-C22
3;PC650;Luis Pasteur esq Cuernavaca;-33.39081036;-70.57940569;C03
3;PC651;Luis Pasteur esq Lo Arcaya;-33.3890694;-70.57801961;C03
3;PC652;Av Manquehue Norte esq Joaquín Cerda;-33.3849556;-70.57883754;C03
3;PC653;Sn J Escrivá de Balaguer esq Dr Luis Batlle B;-33.38145615;-70.57744131;C03
3;PC654;Sn J Escrivá de Balaguer esq Guaranies;-33.37947622;-70.57142885;C03
3;PC655;Av Padre HurtadoNorte esq Av Las Tranqueras;-33.37897696;-70.55594069;C03-C03c
3;PC656;Av Padre HurtadoNorte esq Lo Beltrán;-33.38162365;-70.55271991;C03-C03c
3;PC657;Av Padre HurtadoNorte esq Avenida Vitacura;-33.38347094;-70.55139825;C03-C03c
3;PC658;Av Padre HurtadoNorte esq Las Hualtatas;-33.38605703;-70.55013265;435-546e-C03-C03c
3;PC659;Av Padre HurtadoNorte esq Colorado;-33.3875812;-70.54940717;435-546e-C03-C03c
3;PC66;Parada 1 Puente Centenario;-33.39255591;-70.59312336;219e-425-435-712-C18-C22
3;PC660;Parada 3 Mall Alto Las Condes;-33.39189019;-70.54738718;C03-C03c-C16
3;PC661;Av Padre HurtadoNorte esq Av Las condes;-33.39404761;-70.54578047;C03-C03c-C16
3;PC662;Av Padre HurtadoSur esq Círculo Apolo;-33.41022978;-70.54191633;225-C03-C03c-C09-C16-D11
3;PC663;Av Padre HurtadoSur esq Río Guadiana;-33.41297621;-70.54080348;225-C03-C03c-C09-C16-D11
3;PC664;Av Padre HurtadoSur esq Av Cristóbal Colón;-33.41617986;-70.53918243;225-C03-C03c-C09-C16-D11
3;PC665;Av Padre HurtadoSur esq A de Camargo;-33.42055231;-70.53785074;C03-C03c-C09-C16
3;PC666;Vital Apoquindo esq Vía Láctea;-33.42542272;-70.52979494;401-401c-407-501-503-504-518-541N-C03-C03c-C06-C06c-C09-C16
3;PC667;Vital Apoquindo esq Av Francisco Bilbao;-33.42692039;-70.52974592;401-401c-407-501-503-504-518-541N-C03-C03c-C06-C06c-C09
3;PC668;Nueva Bilbao esq Cirio;-33.42706781;-70.53168449;518-C03-C03c-C06c
3;PC669;Nueva Bilbao esq Espigas;-33.4270448;-70.53427614;518-C03-C03c-C06c
3;PC67;Av Américo Vespucio esq C Goyenechea;-33.39445208;-70.59083568;425-435-712-C03-C18-C22
3;PC670;Nueva Bilbao esq Av Padre A Hurtado;-33.42701394;-70.53822283;C03-C03c-C06c
3;PC671;Av Padre HurtadoSur esq Vía Láctea;-33.42685639;-70.53856422;518-C03-C03c-C06c
3;PC672;Av Padre HurtadoSur esq Alejandro Fleming;-33.42438206;-70.53810112;518-C03-C03c-C06c
3;PC674;Av Padre Hurtado esq Inca de Oro;-33.42291597;-70.53778487;C03-C03c-C16
3;PC675;Av Padre HurtadoSur esq Patricia;-33.42091484;-70.53770657;C03-C03c-C16
3;PC676;Av Padre Hurtado esq Puquios;-33.41877339;-70.53803446;C03-C03c-C16
3;PC677;Av Padre HurtadoSur esq Av Cristóbal Colón;-33.41660898;-70.53875984;C03-C03c-C16
3;PC678;Av Padre HurtadoSur esq Río Guadiana;-33.41336038;-70.54036936;225-C03-C03c-C16-D11
3;PC679;Av Padre HurtadoSur esq Patagonia;-33.40972405;-70.54197191;225-C03-C03c-C16
3;PC68;Av Américo Vespucio esq Espoz;-33.396911;-70.58896671;425-435-712-C18-C22
3;PC680;Av Padre HurtadoNorte esq Puerto Rico;-33.38771145;-70.54908697;546e-C03-C03c-C11
3;PC681;Av Padre HurtadoNorte esq Avenida Vitacura;-33.38396401;-70.5509125;414e-C03-C03c
3;PC682;Av Padre HurtadoNorte esq Lo Beltrán;-33.38188041;-70.55238048;C03-C03c
3;PC683;Av Padre HurtadoNorte esq Av Las Tranqueras;-33.37902905;-70.55538265;C03-C03c
3;PC684;Parada 4 Rotonda Carol Urzúa;-33.37854559;-70.56871402;C03
3;PC685;Av Manquehue Norte esq Las Encinas;-33.38286487;-70.58013272;C03
3;PC686;Av Manquehue Norte esq Espoz;-33.38513647;-70.5787978;C03
3;PC687;Luis Pasteur esq Lo Arcaya;-33.38873702;-70.57791685;C03
3;PC688;Luis Pasteur esq Luis Carrera;-33.3905564;-70.57951935;C03
3;PC689;Luis Pasteur esq Luis Carrera;-33.3925207;-70.58107079;C03
3;PC69;Av Américo Vespucio esq Avenida Vitacura;-33.39861639;-70.58819137;219e-425-712-C18-C22
3;PC690;Luis Carrera esq Espoz;-33.39188497;-70.58283319;C03
3;PC691;Luis Carrera esq C Goyenechea;-33.3904058;-70.58637564;C03
3;PC692;Francisco de Aguirre esq E Diego Rutal;-33.38903651;-70.5897802;C03
3;PC693;Francisco de Aguirre esq B De Las Casas;-33.390669;-70.59117528;C03
3;PC694;Francisco de Aguirre esq Av A Vespucio;-33.39224779;-70.59253718;C03
3;PC699;Av Cristóbal Colón esq Alicante;-33.42387654;-70.58116586;503-517-541N-C06c
3;PC7;Av Pedro de Valdivia esq Avenida Pocuro;-33.43603719;-70.6082129;103-117
3;PC70;Av Américo Vespucio esq Psje Las Hualtatas;-33.40176618;-70.5873025;425-712-C18-C22
3;PC700;Avenida Eliodoro Yáñez esq J de Dios Vial Correa;-33.42817596;-70.59473116;517
3;PC701;Avenida Eliodoro Yáñez esq Hernando de Aguirre;-33.4287288;-70.59732259;517
3;PC702;Avenida Eliodoro Yáñez esq Doc Roberto del Río;-33.42924843;-70.59968758;517
3;PC703;Avenida Eliodoro Yáñez esq Avenida Los Leones;-33.4298271;-70.60236559;517
3;PC704;Avenida Eliodoro Yáñez esq Suecia;-33.43025358;-70.60425567;517
3;PC705;Avenida Eliodoro Yáñez esq Av Ricardo Lyon;-33.43068835;-70.6061997;517
3;PC706;Parada 4 MuniProvidencia;-33.43130792;-70.60919047;517
3;PC707;Avenida Eliodoro Yáñez esq Marchant Pereira;-33.43192203;-70.61190153;517
3;PC708;Avenida Eliodoro Yáñez esq Antonio Varas;-33.43259882;-70.61533443;517
3;PC709;Avenida Eliodoro Yáñez esq Av J Miguel Claro;-33.43361181;-70.61925765;517
3;PC71;Av Américo Vespucio esq Cerro Colorado;-33.40520242;-70.58658006;425-712-C15-C18-C22
3;PC710;Parada 6 Torres de Tajamar;-33.43056049;-70.62156722;517
3;PC711;Carlos Antúnez esq Alfredo Barros E;-33.42755867;-70.61386437;517
3;PC712;Carlos Antúnez esq Av Pedro de Valdivia;-33.42893291;-70.61082449;517
3;PC713;Carlos Antúnez esq Av Ricardo Lyon;-33.42810727;-70.60773319;517
3;PC714;Carlos Antúnez esq Suecia;-33.4276728;-70.60576771;517
3;PC715;Carlos Antúnez esq Avenida Los Leones;-33.42724773;-70.60377015;517
3;PC716;Carlos Antúnez esq L Thayer Ojeda;-33.42643842;-70.6000985;517
3;PC717;Carlos Antúnez esq Avenida El Bosque;-33.42578992;-70.59723649;517
3;PC718;Carlos Antúnez esq Avenida Tobalaba;-33.42484364;-70.59368075;517
3;PC719;Mons Escrivá de Balaguer esq Belén;-33.36495052;-70.50866946;C05
3;PC72;Av Américo Vespucio esq Av Pdte Riesco;-33.40841775;-70.58761705;425-712-C11-C15-C18-C20-C22
3;PC720;Mons Escrivá de Balaguer esq Quinchamalí Pte;-33.36450344;-70.50314814;C05
3;PC721;Mons Escrivá de Balaguer esq Cafarnaún;-33.36423844;-70.50119824;C01c-C05
3;PC722;Mons Escrivá de Balaguer esq Quinchamalí Ote;-33.36399683;-70.49954969;C01c-C05
3;PC723;Chesterton esq María Estuardo;-33.39812052;-70.54605688;C05
3;PC724;Chesterton esq Bocaccio;-33.40035656;-70.54754802;C05
3;PC725;Chesterton esq Brunellesco;-33.4022895;-70.5487543;C05
3;PC726;Chesterton esq Rafael Sanzio;-33.40466342;-70.55003298;C05
3;PC727;Parada 5 INACAP Apoquindo;-33.40804193;-70.55174896;C05
3;PC728;Avenida Tomás Moro esq Mallalil;-33.42952058;-70.55417473;517-C05-D11
3;PC729;Chesterton esq Rafael Sanzio;-33.4049965;-70.55008191;C05
3;PC73;Av Américo Vespucio esq Hamlet;-33.41161866;-70.58625585;425-712-C11-C15-C18-C20-C22
3;PC730;Chesterton esq Brunellesco;-33.40270318;-70.54884766;C05
3;PC731;Chesterton esq Bocaccio;-33.40067994;-70.54765052;C05
3;PC732;Chesterton esq Roberto Burns;-33.39783534;-70.54578303;C05
3;PC733;Mons Escrivá de Balaguer esq QuinchamalíOriente;-33.36379068;-70.49869709;C01c-C05
3;PC735;Mons Escrivá de Balaguer esq Escrivá de Balaguer;-33.3643955;-70.50312479;C05
3;PC736;Mons Escrivá de Balaguer esq Nazareth;-33.36431551;-70.5060038;C05
3;PC738;Parada 4 (M) Tobalaba;-33.41885216;-70.60093794;503-541N-C06
3;PC739;Parada 3 Puente Centenario;-33.38890124;-70.59960378;C22
3;PC74;Parada 6 (M) Escuela Militar;-33.4145872;-70.58472902;420e-425-712-712N-C01-C01c-C02
3;PC740;Parada Diario El Mercurio;-33.38521805;-70.59358074;C07-C22
3;PC741;Avenida Santa María esq Cam Club de Polo;-33.38230785;-70.58985121;C07-C22
3;PC742;Avenida Santa María esq Carolina Rabat;-33.37975686;-70.58269937;C07-C22
3;PC744;Avenida Santa María esq Carolina Rabat;-33.37892951;-70.576138;C07-C22
3;PC745;Luis Pasteur esq Guaranies;-33.38013847;-70.57040881;C07
3;PC746;Luis Pasteur esq Eduardo Acevedo;-33.38153088;-70.57155181;C07
3;PC747;Luis Pasteur esq Joaquín Cerda;-33.38396662;-70.5736274;C07
3;PC748;Luis Pasteur esq Manquehue Norte;-33.38675601;-70.57625775;C07
3;PC75;Av Américo Vespucio esq AV Pdte Errázuriz;-33.41816091;-70.58312705;425-712-712N-C01
3;PC750;Av Manquehue Norte esq Moctezuma;-33.38806447;-70.57548583;C07
3;PC751;Av Manquehue Norte esq Concilio Vaticano V;-33.38989449;-70.5734117;C07
3;PC752;Av Manquehue Sur esq María Teresa;-33.41109248;-70.56663215;216-C07
3;PC753;Av Manquehue Norte esq Arqto Juan Herbage;-33.38997002;-70.5731443;C07
3;PC754;Av Manquehue Norte esq Ing Alvarez A;-33.3889635;-70.57428723;C07
3;PC755;Av Manquehue Norte esq Buenaventura;-33.38742637;-70.57602259;C07
3;PC756;Luis Pasteur esq Joaquín Cerda;-33.38451253;-70.57395974;C07
3;PC757;Luis Pasteur esq Guaranies;-33.38163129;-70.57145687;C07
3;PC758;Parada 5 Rotonda Carol Urzúa;-33.3798103;-70.56997293;C07
3;PC759;Parada Rotonda Lo Curro;-33.37706305;-70.57041801;C07-C22
3;PC76;Av Américo Vespucio esq Martín de Zamora;-33.42167834;-70.5809862;425-712-712N-C01
3;PC760;Avenida Santa María esq Carolina Rabat;-33.37850436;-70.57552837;C07-C22
3;PC761;Avenida Santa María esq Cam Agua del Palo;-33.37901189;-70.57746166;C07-C22
3;PC762;Avenida Santa María esq Cam Agua del Palo;-33.37965563;-70.58285878;C07-C22
3;PC763;Avenida Santa María esq Sn Francisco de Sales;-33.38221245;-70.59025797;C07-C22
3;PC764;Parada Diario El Mercurio;-33.38451101;-70.59315933;C07-C22
3;PC765;Camino Real esq Cam del Monasterio;-33.33467727;-70.55383095;C08
3;PC766;Camino Real esq Golf de Manquehue;-33.33801058;-70.55411578;C08
3;PC767;Camino Real esq Cam Agua del Carrizal;-33.34058057;-70.55413995;C08
3;PC768;Camino Real esq Cam del Misionero;-33.34359514;-70.55178661;C08
3;PC769;Parada 3 Rotonda Caminos Real;-33.34306246;-70.54605005;C08-C10e-C12-C14-C17
3;PC77;Av Américo Vespucio esq Av Cristóbal Colón;-33.42331758;-70.57973609;219e-420e-425-712-712N-C01
3;PC770;Camino Los Trapenses esq Valle de La Unión;-33.34468987;-70.54427361;C08-C10e-C12-C14-C17
3;PC771;Camino Los Trapenses esq Camino del Monje;-33.34668621;-70.54328804;C08-C10e-C12-C14-C17
3;PC772;Camino Los Trapenses esq Santa Blanca;-33.34839108;-70.54253369;414e-C08-C10e-C12-C14-C17
3;PC773;Camino Los Trapenses esq El Pelero;-33.35097775;-70.54121457;414e-C08-C10e-C12-C14-C17
3;PC774;Camino Los Trapenses esq AvAlcalde Délano;-33.35516457;-70.54031044;414e-C08-C10e-C12-C14-C17
3;PC775;Av José Alcalde Délano esq Manuel Guzmán M;-33.35533242;-70.53476816;C08-C12-C17
3;PC776;Av José Alcalde Délano esq Santa Blanca;-33.35498292;-70.53239779;C08-C12-C17
3;PC777;Av José Alcalde Délano esq La Higuera;-33.35420839;-70.52572142;C08-C12-C17
3;PC778;El Rodeo esq Av La Dehesa;-33.35291941;-70.51904696;C08-C12-C17
3;PC779;Avenida La Dehesa esq Luis Bascuñán;-33.35460024;-70.51803375;C08-C09-C12-C19
3;PC78;Av Américo Vespucio esq AvIsabel La Católica;-33.42582842;-70.57731864;425-712-712N-C01
3;PC780;Parada Portal La Dehesa;-33.35887433;-70.51735568;C08-C09-C12-C19
3;PC781;Avenida La Dehesa esq El Roble;-33.3619456;-70.51547445;C08-C09-C12-C19
3;PC782;Avenida La Dehesa esq Raúl Labbé;-33.36402914;-70.51471525;C08-C09-C12-C19
3;PC786;El Rodeo esq Camino La Ronda;-33.35310857;-70.52127474;C08-C12-C17
3;PC787;Av José Alcalde Délano esq El Puente;-33.35365846;-70.52497032;C08-C12-C17
3;PC788;Av José Alcalde Délano esq Santa Blanca;-33.35464599;-70.53192979;C08-C12-C17
3;PC789;Av José Alcalde Délano esq La Madrugada;-33.35533038;-70.53639086;C08-C12-C17
3;PC79;Av Américo Vespucio esq Latadía;-33.42788948;-70.57551675;425-712-712N-C01-C05-C07
3;PC790;Camino Los Trapenses esq El Overo;-33.35507871;-70.53923427;414e-C08-C10e-C12-C14-C17
3;PC791;Camino Los Trapenses esq Santa Blanca;-33.35087222;-70.54099779;414e-C08-C10e-C12-C14-C17
3;PC792;Camino Los Trapenses esq Camino del Monje;-33.34783138;-70.54257755;414e-C08-C10e-C12-C14-C17
3;PC793;Camino Los Trapenses esq Valle Apacible;-33.34502142;-70.54372071;414e-C08-C10e-C12-C14-C17
3;PC794;Camino Real esq Camino de La Cañada;-33.34345398;-70.54864654;C08
3;PC795;Camino Real esq Cam del Misionero;-33.34346594;-70.55130078;C08
3;PC796;Camino Real esq Agua del Carrizal;-33.34102614;-70.55384701;C08
3;PC797;Camino Real esq Golf de Manquehue;-33.33853677;-70.55386726;C08
3;PC798;Camino Real esq Cam del Monasterio;-33.33456275;-70.55361403;C08
3;PC799;Avenida La Dehesa esq Berna;-33.33056926;-70.51994812;C09
3;PC8;Parada 3 (M) Inés de Suarez;-33.4381104;-70.607595;103-117
3;PC80;Av Américo Vespucio esq Av Francisco Bilbao;-33.4306825;-70.57501868;219e-420e-425-712-712N-C01-C05-C07
3;PC800;Avenida La Dehesa esq La Quebrada;-33.33271169;-70.52027542;C09
3;PC801;Avenida La Dehesa esq El Rincón;-33.33980712;-70.52119382;C09
3;PC802;Avenida La Dehesa esq B Larraín Cotapos;-33.34131969;-70.52140278;C09
3;PC803;Avenida La Dehesa esq Cerro Sierra Bella;-33.3446783;-70.52183729;C09-C19
3;PC804;Avenida La Dehesa esq Nueva La Dehesa;-33.34744182;-70.52226147;C09-C19
3;PC805;Avenida La Dehesa esq Cam del Fundador;-33.34928359;-70.52062792;C09-C19
3;PC806;Avenida La Dehesa esq El Rodeo;-33.35261639;-70.51875155;C09-C19
3;PC807;Camino San Antonio esq Camino La Posada;-33.37518827;-70.50927619;C09
3;PC808;Camino San Antonio esq Charles Hamilton;-33.37849686;-70.50715121;C09
3;PC809;Parada Charles Hamilton Altura del 12900;-33.37945551;-70.5084147;C09
3;PC810;Charles Hamilton esq Sn Francisco de Asís;-33.38045648;-70.51064643;C09
3;PC812;San F de Asís esq Los Tuliperos;-33.38292445;-70.50719536;C09
3;PC813;San F de Asís esq Sn C de Apoquindo;-33.38566145;-70.50237268;C09
3;PC814;San F de Asís esq Sn C de Apoquindo;-33.38753281;-70.50125456;C09
3;PC815;San F de Asís esq Avenida La Plaza;-33.3899632;-70.50014599;C09
3;PC816;Avenida La Plaza esq Rep de Hondura;-33.39239985;-70.50373576;C09
3;PC817;Avenida La Plaza esq Circun Las Flores;-33.39569963;-70.50605043;C09
3;PC818;San Ramón esq Queb HondaNorte;-33.40334149;-70.51320371;C09
3;PC819;Quebrada Honda Norte esq Antonio Valech;-33.40435692;-70.51424282;C09
3;PC82;Parada 2 (M) Santa Isabel;-33.44862445;-70.63185443;210-210v-213e-403-513-516-519-F30N
3;PC820;Quebrada Honda Norte esq Fco Bulnes Correa;-33.40562358;-70.51612503;C09
3;PC821;Quebrada Honda esq Camino Otoñal;-33.4063687;-70.51787995;C09
3;PC822;Quebrada Honda esq Camino Mirasol;-33.40802916;-70.52221007;C09
3;PC823;Quebrada Honda esq C Peña Otaegui;-33.41199396;-70.52541929;C09
3;PC824;Carlos Peña Otaegui esq Vital Apoquindo;-33.41352406;-70.52932815;C09
3;PC825;Vital Apoquindo esq La Quebrada;-33.41399611;-70.5298096;C09
3;PC826;Vital Apoquindo esq La Quebrada;-33.41628909;-70.52962398;C09
3;PC84;Parada 2 (M) Parque Bustamante;-33.44366312;-70.63332131;210-210v-213e-403-513-516-519-F30N
3;PC845;Avenida La Dehesa esq El Rodeo;-33.35314356;-70.51841682;426-430-C19
3;PC846;Avenida La Dehesa esq Cam del Concejal;-33.35049583;-70.51958515;C19
3;PC847;Avenida La Dehesa esq Camino Central;-33.34847097;-70.52144121;C19
3;PC848;Avenida La Dehesa esq Golf L de La Dehesa;-33.34439188;-70.52166038;C19
3;PC849;Avenida La Dehesa esq B Larraín Cotapos;-33.34245618;-70.52139031;C19
