stop_code;stop_name;stop_lat;stop_lon;stop_mode
PB1685;PB1685-Pedro Riveros  esq Avenida Las Torres;-33.37874545;-70.72620448;3
PB1689;PB1689-Lincoyán  esq Totoralillo;-33.33116975;-70.71154627;3
PB169;PB169-Avenida Perú  esq Desiderio Lemus;-33.4157745;-70.63841238;3
PB1690;PB1690-José Miguel Infante  esq Playa Blanca;-33.40742697;-70.73176091;3
PB1691;PB1691-Parada  Centro Logístico Correos;-33.39502141;-70.68700522;3
PB1692;PB1692-Miraflores  esq Pdte Aníbal Pinto;-33.40105558;-70.75071886;3
PB1694;PB1694-Los Acacios  esq Los Pimientos;-33.40637225;-70.69186975;3
PB1695;PB1695-Cam Bosque de Stgo  esq Los Retamos;-33.37844941;-70.62386693;3
PB1697;PB1697-Los Libertadores  esq Berta Correa;-33.35385135;-70.68380327;3
PB1698;PB1698-El Guanaco  esq Av Card José Mª Caro;-33.39132611;-70.65740158;3
PB1699;PB1699-El Guanaco  esq Urmeneta;-33.39322149;-70.65728705;3
PB170;PB170-Avenida Perú  esq Arz Valdivieso;-33.41374375;-70.63853554;3
PB1700;PB1700-El Guanaco  esq Av Card José Mª Caro;-33.39233935;-70.6571628;3
PB1701;PB1701-El Guanaco  esq Urmeneta;-33.39397011;-70.65727976;3
PB1702;PB1702-Avenida Principal  esq Pasaje Caldera;-33.38096289;-70.65004574;3
PB1703;PB1703-Los Cárpatos  esq Estación Loncoche;-33.35440616;-70.74613047;3
PB1704;PB1704-Av Vicuña Mackenna  esq Brasil;-33.3999587;-70.74664349;3
PB1705;PB1705-Cam Bosque de Stgo  esq Las Encinas;-33.38003099;-70.62223017;3
PB1706;PB1706-Pedro Fontova  esq Teniente Ponce;-33.39231197;-70.66996655;3
PB1707;PB1707-Av Independencia  esq El Pino;-33.38292491;-70.68191267;3
PB1708;PB1708-Parada 2  (M) Vivaceta;-33.38527388;-70.67960367;3
PB1709;PB1709-Av José MBalmaceda  esq Claudio Matte P;-33.40173528;-70.71692862;3
PB171;PB171-El Salto  esq Doctor Ostornol;-33.41139212;-70.63700742;3
PB1711;PB1711-Av Américo Vespucio  esq Manuel Rodríguez;-33.37298298;-70.723597;3
PB1712;PB1712-Av Américo Vespucio  esq Manuel Rodríguez;-33.37215266;-70.73077119;3
PB1713;PB1713-Av Américo Vespucio  esq San Martín;-33.3715236;-70.736423;3
PB1716;PB1716-Huechuraba  esq Tokio;-33.37053543;-70.67846045;3
PB1717;PB1717-Nahuelbuta  esq Av Card José Mª Caro;-33.37959292;-70.67221717;3
PB1719;PB1719-Santa Laura  esq Sotaquí;-33.3590466;-70.74705065;3
PB172;PB172-El Salto  esq Avenida México;-33.40828103;-70.63493826;3
PB1720;PB1720-Arturo Prat  esq Guard Riquelme;-33.36939095;-70.72963094;3
PB1721;PB1721-Arturo Prat  esq El Crepúsculo;-33.36948036;-70.72968645;3
PB1722;PB1722-Avenida La Palmilla  esq Teniente Ponce;-33.39203671;-70.66830566;3
PB1723;PB1723-Avenida La Palmilla  esq Teniente Ponce;-33.39196545;-70.6682398;3
PB1724;PB1724-Aviador Acevedo  esq Pedro Fontova;-33.39387419;-70.66981367;3
PB1725;PB1725-Teniente Ponce  esq Av Independencia;-33.39314815;-70.67283155;3
PB1726;PB1726-Bolivia  esq Colombia;-33.40350941;-70.62264498;3
PB1727;PB1727-Bolivia  esq Bomb R Cornejo N;-33.40302859;-70.62217369;3
PB1728;PB1728-Avenida Recoleta  esq Emiliano Zapata;-33.39903134;-70.64289329;3
PB1729;PB1729-Avenida Recoleta  esq Estadio;-33.3987089;-70.64272595;3
PB173;PB173-El Salto  esq Avenida Einstein;-33.40643943;-70.63371021;3
PB1730;PB1730-Lircay  esq Marqués de Montepío;-33.40528197;-70.62639832;3
PB1732;PB1732-Galvarino  esq San Ignacio;-33.3311328;-70.70636731;3
PB1733;PB1733-Caupolicán  esq Cañaveral;-33.32568809;-70.70619669;3
PB1734;PB1734-Topocalma  esq Clotario Blest;-33.41010673;-70.73230874;3
PB1735;PB1735-General Gambino  esq Psje R Madeira;-33.39022841;-70.66058443;3
PB1736;PB1736-Los Cardenales  esq Erasmo Carrasco;-33.39435876;-70.62654957;3
PB1737;PB1737-Los Cardenales  esq Avenida El Salto;-33.39496495;-70.62571152;3
PB174;PB174-El Salto  esq Víctor Cuccuini;-33.40405392;-70.63200968;3
PB1744;PB1744-Miraflores  esq Principal;-33.39754902;-70.7608085;3
PB1745;PB1745-Bajos de Jiménez  esq Tacora;-33.40350682;-70.68041686;3
PB175;PB175-El Salto  esq Muñoz Gamero;-33.40182067;-70.63038736;3
PB176;PB176-Avenida Del Parque  esq Rinconada El Salto;-33.38544079;-70.61471958;3
PB18;PB18-Roma  esq La Primavera;-33.39923292;-70.67369003;3
PB181;PB181-Cam Bosque de Stgo  esq Rep de Noruega;-33.37573;-70.63111488;3
PB182;PB182-Cam Bosque de Stgo  esq Rep Estados Unidos;-33.37497256;-70.6331645;3
PB1824;PB1824-Parada  CESFAM Renca;-33.4031364;-70.71016087;3
PB1825;PB1825-Costanera Norte  esq Zeus;-33.41141637;-70.74053932;3
PB1826;PB1826-Costanera Norte  esq Hércules;-33.41122671;-70.74505181;3
PB1827;PB1827-Costanera Norte  esq Zeus;-33.41145013;-70.74134648;3
PB1828;PB1828-Costanera Norte  esq Olimpo;-33.41131587;-70.74448368;3
PB184;PB184-Los Libertadores  esq Av A Vespucio;-33.3668399;-70.68097966;3
PB1845;PB1845-Av Américo Vespucio  esq Alc Juan Larenas;-33.37354219;-70.71903995;3
PB1847;PB1847-Principal  esq Interior 2;-33.39443054;-70.76004678;3
PB1848;PB1848-Principal  esq Interior 3;-33.39442701;-70.75965968;3
PB185;PB185-Parada  Pasarela Albany;-33.36608911;-70.68580163;3
PB1851;PB1851-Caupolicán  esq Altura del 9550;-33.3317515;-70.69807478;3
PB1852;PB1852-Caupolicán  esq San Ignacio;-33.33154398;-70.6980815;3
PB1854;PB1854-Fresia  esq Los Cunches;-33.38636095;-70.6964807;3
PB1855;PB1855-AvPdte Salvador Allende  esq Las Verbenas;-33.37609692;-70.62652118;3
PB1856;PB1856-Las Petunias  esq Los Retamos;-33.37680111;-70.62301936;3
PB1857;PB1857-Las Petunias  esq El Laurel;-33.37758915;-70.61930405;3
PB1858;PB1858-El Juncal  esq Edo Frei Montalva;-33.32983733;-70.71530177;3
PB1859;PB1859-Galvarino  esq El Totoral;-33.32926357;-70.70720104;3
PB186;PB186-Av Independencia  esq H de Iquique;-33.36915217;-70.68868743;3
PB1861;PB1861-Miraflores  esq El Montijo;-33.39964371;-70.75490515;3
PB1862;PB1862-Av Américo Vespucio  esq Isabel Carrera;-33.36998448;-70.67451606;3
PB1863;PB1863-Av Américo Vespucio  esq Camino Vecinal;-33.38854711;-70.76220721;3
PB1864;PB1864-Alberto González  esq Paula Jaraquemada;-33.38546992;-70.66707295;3
PB1865;PB1865-Av Fermín Vivaceta  esq Gamero;-33.42145333;-70.66300703;3
PB1866;PB1866-Av Fermín Vivaceta  esq Walter Lihn;-33.42041794;-70.66287974;3
PB1867;PB1867-Aníbal Pinto  esq Gabriela Mistral;-33.37116382;-70.74278946;3
PB1869;PB1869-Parada  Ismael Briceño Altura del 1500;-33.37443935;-70.72781765;3
PB187;PB187-Av Independencia  esq H La Concepción;-33.37157316;-70.68772389;3
PB1870;PB1870-Parada  Ismael Briceño Altura del 1500;-33.3746775;-70.72755365;3
PB1871;PB1871-San Luis Norte  esq Calle Tauro;-33.35761153;-70.75608118;3
PB1872;PB1872-San Luis Norte  esq Nueva Delhi;-33.35747797;-70.75596029;3
PB1873;PB1873-San Luis Norte  esq Los Mercedarios;-33.35973668;-70.75502772;3
PB1874;PB1874-San Luis Norte  esq Calle Tauro;-33.35935053;-70.7549125;3
PB1875;PB1875-Avenida Lo Marcoleta  esq Volcán Argüelle ;-33.36162277;-70.7517448;3
PB1876;PB1876-Parada  Alto de La Campiña;-33.37991076;-70.72476562;3
PB1878;PB1878-Pedro Donoso  esq Sofía;-33.40047317;-70.63067399;3
PB1879;PB1879-Parada 1  Mall Plaza Norte - Santa Elena;-33.36313929;-70.6812094;3
PB188;PB188-Parada 1  (M) Cardenal Caro;-33.37339982;-70.68669508;3
PB1880;PB1880-Parada 5  Plaza Renca;-33.40445234;-70.70628359;3
PB1881;PB1881-J Montt Salamanca  esq Forestal;-33.36660698;-70.69148637;3
PB1882;PB1882-Avenida Lo Marcoleta  esq Bello Horizonte;-33.35713066;-70.71696549;3
PB1884;PB1884-Parada 6  Estación Mapocho;-33.43142778;-70.6515166;3
PB1885;PB1885-Avenida Lo Marcoleta  esq Santa Cruz;-33.35702178;-70.7183174;3
PB1888;PB1888-Av Apóstol Santiago  esq Mercedes Badilla;-33.41446503;-70.69161806;3
PB1893;PB1893-Parada 8  (M) Los Libertadores;-33.36549351;-70.68980971;3
PB1894;PB1894-Parada 7  (M) Los Libertadores;-33.36568074;-70.69063014;3
PB1895;PB1895-Parada 9  (M) Los Libertadores;-33.36566721;-70.68897476;3
PB1896;PB1896-Parada 3  (M) Conchalí;-33.39778095;-70.66900678;3
PB1899;PB1899-Parada 5  (M) Hospitales;-33.41776013;-70.6559465;3
PB190;PB190-Av Independencia  esq El Cortijo;-33.37823526;-70.68391844;3
PB1900;PB1900-Esmeralda  esq Michay;-33.40836548;-70.73687631;3
PB1901;PB1901-Costanera Norte  esq Lagunas;-33.41139647;-70.73874317;3
PB1902;PB1902-Av Edo Frei Montalva  esq Av A Vespucio;-33.36621857;-70.70208671;3
PB1903;PB1903-Parada 1  Las Parcelas - Manuel A Matta;-33.36630951;-70.71121316;3
PB1904;PB1904-Parada 2  Lo Campino - Manuel A Matta;-33.36651149;-70.71291524;3
PB1905;PB1905-Parada 1  Lo Campino - Manuel A Matta;-33.36698926;-70.71423581;3
PB1906;PB1906-Av Manuel A Matta  esq Sen Jaime Guzmán;-33.36579685;-70.70652796;3
PB1907;PB1907-Parada 1  4 Oriente - Manuel A Matta;-33.36739782;-70.7159957;3
PB1908;PB1908-Parada 2  4 Oriente - Manuel A Matta;-33.36733481;-70.71663932;3
PB1909;PB1909-Parada 3  4 Oriente - Manuel A Matta;-33.3674045;-70.71746826;3
PB191;PB191-Av Independencia  esq Quilicura;-33.38109741;-70.68300617;3
PB1910;PB1910-Av Manuel A Matta  esq Pasaje Uno;-33.36700472;-70.71898657;3
PB1911;PB1911-Parada 1  Lo Cruzat - Manuel A Matta;-33.36681391;-70.72039075;3
PB1912;PB1912-Parada 2  Lo Cruzat - Manuel A Matta;-33.36655596;-70.72078333;3
PB1913;PB1913-Parada 3  Lo Cruzat - Manuel A Matta;-33.36646565;-70.72209275;3
PB1914;PB1914-Av Manuel A Matta  esq Pacheco Altamirano;-33.36632818;-70.72225126;3
PB1915;PB1915-Parada 2  De La Medialuna - Manuel A Matta;-33.36611758;-70.72442885;3
PB1918;PB1918-Av Manuel A Matta  esq Lo Zañartu;-33.3658239;-70.70783969;3
PB1922;PB1922-Av Manuel A Matta  esq De la Luna;-33.36549894;-70.73129499;3
PB1923;PB1923-Av Manuel A Matta  esq Los Torneros;-33.36518039;-70.73150363;3
PB1924;PB1924-Av Manuel A Matta  esq José Miguel Carrera;-33.36437444;-70.7336801;3
PB1925;PB1925-Av Manuel A Matta  esq Los Limones;-33.36390639;-70.73426191;3
PB1926;PB1926-Av Manuel A Matta  esq Santa Luisa;-33.36334427;-70.73641093;3
PB1927;PB1927-Av Manuel A Matta  esq Gral San Martín;-33.36318964;-70.73714941;3
PB1928;PB1928-Av Manuel A Matta  esq Estero Lumaco;-33.36287469;-70.73774499;3
PB1929;PB1929-Av Manuel A Matta  esq Estero Lucila Godoy ;-33.36248742;-70.73963951;3
PB193;PB193-Parada 1  (M) Vivaceta;-33.3857145;-70.67969815;3
PB1930;PB1930-Av Manuel A Matta  esq Estero Lucila Godoy ;-33.3625717;-70.74006032;3
PB1931;PB1931-Av Manuel A Matta  esq Estero Venados;-33.36214204;-70.74176054;3
PB1932;PB1932-Av Manuel A Matta  esq Estero Venados;-33.36217343;-70.74209432;3
PB1933;PB1933-Av Manuel A Matta  esq Estero Quilén;-33.36177002;-70.74384877;3
PB1934;PB1934-Av Manuel A Matta  esq San Enrique;-33.36189801;-70.74436718;3
PB1935;PB1935-Av Manuel A Matta  esq Volcán Llaima;-33.36220198;-70.74647965;3
PB1936;PB1936-Av Manuel A Matta  esq Volcán Llaima;-33.36239397;-70.74693486;3
PB1937;PB1937-Av Manuel A Matta  esq Volcán Villarrica;-33.36263872;-70.74876675;3
PB1938;PB1938-Av Manuel A Matta  esq Volcán Villarrica;-33.36283927;-70.74925438;3
PB1939;PB1939-Av Manuel A Matta  esq San Luis;-33.36327482;-70.75226153;3
PB194;PB194-Av Independencia  esq Módulo Lunar;-33.38781594;-70.67835179;3
PB1940;PB1940-Avenida Las Torres  esq Av Manuel A Matta;-33.36606686;-70.71963446;3
PB1941;PB1941-Avenida Lo Marcoleta  esq SS Juan Pablo II;-33.35767363;-70.72333806;3
PB1942;PB1942-Avenida Lo Marcoleta  esq Su Sant Félix I;-33.35757476;-70.72331462;3
PB1943;PB1943-Avenida Lo Marcoleta  esq Av Lo Cruzat;-33.35759727;-70.72169235;3
PB1944;PB1944-Santa Luisa  esq Calle 2;-33.33074392;-70.74537883;3
PB1945;PB1945-Santa Luisa  esq Camino Las Flores;-33.33028367;-70.74540188;3
PB1946;PB1946-El Molino  esq Cal Gral Sn Martín;-33.35982423;-70.6915593;3
PB1947;PB1947-El Molino  esq Cal Gral Sn Martín;-33.35968372;-70.69194346;3
PB1948;PB1948-Av Independencia  esq General Prieto;-33.42964258;-70.65351556;3
PB1949;PB1949-Av Independencia  esq Beltrán Mathieu;-33.42880309;-70.65357493;3
PB195;PB195-Av Independencia  esq El Olivo;-33.39075189;-70.67531204;3
PB1950;PB1950-Av Independencia  esq Dávila Baeza;-33.42580517;-70.6545398;3
PB1951;PB1951-Parada 3  Hospital Clínico U de Chile;-33.42092977;-70.65563028;3
PB1952;PB1952-Parada 5  Hospital Clínico U de Chile;-33.42022394;-70.65581046;3
PB1953;PB1953-Parada 1  (M) Hospitales;-33.41797135;-70.65633766;3
PB1954;PB1954-Parada 6  (M) Hospitales;-33.41747346;-70.65647876;3
PB1955;PB1955-Av Independencia  esq San Luis;-33.41587903;-70.65701843;3
PB1956;PB1956-Av Independencia  esq Baldomero Lillo;-33.4152884;-70.65735132;3
PB1957;PB1957-Av Independencia  esq Central;-33.41285616;-70.65849874;3
PB1958;PB1958-Av Independencia  esq Los Nidos;-33.41022484;-70.65969608;3
PB1959;PB1959-Av Independencia  esq General Saavedra;-33.41016144;-70.65971638;3
PB196;PB196-Av Independencia  esq Teniente Ponce;-33.39328182;-70.67361893;3
PB1960;PB1960-Parada 6  (M) Pza Chacabuco;-33.40746043;-70.66072952;3
PB1961;PB1961-Parada 7  (M) Pza Chacabuco;-33.40710141;-70.66194849;3
PB1962;PB1962-Parada 1  (M) Pza Chacabuco;-33.4066757;-70.6614135;3
PB1963;PB1963-Parada 5  (M) Pza Chacabuco;-33.40588814;-70.66163506;3
PB1964;PB1964-Parada 1  Einstein - Independencia;-33.40413705;-70.66309629;3
PB1965;PB1965-Parada 3  Einstein - Independencia;-33.40370832;-70.66278706;3
PB1966;PB1966-Parada 2  Einstein - Independencia;-33.40352462;-70.66370825;3
PB1967;PB1967-Av Independencia  esq Pablo Urzúa;-33.40103239;-70.66596165;3
PB1968;PB1968-Av Independencia  esq Huidobro;-33.40059255;-70.6664801;3
PB1969;PB1969-Av Independencia  esq Gral de La Lastra;-33.42801282;-70.65400091;3
PB1970;PB1970-Av Independencia  esq Rivera;-33.42474399;-70.65499288;3
PB1971;PB1971-Parada 1  Hospital Clínico U de Chile;-33.421623;-70.65571872;3
PB1972;PB1972-Parada 2  Hospital Clínico U de Chile;-33.42120082;-70.65559241;3
PB1973;PB1973-Parada 2  (M) Hospitales;-33.41804491;-70.65623151;3
PB1974;PB1974-Parada 7  (M) Hospitales;-33.41729098;-70.6566366;3
PB1975;PB1975-Av Independencia  esq D Santa María;-33.41528638;-70.65750184;3
PB1976;PB1976-Av Independencia  esq Baldomero Lillo;-33.41472682;-70.65753422;3
PB1977;PB1977-Av Independencia  esq Inglaterra;-33.41190157;-70.65907202;3
PB1978;PB1978-Av Independencia  esq Francia;-33.41202252;-70.65879474;3
PB1979;PB1979-Parada 1  Andén (M) Los Libertadores;-33.36526421;-70.69273933;3
PB198;PB198-Parada 1  (M) Conchalí;-33.39770496;-70.66996221;3
PB1980;PB1980-Parada 2  Andén (M) Los Libertadores;-33.36526772;-70.69248146;3
PB1981;PB1981-Parada 3  Andén (M) Los Libertadores;-33.36528187;-70.69210557;3
PB1982;PB1982-Parada 4  Andén (M) Los Libertadores;-33.36527827;-70.69170785;3
PB1983;PB1983-Parada 5  Andén (M) Los Libertadores;-33.36529212;-70.69135345;3
PB1984;PB1984-Parada 6  Andén (M) Los Libertadores;-33.36529563;-70.69109558;3
PB1985;PB1985-Parada 7  Andén (M) Los Libertadores;-33.36529885;-70.69085919;3
PB1986;PB1986-Parada 8  Andén (M) Los Libertadores;-33.36547844;-70.69091641;3
PB1987;PB1987-Parada 9  Andén (M) Los Libertadores;-33.36547361;-70.69127098;3
PB1988;PB1988-Parada 10  Andén (M) Los Libertadores;-33.36546035;-70.6915824;3
PB1989;PB1989-Parada 11  Andén (M) Los Libertadores;-33.36545625;-70.69188325;3
PB1990;PB1990-Parada 12  Andén (M) Los Libertadores;-33.36544284;-70.69220542;3
PB1991;PB1991-Parada 13  Andén (M) Los Libertadores;-33.36543016;-70.69247386;3
PB1992;PB1992-Dr Carlos Lorca T  esq Avenida La Paz;-33.42113981;-70.65137551;3
PB1993;PB1993-Parada  Pasarela Vespucio;-33.36259923;-70.70230639;3
PB1994;PB1994-Parada  Pasarela Vespucio;-33.36217678;-70.70154587;3
PB1995;PB1995-Av Edo Frei Montalva  esq Av Lo Marcoleta;-33.35774257;-70.70462978;3
PB1996;PB1996-Av Edo Frei Montalva  esq Av Lo Marcoleta;-33.35622405;-70.70422405;3
PB1997;PB1997-Av Edo Frei Montalva  esq Las Esteras Sur;-33.34816231;-70.70877338;3
PB1998;PB1998-Av Edo Frei Montalva  esq Las Esteras Sur;-33.34769423;-70.70805504;3
PB1999;PB1999-Av Edo Frei Montalva  esq Lautaro;-33.3451043;-70.7101427;3
PB2;PB2-Venezuela  esq H de La Concepción;-33.40246498;-70.62664688;3
PB2000;PB2000-Av Edo Frei Montalva  esq Lautaro;-33.344762;-70.70945908;3
PB2001;PB2001-Parada  Pasarela Las Esteras;-33.34096583;-70.71203876;3
PB2002;PB2002-Parada  Pasarela Las Esteras;-33.34089624;-70.71119934;3
PB2003;PB2003-Parada  Pasarela Calle Tres;-33.33729086;-70.71367514;3
PB2004;PB2004-Parada  Pasarela Calle Tres;-33.33688561;-70.71297959;3
PB2010;PB2010-CaletGral San Martín  esq Victor Uribe;-33.35464824;-70.6928454;3
PB2011;PB2011-CaletGral San Martín  esq Puente Verde;-33.34791768;-70.69438062;3
PB21;PB21-Senador Jaime Guzmán  esq Camino Lo Ruiz;-33.40275858;-70.685714;3
PB211;PB211-Parada  Vega Central;-33.4306421;-70.65159851;3
PB212;PB212-Parada  Terminal Lastra;-33.42886795;-70.65141433;3
PB213;PB213-Avenida La Paz  esq Juárez Larga;-33.42566985;-70.65116016;3
PB214;PB214-Echeverría  esq Av Independencia;-33.42511424;-70.65427932;3
PB22;PB22-Senador Jaime Guzmán  esq Colón;-33.40034409;-70.69348392;3
PB227;PB227-Av Independencia  esq Elcira Espinoza;-33.39078184;-70.6750976;3
PB23;PB23-Senador Jaime Guzmán  esq AvApóstol Santiago;-33.39999451;-70.69662739;3
PB232;PB232-Av Independencia  esq Uno norte;-33.37911622;-70.68346246;3
PB233;PB233-Parada 3  (M) Cardenal Caro;-33.37450272;-70.68583498;3
PB234;PB234-Av Independencia  esq Barranquilla;-33.37150352;-70.68753982;3
PB236;PB236-Parada 2  (M) Los Libertadores;-33.36684654;-70.68912652;3
PB237;PB237-Calle 1  esq Real Audiencia;-33.36387377;-70.68888636;3
PB238;PB238-Calle 1  esq Huara;-33.36062053;-70.6900379;3
PB239;PB239-San Pedro de Atacama  esq Lluta;-33.35973804;-70.68927931;3
PB24;PB24-Senador Jaime Guzmán  esq Caupolicán;-33.4020217;-70.70137617;3
PB240;PB240-Mejillones  esq Los Libertadores;-33.35943327;-70.68250296;3
PB241;PB241-Parada  Mall Plaza Norte - Los Libertadores;-33.3640752;-70.68135637;3
PB242;PB242-Parada 6  (M) Los Libertadores;-33.3663528;-70.68962212;3
PB243;PB243-San Pedro de Atacama  esq Isluga;-33.36003935;-70.68701755;3
PB244;PB244-El Sauce  esq Valle Limarí;-33.35968108;-70.68151902;3
PB245;PB245-El Sauce  esq Santa Marta de H;-33.36068732;-70.67579952;3
PB25;PB25-Parada 2  Plaza Renca;-33.40487666;-70.70362531;3
PB251;PB251-Av Independencia  esq Trigal;-33.37676563;-70.68455654;3
PB259;PB259-Av Independencia  esq B Mandujano;-33.3961501;-70.67157742;3
PB26;PB26-Senador Jaime Guzmán  esq Caupolicán;-33.40282059;-70.70230567;3
PB27;PB27-Senador Jaime Guzmán  esq AvApóstol Santiago;-33.40073379;-70.6986201;3
PB279;PB279-Parada 8  (M) Conchalí;-33.39734128;-70.67018104;3
PB28;PB28-Senador Jaime Guzmán  esq Colón;-33.40021132;-70.69462103;3
PB280;PB280-Av Independencia  esq Aviador Acevedo;-33.39596949;-70.67159546;3
PB281;PB281-Av Independencia  esq Teniente Ponce;-33.39352;-70.67334397;3
PB283;PB283-Av Independencia  esq Doctor Asenjo;-33.38829232;-70.6771354;3
PB285;PB285-Av Independencia  esq Juncal;-33.38313839;-70.6814653;3
PB286;PB286-Av Independencia  esq Uno Sur;-33.38135481;-70.68264565;3
PB29;PB29-Senador Jaime Guzmán  esq Camino Lo Ruiz;-33.40257004;-70.6869791;3
PB290;PB290-Av Independencia  esq Asunción;-33.36911874;-70.68849332;3
PB292;PB292-Avenida Recoleta  esq Los Nogales;-33.36485571;-70.63302916;3
PB293;PB293-Avenida Recoleta  esq Los Cerezos;-33.36647;-70.63371494;3
PB294;PB294-Avenida Recoleta  esq Del Pincoy;-33.36832644;-70.634502;3
PB295;PB295-Avenida Recoleta  esq Avenida La Pincoya;-33.37087415;-70.63552776;3
PB296;PB296-Parada  Consultorio Pincoya;-33.37349383;-70.63656567;3
PB297;PB297-Avenida Recoleta  esq C Aguirre Luco;-33.375368;-70.63737469;3
PB298;PB298-Avenida Recoleta  esq J J Aguirre Luco;-33.37777227;-70.63833343;3
PB299;PB299-Avenida Recoleta  esq Industrial;-33.38078593;-70.63958315;3
PB3;PB3-Reina de Chile  esq Avenida El Salto;-33.40122492;-70.62974186;3
PB300;PB300-Avenida Recoleta  esq Av A Vespucio;-33.38248117;-70.64028146;3
PB301;PB301-Avenida Recoleta  esq M Luisa Bombal;-33.38601561;-70.64170236;3
PB302;PB302-Avenida Recoleta  esq Alfredo Rosende;-33.38835155;-70.64236981;3
PB303;PB303-Parada 3  (M) Zapadores;-33.39150576;-70.64253665;3
PB304;PB304-Avenida Recoleta  esq Urmeneta;-33.39331657;-70.64267823;3
PB305;PB305-Parada 1  (M) Dorsal;-33.39617367;-70.64280725;3
PB306;PB306-Avenida Recoleta  esq Muñoz Gamero;-33.4006624;-70.64298851;3
PB307;PB307-Avenida Recoleta  esq Diag José M Caro;-33.40314984;-70.6431106;3
PB308;PB308-Parada 1  (M) Einstein;-33.40542061;-70.64325013;3
PB309;PB309-Avenida Recoleta  esq Avenida México;-33.40800708;-70.64338487;3
PB31;PB31-Parada 3  Norte Sur - Dorsal;-33.40315588;-70.68235625;3
PB310;PB310-Avenida Recoleta  esq Saliano;-33.41054904;-70.64347576;3
PB311;PB311-Parada 3  (M) Cementerios;-33.41344091;-70.6437023;3
PB312;PB312-Avenida Recoleta  esq El Salto Chico;-33.41719017;-70.64388049;3
PB313;PB313-Avenida Recoleta  esq Urrutia;-33.41888319;-70.64406296;3
PB314;PB314-Parada 1  (M) Cerro Blanco;-33.42164199;-70.64480326;3
PB315;PB315-Avenida Recoleta  esq Olivos;-33.4248576;-70.64577808;3
PB316;PB316-Parada  Clínica Dávila;-33.42709474;-70.64641184;3
PB317;PB317-Parada  (M) Patronato;-33.42932244;-70.64707773;3
PB318;PB318-Parada 3  Recoleta Franciscana;-33.43157431;-70.64795922;3
PB319;PB319-Parada 2  (M) Cerro Blanco;-33.42251626;-70.64484126;3
PB32;PB32-14 de La Fama  esq B de Juras Reales;-33.40148873;-70.67693738;3
PB320;PB320-Avenida Recoleta  esq El Salto Chico;-33.41837298;-70.64377373;3
PB321;PB321-Avenida Recoleta  esq Unión;-33.41689591;-70.6436276;3
PB322;PB322-Parada 2  (M) Cementerios;-33.41352548;-70.64344581;3
PB323;PB323-Avenida Recoleta  esq Doctor Ostornol;-33.41084856;-70.64333086;3
PB324;PB324-Avenida Recoleta  esq Avenida México;-33.40858667;-70.64320223;3
PB325;PB325-Parada 2  (M) Einstein;-33.40608993;-70.64310145;3
PB326;PB326-Avenida Recoleta  esq Av Card José Mª Caro;-33.40352206;-70.64292407;3
PB327;PB327-Avenida Recoleta  esq Muñoz Gamero;-33.40125058;-70.6428383;3
PB328;PB328-Parada 2  (M) Dorsal;-33.39737509;-70.64265784;3
PB329;PB329-Avenida Recoleta  esq Ortiz De Rozas;-33.3942475;-70.64252373;3
PB330;PB330-Parada 2  (M) Zapadores;-33.39154424;-70.64235461;3
PB331;PB331-Avenida Recoleta  esq Alfredo Rosende;-33.38887605;-70.64226142;3
PB332;PB332-Avenida Recoleta  esq Adela Martínez;-33.38630498;-70.6416433;3
PB333;PB333-Avenida Recoleta  esq Los Cardenales;-33.38398345;-70.64056767;3
PB334;PB334-Avenida Recoleta  esq AvPdte SAllende;-33.38092288;-70.63945673;3
PB335;PB335-Parada  MuniHuechuraba;-33.37788202;-70.63821725;3
PB336;PB336-Avenida Recoleta  esq Premio Nobel;-33.37545986;-70.63724743;3
PB337;PB337-Parada  Consultorio Pincoya;-33.3735316;-70.63643739;3
PB338;PB338-Avenida Recoleta  esq Avenida La Pincoya;-33.37129748;-70.63556792;3
PB339;PB339-Avenida Recoleta  esq Del Pincoy;-33.36888417;-70.63460917;3
PB340;PB340-Avenida Recoleta  esq Los Cerezos;-33.36668695;-70.633676;3
PB341;PB341-Avenida Recoleta  esq Jacarandá;-33.36353924;-70.63232748;3
PB344;PB344-Av Los Zapadores  esq Freirina;-33.38919828;-70.6458474;3
PB345;PB345-Av Los Zapadores  esq José Miguel Carrera;-33.3881113;-70.64824575;3
PB346;PB346-Av Los Zapadores  esq Juan Cristóbal;-33.38733811;-70.6501017;3
PB347;PB347-Av Los Zapadores  esq Lavalleja;-33.387028;-70.65375092;3
PB348;PB348-Av Los Zapadores  esq El Guanaco;-33.38672495;-70.65686274;3
PB35;PB35-Parada 6  (M) Conchalí;-33.39829727;-70.67017783;3
PB350;PB350-Diego Silva Henríquez  esq General Gambino;-33.38405359;-70.66038101;3
PB351;PB351-Diego Silva Henríquez  esq Mercedes;-33.38390501;-70.66272164;3
PB352;PB352-Diego Silva Henríquez  esq Irma;-33.38369616;-70.66618985;3
PB353;PB353-Diego Silva Henríquez  esq Auquinco;-33.38366589;-70.66911322;3
PB354;PB354-Diego Silva Henríquez  esq Pedro Fontova;-33.38410728;-70.67183061;3
PB355;PB355-Diego Silva Henríquez  esq Tupungato;-33.38439649;-70.67445911;3
PB356;PB356-Diego Silva Henríquez  esq Cdlla de Los Andes;-33.3841684;-70.67732495;3
