iLat;iLon;stops;services;route_segments;puntos
73;59;PG1772/PG199/PG216/PG327/PG328/PG398/PG399/PG400;118I/118R/211I/211R/219eI/219eR/229I/229R/302I/302R/302eI/302eR/G11I/L4AI/L4AR;27/30-31/19/20/7/55/10-11/7-8/24-25/12/23-24/1/19-20/7/1;399
73;60;81/PG1097/PG1795/PG198/PG217/PG337/PG340/PG341/PG397;118I/118R/211I/211R/219eI/219eR/229I/229R/302I/302R/302eI/302eR/G11I/G11R/L4AI/L4AR;27/30/19/20/7-8/55/10-11/3-4-5/24-25/11-12/23-24/0-1/19/12-13-14-15-16-17/7/1;
73;61;PG197/PG218;118I/118R/211I/211R/219eI/219eR/G11I/G11R/L4AI/L4AR;27/30/19/20/8/55/19/17/7/1;1750
73;62;92/PE113/PE114/PE1295/PE1308/PE1318/PE187/PE294/PE619/PE65/PG116/PG1353/PG1354/PG1355/PG1356/PG1616/PG1624/PG1625/PG219/PG254/PG423/PG496/PG497/PG498/PG95/PG96;118I/118R/203I/203R/203cR/203eI/203eR/205I/205R/205cR/206I/206R/206cI/206cR/207I/207R/207cR/207eI/207eR/209I/209R/209cR/211I/211R/212I/212R/216I/216R/219eI/219eR/E01I/E01R/E02I/E02R/E09I/E09R/E11I/E11R/E16I/E16R/G01I/G01R/G11I/G11R/L4AI/L4AR;27/30/19-20/10-11/10-11-15-16/14-15/10-11/17-18/8-9/7-8-12-13/14-15/12-13/5-6/12-13/16-17/13-14/12-13-17-18/16-17/6-7/17-18/19-20/19-20-24-25/19/20/22-23/9-10/10-11-12/33-34/8/55/13-14-15-16-17-18/0-1-2/8-9-10-11-12/11-12-13/24-25-26-27/0/20-21-22-23/0-2-3-4-5/24-25-26-27/0-1-2-3/18-19/8-9/17-18-19/17-18-19-20/6-7/1-2;1292
73;63;PE172/PE617/PE618/PE621/PE622/PE64;118I/118R/203I/203R/203cR/203eI/203eR/205I/205R/205cR/206I/206R/206cI/206cR/207I/207R/207cR/207eI/207eR/209I/209R/209cR/211I/211R/212I/212R/216I/216R/219eI/219eR/E02I/E02R/E09I/E09R/E11I/E11R/E16I/E16R/G01I/G01R/L4AI/L4AR;27-28/30/20/10/10-16/15/10/18/8/7-13/15/12/6/12/17/13/12-18/17/6/18/19/19-25/19/20-21/23/9/10-12/34/8/54-55/12-13/10-11/21-22-23-24/0-1-2/20/0-1-2-5/23-24/3/19/8/6/2;227/370/1081/1778
73;64;PE1404/PE171/PE173/PE315/PE361/PE620;118I/118R/211I/211R/216I/216R/219eI/219eR/E02I/E02R/E09R/E16I/E16R/L4AI/L4AR;28-29/29-30/18-19/21-22/12-13/30-31/8-9/54/13/9-10/0-1/22-23/3/5-6/2-3;1432
73;65;PE169/PE170/PE174/PE316/PE360/PE815/PE816/PE817;118I/118R/211I/211R/216I/216R/219eI/219eR/E02I/E02R/E16I/E16R/L4AI/L4AR;29-30/28-29/17-18/22/13/28-29-30/9/54/13/9/20-21-22/3-4-5/5/3;1843/1903
73;66;PE168/PE175/PE176/PE317;118I/118R/211I/211R/216I/216R/219eI/219eR/E02I/E02R/F25eI/F25eR/L4AI/L4AR;30/26-27-28/15-16-17/22-23/13/26-27-28/9/54/13/9/29-30-31-32-33/9-10-11-12-13-14-15-16/5/3;
73;67;43/PE167/PE177/PE201/PE234/PE236/PE259/PE260/PE261/PE303/PE318/PE359;118I/118R/211I/211R/216I/216R/219eI/219eR/225I/226I/226R/E01I/E01R/E02I/E02R/E12I/E18I/E18R/F25eI/F25eR/L4AI/L4AR;30/26/15/23/13/26/9/53-54/69-70-71-72/17-18-19-20-21/12-13-14-15-16/5-6-7-8-9/9-10-11-12-13/13/9/20-21-22-23-37-38-39-40/6-7-8-9-10/13-14-15-16-17/33/9/5/3;1776
73;68;PE166/PE178/PE200/PE319/PE320/PE752/PE765/PE766/PE867;118I/118R/211I/211R/216I/216R/219eI/219eR/225I/E02I/E02R/E12I/E13I/E13R/F25eI/F25eR/L4AI/L4AR;30-31-32/24-25-26/13-14-15/23-24/13-14-15/24-25-26/9-10-11/52-53/68-69/13-14/8-9/19-20-40-41/10-11-12/19-20-21/33-34-35-36/7-8-9/4-5/3-4;1649
73;69;PE1395/PE1396/PE198/PE199/PE321/PE764;118I/211R/225I/E02I/E02R/E12I/E13I/E13R;32/24/68/14/8/19-41/12/19;621
73;70;PE197/PE222/PE322/PE323/PE358/PE660/PE685/PE84/PE85/PE96/PE97;204I/204R/204eI/204eR/224I/224R/224cI/224cR/225I/225R/325I/325R/E02I/E02R/E10I/E10R/E12I/E15cI/E15cR;19-20/16-17/19-20/16-17/21-22/16-17/6-7/16-17/66-67-68/10-11-12/12-13/36-37/14/8/12-13/16-17/18-19-41/12-13/8-9;877/1119/1911/2070
73;71;PE324/PE357/PE659/PE686;225I/225R/E02I/E02R/E10I/E10R/E12I;66/12/14/8/12/17/18-41;243/1176
73;72;PE1343/PE1344/PE325/PE326/PE355/PE356;225I/225R/E02I/E02R/E10I/E10R/E12I;64-65-66/12-13-14/14/8/11-12/17-18/18-41;
73;73;PE327/PE328/PE354/PE657/PE658/PE687/PE688;225I/225R/E02I/E02R/E10I/E10R/E12I;64/14/14/8/10-11/18-19/18-41;1811
73;74;PE131/PE132/PE1345/PE1367/PE146/PE147/PE329/PE353/PE656/PE689;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/225I/225R/325I/E02I/E02R/E10I/E10R/E12I/E15cI/F25I/L4I/L4R;23/6/23/12/15/22/4/26/63-64/14-15/15-16/14-15/8/10/19/18-41/15-16/38-39/17/3;153/264/1853
73;75;95/PE1283/PE1374/PE145/PE351/PE568/PE569/PE655/PE690;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/E02I/E02R/E08I/E08R/E10I/E10R/E12I/F25I/F25R/L4I/L4R;23-24/5-6/23-24/11-12/15-16/21-22/3-4/26-27/15/8/14-15/8-9/10/19/18-41/37-38/11-12/17-18/2-3;
73;76;PE1279/PE1360/PE1378/PE350/PE567/PE588/PE652/PE653/PE654/PE691/PE692/PE693/PE694/PE777;E02R/E08I/E08R/E10I/E10R/E12I/E14I/E14R/F25I/F25R;7-8/13-14/9-10/8-9-10/19-20-21/18-41/11-12/9-10/36-37/10-11-12-13;1798
73;77;PE1353/PE1361/PE695/PE786;E10I/E10R/E12I/E14I/E14R;8/21/18-41/9-10-11/10-11-12;
73;78;PE1359/PE440/PE441/PE444/PE445/PE462/PE696/PE787;E04I/E04R/E10I/E10R/E12I/E14I/E14R;3-4-5-6/34-35-36-37/8/21/18-41/8-9/12-13;
73;79;PE1379/PE1380/PE16/PE23/PE24/PE442/PE443/PE463/PE648/PE697;102I/102R/104I/104R/114I/114R/712I/712R/E04I/E04R/E10I/E10R/E12I;31/7/15/7/13/7/34/58/2-3/37-38/7-8/21-22/18-41;126/1151/1943/1964
73;80;PE17/PE647/PE698/PF15;102I/102R/104I/104R/114I/114R/712I/712R/E04I/E04R/E10I/E10R/E12I;31-32/6-7/15-16/6-7/13-14/6-7/33-34/58-59/1-2/38-39/7/22-23/17-18-41-42;
73;81;PE646/PE699;E10I/E10R;6-7/23;
73;82;PE700;E10R;23-24;
74;20;PI1531/PI804;108I/108R/419I/419R/506I/506R/I03I/I10I/I21I/I21R;6-7/48-49/6-7/42-43/5-6/54-55/3-4/3-4/4-5/7-8;1832
74;21;PI1467/PI1520/PI802/PI803/PI805;108I/108R/419I/419R/506I/506R/I03I/I10I/I21I/I21R;7-8-10-11/44-45-47-48/7-8-10-11/38-39-41-42/6-7/53-54-55/2-3-4/2-3-4/3-4/8-9;921/1679
74;22;PI1350/PI1519/PI163/PI164/PI165/PI806/PI807/PI89;108I/108R/118I/118R/419I/419R/506I/506R/506eR/I03I/I03R/I10I/I10R/I21I/I21R;8-9-10-13-14/41-42-45-46-47/1-2/58-59/8-9-10/35-36-39-40-41/7-8-9/47-48-51-52-53/47-48/1-2-4/49-50/1-2-4/36-37/2-3/9-10;187/649
74;23;PI162/PI167/PI808/PI90/PI91;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/509I/I01I/I03I/I03R/I10I/I10R/I21I/I21R;13-14-15/40-41-42/1-2-3/57-58-59/12/34-35-36/11/46-47-48/0/46-47-48/0/0/1-4-5-6/48-49-50/1-4-5-6/35-36-37/2/10;215/652/1051/1166
74;24;PI486/PI487/PI513/PI514/PI619/PI809/PI92;108I/108R/118I/118R/419I/419R/506I/506R/506eI/506eR/509I/509R/I01I/I01R/I03I/I03R/I10I/I10R;15/40/3/57/12/34/11/46/0/46/0/49-50/0/51-52/6/48/6/35;
74;25;PI1559/PI161/PI488/PI489/PI616/PI617/PI618/PI877/PI93;108I/108R/111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/118I/118R/419I/419R/506I/506R/506eI/506eR/506vI/506vR/509I/509R/546eI/546eR/I01I/I01R/I03I/I03R/I04I/I04R/I04cI/I04cR/I10I/I10R/I11I/I11R;15-16/39-40/30/21/21/17/21/10/21/32/6/17/3-4/56-57/12-13-14/33-34/11-12-13/45-46/0-1-2/45-46/2-3-4/46-47-48-52/0-1-2/47-48-49/2-3-4/79-80-81-85/0-1/51/6-7/46-47-48/12/40/12/3/6-7/33-34-35/21/10;20/657/1929
74;26;PI1557/PI1558/PI1560/PI275/PI302/PI644/PI645/PI646;111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/506vI/506vR/546eI/546eR/I01I/I01R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/21/21/17/21/10/21/32/6/17/2-3/48-49-50-51-52/2-3/81-82-83-84-85/1-2-3-4/49-50-51/12/40/12/3/2-3/21/10;265/1307
74;27;PI1676/PI276/PI277/PI300/PI301/PI647/PI648/PI649/PI702/PI703/PI704;111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/506vI/506vR/546eI/546eR/I01I/I01R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/21/21/17/21/10/21/32/6/17/2-3/51-52/2-3/84-85/4-5/46-47-48-49/0-1-2-12/40-49-50-51-52/0-1-2-12/3-12-13-14-15/0-1-2-3/21/10;1338
74;28;PI279/PI299;111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/21/21/17/21/10/21/32/6/17/12/40/12/3/3/21/10;
74;29;;111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;30/21/21/17/21/10/21/32/6/17/12/40/12/3/3/21/10;
74;30;;I24I/I24R;33/8;
74;31;PI1281/PI1660/PI989/PI992;I24I/I24R;33/8;
74;32;;I24I/I24R;33/8;
74;33;PI990/PI993;I24I/I24R;33/8;
74;35;PG1431/PI986;I24I/I24R;34/7;
74;36;PI985;I24I/I24R;34-35-36/6-7;
74;37;PG1432;I24I/I24R;36/6;
74;43;PG1631/PG1632;105R/125R/329I/329R/H03I/H03R;1-2-3/1-2-3/1/41/17/3;
74;44;PG1705/PG1707/PH1507/PH1527/PH358/PH472/PH72/PH73;105I/105R/121I/121R/125I/125R/329I/329R/G09I/G09R/H03I/H03R/H06I/H12I/H12R;53-54-55/3-4-5/28-29/1-2/36-37/0-3-4-5/1-2/40-41/47/5/17/3/1-2-3/5-6/32-33;
74;45;PG1635/PG1706/PG421/PH314;105I/119I/119R/121I/121R/125I/125R/G09I/G09R/H03I/H03R/H12I/H12R;54-55/36-37-38/0-1/29-30-31/0-1/37-38-39/0/47-48-49/4-5/17/3/6-7/32;
74;46;PG422/PH236/PH237/PH313/PH315/PH794/PH803;119I/119R/223I/223R/G09I/G09R/H03I/H03R/H12I/H12R;35-36/1-2/9-10/3-4/49/3-4/16-17/3-4/7/31-32;
74;47;PG265/PH234/PH316;119R/223I/223R/H03R/MTNI/MTNR/MTRI/MTRR;2/9-10/4/4/4/6/4/46;
74;48;PG266/PH233;223I/223R/428I/428cI/428eI/MTNI/MTNR/MTRI/MTRR;9/4/67-68/36-37/60-61/4/6/4/46;
74;49;PG417/PH1498;113eI/113eR/118I/119I/119R/120I/120R/201eI/201eR/217eI/217eR/223I/223R/428I/428R/428cI/428cR/428eI/428eR/G12I;30-31/18/23/28/3/42/3/16/21/14/14/7-8-9/4/62-63-65-68-69/4-5-13/31-32-34-37-38/4-5-13/55-56-58-61-62/4-5-13/24-27;1996
74;50;PG1138/PG1139/PG1150/PG1151/PG389/PG416/PG418;113eI/113eR/118I/118R/119I/119R/120I/120R/201eI/201eR/217eI/217eR/223I/302I/302R/302eI/302eR/428I/428R/428cI/428cR/428eI/428eR/G01R/G01cR/G12I/G12R;31-32-33-34-35/17-18/23-24/33-34/27-28/3-4-5-6-7/42-43/2-3/16/21/14/14/7/12-13-14-15-16/24-25-26/11-12-13-14-15/14-15/63-64-65/4-5-6-7-8-9-10-11-12-13/32-33-34/4-5-6-7-8-9-10-11-12-13/56-57-58/4-5-6-7-8-9-10-11-12-13/21-22/9-10/23-24-27-28-29-30/0-1-2-3;
74;51;PG1140/PG1149/PG390/PG408/PG409/PG650/PG677/PG678;118I/118R/120I/120R/302I/302R/302eI/302eR/G01I/G01R/G01cI/G01cR/G12I/G12R;24-25/33/43-44/2/16/24/15/13-14/5-8-9/19-20/5-8-9/7-8/21-22-23-30/0-4;
74;52;PG1136/PG1141/PG1147/PG1148/PG1154/PG391/PG651/PG652/PG675/PG676;118I/118R/120I/120R/302I/302R/302eI/302eR/G01I/G01R/G01cI/G01cR/G12I/G12R;25/32-33/44/1-2/16-17/24/15-16/13/5-6-7-8-9-10-11/18-19/5-6-7-8-9-10-11/6-7/16-17-18-19-20-21-30/0-4-5;477
74;53;PG1135/PG1142/PG1143/PG1146/PG1156/PG407;118I/118R/120I/120R/302I/302R/302eI/302eR/G12I/G12R;25/32/44/1/17/24/16/13/15-16-30-31-32/0-6-7;
74;54;39/PG1145/PG1573/PG1584/PG1586/PG264/PG342/PG388/PG406/PG61/PG8;118I/118R/120I/120R/201I/201R/211I/211R/211cI/211cR/219eI/219eR/223I/223R/228I/228R/229I/229R/271I/271R/301I/301R/301c2I/301c2R/301cI/301cR/302I/302R/302eI/302eR/428I/428R/428cI/428cR/428eI/428eR/E05I/E05R/F05I/F05R/F06I/F06R/F20I/F20R/G04I/G04R/G05I/G05R/G08I/G08R/G08vI/G08vR/G12I/G12R/G13I/G13R/G15I/G15R/G16I/G16R/G18I/G18R/G22I/G22R/L2I/L2R/L4AI/L4AR;25/32/44/1/28/13-14/21-22-23-24-25-26/16-17-18/0-1-2/11-12-13/0-1-2/57-58-59-60-61-67-68-69/5/6/0-1-2/19-20-21/5-6-7-8-9/9-10-11/9/13-14/20-21/6-7/0/8-9/0-1-2/5-6-7/17/24/16/13/71-72-73/0-1-2/40-41-42/0-1-2/64-65-66/0-1-2/2-3/26-27-28-29-30/0-1-2/41-42-43/0-1-2/43-44-45/0-1-2/49-50-51/0-1-2/17-18-19/23-24-25/0-1-2/35-36-37/0-1-2/39-40-41/0-1-2/32-33-34-35/0/0-1-2/29-30-31/0-1-2/16-17-18/0-1-2/15-16-17/19/23/16-17-18/0-1-2/28-29/0/8-9/0;1417/1976
74;55;PG1583/PG1934/PG1935/PG203/PG212/PG466/PG493/PG6/PG62/PG63/PG7;118I/118R/120I/120R/201I/201R/211I/211R/211cI/211cR/219eI/219eR/223I/223R/228I/228R/229I/229R/271I/271R/301I/301R/301cI/301cR/302I/302R/302eI/302eR/428I/428R/428cI/428cR/428eI/428eR/E05I/E05R/F05I/F05R/F06I/F06R/F20I/F20R/G04I/G04R/G05I/G05R/G08I/G08R/G08vI/G08vR/G13I/G13R/G15I/G15R/G16I/G16R/G18I/G18R/G22I/G22R/L2I/L2R/L4AI/L4AR;25-26/31-32/44-45/0-1/28/14/20-21/18-19/0/13-14/0/57-69-70/5/6/0/21-22/5-9-10/8-9-11/9/14/20/7/0/7-8/17-18/23-24/16-17/12-13/73-74/0/42-43/0/66-67/0/0-1-2-3-4/25-26-30-31/0/43-44/0/45-46/0/51-52/0/19-20/25-26/0/37-38/0/41-42/0/0/31-32/0/18-19/0/17-18/19-20/22-23/18-19/0/28/0/8/0;200
74;56;PG202/PG213/PG467/PG468/PG491/PG492;118I/118R/211I/211R/219eI/219eR/229I/229R/302I/302R/302eI/302eR/E05I/E05R/G18I/G18R/L4AI/L4AR;26/31/20/19/6-7/56-57/10/8/18/23/17/12/4/25/20-21/21-22/8/0;
74;57;PG1308/PG1339/PG1340/PG201/PG214/PG469/PG470/PG489/PG490;118I/118R/211I/211R/219eI/219eR/229I/229R/302I/302R/302eI/302eR/E05I/E05R/G18I/G18R/L4AI/L4AR;26/31/20/19/7/56/10/8/18-19/23/17-18/12/4-5/24-25/21-28-29/9-21/7-8/0-1;
74;58;PG1309/PG1310/PG1320/PG1338/PG405/PG472/PG473/PG486/PG487;118R/211I/229R/302R/302eR/E05I/E05R/G18I/G18R;31/20/8/19-20-21-22-23/8-9-10-11-12/6-7/22-23/21-27/9-21;1310/1838
74;59;PG1098/PG1117/PG1118/PG1311/PG1326/PG1337/PG1716/PG1775/PG339;229R/G11I/G11R/G18I/G18R;6-7/20/10-11/21-27/9-10-11-20-21;239/1480
74;60;PG1099/PG1100/PG1101/PG1114/PG1115/PG1116/PG1119/PG1312/PG1319/PG1328/PG1335/PG1336/PG338;229R/G11I/G11R/G18I/G18R;5-6/20/10-11-12/21-22-23-27/11-16-17-18-19-20;335
74;61;PG1313/PG1317/PG1318/PG1329/PG1330/PG1334;G18I/G18R;23-24-26-27/11-15-16;1177
74;62;PE115/PE116/PE120/PE1328/PE295/PE66/PE67/PE676/PG114/PG115/PG1314/PG1315/PG1316/PG1331/PG1332/PG1333/PG93/PG94;203I/203R/203cR/203eI/203eR/205I/205R/205cR/206I/206R/206cI/206cR/207I/207R/207cR/207eI/207eR/209I/209R/209cR/212I/212R/216R/E01I/E01R/E02I/E02R/E10I/E10R/G01I/G01R/G01cI/G18I/G18R;18-19/11-12/11-12-14-15/13-14/11-12/16-17/9-10/8-9-11-12/13-14/13-14/4-5/13-14/15-16/14-15/13-14-16-17/15-16/7-8/16-17/20-21/20-21-23-24/21-22/10-11/32-33/12-13/2-3/7-8/13-14/25-26/0-1/17-18/9-10-11/17-18-19/24-25-26/11-12-13-14-15;870/2064
74;63;PE1327/PE1329/PE296/PE677;203cR/205cR/207cR/209cR/216R/E01I/E01R/E10I/E10R;12-14/9-11/14-16/21-23/32/12/3/23-24-25/1;1110
74;64;PE1405/PE293/PE670/PE671/PE678;203cR/205cR/207cR/209cR/216R/E01I/E01R/E10I/E10R;12-13-14/9-10-11/14-15-16/21-22-23/31-32/12/3/23/1;377/883/1112
74;65;PE230/PE267/PE291/PE292/PE297/PE298/PE669/PE679;226I/226R/E01I/E01R/E10I/E10R/E12I/E18I/E18R;14-15/18-19/10-11-12/3-4-5/23/1/25-26-34-35/12-13/10-11;
74;66;PE231/PE232/PE264/PE265/PE266/PE289/PE290/PE299/PE668/PE680/PE738;226I/226R/E01I/E01R/E10I/E10R/E12I/E18I/E18R;15-16/17-18/10/5/23/1/24-25-35-36/11-12/11-12;1109/1397
74;67;PE233/PE262/PE263/PE288/PE300/PE301/PE302/PE667/PE681;226I/226R/E01I/E01R/E10I/E10R/E12I/E18I/E18R;16-17/16-17/9-10/5-6-7-8-9/23/1/23-24-36-37/10-11/12-13;359
74;68;PE666/PE682;118R/211I/216I/216R/219eI/219eR/E10I/E10R/F25eI/F25eR/L4AI/L4AR;23-24/12-13/15/24/11/51-52/23/1/36/6-7/3-4/4-5;
74;69;PE164/PE165/PE179/PE195/PE224/PE225/PE683;118I/118R/211I/211R/216I/216R/219eI/219eR/E10I/E10R/E13I/E13R/F25eI/F25eR/L4AI/L4AR;32-33-34/20-21-22-23/9-10-11-12/24-25-26/15-16/21-22-23-24/11-12/51/23/1/12-13-14-15/14-15-16-17-18-19/36/6/3/5;1344
74;70;PE100/PE180/PE196/PE223/PE81/PE82/PE83/PE98/PE99;118I/118R/204I/204R/204eI/204eR/211I/211R/216I/216R/219eI/219eR/224I/224R/224cI/224cR/325I/325R/E10I/E10R/E13I/E13R/E15cI/E15cR/F25eI/F25eR/L4AI/L4AR;34/20/18-19/17-18/18-19/17-18/9/26/16/21/12/51/19-20-21/17-18-19/5-6/17-18-19/13-14/35-36/13/13-14-15-16/15-16-17/10-11-12-13-14/13-14/7-8/36/6/3/5;
74;71;PE1297/PE1298/PE191/PE192/PE755/PE756/PE774/PE861/PE862/PE884;224I/224cI/325I/325R/E13I/E15cI/E15cR;16-17-18-19/2-3-4-5/14/35/17-18/14/7;
74;72;PE190/PE797/PE806/PE870;224I/224cI/325I/325R/E15cI/E15cR;16/2/14/35/14/7;
74;73;80/PE1274/PE1275/PE1276/PE128/PE129/PE148/PE149/PE526/PE527/PE528/PE562/PE798/PE799/PE805;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/224I/224cI/225I/225R/323I/323R/325I/325R/E07I/E07R/E15cI/E15cR/F25I/L4I/L4R;23/6/23/12-13/15/22/4/26/15-16/1-2/62-63/15-16/6-7-8-9-10-11/22-23/14-16-17/34-35/6-7-8-9-10-11/6-7/14-16-17/6-7/39-40/16-17/3-4;203/1335
74;74;PE1273/PE130/PE1368/PE1369/PE529/PE561/PE571/PE583;210I/210R/210vI/210vR/213eI/213eR/221eI/221eR/225I/225R/323I/323R/325I/325R/E07I/E07R/E08I/E08R/E15cI/E15cR/F25I/L4I/L4R;23/6/23/12/15/22/4/26/63/15/11/22/14-15-16/34-35/11/6/15/8/14-15-16/6-7/39/17/3;5
74;75;PE1278/PE530/PE531/PE559/PE560/PE570/PE576/PE577/PE584/PE585/PE596;323I/323R/E07I/E07R/E08I/E08R/E14I/E14R/F25R;11/22/11/6/15/8/12-13/8-9/9-10;613
74;76;PE532/PE558/PE597/PE651;323I/323R/E07I/E07R/E14I/E14R/F25R;11/22/11/6/12/9/10;1892
74;77;PE446/PE447/PE448/PE458/PE459/PE460/PE533/PE534/PE556/PE557/PE650;323I/323R/E04I/E04R/E07I/E07R;11-12/21-22/6-7/33-34/11-12/5-6;
74;78;PE13/PE14/PE25/PE26/PE461/PE535/PE536/PE554/PE555/PE649;102I/102R/104I/104R/114I/114R/323I/323R/712I/712R/E04I/E04R/E07I/E07R;29-30-31/7-8/13-14-15/7-8/11-12-13/7-8/12-13/20-21/34-35/56-57-58/6/34/12-13/4-5;616/627
74;79;PE15/PE537/PE553;102I/102R/104I/104R/114I/114R/323I/323R/712I/712R/E07I/E07R;31/7/15/7/13/7/13/20/34/58/13/4;2019
74;80;PE538/PE552;323I/323R/E07I/E07R/E10I;13/20/13/4/4-5;865
74;81;PE1416/PE1418/PE539/PE540/PE550/PE551/PE645;322I/322R/323I/323R/E07I/E07R/E10I;9-10-11/4-5-6/13-14-15/18-19-20/13/4/4-5-6;
74;82;PE392/PE393/PE395/PE396/PE397/PE408;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;11-12-13/2-3-4/18-19-20-21-22-23/3-4-5-6-7-8-9-10/22-23/4-5/13-14-15/2-3-4/2-3-4/24-25;1054
74;83;PE1417/PE398/PE399/PE402/PE403/PE701/PE702;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;13/1-2/23-24/1-2-3/23-24-25/1-2-3-4/15/1-2/1-2/25-26-27;6/1024
74;84;PE1375/PE1376/PE1377;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;13-14/0-1/24-25/0-1/25-26/0-1/15-16/0-1/0-1/27-28;
74;85;PE400;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;14-15/0/25-26/0/26-27/0/16-17/0/0/28-29;
74;86;PE1493;322I/322R/323I/323R/E03I/E03R/E07I/E07R/E10I/E10R;15-16/0/26-27/0/27-28/0/17-18/0/0/29-30;
75;19;PI1450/PI1452/PI1456/PI1518/PI1530/PI1666;108I/108R/419I/419R/421I/421R/I21I/I21R;4-5-6/49-50/4-5-6/43-44/4-5-6/64-65/5-6/5-6-7;
75;20;PI1449/PI1451/PI1457/PI1458/PI371/PI434;106I/106R/108I/108R/401I/401R/419I/419R/421I/421R/423I/423R/431cI/431cR/506I/I21I/I21R;4-5-6/51-52/6/49-50-51/4-5-6/64-65/6/43-44-45/6/64-65-66/4-5-6/42-43/4-5-6/20-21/5/5-6-7/7;639/661
75;21;PI1447/PI1448/PI1551/PI1680/PI372/PI433;106I/106R/401I/401R/421I/421R/423I/423R/431cI/431cR/506I/506R;6/51/6/64/6-7-8-9/61-62-63-64/6/42/6/20/3-4-5/55-56-57;19/185
75;22;PI373/PI432;106I/106R/401I/401R/421I/421R/423I/423R/431cI/431cR;6/51/6/64/9/61/6/42/6/20;
75;23;PI374/PI431;106I/106R/401I/401R/421I/421R/423I/423R/431cI/431cR;6/51/6/64/9/61/6/42/6/20;
75;24;PI375/PI430/PI875;106I/106R/401I/401R/421I/421R/423I/423R/431cI/431cR/I03R/I10R;6/51/6/64/9/61/6/42/6/20/44-45/31-32;1450
75;25;PI158/PI159/PI376/PI429/PI876/PI95/PI96;106I/106R/108I/108R/118I/118R/401I/401R/419I/419R/421I/421R/423I/423R/431cI/431cR/506I/506R/506eI/506eR/506vI/506vR/509I/509R/546eI/546eR/I03I/I03R/I10I/I10R;6-7/50-51/16-17-18-19/36-37-38-39/4-5-6-7/53-54-55-56/6-7/63-64/14-15-16-17/30-31-32-33/9-10/60-61/6-7/41-42/6-7/19-20/13/45/2/45/4/46/2-3-4-5/44-45-46-47/4/79/7-8-9-10/43-44-45-46/7-8-9-10/30-31-32-33;
75;26;PI1529/PI160/PI428/PI530/PI563/PI810/PI874/PI94;106I/106R/108I/108R/118I/118R/401I/401R/419I/419R/421I/421R/423I/423R/431cI/431cR/506I/506R/506eI/506eR/506vI/506vR/509I/509R/546eI/546eR/I03I/I03R/I10I/I10R;7/50/16-17/38-39/4-5/55-56/7/63/14-15/32-33/10/60/7/41/7/19/13/45/2/45/4/46/2-3/46-47/4/79/7-8-10-11-12/41-42-43/7-8-10/30;
75;27;PI1673/PI1674/PI377/PI531/PI532/PI533/PI561/PI650;106I/106R/401I/401R/421I/421R/423I/423R/431cI/431cR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I01I/I01R/I10I/I10R;7/50/7/63/10/60/7/41/7/19/13-14-15-16-17-18/44-45/2-3-4-5-6-7/44-45/4-5-6-7-8-9/45-46/4-5-6-7-8-9/78-79/5-6/45-46/10/30;906
75;28;PI1657/PI378/PI426/PI427/PI560/PI701;106I/106R/401I/401R/421I/421R/423I/423R/431cI/431cR/506I/506R/506eI/506eR/506vI/506vR/546eI/546eR/I01I/I01R/I10I/I10R;7-8/48-49-50/7-8/61-62-63/10-11/59-60/7-8/40-41/7-8/17-18-19/18-19/41-42-43-44/7-8/41-42-43-44/9-10/42-43-44-45/9-10/76-77-78/6-7/43-44-45/10-11/29-30;780/1868
75;29;PI280/PI297/PI379/PI425;106I/106R/111I/111R/113I/113R/113cI/113cR/113eI/113eR/115I/115R/401I/401R/431cI/431cR/506I/506R/506eI/506eR/506vI/506vR/I04I/I04R/I04cI/I04cR/I04eI/I11I/I11R;8/48/29-30/21/21/17/21/10/21/32/6/17/8/61/8/17/19/41/8/41/10/42/12/40/12/3/3/21/10;
