route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
90,L,361,Granaderos,,1,,F_R,,
90,L,362,Granaderos,,1,,F_R,,
90,L,363,Granaderos,,1,,F_R,,
90,L,364,Granaderos,,1,,F_R,,
90,L,365,Granaderos,,1,,F_R,,
90,L,366,Granaderos,,1,,F_R,,
90,L,367,Granaderos,,1,,F_R,,
90,L,368,Granaderos,,1,,F_R,,
90,L,369,Granaderos,,1,,F_R,,
90,L,370,Granaderos,,1,,F_R,,
90,L,371,Granaderos,,1,,F_R,,
90,L,372,Granaderos,,1,,F_R,,
90,L,373,Granaderos,,1,,F_R,,
90,L,374,Granaderos,,1,,F_R,,
90,L,375,Granaderos,,1,,F_R,,
90,L,376,Granaderos,,1,,F_R,,
90,L,377,Granaderos,,1,,F_R,,
90,L,378,Granaderos,,1,,F_R,,
90,L,379,Granaderos,,1,,F_R,,
90,L,380,Granaderos,,1,,F_R,,
90,L,381,Granaderos,,1,,F_R,,
90,L,382,Granaderos,,1,,F_R,,
90,L,383,Granaderos,,1,,F_R,,
90,L,384,Granaderos,,1,,F_R,,
90,L,385,Granaderos,,1,,F_R,,
90,L,386,Granaderos,,1,,F_R,,
90,L,387,Granaderos,,1,,F_R,,
92,L,388,Granaderos,,1,,Z_R,,
92,L,389,Granaderos,,1,,Z_R,,
92,L,390,Granaderos,,1,,Z_R,,
92,L,391,Granaderos,,1,,Z_R,,
92,L,392,Granaderos,,1,,Z_R,,
92,L,393,Granaderos,,1,,Z_R,,
92,L,394,Granaderos,,1,,Z_R,,
92,L,395,Granaderos,,1,,Z_R,,
92,L,396,Granaderos,,1,,Z_R,,
92,L,397,Granaderos,,1,,Z_R,,
92,L,398,Granaderos,,1,,Z_R,,
92,L,399,Granaderos,,1,,Z_R,,
92,L,400,Granaderos,,1,,Z_R,,
92,L,401,Granaderos,,1,,Z_R,,
92,L,402,Granaderos,,1,,Z_R,,
92,L,403,Granaderos,,1,,Z_R,,
92,L,404,Granaderos,,1,,Z_R,,
92,L,405,Granaderos,,1,,Z_R,,
92,L,406,Granaderos,,1,,Z_R,,
92,L,407,Granaderos,,1,,Z_R,,
92,L,408,Granaderos,,1,,Z_R,,
92,L,409,Granaderos,,1,,Z_R,,
