stop_code;stop_name;stop_lat;stop_lon
PB683;Nueva Recoleta;-33.39062636;-70.64288563
PB684;Derlinda Araya;-33.38657144;-70.65890236
PB685;Oviedo;-33.38643119;-70.66129697
PB686;In…s De Su¡rez;-33.38619705;-70.6646358
PB687;Quinahue;-33.38618933;-70.66722643
PB688;Avenida La Palmilla;-33.38616785;-70.66949429
PB689;Diego Silva HenrÕquez;-33.38402967;-70.6702274
PB69;Av Senador Jaime Guzm¡n;-33.40513045;-70.70484528
PB690;Los Vilos;-33.38612443;-70.68006078
PB691;Cartagena;-33.38683767;-70.68199878
PB692;Bar”n De Juras Reales;-33.38782031;-70.68468378
PB693;Pdte Eduardo Frei Montalva;-33.38947898;-70.68871495
PB694;Atacame—os;-33.39367082;-70.69148378
PB695;Fresia;-33.3939525;-70.69397272
PB696;Montevideo;-33.39381386;-70.69553967
PB697;Las Margaritas;-33.39362394;-70.69755716
PB698;Ap”stol Santiago;-33.39339266;-70.70061668
PB699;Las Margaritas;-33.39147314;-70.69985899
PB7;Rub…n DarÕo;-33.39677149;-70.64329157
PB70;Caupolic¡n;-33.4068383;-70.69999698
PB700;Las Margaritas;-33.39012;-70.69923061
PB701;Costa Rica;-33.38772778;-70.69808754
PB702;Fresia;-33.38589144;-70.69718108
PB703;M…xico;-33.38828142;-70.69585149
PB704;Los Azahares;-33.39022805;-70.69528727
PB705;Los Araucanos;-33.39195727;-70.69479406
PB706;Los Changos;-33.39319773;-70.69443111
PB707;Camino Lo Ruiz;-33.39378062;-70.69136765
PB708;Av Pdte Edo Frei Montalva;-33.39186234;-70.68919108
PB709;1 Poniente;-33.38909885;-70.68682628
PB71;Concepci”n;-33.40755163;-70.69795712
PB710;Bar”n De Juras Reales;-33.38826425;-70.68519761
PB711;Victor Gonz¡lez;-33.38722986;-70.68233959
PB712;Avenida FermÕn Vivaceta;-33.38623771;-70.67968671
PB713;Perpingnon;-33.38618212;-70.66977407
PB714;Alberto Gonz¡lez;-33.38636337;-70.6670255
PB715;General Sandino;-33.3863799;-70.66512304
PB716;General Gambino;-33.3865975;-70.66099913
PB717;Javier Solis;-33.3867522;-70.65887354
PB718;Avenida El Guanaco;-33.38685302;-70.65740268
PB719;Monta—a;-33.3871011;-70.65503158
PB72;Pasaje Mapocho;-33.40868929;-70.69455987
PB720;Juan Crist”bal;-33.38745833;-70.65055549
PB721;Jos… Miguel Carrera;-33.38814165;-70.64867634
PB722;Freirina;-33.38928431;-70.64616079
PB723;Nueva Recoleta;-33.39036926;-70.64391285
PB724;Avenida Recoleta;-33.39091658;-70.64276208
PB725;Dora;-33.39139761;-70.63980391
PB726;Jos… Santos Ossa;-33.39186076;-70.63751193
PB727;MarÕa Del Pilar;-33.39248064;-70.63564214
PB728;Santa Ana;-33.39379367;-70.63249516
PB729;San Jos…;-33.39513564;-70.62988619
PB73;Mariano La Torre;-33.41033613;-70.69349505
PB730;Avenida El Salto;-33.39665365;-70.62691488
PB731;Duque De Kent;-33.39899757;-70.62698007
PB732;H…roes De La Concepci”n;-33.40049101;-70.62450271
PB733;Bolivia;-33.40197044;-70.62171318
PB734;Los Turistas;-33.40035761;-70.62022095
PB735;El Rosal;-33.37469602;-70.65065828
PB736;Camino Punta Mocha;-33.37059845;-70.65293472
PB737;El Conquistador Del Monte;-33.37168495;-70.65193419
PB738;El Rosal;-33.37278847;-70.65033203
PB739;Juan Cristobal;-33.37537124;-70.64667248
PB74;Gabriela Mistral;-33.41178703;-70.69291028
PB740;Calos Aguirre Luco;-33.3734765;-70.64537919
PB741;RÕo Cachapoal;-33.37228984;-70.64373382
PB742;Pedro Aguirre Cerda;-33.37253587;-70.64217992
PB743;Las Siervas De MarÕa;-33.37289867;-70.63929539
PB744;Avenida Recoleta;-33.37454994;-70.63717663
PB746;Las Encinas;-33.37716778;-70.62187602
PB748;Los Cipreses;-33.37968017;-70.6187086
PB749;Camino Al Bosque De Santiago;-33.38100479;-70.62017359
PB75;Avenida Jorge Hirmas;-33.41359606;-70.69251525
PB750;Avenida Santa Clara;-33.3838906;-70.62156012
PB751;Rinconada El Salto;-33.38694361;-70.62257358
PB752;Rinconada El Salto;-33.38997814;-70.62361904
PB753;Avenida Santa Clara;-33.39295124;-70.62453441
PB754;Orleans;-33.4140037;-70.6407019
PB755;MarÕa Graham;-33.41490023;-70.64382658
PB756;Bajada Cerro Blanco;-33.42191692;-70.64515259
PB757;Avenida La Paz;-33.42126045;-70.65044216
PB758;San Jos…;-33.41764015;-70.65277179
PB759;Avenida La Paz;-33.41772374;-70.65123555
PB76;Avenida Jorge Hirmas;-33.41480485;-70.69182897
PB760;Monserrat;-33.41803829;-70.64928426
PB761;Avenida Recoleta;-33.41653873;-70.64404027
PB762;Uni”n;-33.4165508;-70.64244893
PB763;Arzobispo Valdivieso;-33.41436682;-70.6412034
PB764;Puma;-33.4138393;-70.63949441
PB765;Avenida Santa Clara;-33.39194621;-70.62415018
PB766;Rinconada El Salto;-33.39003505;-70.62340508
PB767;Rinconada El Salto;-33.38700869;-70.62242429
PB768;Rinconada El Salto;-33.3825728;-70.62095516
PB769;El Ponciano;-33.38103339;-70.62005588
PB77;Pedro Prado;-33.41154001;-70.69250762
PB770;El Peumo;-33.37793322;-70.61781629
PB771;Los Retamos;-33.37725678;-70.62127573
PB772;Las Aralias;-33.37596406;-70.62496012
PB773;Camino Al Bosque De Santiago;-33.37706334;-70.62709813
PB774;Rep⁄blica Yugoslavia;-33.37661985;-70.62859473
PB775;Avenida La Pincoya;-33.37266584;-70.6330139
PB776;Los Versos Del Capit¡n;-33.37190197;-70.63349405
PB777;Avenida Recoleta;-33.37112183;-70.63520994
PB778;Avenida Recoleta;-33.37270202;-70.63916272
PB779;Pedro Aguirre Cerda;-33.37242563;-70.64165118
PB78;Avenida Domingo Santa MarÕa;-33.40955425;-70.69329707
PB780;RÕo Cachapoal;-33.37221553;-70.6432165
PB781;Calos Aguirre Luco;-33.3730171;-70.64533829
PB782;Avenida Las Torres;-33.37505264;-70.64621503
PB783;El Rosal;-33.37283182;-70.64978468
PB784;El Conquistador Del Monte;-33.371794;-70.65119461
PB785;Jos… JoaquÕn Aguirre Luco;-33.37395887;-70.65251461
PB786;Juan Crist”bal;-33.37499827;-70.65030928
PB787;Los Gremios;-33.40381423;-70.74502183
PB788;Jos… Miguel Infante;-33.40542198;-70.74548408
PB79;Maruri;-33.40824581;-70.69533621
PB793;Chiapa;-33.41116863;-70.73505034
PB794;Huara;-33.41140559;-70.73229151
PB795;Totoral Bajo;-33.41184141;-70.72884842
PB797;Mait…n;-33.40852103;-70.72508368
PB798;Jos… Miguel Infante;-33.40676792;-70.72728554
PB799;Belloto;-33.40659202;-70.72566919
PB8;Rub…n DarÕo;-33.39617338;-70.64487151
PB80;Rivera;-33.40715556;-70.69856231
PB800;Calle 5;-33.40668661;-70.72275713
PB801;Manuel RodrÕguez;-33.40667905;-70.72070325
PB802;Toconce;-33.4065494;-70.7183459
PB803;Arturo Prat;-33.40432139;-70.71773216
PB804;Av Jos… Manuel Balmaceda;-33.4018636;-70.7180816
PB805;Promoncaes;-33.40941183;-70.69249859
PB806;Los Maquis;-33.41051168;-70.68921874
PB807;Alberto Pepper;-33.41151763;-70.68620583
PB808;Salvador Sanfuentes;-33.41258617;-70.6832263
PB809;Pedro Nolasco Vidal;-33.41373173;-70.67988257
PB81;Roquer Bravo;-33.40633391;-70.7012667
PB810;Camilo Vial;-33.41330987;-70.68040137
PB811;Salvador Sanfuentes;-33.41250054;-70.6828913
PB812;Eulogio Altamirano ;-33.41120495;-70.68665141
PB813;Los Alamos;-33.4102467;-70.68947168
PB814;Los Acacios;-33.40920374;-70.69254832
PB815;Llo Lleo;-33.4029839;-70.71271687
PB816;Francisco Err¡zuriz;-33.40350391;-70.71424313
PB817;General Vel¡squez;-33.40403571;-70.71752224
PB818;Manuel RodrÕguez;-33.40431067;-70.71980712
PB819;Jos… Miguel Infante;-33.40637281;-70.72067571
PB82;Estrecho De Magallanes;-33.40470419;-70.70501974
PB820;Calle 5;-33.40659929;-70.72255111
PB821;Calle 4;-33.4065078;-70.72459227
PB822;Avenida Condell;-33.40645058;-70.72740829
PB824;Dalcahue;-33.4119002;-70.72656992
PB825;Totoral Bajo;-33.4117795;-70.72876117
PB826;Clotario Blest Rifffo;-33.41134293;-70.73225801
PB827;Chiapa;-33.41108238;-70.73476905
PB828;Esmeralda;-33.4112132;-70.73766421
PB83;Angamos;-33.40348617;-70.7070281
PB832;Juan Espi—eira;-33.40417894;-70.74473882
PB833;Julio Montt Salamanca;-33.36760327;-70.69117248
PB834;Heroes De Iquique;-33.36979135;-70.69141904
PB835;Arturo P…rez Canto;-33.37141582;-70.69133226
PB836;Av Cardenal Jos… MarÕa Caro;-33.37386118;-70.69122912
PB837;La Conquista;-33.3752222;-70.69062129
PB838;Emperador;-33.37686901;-70.68955677
PB839;El Cortijo;-33.37824313;-70.68864818
PB84;Montt Varas;-33.40319627;-70.70974271
PB840;Jorge Moya;-33.37888754;-70.68967106
PB841;El Trabajo;-33.38186348;-70.6883527
PB842;Avenida Las Industrias;-33.38375964;-70.68751862
PB843;Nueva 1;-33.38598475;-70.68636837
PB844;Avenida Los Zapadores;-33.38787715;-70.68514714
PB845;Parral;-33.39035643;-70.68387267
PB846;6 Norte;-33.3920785;-70.68323933
PB847;El Olivo;-33.39367448;-70.68259279
PB848;Mar Mediterr¡neo;-33.39558196;-70.68158669
PB849;Santa In…z;-33.39708023;-70.68016411
PB85;Ignacio Carrera Pinto;-33.40242407;-70.71211452
PB850;Delfos;-33.39794271;-70.67840671
PB851;Roma ;-33.40032306;-70.67710851
PB852;Reina MarÕa;-33.40284008;-70.67570535
PB853;Coronel Alvarado ;-33.40507382;-70.67457623
PB854;Altamirano;-33.40668658;-70.67268246
PB855;Avenida FermÕn Vivaceta;-33.40702803;-70.66808687
PB856;Nueva De Matte;-33.40869183;-70.6670864
PB857;Juliet;-33.41147677;-70.66587074
PB858;Padre Las Casas;-33.41356069;-70.66514704
PB859;Avenida Domingo Santa MarÕa;-33.415464;-70.66444136
PB86;Claudio Matte P…rez;-33.40205426;-70.71473075
PB860;El Molino;-33.41815284;-70.66366461
PB862;Los Angeles;-33.42435328;-70.66195459
PB863;Rivera;-33.42669063;-70.66116024
PB864;Avenida La Paz;-33.43119666;-70.65126484
PB865;Avenida Independencia;-33.43084287;-70.65277468
PB866;Maruri;-33.43046586;-70.65467127
PB867;Coronel Agusto L”pez;-33.42992097;-70.65630652
PB868;Rivera;-33.42628962;-70.65743135
PB869;Avenida FermÕn Vivaceta;-33.42669524;-70.66081617
PB87;Manuel RodrÕguez;-33.40134681;-70.72023255
PB870;Retiro;-33.42430034;-70.66186754
PB871;Gamero;-33.4217994;-70.66275552
PB872;Avenida Domingo Santa MarÕa;-33.41578316;-70.66417861
PB873;Central;-33.41381602;-70.66493684
PB874;Francia;-33.41174098;-70.66567147
PB875;Nueva De Matte;-33.40912922;-70.66675067
PB876;Altamirano;-33.40708733;-70.66770091
PB877;Los MarroquÕes;-33.40614881;-70.66975821
PB878;Luis Galdames;-33.40625991;-70.67222267
PB879;Coronel Alvarado ;-33.40530807;-70.67392482
PB88;Cabo De Hornos;-33.40084275;-70.724061
PB880;Reina MarÕa;-33.40304148;-70.67548342
PB882;Roma ;-33.40063512;-70.67670594
PB883;El Lucero;-33.39841794;-70.67794278
PB884;Santa In…z;-33.3972623;-70.67937201
PB885;Aviador Za—artu;-33.3955856;-70.68131798
PB886;El Olivo;-33.39394134;-70.68220015
PB887;6 Norte;-33.3922341;-70.68307032
PB888;Parral;-33.39071316;-70.68350327
PB889;Avenida Los Zapadores;-33.3882522;-70.68475661
PB89;Antofagasta;-33.40103769;-70.72690333
PB890;Campanario;-33.38630907;-70.68572963
PB891;Quilicura;-33.38326362;-70.68751979
PB892;Alberto Cobo;-33.38114961;-70.68845714
PB893;El Cortijo;-33.37885397;-70.68948768
PB894;Catalina De Los Rios;-33.37785355;-70.68878039
PB895;Las Araucarias;-33.37644306;-70.68970977
PB896;Av Cardenal Jos… MarÕa Caro;-33.37431388;-70.69109815
PB897;H…roes De La Concepci”n;-33.37202135;-70.69123649
PB898;Heroes De Iquique;-33.36965787;-70.69128748
PB899;Emilio Oelckers;-33.41784219;-70.66329305
PB9;Lemura;-33.39573616;-70.64791665
PB90;Villarrica;-33.40107495;-70.73005434
PB900;Escanilla;-33.41777586;-70.66083987
PB901;Avenida Independencia;-33.41769756;-70.6565798
PB902;Bezanilla;-33.41794634;-70.66359615
PB907;Avenida Am…rico Vespucio;-33.3705161;-70.67120507
PB909;Los Portones;-33.36517343;-70.67416594
PB91;Sargento Candelaria;-33.40315112;-70.73055784
PB911;Chimbote;-33.35928319;-70.68292994
PB912;Tocomar;-33.35912347;-70.68473231
PB913;San Pedro De Atacama;-33.36002358;-70.68552343
PB916;Nueva Recoleta;-33.39232593;-70.64461625
PB917;RÕo Blanco;-33.39157371;-70.64693501
PB918;Manuel RodrÕguez;-33.39129702;-70.65011202
PB919;Los Fulgores;-33.39119242;-70.65255046
PB92;Arturo Prat;-33.4047464;-70.72933146
PB920;Nancagua;-33.39104568;-70.65543963
PB921;El Copihual;-33.38869401;-70.65730862
PB922;Avenida Los Zapadores;-33.38703764;-70.65708367
PB923;Av Diego Silva HenrÕquez;-33.38450184;-70.65720755
PB924;Gualberto M…ndez;-33.38317404;-70.6573651
PB925;Libertador ;-33.38134207;-70.65745933
PB926;General Gambino;-33.38023737;-70.66049119
PB927;Cristina;-33.37981183;-70.66331018
PB928;Juan Mu—oz;-33.37980182;-70.6647289
PB929;Mercurio;-33.37974549;-70.66690993
PB93;Volc¡n Osorno;-33.40667259;-70.72895029
PB930;Horacio Johnson;-33.37952698;-70.66907712
PB931;Angelmo;-33.37912883;-70.67118711
PB932;Rupanco;-33.3779502;-70.67365834
PB933;Puntiagudo;-33.37675098;-70.67497898
PB934;Isabel Carrera;-33.375322;-70.67661763
PB935;Tokio;-33.37435442;-70.67947969
PB936;Ernesto Ried;-33.3736766;-70.68158412
PB937;Avenida Independencia;-33.37350586;-70.68619194
PB938;Julio Montt Salamanca;-33.37395558;-70.69091924
PB939;Pdte Eduardo Frei Montalva;-33.37408965;-70.69497404
PB94;Clotario Blest Rifffo;-33.40724111;-70.73215507
PB941;Do—a Leticia;-33.3632215;-70.72970229
PB942;Del Trigal;-33.36093788;-70.73114016
PB943;Las Riendas;-33.35968206;-70.73324313
PB944;Avenida Lo Marcoleta;-33.35818531;-70.73386899
PB945;Kilimanjaro;-33.35541577;-70.74102473
PB946;Monte Pissis;-33.35476406;-70.74633105
PB947;Everest;-33.35329854;-70.74665639
PB948;Bali;-33.35095572;-70.74780235
PB949;Santa Laura;-33.35218181;-70.75102909
PB95;Esmeralda;-33.40633758;-70.73614779
PB950;Manuel Bustos;-33.35435215;-70.74996572
PB951;Tulahu…n;-33.35823785;-70.74748584
PB952;Bali;-33.35238046;-70.75101157
PB953;Los Himalayas;-33.35112686;-70.74781652
PB954;Everest;-33.35306111;-70.74686656
PB955;Rigoberto Jara;-33.3547139;-70.74605065
PB956;Avenida Santa Luisa;-33.35587684;-70.73836885
PB957;MarÕa Luisa Bombal;-33.35977102;-70.73333087
PB958;Del Trigal;-33.36068562;-70.73176922
PB959;Libertador Bernardo O'higgins;-33.36188612;-70.72975109
PB96;Chorrillos;-33.40705411;-70.73843083
PB960;Do—a Leticia;-33.36284961;-70.72985613
PB961;Avenida Manuel Antonio Matta;-33.36546899;-70.73020891
PB962;Los Abetos;-33.3742707;-70.69492381
PB963;Los Acacios;-33.37418341;-70.69140733
PB964;Avenida Independencia;-33.37390559;-70.68664035
PB965;Granada;-33.37320796;-70.68488563
PB966;Ernesto Ried;-33.37375221;-70.68199402
PB967;Tokio;-33.37439193;-70.68003934
PB968;Tupungato;-33.37506987;-70.67792414
PB969;Puntiagudo;-33.37670141;-70.67531124
PB97;Fernando Olivares;-33.40625258;-70.74221046
PB970;Rupanco;-33.37781963;-70.67397831
PB971;Pedro Fontova;-33.37907336;-70.67262644
PB972;Horacio Johnson;-33.37963257;-70.66927262
PB973;Laura;-33.37985209;-70.66703021
PB974;Juan Mu—oz;-33.37994175;-70.66505404
PB975;Catalina;-33.38000007;-70.66272255
PB976;General Gambino;-33.3803036;-70.66093318
PB977;Avenida El Guanaco;-33.38073297;-70.65782401
PB978;Benjamin Quezada;-33.38276445;-70.65764757
PB979;Diego Silva HenrÕquez;-33.38418283;-70.6574595
PB98;Avenida Vicu—a Mackenna;-33.40570394;-70.74467254
PB980;Avenida Los Zapadores;-33.38653961;-70.65723548
PB981;Ppal Cap I Carrera Pinto;-33.38042728;-70.65775371
PB982;Arizona;-33.39112506;-70.65692473
PB983;Monta—a;-33.39119051;-70.65539937
PB984;F…lix Ovalle;-33.3913175;-70.65263883
PB985;Jos… Miguel Carrera;-33.39141537;-70.65002825
PB986;RÕo Blanco;-33.39150763;-70.64783683
PB987;Avenida Los Zapadores;-33.39062214;-70.64388536
PB988;Avenida Las Torres;-33.35067385;-70.73961935
PB989;Lo Ovalle;-33.35182068;-70.73435527
PB99;Agrigento;-33.40721003;-70.74594995
PB990;Romeral;-33.34920342;-70.73449678
PB991;Del Rodeo;-33.35001613;-70.732482
PB992;Del Trigal;-33.35075852;-70.73098158
PB993;Libertador Bernardo O'higgins;-33.35073919;-70.72913295
PB994;Antumalal;-33.35267818;-70.72912832
PB995;Santa Cruz;-33.35507669;-70.71876274
PB996;Santa Fe;-33.35577932;-70.71490791
PB997;Lenga;-33.35378816;-70.71477214
PB998;Antumalal;-33.35423535;-70.72090616
PB999;Avenida Am…rico Vespucio;-33.3732483;-70.69582834
PC1;Manuel Barros Borgo—o;-33.42948891;-70.61937467
PC10;NormandÕa;-33.44248636;-70.60673986
PC100;Canal Beagle;-33.39389799;-70.57204319
PC1003;Avenida Seminario;-33.44698693;-70.62882236
PC1004;Avenida Condell;-33.44650817;-70.62613476
PC1005;Avenida Salvador;-33.44584466;-70.62308875
PC1006;Avenida Jos… Manuel Infante;-33.44514049;-70.61969779
PC1007;Avenida Jos… Miguel Claro;-33.44569754;-70.61709406
PC1008;Obispo Manuel De Alday;-33.44692991;-70.61456736
PC1009;Pedro Lira Urquieta;-33.33753456;-70.52779435
PC101;Camoens;-33.39180935;-70.57246787
PC1010;Los Queltehues;-33.33555023;-70.52781342
PC1011;Los Flamencos;-33.33266357;-70.52787045
PC1012;Cerro La Greda;-33.34051972;-70.52485943
PC1013;Los Flamencos;-33.3345869;-70.52767841
PC1014;Paseo De Alcal¡;-33.33265694;-70.52767695
PC1015;Cerro Lagunillas;-33.33837004;-70.52732543
PC1016;Luis Thayer Ojeda;-33.41763924;-70.60267935
PC1017;Avenida Manuel Montt;-33.43311582;-70.61718329
PC1018;Avenida Am…rico Vespucio;-33.40355442;-70.58568991
PC1019;Camino Refugio Del Array¡n;-33.36195592;-70.49678482
PC102;Las Hualtatas;-33.39451726;-70.57228012
PC1020;CÕrculo Apolo;-33.40872135;-70.54065306
PC1021;Ingeniero Alvarez Albornoz;-33.38787269;-70.57140793
PC1022;Avenida Tobalaba;-33.43258464;-70.58569073
PC103;Avenida Presidente Riesco;-33.40140774;-70.57011403
PC1030;Diaguitas;-33.41611068;-70.53676155
PC1031;Psje Cam Del Algarrobo;-33.39886445;-70.53188826
PC1032;Camino Oto—al;-33.39518665;-70.51927672
PC1033;Psje Cam Del Algarrobo;-33.39889309;-70.53175974
PC1034;Avenida Crist”bal Col”n;-33.41859846;-70.5527971
PC1035;Camoens;-33.39223353;-70.57244326
PC1038;Avenida Crist”bal Col”n;-33.41741071;-70.55330291
PC104;Los Militares;-33.40492242;-70.56888695
PC1040;Portal De La Aguada;-33.36342886;-70.54440042
PC1041;Pastor Fern¡ndez;-33.36704209;-70.49905379
PC1042;Basel -norte;-33.32683597;-70.5140068
PC1043;Berna;-33.32651096;-70.51772903
PC1044;Avenida General Bustamante;-33.44729828;-70.63120564
PC1045;Visviri;-33.42383842;-70.53975855
PC1046;Totoralillo;-33.42378691;-70.53445542
PC1047;Cerro San Ram”n;-33.40052476;-70.51344518
PC1048;Camino Oto—al;-33.40123969;-70.51767247
PC1049;Antonio Valech;-33.40116679;-70.51552075
PC105;Alonso De C”rdova;-33.40777699;-70.56779846
PC1050;Avenida La Plaza;-33.39954937;-70.5076329
PC1051;San Carlos De Apoquindo;-33.39541242;-70.5089054
PC1052;Ca—averal;-33.39098472;-70.54115709
PC1053;Las Verbenas;-33.38907691;-70.54517643
PC1054;RÕo Maule;-33.38692385;-70.53189377
PC1055;Angostura Inglesa;-33.39086274;-70.53717708
PC1056;Campanario;-33.38854694;-70.53337358
PC1057;Pasaje Rosita;-33.42148819;-70.52999478
PC1058;Alejandro Fleming;-33.42372149;-70.5317225
PC1059;Vital Apoquindo Int;-33.41816454;-70.52965686
PC106;MartÕn De Zamora;-33.41444131;-70.56568144
PC1060;Mons Escriv¡ De Balaguer;-33.37124852;-70.51877437
PC1061;Alejandro Fleming;-33.42307613;-70.53795978
PC1062;Volc¡n Tupungato;-33.41031664;-70.55230558
PC1063;Gran VÕa;-33.36640165;-70.54466791
PC1064;Av Padre Alberto Hurtado;-33.40728901;-70.54487519
PC1065;Rosario Norte;-33.40950378;-70.57031347
PC1066;Mar De Los Sargazos;-33.40952273;-70.56952883
PC1067;Los Dominicos;-33.40843049;-70.54518574
PC1068;Avenida Apoquindo;-33.40824316;-70.54502112
PC1069;Camino De La Fragua;-33.35451121;-70.52823063
PC107;Avenida Crist”bal Col”n;-33.41636954;-70.56510307
PC1071;Raimundo LarraÕn;-33.36696014;-70.54472077
PC1073;Candelaria Goyenechea;-33.39607414;-70.58882246
PC1074;Luis Pasteur;-33.37695476;-70.56899718
PC1075;Camino La Bodega;-33.3767184;-70.56700434
PC1076;Salida De Gran VÕa;-33.37596185;-70.56191721
PC1077;Camino La Bodega;-33.37701038;-70.56745029
PC1078;Gran VÕa;-33.37585451;-70.56113061
PC108;Alonso De Camargo;-33.42066907;-70.56456721
PC1080;Alejandro Fleming;-33.42414936;-70.55315406
PC1081;Ernesto Pinto Lagarrigue;-33.43476077;-70.63615544
PC1082;Embajador Doussinague;-33.38851305;-70.56783951
PC1083;Guaranies;-33.37923659;-70.57112355
PC1084;Avenida Juan Xxiii;-33.37869067;-70.56865213
PC1085;Las Hualtatas;-33.38645037;-70.54968812
PC1086;El Radal;-33.36666369;-70.51757689
PC1087;Camino TurÕstico;-33.36852905;-70.51990941
PC1088;Pasaje Nahuel;-33.35309419;-70.50989412
PC1089;Avenida Paul Harris;-33.42225964;-70.52959963
PC109;Avenida Isabel La Cat”lica;-33.4246752;-70.56441323
PC1090;Los Militares;-33.41407547;-70.58454767
PC1091;Circunvalaci”n Las Flores;-33.39460041;-70.53101783
PC1092;Psje Cam Del Algarrobo;-33.394231;-70.53025875
PC1093;Marisol;-33.42026645;-70.52960769
PC1094;Camino Real;-33.34179072;-70.54605981
PC1095;Avenida Las Condes;-33.36407732;-70.49661694
PC1096;Comandante Malbec;-33.35526027;-70.50753503
PC1097;Paseo Entrevalles;-33.32056272;-70.5646449
PC1098;Camino Juan Pablo Ii;-33.32062048;-70.56435589
PC1099;Camino Real;-33.32291187;-70.55424514
PC11;Dr Pedro Lautaro Ferrer;-33.44518847;-70.6063056
PC110;Latadia;-33.42703994;-70.56426206
PC1100;La Huala;-33.32223482;-70.55429757
PC1101;Paseo Del Santuario;-33.31952385;-70.54533346
PC1102;Camino Santa Martina;-33.31934592;-70.54513696
PC1103;Granaderos;-33.43037263;-70.61938033
PC1104;Chesterton;-33.39473148;-70.54517975
PC1105;Padre Err¡zuriz;-33.40815578;-70.55418118
PC1106;Enrique Foster;-33.41611369;-70.59369329
PC1107;Avenida Apoquindo;-33.4183607;-70.60128381
PC1109;Guadarrama;-33.41818976;-70.55158534
PC111;Avenida Francisco Bilbao;-33.43063618;-70.56514403
PC1110;Pedro Lira Urquieta;-33.33221355;-70.54238812
PC1111;GetsemanÕ;-33.36496555;-70.50891692
PC1112;Betania;-33.36438856;-70.50592983
PC1113;Senda 12;-33.35706189;-70.50101051
PC1114;Senda 18;-33.35904422;-70.50041047
PC1115;Carlos Pe—a Otaegui;-33.41389812;-70.52971109
PC1116;Luis Pasteur;-33.39702415;-70.58293712
PC1117;Eliodoro Guerra;-33.37140233;-70.51430563
PC1118;Retorno La Pir¡mide;-33.38744061;-70.60097457
PC1119;Rotonda La Pir¡mide ;-33.38654814;-70.60094746
PC112;Sebastian Elcano;-33.43095886;-70.56958123
PC1120;Rotonda La Pir¡mide ;-33.38821628;-70.59956973
PC1121;Virginia;-33.38821377;-70.55291234
PC1122;Avenida Diego De Almagro;-33.43536045;-70.58371904
PC1123;Avenida Las Condes;-33.37034419;-70.51158942
PC1124;Avenida Tom¡s Moro;-33.41846617;-70.55327869
PC1125;Avenida Vitacura;-33.41679549;-70.60585779
PC1127;AgustÕn Del Castillo;-33.39266124;-70.59685589
PC1131;Francisco De Aguirre;-33.38869396;-70.58906443
PC1133;Mons Escriv¡ De Balaguer;-33.36906168;-70.51322248
PC1134;Monroe;-33.41128278;-70.54136501
PC1135;Avenida Tabancura;-33.38329078;-70.5347003
PC1137;Florencio Barrios;-33.42519015;-70.5521401
PC1138;Viejos Estandartes;-33.40816037;-70.53862158
PC1139;Ra⁄l Rivera;-33.40879455;-70.54056833
PC114;(M) Escuela Militar;-33.4143693;-70.58484336
PC1142;Urano;-33.40506138;-70.57215825
PC1143;Los Vilos;-33.41629034;-70.53681848
PC1144;Los Militares;-33.4056719;-70.57237355
PC1145;Los Conquistadores;-33.4157147;-70.61131161
PC1146;Espoz;-33.39751414;-70.59256875
PC1147;Avenida General Bustamante;-33.43724042;-70.63344833
PC1148;Avenida Seminario;-33.43669785;-70.63219042
PC1149;Avenida Ricardo Lyon;-33.44496392;-70.60275149
PC115;Pasaje Las Condes;-33.38759293;-70.53904387
PC1150;Avenida Pedro De Valdivia;-33.44533775;-70.60592108
PC1152;Granada;-33.44570569;-70.60884316
PC1153;Avenida Antonio Varas;-33.44632608;-70.61107069
PC1154;Obispo Manuel De Alday;-33.44677887;-70.61439243
PC1155;Sn J Escriv¡ De Balaguer;-33.3826135;-70.58004218
PC116;Guilberto Fuenzalida;-33.3920884;-70.54305801
PC117;El Alamein;-33.39625589;-70.54443262
PC118;Bocaccio;-33.40051155;-70.54451867
PC119;Edimburgo;-33.40229856;-70.54441051
PC12;Julio Nieto;-33.44329312;-70.60642126
PC120;Paran¡;-33.40435954;-70.54402764
PC121;Paran¡;-33.40788606;-70.54617613
PC1216;Avenida Vitacura;-33.41713624;-70.60391758
PC122;ZanzÕbar Poniente;-33.40807781;-70.54887854
PC1220;Luis Thayer Ojeda;-33.41919514;-70.60370809
PC1221;Nueva Providencia;-33.42949118;-70.61989098
PC1223;Lucaro;-33.42536186;-70.52961103
PC1224;Reina Astrid;-33.39365251;-70.55790089
PC1225;Los Espa—oles;-33.41840188;-70.61202801
PC1226;General Salvo;-33.43292753;-70.62606422
PC1227;Avenida Andr…s Bello;-33.41575849;-70.60584945
PC1228;Avenida Jos… Alcalde D…lano Norte;-33.35617106;-70.53914604
PC1229;Pasaje Americo Vespucio Norte;-33.39189058;-70.59436908
PC123;Imperial;-33.41252406;-70.5524739
PC124;Monroe;-33.41478329;-70.55282597
PC125;Nicosia;-33.42068395;-70.5533397
PC126;Alejandro Fleming;-33.42518354;-70.55410818
PC127;Latadia;-33.42710243;-70.55427144
PC128;Avenida Francisco Bilbao;-33.43006775;-70.55441035
PC129;Lolco;-33.42795213;-70.5541145
PC13;Bustos;-33.44043676;-70.60692796
PC130;Alejandro Fleming;-33.42574364;-70.55403212
